band,importance
1-4Hz,1.624888849254837
4-8Hz,1.462382134785043
8-13Hz,1.4513294399040715
13-20Hz,1.6066418320687144
20-30Hz,1.6622195545312919
30-50Hz,1.7281630616566885
50-70Hz,1.8171993054475666
70-100Hz,1.6859956410620325
100-130Hz,1.5844840701494578
130-170Hz,1.3468666167553285
170-220Hz,1.1986758695469883
220-270Hz,1.2068600496252058
270-320Hz,1.3620139243545317
320-360Hz,1.3399308074468819
360-400Hz,1.3833443366379006
