cluster_id,n_total,n_unknown,entropy_bits,purity,top_region,top_proportion,top_3_json,p_entropy_lower_tail,null_entropy_mean
0,384,191,3.736109148727656,0.17098445595854922,lateralorbitofrontal,0.171,"[[""lateralorbitofrontal"", 0.171], [""rostralmiddlefrontal"", 0.145], [""caudalanteriorcingulate"", 0.114]]",0.0,4.265026370128622
1,2233,943,4.2232149163298,0.13643410852713178,insula,0.136,"[[""insula"", 0.136], [""middletemporal"", 0.112], [""rostralmiddlefrontal"", 0.111]]",,
