condition,band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,perm_importance,perm_importance_std,importance
audio,-1,70.0,150.0,HG 70-150Hz,35,hg,0.0016747042568020915,0.00037406266854569383,0.0009649450955190463,0.00037406266854569383
audio,-1,70.0,150.0,HG 70-150Hz,36,hg,0.0009016602019102881,-0.0001578531965272134,0.0003157063930544268,0.0
audio,-1,70.0,150.0,HG 70-150Hz,37,hg,0.0013247370428879862,6.632487249036423e-06,0.0004333123483856813,6.632487249036423e-06
audio,-1,70.0,150.0,HG 70-150Hz,38,hg,0.001509187770341146,0.00127375687906357,0.0009082225003673764,0.00127375687906357
audio,-1,70.0,150.0,HG 70-150Hz,39,hg,0.0009708680809519057,4.387657139444112e-05,0.0007161023860864397,4.387657139444112e-05
audio,-1,70.0,150.0,HG 70-150Hz,40,hg,0.0018747132903148558,0.0007742227325712725,0.0007744181940065727,0.0007742227325712725
audio,-1,70.0,150.0,HG 70-150Hz,41,hg,0.0012039509432295937,0.00041407867494825946,0.0009399829576299661,0.00041407867494825946
audio,-1,70.0,150.0,HG 70-150Hz,42,hg,0.0014894112395315302,0.0003740626685457049,0.0007534573138806116,0.0003740626685457049
audio,-1,70.0,150.0,HG 70-150Hz,43,hg,0.0017804136843096458,0.0001630997226476305,0.00048249023374458117,0.0001630997226476305
audio,-1,70.0,150.0,HG 70-150Hz,44,hg,0.0011587963935567748,0.0006211180124224058,0.0009487734358087321,0.0006211180124224058
audio,-1,70.0,150.0,HG 70-150Hz,45,hg,0.001244937008931938,0.0005491507196201284,0.0015004253919098406,0.0005491507196201284
audio,-1,70.0,150.0,HG 70-150Hz,46,hg,0.0016063972619171482,0.0002423068674984097,0.0006670260034351774,0.0002423068674984097
audio,-1,70.0,150.0,HG 70-150Hz,47,hg,0.0010708337287699964,0.0015326236187485187,0.0009919667086068192,0.0015326236187485187
audio,-1,70.0,150.0,HG 70-150Hz,48,hg,0.0018848026627927485,0.0012408500637162367,0.0008472119415941987,0.0012408500637162367
audio,-1,70.0,150.0,HG 70-150Hz,49,hg,0.002148422407381619,0.0010567225390906488,0.0010616818093213986,0.0010567225390906488
audio,-1,70.0,150.0,HG 70-150Hz,50,hg,0.001910057589989194,0.000317917222137476,0.0003893831783866962,0.000317917222137476
audio,-1,70.0,150.0,HG 70-150Hz,51,hg,0.0016779015122769672,-0.000628938182245653,0.0005431393715887214,0.0
audio,-1,70.0,150.0,HG 70-150Hz,52,hg,0.0012013895399293783,-9.852216748769127e-05,0.00034552159519547684,0.0
audio,-1,70.0,150.0,HG 70-150Hz,53,hg,0.0014087647430370616,0.0017694034135393832,0.0009960274215213255,0.0017694034135393832
audio,-1,70.0,150.0,HG 70-150Hz,54,hg,0.0007920645096880729,0.00024009603841532723,0.00019603759446040666,0.00024009603841532723
audio,-1,70.0,150.0,HG 70-150Hz,55,hg,0.0007956764071634515,8.003201280510907e-05,0.00016006402561021815,8.003201280510907e-05
audio,-1,70.0,150.0,HG 70-150Hz,56,hg,0.0011553916746089331,4.001600640255454e-05,0.00012004801920766362,4.001600640255454e-05
audio,-1,70.0,150.0,HG 70-150Hz,57,hg,0.000965275403163969,8.003201280510907e-05,0.00016006402561021815,8.003201280510907e-05
audio,-1,70.0,150.0,HG 70-150Hz,58,hg,0.0011876360512687975,0.0002801120448178818,0.0001833763783495437,0.0002801120448178818
audio,-1,70.0,150.0,HG 70-150Hz,59,hg,0.0007903265312911336,0.0013986569886181854,0.0011210135383586245,0.0013986569886181854
audio,-1,70.0,150.0,HG 70-150Hz,60,hg,0.0008695826926192401,0.0006687412596222741,0.0005523703578034226,0.0006687412596222741
audio,-1,70.0,150.0,HG 70-150Hz,61,hg,0.0014480915769517224,0.0009023354717818455,0.0014188097242894373,0.0009023354717818455
audio,-1,70.0,150.0,HG 70-150Hz,62,hg,0.0010810327252947993,0.001216786564700889,0.0011869998786806252,0.001216786564700889
audio,-1,70.0,150.0,HG 70-150Hz,63,hg,0.0014416629704153438,0.0015438739213827213,0.0011165764407088906,0.0015438739213827213
audio,-1,70.0,150.0,HG 70-150Hz,64,hg,0.0010749065673331757,0.0008392307199122651,0.0002771152335397789,0.0008392307199122651
audio,-1,70.0,150.0,HG 70-150Hz,65,hg,0.0011242931685165414,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,66,hg,0.0010837731630925287,0.0001630997226476305,0.00048249023374458117,0.0001630997226476305
audio,-1,70.0,150.0,HG 70-150Hz,67,hg,0.0008582365099683515,-0.0009852216748768017,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,68,hg,0.0008385344958757,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,69,hg,0.0013585969736530645,4.001600640255454e-05,0.00012004801920766362,4.001600640255454e-05
audio,-1,70.0,150.0,HG 70-150Hz,70,hg,0.001440838698445214,8.003201280509797e-05,0.00024009603841534943,8.003201280509797e-05
audio,-1,70.0,150.0,HG 70-150Hz,71,hg,0.0011020625863180698,0.0003201280512204363,0.00016006402561021817,0.0003201280512204363
audio,-1,70.0,150.0,HG 70-150Hz,72,hg,0.00032447345274811274,0.00015785319652725783,0.00031570639305451565,0.00015785319652725783
audio,-1,70.0,150.0,HG 70-150Hz,73,hg,0.001526518987538695,-0.00029556650246306273,0.0005888458810689684,0.0
audio,-1,70.0,150.0,HG 70-150Hz,74,hg,0.0009361664983490603,0.0005569078460113564,0.00044083782235059536,0.0005569078460113564
audio,-1,70.0,150.0,HG 70-150Hz,75,hg,0.0007979986031617653,-0.00043382412976618047,0.0005901962404430982,0.0
audio,-1,70.0,150.0,HG 70-150Hz,76,hg,0.0007654221956745831,0.0006141587069610433,0.0008519839290725467,0.0006141587069610433
audio,-1,70.0,150.0,HG 70-150Hz,77,hg,0.0007082214582420491,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,78,hg,0.0011579757818630698,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,79,hg,0.0010192720242466792,0.0002000800320127727,0.000322619357675001,0.0002000800320127727
audio,-1,70.0,150.0,HG 70-150Hz,80,hg,0.0008677886706721442,-0.0004926108374384008,0.0004926108374384008,0.0
audio,-1,70.0,150.0,HG 70-150Hz,81,hg,0.0013182275554461497,0.00036014405762299086,0.0001200480192076636,0.00036014405762299086
audio,-1,70.0,150.0,HG 70-150Hz,82,hg,0.0011495631486546879,0.0008281573498965411,0.0010142814669910384,0.0008281573498965411
audio,-1,70.0,150.0,HG 70-150Hz,83,hg,0.00033408406860507654,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,84,hg,0.0007012109546077647,-0.00012004801920769692,0.00018337637834959456,0.0
audio,-1,70.0,150.0,HG 70-150Hz,85,hg,0.000607889888953584,0.0008737196536073744,0.0004955629486027379,0.0008737196536073744
audio,-1,70.0,150.0,HG 70-150Hz,86,hg,0.0012014180383516605,0.0006002400960383958,0.0003226193576750079,0.0006002400960383958
audio,-1,70.0,150.0,HG 70-150Hz,87,hg,0.0008071236294852318,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,88,hg,0.000507993806861939,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,89,hg,0.0007232380314776028,0.00012115343374916599,0.00035732333123642847,0.00012115343374916599
audio,-1,70.0,150.0,HG 70-150Hz,90,hg,0.0005761480208684098,0.0004368598268036816,0.0004499253916013092,0.0004368598268036816
audio,-1,70.0,150.0,HG 70-150Hz,91,hg,0.0013654740256496389,-0.000552486187845258,0.0004035383272391142,0.0
audio,-1,70.0,150.0,HG 70-150Hz,92,hg,0.001884995120477924,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,93,hg,0.0011289496505854197,0.0002000800320127727,0.0002000800320127727,0.0002000800320127727
audio,-1,70.0,150.0,HG 70-150Hz,94,hg,0.0007869860234339631,0.0002801120448178929,0.00025622746048148756,0.0002801120448178929
audio,-1,70.0,150.0,HG 70-150Hz,95,hg,0.0006202284353177055,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,96,hg,0.0012203813220789885,0.0012683334203246743,0.0011714717454808159,0.0012683334203246743
audio,-1,70.0,150.0,HG 70-150Hz,97,hg,0.001012663568527847,0.00015785319652725783,0.00031570639305451565,0.00015785319652725783
audio,-1,70.0,150.0,HG 70-150Hz,98,hg,0.0007562043873791672,0.0003201280512204363,0.00016006402561021817,0.0003201280512204363
audio,-1,70.0,150.0,HG 70-150Hz,99,hg,0.0007967223248827726,-0.0008866995073891215,0.0002955665024630405,0.0
audio,-1,70.0,150.0,HG 70-150Hz,100,hg,0.00042171578196658954,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,101,hg,0.0005643818189481025,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,102,hg,0.0011897499258273984,0.0009937676728150823,0.00040682889616182593,0.0009937676728150823
audio,-1,70.0,150.0,HG 70-150Hz,103,hg,0.0011562102558833577,8.003201280510907e-05,0.00016006402561021815,8.003201280510907e-05
audio,-1,70.0,150.0,HG 70-150Hz,104,hg,0.0009216433700789835,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,105,hg,0.001063246853334508,0.001562364076065248,0.0010428455956620923,0.001562364076065248
audio,-1,70.0,150.0,HG 70-150Hz,106,hg,0.0004565314638069193,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,107,hg,0.0005781055638605289,-0.00019400863793794798,0.0005224852523139043,0.0
audio,-1,70.0,150.0,HG 70-150Hz,108,hg,0.001102351212904832,-1.7120965360661877e-05,0.000581908012356795,0.0
audio,-1,70.0,150.0,HG 70-150Hz,109,hg,0.0013853792879095184,0.0009183342507943282,0.0010760504166277857,0.0009183342507943282
audio,-1,70.0,150.0,HG 70-150Hz,110,hg,0.0008376060542029492,-0.000296671917004554,0.0004171441207290318,0.0
audio,-1,70.0,150.0,HG 70-150Hz,111,hg,0.0009276576384166006,-7.396061873027326e-05,0.0005399784617137363,0.0
audio,-1,70.0,150.0,HG 70-150Hz,112,hg,0.0013763445376629587,0.0014753727577988096,0.0010330760207534688,0.0014753727577988096
audio,-1,70.0,150.0,HG 70-150Hz,113,hg,0.0005120162804886104,0.00024009603841532723,0.00019603759446040666,0.00024009603841532723
audio,-1,70.0,150.0,HG 70-150Hz,114,hg,0.0017003020850380605,0.0011013100892531158,0.0011243614102626343,0.0011013100892531158
audio,-1,70.0,150.0,HG 70-150Hz,115,hg,0.0015789437986296739,0.0005980292669554022,0.0003653414291503223,0.0005980292669554022
audio,-1,70.0,150.0,HG 70-150Hz,116,hg,0.0015728842420666765,0.0005958184378724307,0.00040574014497565125,0.0005958184378724307
audio,-1,70.0,150.0,HG 70-150Hz,117,hg,0.0012336047643289139,4.001600640255454e-05,0.00012004801920766362,4.001600640255454e-05
audio,-1,70.0,150.0,HG 70-150Hz,118,hg,0.0009899949196518197,-7.89265982635623e-05,0.0005524861878453167,0.0
audio,-1,70.0,150.0,HG 70-150Hz,119,hg,0.0008450229766260561,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,120,hg,0.0021829777573410462,-0.0006278327677041063,0.0006102433761946137,0.0
audio,-1,70.0,150.0,HG 70-150Hz,121,hg,0.001139550611528086,-0.00023677979479082013,0.0003616871108883479,0.0
audio,-1,70.0,150.0,HG 70-150Hz,122,hg,0.000989494229386452,4.4408920985006264e-17,0.000499175636964246,4.4408920985006264e-17
audio,-1,70.0,150.0,HG 70-150Hz,123,hg,0.0011134049110900913,0.001562364076065248,0.0010428455956620925,0.001562364076065248
audio,-1,70.0,150.0,HG 70-150Hz,124,hg,0.0017112887897347405,-0.0006347290297334163,0.0004037635526117716,0.0
audio,-1,70.0,150.0,HG 70-150Hz,125,hg,0.0009924970981408385,-0.00012004801920769692,0.00018337637834959456,0.0
audio,-1,70.0,150.0,HG 70-150Hz,126,hg,0.000807290548047454,0.00024009603841532723,0.00019603759446040666,0.00024009603841532723
audio,-1,70.0,150.0,HG 70-150Hz,127,hg,0.001130523792376361,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,128,hg,0.0007870510704947554,1.1054145415023697e-06,0.00017649908592555963,1.1054145415023697e-06
audio,-1,70.0,150.0,HG 70-150Hz,129,hg,0.0010604603642663266,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,130,hg,0.0008749626519453246,-0.00027790121573491034,0.0003088648500795443,0.0
audio,-1,70.0,150.0,HG 70-150Hz,131,hg,0.000421679880695277,0.00012004801920766362,0.0001833763783495437,0.00012004801920766362
audio,-1,70.0,150.0,HG 70-150Hz,132,hg,0.0009452646188653247,-0.000356827813998517,0.0004132325215205988,0.0
audio,-1,70.0,150.0,HG 70-150Hz,133,hg,0.001473967853046142,8.003201280510907e-05,0.00016006402561021815,8.003201280510907e-05
audio,-1,70.0,150.0,HG 70-150Hz,134,hg,0.0005936477138781078,-0.0004001600640256564,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,135,hg,0.0007202273545406898,0.000634729029733505,0.0004406426401048434,0.000634729029733505
audio,-1,70.0,150.0,HG 70-150Hz,136,hg,0.0008598736347848593,0.000396843820401116,0.0003957461251596499,0.000396843820401116
audio,-1,70.0,150.0,HG 70-150Hz,137,hg,0.0012226194878725387,8.003201280510907e-05,0.00016006402561021815,8.003201280510907e-05
audio,-1,70.0,150.0,HG 70-150Hz,138,hg,0.0008966917312371883,0.00044017607042813324,0.0002801120448179246,0.00044017607042813324
audio,-1,70.0,150.0,HG 70-150Hz,139,hg,0.0007057115817410562,0.00024009603841532723,0.00019603759446040666,0.00024009603841532723
audio,-1,70.0,150.0,HG 70-150Hz,140,hg,0.000737720372823342,0.00016006402561021815,0.00019603759446040666,0.00016006402561021815
audio,-1,70.0,150.0,HG 70-150Hz,141,hg,0.00041037286019938735,-0.0001956583738467632,0.000364142073752232,0.0
audio,-1,70.0,150.0,HG 70-150Hz,142,hg,0.0005515138310822431,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,143,hg,0.001081074676151672,-5.850616108512563e-05,0.0003311434910486378,0.0
audio,-1,70.0,150.0,HG 70-150Hz,144,hg,0.0011986778263617707,-0.000552486187845247,0.0003616871108883479,0.0
audio,-1,70.0,150.0,HG 70-150Hz,145,hg,0.001046341225446384,0.0002801120448178929,0.0003601440576230439,0.0002801120448178929
audio,-1,70.0,150.0,HG 70-150Hz,146,hg,0.000940509801916615,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,147,hg,0.0012887697024467,0.0015737642642933646,0.0009298573244003992,0.0015737642642933646
audio,-1,70.0,150.0,HG 70-150Hz,148,hg,0.001106438549401903,0.00024009603841532723,0.00019603759446040666,0.00024009603841532723
audio,-1,70.0,150.0,HG 70-150Hz,149,hg,0.0006718198882923578,0.0003201280512204363,0.00016006402561021817,0.0003201280512204363
audio,-1,70.0,150.0,HG 70-150Hz,150,hg,0.0009201249568007043,-2.8054658705034543e-07,0.00040440368105608925,0.0
audio,-1,70.0,150.0,HG 70-150Hz,151,hg,0.0014794175594076042,0.0003968438204011382,0.0005319286475053599,0.0003968438204011382
audio,-1,70.0,150.0,HG 70-150Hz,152,hg,0.001911663904667937,-0.0005265554497661196,0.0002506638253367671,0.0
audio,-1,70.0,150.0,HG 70-150Hz,153,hg,0.0005791528593205944,0.00016006402561021815,0.00019603759446040666,0.00016006402561021815
audio,-1,70.0,150.0,HG 70-150Hz,154,hg,0.0008070853445570059,-0.00025251479902307363,0.0005301850390227788,0.0
audio,-1,70.0,150.0,HG 70-150Hz,155,hg,0.0006749758978831798,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,156,hg,0.0005971472994805547,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,157,hg,0.002106454586551829,0.0005127927779188246,0.0010870379159853471,0.0005127927779188246
audio,-1,70.0,150.0,HG 70-150Hz,158,hg,0.002079226452718943,5.022851205638279e-05,0.000669513870239571,5.022851205638279e-05
audio,-1,70.0,150.0,HG 70-150Hz,159,hg,0.0017042795598253035,-0.0005654660416271496,0.000357832412266253,0.0
audio,-1,70.0,150.0,HG 70-150Hz,160,hg,0.0023624273995768654,0.0003773789121702564,0.0011282764601656357,0.0003773789121702564
audio,-1,70.0,150.0,HG 70-150Hz,161,hg,0.001763606609910954,-5.2715313597306854e-05,0.0005217700492297597,0.0
audio,-1,70.0,150.0,HG 70-150Hz,162,hg,0.001367012486926046,-0.0003096349989796021,0.0006668378857453478,0.0
audio,-1,70.0,150.0,HG 70-150Hz,163,hg,0.0005624328082792919,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,164,hg,0.001422126841013452,-0.00021249879262051906,0.0004866905551256897,0.0
audio,-1,70.0,150.0,HG 70-150Hz,165,hg,0.001119438029299202,0.000158958611068738,0.00026277719549071623,0.000158958611068738
audio,-1,70.0,150.0,HG 70-150Hz,166,hg,0.0008634359472088074,0.0002801120448178818,0.0001833763783495437,0.0002801120448178818
audio,-1,70.0,150.0,HG 70-150Hz,167,hg,0.0003836114331102852,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,168,hg,0.0006486188438759515,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,169,hg,0.0005023718485034731,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,170,hg,0.0006574820155135368,0.0009459753154203888,0.0008984836725634062,0.0009459753154203888
audio,-1,70.0,150.0,HG 70-150Hz,171,hg,0.0004974646558468188,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,172,hg,0.00028578132647474804,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,173,hg,0.0004507054349279069,0.0003201280512204585,0.00029945237189065864,0.0003201280512204585
audio,-1,70.0,150.0,HG 70-150Hz,174,hg,0.00022909652653135173,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,175,hg,0.00027507223845913364,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,176,hg,0.0002803608665968475,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,177,hg,0.0005711025456747456,-0.0003157063930544268,0.00038665978575894643,0.0
audio,-1,70.0,150.0,HG 70-150Hz,178,hg,0.0007076411935727937,4.001600640255454e-05,0.0001200480192076636,4.001600640255454e-05
audio,-1,70.0,150.0,HG 70-150Hz,179,hg,0.0005457013719535509,-7.89265982636067e-05,0.0002367797947908201,0.0
audio,-1,70.0,150.0,HG 70-150Hz,180,hg,0.00032075744366395596,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,181,hg,0.0007197128299429986,-0.0004926108374384008,0.0004926108374384008,0.0
audio,-1,70.0,150.0,HG 70-150Hz,182,hg,0.0008642268915451956,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,183,hg,0.0005252121817929621,0.0008727089036514868,0.0012267152538977,0.0008727089036514868
audio,-1,70.0,150.0,HG 70-150Hz,184,hg,0.0005195722340234932,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,185,hg,0.000493059551034962,-0.00019704433497536034,0.00039408866995072067,0.0
audio,-1,70.0,150.0,HG 70-150Hz,186,hg,0.000384557338840721,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,187,hg,0.0005486699206187591,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,188,hg,0.0008711581143881395,-8.003201280513129e-05,0.00016006402561026257,0.0
audio,-1,70.0,150.0,HG 70-150Hz,189,hg,0.0008320311224912193,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,190,hg,0.00039115258705158624,-0.00035240615583247424,0.00037318401999349973,0.0
audio,-1,70.0,150.0,HG 70-150Hz,191,hg,0.00044388242600613926,-0.0002000800320128282,0.0002000800320128282,0.0
audio,-1,70.0,150.0,HG 70-150Hz,192,hg,0.0007811296623259599,0.0003201280512204363,0.00016006402561021817,0.0003201280512204363
audio,-1,70.0,150.0,HG 70-150Hz,193,hg,0.0011121372956809632,0.00024009603841532723,0.00019603759446040666,0.00024009603841532723
audio,-1,70.0,150.0,HG 70-150Hz,194,hg,0.0010273779626784234,-0.00011701232217025126,0.0004609404316806252,0.0
audio,-1,70.0,150.0,HG 70-150Hz,195,hg,0.0008001962802141778,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,196,hg,0.0008503656039648759,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,197,hg,0.0004902038217662295,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,198,hg,0.0005167650193455737,0.00039463299131814455,0.00039463299131814455,0.00039463299131814455
audio,-1,70.0,150.0,HG 70-150Hz,199,hg,0.0008862214487688827,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,200,hg,0.0010099640028911772,0.00039573840585962474,0.0003529774015919425,0.00039573840585962474
audio,-1,70.0,150.0,HG 70-150Hz,201,hg,0.0008218754197494099,4.001600640255454e-05,0.00012004801920766362,4.001600640255454e-05
audio,-1,70.0,150.0,HG 70-150Hz,202,hg,0.0006143694484433104,0.00047355958958177345,0.000526885425302363,0.00047355958958177345
audio,-1,70.0,150.0,HG 70-150Hz,203,hg,0.0005639495307239924,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,204,hg,0.0006144159937223997,-8.003201280513129e-05,0.00016006402561026257,0.0
audio,-1,70.0,150.0,HG 70-150Hz,205,hg,0.000953848680982306,4.001600640255454e-05,0.0001200480192076636,4.001600640255454e-05
audio,-1,70.0,150.0,HG 70-150Hz,206,hg,0.0007813136931469696,0.0003168118075960069,0.000426268315229968,0.0003168118075960069
audio,-1,70.0,150.0,HG 70-150Hz,207,hg,0.000964856854498942,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,208,hg,0.0010703987064064348,0.000475770418664756,0.0004617392624162329,0.000475770418664756
audio,-1,70.0,150.0,HG 70-150Hz,209,hg,0.00042548629591345144,0.00035572239945707017,0.00037235829351221425,0.00035572239945707017
audio,-1,70.0,150.0,HG 70-150Hz,210,hg,0.0005653926218161076,-0.00032012805122052514,0.00016006402561026257,0.0
audio,-1,70.0,150.0,HG 70-150Hz,211,hg,0.0005932587554920517,0.0005535916023868715,0.0005357995254209583,0.0005535916023868715
audio,-1,70.0,150.0,HG 70-150Hz,212,hg,0.0009597352032103975,0.00027679580119344127,0.0003553577486559452,0.00027679580119344127
audio,-1,70.0,150.0,HG 70-150Hz,213,hg,0.00059261916085129,0.00023677979479088673,0.00036168711088844965,0.00023677979479088673
audio,-1,70.0,150.0,HG 70-150Hz,214,hg,0.0009943865471410105,4.001600640255454e-05,0.0001200480192076636,4.001600640255454e-05
audio,-1,70.0,150.0,HG 70-150Hz,215,hg,0.000506216968937107,-8.113742734663364e-05,0.0003460665077043131,0.0
audio,-1,70.0,150.0,HG 70-150Hz,216,hg,0.00044498941979721117,0.0,0.0,0.0
