sample_idx,k_4,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23
325,1,3,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
326,2,2,5,3,1,6,4,9,7,5,6,13,6,14,9,6,6,8,15,5
327,2,2,5,3,1,6,4,9,7,5,6,13,6,15,9,6,6,8,15,5
328,1,3,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
329,1,1,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,1,5,6
330,3,3,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
331,3,3,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
332,3,3,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
333,2,2,5,3,1,6,4,9,7,5,6,0,6,14,17,6,6,1,15,7
334,2,2,5,3,2,6,7,9,7,9,6,0,15,14,17,17,17,1,4,7
335,1,1,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
336,1,1,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,1,5,6
337,1,1,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,1,5,6
338,1,1,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,1,1,6
339,2,2,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,1,1,6
340,2,2,0,5,7,0,2,2,1,0,11,10,11,14,17,11,11,1,1,6
341,2,2,0,3,7,0,2,2,7,0,6,10,11,14,17,11,11,1,1,6
342,1,1,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,1,5,6
343,2,2,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,1,1,6
344,2,2,5,3,2,6,4,9,7,5,6,0,6,14,17,6,6,1,1,7
345,2,2,5,3,1,6,4,9,7,5,6,13,6,15,9,6,6,8,15,5
346,2,2,5,3,1,6,4,9,7,5,6,13,6,15,9,6,6,8,15,5
347,2,2,5,3,1,6,4,9,7,5,6,13,6,15,9,6,6,8,15,5
348,2,2,5,3,1,6,4,9,7,5,6,13,6,15,9,6,6,1,15,5
349,1,1,0,2,5,0,1,2,1,0,0,14,14,11,2,14,11,1,1,6
350,1,1,0,2,5,0,2,2,1,0,0,14,11,11,2,14,11,1,1,6
351,2,2,5,3,1,6,4,9,7,5,6,0,6,14,17,6,6,1,15,7
352,2,2,5,3,1,6,4,9,7,5,6,13,6,15,9,6,6,8,15,5
353,2,2,5,3,1,6,4,9,7,5,6,13,6,15,9,6,6,8,15,5
354,2,2,5,3,1,6,4,9,7,5,6,13,6,15,9,6,6,8,15,5
355,2,2,5,3,1,6,4,9,7,5,6,13,6,15,9,6,6,8,15,5
356,1,3,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
357,1,1,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
358,1,1,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
359,1,1,0,2,2,0,7,2,1,9,2,0,10,14,17,17,17,1,1,6
360,1,4,0,2,2,0,7,2,1,10,2,8,10,14,17,17,17,1,3,11
361,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,16,16,17
362,1,1,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
363,3,3,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
364,3,3,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
365,3,3,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
366,3,3,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
367,1,1,4,1,2,8,7,6,1,10,2,1,10,0,7,2,2,20,8,11
368,1,1,4,1,4,8,9,6,2,12,2,1,2,0,7,2,2,20,8,19
369,1,1,4,1,2,8,7,6,1,9,2,0,15,0,17,15,15,7,4,19
370,1,1,4,1,2,8,9,6,2,9,2,1,2,0,7,2,2,20,8,19
371,2,1,4,1,2,8,7,6,2,9,2,0,15,9,17,15,15,7,4,7
372,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,21,18
373,1,1,4,1,4,8,9,1,2,12,4,12,4,10,7,9,4,20,16,17
374,1,1,4,1,4,8,9,6,2,12,4,12,4,10,7,4,4,20,16,17
375,1,1,4,1,4,8,9,6,2,12,4,12,4,10,7,4,4,20,16,17
376,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,4,20,16,17
377,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,10,4,20,16,17
378,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,10,4,20,16,17
379,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,10,4,20,16,17
380,1,1,4,1,4,8,9,6,2,12,4,12,4,0,7,10,4,20,4,17
381,1,1,4,1,2,8,7,6,1,10,2,8,10,0,7,17,17,7,3,11
382,1,1,4,1,4,8,9,6,1,10,2,8,10,8,7,2,2,6,3,11
383,1,1,4,1,2,8,7,6,1,10,2,8,10,8,7,17,17,6,3,11
384,1,1,4,1,2,8,7,6,1,10,2,8,10,8,7,17,17,6,3,11
385,1,4,3,2,5,2,1,3,1,10,0,14,0,11,2,0,0,2,1,11
386,1,4,3,2,5,2,1,3,4,11,0,14,0,11,2,0,0,2,1,22
387,1,1,4,2,4,8,9,6,2,10,4,8,4,8,7,4,4,6,3,11
388,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
389,1,1,4,1,4,8,9,6,2,12,4,12,4,10,1,4,9,20,16,17
390,1,1,4,1,2,8,7,6,1,12,2,0,10,0,7,2,10,20,14,19
391,1,1,4,2,4,8,9,6,10,10,4,8,4,8,7,9,4,20,3,11
392,1,1,4,1,4,8,9,6,10,10,4,1,4,0,7,2,4,20,3,11
393,1,1,4,1,4,8,9,6,10,10,4,1,4,0,7,9,4,20,3,11
394,1,1,4,1,2,8,7,6,1,10,2,8,10,8,7,17,17,6,3,11
395,2,2,5,3,2,6,7,9,7,9,2,0,15,14,17,15,15,7,4,7
396,1,1,4,1,4,8,9,6,2,12,2,1,2,0,7,2,2,10,8,19
397,1,1,4,1,4,8,9,6,2,12,4,1,4,0,7,2,4,20,14,11
398,1,1,4,2,4,8,9,6,1,10,2,1,2,0,7,2,2,20,3,11
399,1,1,4,1,4,8,9,6,1,10,2,1,2,0,7,2,2,20,8,11
400,1,1,4,1,4,8,9,6,2,10,4,8,4,8,7,9,4,20,3,11
401,1,1,4,1,4,8,9,6,2,12,4,12,4,0,7,4,4,20,14,11
402,1,1,4,1,2,8,7,6,1,10,2,8,0,0,2,0,0,7,1,11
403,1,1,4,1,2,8,7,6,1,10,2,0,10,9,17,17,17,7,4,11
404,2,2,5,1,2,6,7,6,1,9,2,0,15,9,17,17,17,7,4,7
405,1,1,4,1,2,8,7,6,1,10,2,8,10,0,7,17,17,7,3,11
406,2,2,5,0,6,1,6,5,8,7,12,7,15,9,8,15,15,11,6,7
407,2,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
408,2,2,5,0,2,6,7,5,8,9,2,0,15,9,17,15,15,7,4,7
409,2,2,5,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
410,2,2,5,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
411,2,2,5,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
412,2,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
413,2,2,5,0,6,1,7,5,8,9,12,0,15,9,8,15,15,11,6,19
414,2,2,5,0,6,1,6,5,8,9,12,0,15,9,8,15,15,11,6,3
415,2,2,5,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
416,2,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
417,2,2,5,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
418,1,1,4,2,2,8,7,6,1,10,2,8,10,0,7,17,17,20,4,11
419,2,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
420,2,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
421,2,1,4,0,2,1,7,6,1,9,2,0,10,14,7,17,17,20,4,11
422,2,2,5,0,2,1,7,5,8,9,2,0,15,6,8,15,12,11,6,3
423,2,2,5,0,2,1,7,5,8,9,2,0,12,6,8,12,12,11,6,3
424,1,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
425,1,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
426,2,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
427,2,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
428,2,2,5,3,2,6,7,9,7,9,2,0,15,14,17,15,15,7,4,7
429,1,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
430,2,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
431,2,2,5,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
432,2,2,5,0,6,1,7,5,8,9,2,0,15,9,8,15,15,7,4,7
433,2,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
434,2,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
435,2,1,4,0,2,1,7,6,8,9,2,0,15,0,8,15,12,11,6,3
436,0,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
437,0,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
438,2,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
439,1,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
440,1,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
441,1,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
442,1,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
443,0,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
444,2,2,5,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
445,0,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
446,1,1,4,1,2,8,0,8,0,1,9,5,9,16,4,16,16,0,12,9
447,1,1,4,1,4,8,0,8,0,1,9,5,9,16,4,16,16,0,12,9
448,1,1,4,1,4,8,0,8,0,1,9,5,9,16,4,16,16,0,12,9
449,1,1,4,1,4,8,0,8,0,1,9,5,9,16,4,16,16,0,12,9
450,2,2,5,0,6,1,0,8,0,1,12,5,9,16,8,16,16,0,12,9
451,2,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
452,1,1,4,1,2,8,9,6,2,12,4,12,15,10,1,15,15,20,16,17
453,1,1,4,1,4,8,9,6,2,12,9,1,2,0,1,2,2,14,8,17
454,1,1,4,1,2,8,0,8,0,1,9,5,9,16,4,16,16,0,12,9
455,1,1,4,1,4,8,0,8,0,3,9,1,2,0,4,2,2,14,8,21
456,2,2,5,0,6,7,3,5,8,9,8,0,15,9,3,15,15,7,4,12
457,2,2,5,1,2,8,7,6,2,9,2,0,15,9,7,15,15,7,4,11
458,2,2,5,0,2,8,7,6,1,9,2,0,10,9,7,17,17,7,4,11
459,1,4,3,0,6,1,6,5,4,7,12,7,12,6,2,12,14,2,17,0
460,2,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
461,1,4,3,2,5,1,6,5,4,7,0,14,0,6,2,14,14,2,1,0
462,1,1,4,2,4,2,1,1,10,3,9,14,2,2,11,9,19,14,20,21
463,1,1,4,2,4,8,1,1,0,3,9,14,2,2,2,2,19,14,1,21
464,1,1,4,1,4,8,0,8,0,3,9,1,2,0,4,2,2,14,1,21
465,1,1,4,1,4,8,0,8,0,3,9,1,2,2,4,2,19,14,20,21
466,1,1,4,1,4,8,0,8,0,3,9,1,2,0,4,2,2,14,1,21
467,1,1,4,1,4,8,0,8,0,3,9,1,2,0,4,2,2,14,8,21
468,1,4,3,2,5,2,1,1,10,11,10,14,14,8,7,14,19,2,3,11
469,1,4,3,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
470,1,1,4,2,2,8,7,3,1,10,2,8,0,8,2,17,17,6,1,11
471,1,1,4,0,2,1,7,5,1,9,2,0,0,9,2,0,0,7,1,7
472,1,4,3,0,2,1,7,5,1,9,0,0,0,9,2,0,0,7,1,19
473,1,4,3,2,5,1,1,3,1,10,0,14,0,6,2,0,0,2,1,11
474,1,4,3,0,5,1,6,5,1,7,0,14,0,6,2,0,0,2,1,19
475,1,4,3,2,5,2,1,3,4,10,0,14,0,11,2,0,0,2,1,0
476,1,4,3,2,5,1,1,3,1,10,0,14,0,6,2,0,0,2,1,11
477,2,2,5,0,6,1,6,5,8,7,12,7,12,6,8,12,12,11,6,3
478,1,1,4,1,4,8,0,8,0,1,9,5,9,16,17,16,16,0,12,9
479,3,3,1,2,0,2,1,1,10,11,10,11,14,7,6,18,18,19,18,4
480,1,1,4,2,4,2,1,1,1,10,10,8,10,8,7,17,17,6,3,11
481,1,1,4,2,4,2,1,1,1,10,10,8,10,8,7,17,17,6,3,11
482,1,1,4,1,2,8,0,8,0,1,2,5,9,16,17,17,17,7,12,7
483,1,1,4,2,4,2,1,1,10,10,10,8,10,8,7,9,19,6,3,21
484,1,1,4,4,4,2,1,1,10,3,10,11,4,2,11,9,19,14,20,21
485,3,3,1,4,0,2,1,1,10,3,10,6,13,2,11,9,19,14,20,21
486,3,3,1,2,0,2,1,1,10,11,10,11,14,8,6,18,18,19,18,4
487,2,2,5,1,2,6,7,6,2,9,2,0,15,9,17,15,15,7,4,7
488,1,1,4,2,2,8,7,6,1,10,2,8,10,0,7,17,2,7,14,11
489,2,2,5,0,2,1,7,5,8,9,2,0,15,9,17,15,15,7,14,19
490,1,4,3,2,5,1,6,5,1,10,2,8,10,6,7,17,17,6,3,11
491,2,2,5,3,2,6,7,6,7,9,2,0,15,9,17,15,15,7,4,7
492,2,2,5,1,2,8,7,6,2,9,2,0,15,9,17,15,15,7,4,7
493,1,1,4,1,4,8,9,6,2,12,4,12,4,0,7,4,2,20,14,19
494,1,1,4,2,4,2,1,1,10,10,10,8,10,8,7,9,19,20,3,11
495,1,1,4,2,4,2,9,6,10,10,10,8,4,8,7,4,19,20,3,11
496,2,2,5,1,2,6,7,6,1,9,2,0,15,9,17,15,15,7,4,19
497,1,1,4,2,4,2,1,1,10,10,10,8,4,8,7,9,19,6,3,21
498,1,1,4,1,4,8,0,8,1,10,2,8,10,8,4,17,17,6,1,11
499,1,1,4,2,4,8,0,8,1,10,9,8,10,8,7,17,17,6,3,11
500,1,1,4,2,4,8,7,6,1,10,2,8,10,8,7,17,17,6,3,11
501,1,1,4,1,2,8,7,8,1,10,2,8,10,8,7,17,17,6,3,11
502,1,1,4,1,2,8,7,8,1,9,2,0,10,0,4,17,2,7,14,19
503,2,1,4,1,2,6,7,8,1,9,2,0,10,14,17,17,17,7,3,11
504,1,1,4,1,4,8,9,1,10,10,4,8,4,8,7,9,19,6,3,21
505,3,3,1,2,0,2,1,1,10,10,10,8,10,8,7,18,19,6,3,11
506,1,1,4,2,4,2,1,1,10,10,10,8,10,8,7,9,19,6,3,11
507,1,1,4,1,2,8,7,8,1,9,2,0,15,9,17,17,17,7,8,11
508,1,1,4,2,4,8,1,1,1,10,10,8,10,8,7,9,19,6,3,11
509,1,1,4,2,4,2,9,6,2,12,4,8,4,8,7,4,19,20,3,17
510,0,0,2,2,3,2,1,1,1,10,10,8,10,8,7,17,17,6,3,11
511,0,0,2,6,3,5,5,0,1,10,10,8,10,8,7,17,17,6,3,11
512,0,0,2,6,3,5,5,0,11,10,7,8,7,8,5,7,7,6,3,11
513,3,3,1,2,0,2,1,1,10,11,10,11,14,8,6,18,18,19,18,21
514,1,1,4,2,4,2,1,1,10,10,10,8,2,8,7,9,19,6,3,21
515,1,3,1,2,4,2,1,1,10,10,10,8,2,8,7,9,19,6,3,21
516,3,3,1,2,0,2,1,1,10,10,10,8,10,8,7,9,19,6,3,11
517,1,1,4,2,4,2,1,1,10,10,10,8,2,8,7,9,19,6,3,21
518,1,1,4,2,4,2,1,1,1,10,10,8,10,8,7,17,17,6,3,11
519,3,3,1,4,0,2,1,1,10,11,10,11,13,7,6,18,18,19,18,4
520,1,1,4,2,4,2,1,1,1,10,10,8,10,8,7,17,17,6,3,11
521,1,4,3,2,5,2,1,3,1,10,10,8,10,8,7,17,17,6,3,11
522,1,4,3,2,5,2,1,3,1,10,10,8,10,8,7,17,17,6,3,11
523,1,4,3,2,5,2,1,3,1,11,10,8,14,8,6,18,18,6,18,22
524,1,1,4,2,2,8,7,6,1,10,10,8,10,8,7,17,17,6,3,11
525,2,2,5,2,2,6,7,6,1,10,2,8,10,8,7,17,17,6,3,11
526,1,4,3,2,2,2,7,3,1,10,10,8,10,8,7,17,17,6,3,11
527,1,4,3,2,2,2,7,3,1,10,10,8,10,8,7,17,17,6,3,11
528,2,2,5,3,2,6,7,9,1,10,2,8,10,8,17,17,17,6,3,11
529,2,2,5,3,2,6,7,9,1,10,2,8,10,14,17,17,17,6,3,11
530,2,2,5,3,2,6,4,9,7,5,6,0,6,14,17,17,17,7,15,7
531,1,1,4,1,4,8,9,6,1,10,4,8,10,8,7,17,17,6,3,11
532,1,1,4,2,2,8,7,6,1,10,2,8,10,8,7,17,17,6,3,11
533,1,1,4,2,4,8,1,6,1,10,2,8,10,8,7,17,17,6,3,11
534,1,1,4,2,2,2,1,1,1,10,10,8,10,8,7,17,17,6,3,11
535,0,0,2,6,3,5,5,0,1,10,10,8,10,8,7,17,17,6,3,11
536,0,0,2,2,3,2,5,0,1,10,10,8,10,8,7,17,17,6,3,11
537,1,1,4,2,2,8,7,6,1,10,2,8,10,8,7,17,17,6,3,11
538,1,1,4,2,2,8,7,6,1,10,2,8,10,8,7,17,17,6,3,11
539,1,1,4,2,2,2,7,6,1,10,10,8,10,8,7,17,17,6,3,11
540,1,1,4,2,2,2,7,6,1,10,10,8,10,8,7,17,17,6,3,11
541,1,1,4,2,2,8,7,6,1,10,2,8,10,8,7,17,17,6,3,11
542,1,1,4,2,2,8,7,6,1,10,2,8,10,8,7,17,17,6,3,11
543,1,1,4,1,2,8,7,6,1,10,2,8,10,8,7,17,17,6,3,11
544,1,1,4,2,2,8,7,6,1,10,2,8,10,8,7,17,17,6,3,11
545,3,3,1,4,4,2,1,1,10,3,9,5,9,2,11,9,19,14,12,21
546,3,3,1,2,0,2,1,1,10,11,10,11,14,11,6,18,18,19,18,4
547,3,3,1,2,0,2,1,1,10,11,10,11,14,7,6,18,18,19,18,4
548,3,3,1,2,0,2,1,1,10,11,10,11,14,11,6,18,18,19,18,4
549,3,3,1,2,0,2,1,1,10,11,10,11,14,11,6,18,18,19,18,4
550,2,1,4,1,2,8,0,8,0,9,2,0,15,14,17,2,2,7,8,7
551,1,1,4,1,4,8,0,8,0,3,9,5,9,16,4,9,19,14,12,21
552,3,3,1,4,0,2,8,1,10,11,10,11,13,7,6,18,18,19,18,4
553,3,3,1,4,0,2,1,1,10,11,10,11,13,7,6,18,18,19,18,21
554,3,3,1,4,0,2,1,1,10,11,10,11,13,8,6,18,18,19,18,21
555,1,1,4,2,2,8,7,6,1,10,2,8,10,8,7,17,17,6,3,11
556,1,1,4,1,2,8,7,6,1,10,2,8,10,8,7,17,17,6,3,11
557,1,1,4,2,4,8,1,1,10,12,4,12,4,8,7,9,19,14,3,21
558,1,1,4,2,5,8,7,6,1,12,0,14,2,0,2,14,14,2,14,19
559,1,4,3,2,5,8,7,3,1,10,0,14,2,0,2,14,14,2,17,19
560,1,4,3,2,5,2,1,3,4,11,10,14,14,11,7,14,14,2,17,22
561,2,2,5,1,2,6,7,6,2,9,2,0,15,9,17,15,15,7,14,19
562,2,2,5,0,2,8,7,6,2,9,2,0,15,9,1,15,15,10,14,19
563,2,2,5,3,1,6,4,9,7,5,6,0,6,9,17,6,6,8,15,7
564,1,1,4,1,4,8,0,8,0,3,9,1,2,0,4,9,19,3,7,11
565,1,1,4,1,4,8,9,8,0,12,9,1,2,0,4,2,2,14,8,21
566,1,1,4,1,4,8,9,8,2,12,9,12,2,0,1,2,9,14,8,17
567,1,1,4,1,4,8,0,1,0,3,9,1,2,2,4,9,19,14,7,21
568,2,2,5,3,2,6,7,9,7,9,2,0,10,14,17,17,17,7,4,7
569,0,0,2,1,3,8,5,10,0,6,2,1,2,0,4,2,2,3,8,14
570,2,2,5,3,2,6,7,9,7,9,2,0,10,14,17,17,17,7,4,7
571,1,1,4,1,2,8,0,8,0,9,2,1,2,0,4,2,2,3,8,14
572,1,1,4,1,2,8,0,8,0,9,2,1,2,0,17,2,2,7,8,7
573,1,1,4,1,2,8,0,8,0,9,2,1,2,0,17,2,2,7,8,7
574,2,2,5,3,2,6,7,9,7,9,2,0,15,14,17,17,17,7,4,7
575,1,1,4,1,4,8,0,8,0,12,9,1,2,0,4,2,2,14,8,21
576,3,3,1,4,0,3,8,7,6,8,13,6,13,7,10,13,13,5,9,8
577,3,3,1,4,0,3,8,7,6,8,13,9,13,7,16,13,13,5,2,8
578,3,3,1,4,0,3,8,7,6,8,13,9,13,7,16,13,13,5,2,4
579,3,3,1,4,0,3,8,7,6,8,13,9,13,7,16,13,13,5,2,4
580,3,3,1,4,0,3,8,7,10,8,13,9,13,7,16,13,13,14,2,4
581,1,1,4,4,4,8,0,1,0,3,9,1,2,2,4,9,19,14,7,21
582,1,1,4,1,4,8,0,8,0,3,9,1,2,2,4,2,19,14,7,21
583,3,3,1,4,4,3,0,1,0,3,9,6,2,2,11,9,19,14,20,21
584,3,3,1,4,0,3,8,7,10,8,13,9,13,7,16,13,13,14,2,4
585,3,3,1,4,0,3,8,7,10,8,13,9,13,7,16,13,13,14,2,4
586,3,3,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
587,3,3,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
588,3,3,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
589,3,3,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
590,3,3,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
591,1,1,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,17,5,6
592,2,2,5,0,6,1,7,5,8,9,0,0,15,9,2,15,15,7,1,19
593,2,2,5,0,6,1,7,5,8,9,0,0,15,9,2,15,15,7,1,19
594,2,2,5,0,6,1,7,5,8,9,0,0,15,9,2,15,15,7,1,19
595,2,2,5,0,6,1,7,5,8,9,0,0,15,9,2,15,15,7,1,19
596,2,2,5,0,6,1,7,5,8,9,0,0,15,9,2,15,15,10,1,19
597,2,2,5,0,6,8,7,5,2,9,0,0,15,9,2,15,15,10,1,19
598,2,2,5,1,2,6,7,8,2,9,2,0,15,9,17,15,15,7,8,7
599,2,2,5,0,2,8,7,6,2,9,2,0,15,9,17,15,15,7,1,19
600,1,4,3,0,6,1,6,5,8,7,12,7,12,6,1,12,15,10,6,19
601,2,2,5,3,2,6,7,9,7,9,2,0,15,9,17,15,15,7,4,7
602,2,2,5,3,2,6,7,9,7,9,6,0,15,9,17,15,15,7,4,7
603,2,2,5,3,1,6,4,9,7,5,6,13,6,15,9,6,6,8,15,5
604,2,2,5,3,1,6,4,9,7,5,6,13,6,15,9,6,6,8,15,5
605,2,2,5,0,2,1,7,5,8,9,12,0,15,14,14,10,10,20,14,19
606,0,0,2,6,3,4,5,10,3,6,5,1,5,1,13,5,4,15,21,18
607,1,1,4,4,4,4,9,10,10,6,5,1,2,2,11,2,4,14,20,21
608,1,1,4,0,4,1,9,6,2,3,12,1,2,0,14,10,4,20,20,21
609,1,4,3,2,5,1,1,1,10,3,12,1,2,2,14,10,4,20,20,21
610,1,4,3,0,6,1,6,5,8,7,12,7,12,6,14,12,4,11,21,18
611,2,2,5,3,2,6,7,9,7,5,6,0,6,14,17,10,10,1,4,7
612,1,1,4,1,4,8,9,6,2,3,9,1,2,0,11,10,4,20,20,21
613,3,3,1,4,0,3,8,1,10,8,13,9,13,2,11,13,4,19,20,4
614,1,1,4,1,4,4,9,10,10,6,12,1,2,0,11,2,4,14,20,21
615,0,0,3,6,3,1,6,5,8,6,12,7,12,6,14,12,4,11,21,18
616,1,4,3,2,5,1,6,3,4,6,12,1,12,6,14,12,4,11,21,18
617,1,1,3,0,6,1,6,5,8,6,12,1,12,6,14,2,4,11,21,18
618,1,1,3,0,6,1,6,10,8,6,12,1,12,6,14,12,4,11,21,18
619,2,2,5,0,6,1,6,5,8,6,12,7,12,6,8,12,4,11,21,18
620,2,2,5,0,6,1,6,5,8,7,12,7,12,6,8,12,4,11,21,18
621,1,4,3,0,6,1,6,5,8,7,12,7,12,6,14,12,4,11,21,18
622,1,4,3,0,6,1,6,5,8,7,12,7,12,6,14,12,4,11,21,18
623,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
624,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
625,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
626,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
627,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,4,0,13
628,0,0,2,6,3,5,5,0,11,4,7,3,7,12,5,7,7,15,0,13
629,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
630,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
631,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
632,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
633,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
634,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
635,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
636,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
637,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
638,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
639,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
640,0,4,3,2,2,1,6,5,1,10,2,8,10,8,7,17,17,6,3,11
641,3,3,1,4,4,8,0,1,10,3,9,6,2,2,11,9,19,14,20,21
642,0,0,2,6,3,4,5,10,1,6,5,1,0,1,13,0,0,15,0,13
643,0,0,2,5,3,4,2,10,1,6,5,1,0,1,13,0,0,15,0,13
644,0,0,2,5,3,4,2,10,1,6,5,1,0,1,13,0,0,15,0,13
645,0,0,0,5,7,0,2,2,9,0,11,10,11,1,0,0,0,15,0,13
646,0,0,0,5,7,0,2,2,9,0,11,10,11,13,0,11,11,1,5,6
647,3,3,1,4,0,3,5,1,10,6,13,6,13,1,11,9,4,15,20,13
648,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
649,3,3,1,4,0,3,5,1,10,6,13,6,13,1,11,9,4,15,20,13
650,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
651,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
652,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
653,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
654,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
655,0,0,2,6,3,5,5,0,11,4,7,3,7,1,5,7,7,15,0,13
