band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,perm_importance,perm_importance_std,importance
4,20.0,30.0,20-30Hz,20,ersp,0.0023676078888395314,0.0,0.0,0.0
4,20.0,30.0,20-30Hz,21,ersp,0.0019295952690056761,0.0,0.0,0.0
4,20.0,30.0,20-30Hz,22,ersp,0.0010949307721776014,0.0,0.0,0.0
4,20.0,30.0,20-30Hz,23,ersp,0.001363286804202218,0.0,0.0,0.0
4,20.0,30.0,20-30Hz,24,ersp,0.0009870213067727186,0.0,0.0,0.0
4,20.0,30.0,20-30Hz,25,ersp,0.0009513468497643762,0.0,0.0,0.0
4,20.0,30.0,20-30Hz,26,ersp,0.0012050203779136815,0.0,0.0,0.0
4,20.0,30.0,20-30Hz,27,ersp,0.0016172948148412975,0.0,0.0,0.0
4,20.0,30.0,20-30Hz,28,ersp,0.0016258573426976982,0.0,0.0,0.0
4,20.0,30.0,20-30Hz,29,ersp,0.0019367768612860545,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,0,ersp,0.0016572286585425098,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,1,ersp,0.002006647552065335,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,2,ersp,0.0019338755721723501,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,3,ersp,0.0021341003505879878,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,4,ersp,0.001573053514151196,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,5,ersp,0.001109608134224409,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,6,ersp,0.0014927582731910141,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,7,ersp,0.0013774755974953938,-0.00022251891410768332,0.00022251891410768332,0.0
5,30.0,50.0,30-50Hz,8,ersp,0.0017625251365972906,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,9,ersp,0.00281215751240541,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,10,ersp,0.001431568867093454,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,11,ersp,0.0013305606398095035,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,12,ersp,0.0011008935830612528,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,13,ersp,0.001541904494153371,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,14,ersp,0.0015112159824784471,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,15,ersp,0.0017895384467824004,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,16,ersp,0.003095792776543549,0.00027457440966505153,0.00027457440966505153,0.00027457440966505153
5,30.0,50.0,30-50Hz,17,ersp,0.002269549451599258,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,18,ersp,0.0014204362406542007,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,19,ersp,0.0014315300622091006,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,20,ersp,0.0015063763974043295,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,21,ersp,0.001178828802566776,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,22,ersp,0.0019770268503191257,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,23,ersp,0.001120370592665852,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,24,ersp,0.0017594244472953894,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,25,ersp,0.0011131607812094847,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,26,ersp,0.002071213114852985,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,27,ersp,0.0032708488013719382,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,28,ersp,0.003876533351640668,0.0,0.0,0.0
5,30.0,50.0,30-50Hz,29,ersp,0.004279422186902501,0.0,0.0,0.0
