time_bin,importance
0,0.009058405971084394
1,0.004321415143821628
2,0.0074745687748787315
3,0.009566121099311852
4,0.003365236254685078
5,0.007384418298212014
6,0.0073568100008884925
7,0.006207975180919256
8,0.00569147567493834
9,0.0025749888055910273
10,0.003008617634697086
11,0.005685065788329435
12,0.006510613398677767
13,0.0015679956193005106
14,0.002418679142137592
15,0.005627056314516821
16,0.004240139991923675
17,0.0027158689562784112
18,0.001217970025538928
19,0.0022322887965256165
20,0.0018548838299622837
21,0.0031442783062883397
22,0.005108130208605288
23,0.00494298405861221
24,0.007342754035252785
25,0.005636488004813089
26,0.009559292824681608
27,0.009962474692394386
28,0.0006402561024410503
29,0.005423405059964659
