time_bin,importance
0,0.6319645187793437
1,0.5158221209304407
2,0.514186809215224
3,0.49455732104831773
4,0.496932386252634
5,0.5003830753068483
6,0.47217043055365965
7,0.4996873401764524
8,0.49152097873116113
9,0.5343273813857163
10,0.5203291763846776
11,0.5741856918999984
12,0.5236724730311937
13,0.5021377030429952
14,0.5511023708659685
15,0.5674149304750781
16,0.5258591531918734
17,0.5815230309061858
18,0.5991514471246439
19,0.5954615817240086
20,0.570295935320373
21,0.5118745948361051
22,0.5384385666590258
23,0.5580548575430233
24,0.5137632336195733
25,0.5381128384933062
26,0.5740176155222888
27,0.5864582021568532
28,0.6097537314059901
29,0.6257654373052305
