time_bin,importance
0,0.19926347977918724
1,0.24322208448194532
2,0.17674651014453588
3,0.1430935940005675
4,0.15352547944420353
5,0.16909088368754727
6,0.1370889865099944
7,0.09723199155504539
8,0.09916106092317795
9,0.10817301843078048
10,0.11393283687229296
11,0.09718292951849818
12,0.10294687187637536
13,0.13563399821583721
14,0.11601642361637629
15,0.16101050934824723
16,0.11165400447639699
17,0.09201141394591264
18,0.1376707897033917
19,0.10532135670646531
20,0.1185441135740942
21,0.09951086897668093
22,0.12126546975578323
23,0.13462528914987307
24,0.13654177424878108
25,0.13951618188360762
26,0.12921558479459677
27,0.13037219036347766
28,0.12181300392895539
29,0.2166146169478636
