patient_id,condition,task,electrode,file_path,prop_above_pos,prop_below_neg,high_activity,sample_idx,cluster_hierarchical_rawds,silhouette,cluster_hierarchical_rawds_ranked,contact_name,patient,name,hemi,x,y,z,is_wm,is_cortical,dist_to_pial_mm,yeo7_network,yeo17_network
EL040,reading,LM,pH_R10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_pH_R10_TN.npy,0.023953488372093,0.0028682170542635,True,544,7,0.03569435,7,PHR10,EL040,PHR10,R,61.07917022705078,-45.01752853393555,-13.309507369995115,0.0,1.0,0.0,7Networks_6,17Networks_13
EL040,reading,LM,pH_R11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_pH_R11_TN.npy,0.0281653746770025,0.0036434108527131,True,545,7,0.06933091,7,PHR11,EL040,PHR11,R,60.62036895751953,-45.89048004150391,-13.611320495605469,0.0,1.0,0.0,7Networks_6,17Networks_13
EL040,reading,LM,pH_R12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_pH_R12_TN.npy,0.059173126614987,0.0021188630490956,True,546,7,0.023839556,7,PHR12,EL040,PHR12,R,61.48543167114258,-43.8899040222168,-10.786837577819824,0.0,1.0,0.0,7Networks_6,17Networks_13
EL040,reading,LM,pH_R13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_pH_R13_TN.npy,0.1097674418604651,0.0067183462532299,True,547,6,-0.0095374435,6,PHR13,EL040,PHR13,R,62.62736129760742,-43.62457275390625,-10.39245891571045,0.0,1.0,0.0,7Networks_6,17Networks_13
EL040,reading,LM,pH_R14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_pH_R14_TN.npy,0.190516795865633,0.0198708010335917,True,548,6,0.09727998,6,PHR14,EL040,PHR14,R,64.0730209350586,-44.29775238037109,-9.288436889648438,0.0,1.0,0.0,7Networks_6,17Networks_13
EL040,reading,LM,PHG_R12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_PHG_R12_TN.npy,0.0290956072351421,0.0047286821705426,True,549,7,0.13006645,7,PHGR12,EL040,PHGR12,R,68.61930084228516,-30.078540802001957,-15.165061950683594,0.0,1.0,0.0,7Networks_7,17Networks_13
EL040,reading,LM,pPVH_L16,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_pPVH_L16_TN.npy,0.0597416020671834,0.003204134366925,True,550,7,0.04979985,7,PPVHL16,EL040,PPVHL16,L,-28.632299423217773,-87.93877410888672,0.806865394115448,0.0,1.0,0.0,7Networks_1,17Networks_1
EL040,reading,LM,STG_R10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\reading\EL040_reading_WM_ERSP_STG_R10_TN.npy,0.0323772609819121,0.0142635658914728,True,551,7,0.10282249,7,STGR10,EL040,STGR10,R,68.71378326416016,-27.660619735717773,-0.1226280108094215,0.0,1.0,0.0,7Networks_2,17Networks_14
EL042,audio,LM,A_L3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_A_L3_TN.npy,0.0243927648578811,0.0040051679586563,True,552,3,0.11763529,3,AL3,EL042,AL3,L,-30.463871002197266,-9.37842845916748,-20.906906127929688,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
EL042,audio,LM,A_L5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_A_L5_TN.npy,0.0325839793281653,0.0054005167958656,True,553,3,0.18320116,3,AL5,EL042,AL5,L,-35.17935943603516,-11.083281517028809,-22.09690284729004,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
EL042,audio,LM,A_L6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_A_L6_TN.npy,0.0275193798449612,0.0051162790697674,True,554,3,0.17230737,3,AL6,EL042,AL6,L,-35.58414077758789,-11.775444984436035,-21.935909271240234,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
EL042,audio,LM,A_L7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_A_L7_TN.npy,0.0253746770025839,0.0041860465116279,True,555,3,0.1624658,3,AL7,EL042,AL7,L,-36.562835693359375,-13.80586051940918,-34.74216842651367,0.0,1.0,0.0,7Networks_5,17Networks_9
EL042,audio,LM,A_L8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_A_L8_TN.npy,0.0249095607235142,0.0029715762273901,True,556,3,0.11286725,3,AL8,EL042,AL8,L,-38.66199493408203,-11.149285316467283,-32.07975387573242,0.0,1.0,0.0,7Networks_5,17Networks_9
EL042,audio,LM,A_L9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_A_L9_TN.npy,0.0239276485788113,0.0022222222222222,True,557,3,0.06751078,3,AL9,EL042,AL9,L,-52.1196403503418,-8.823756217956543,-20.5578556060791,0.0,1.0,0.0,7Networks_7,17Networks_17
EL042,audio,LM,A_R12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_A_R12_TN.npy,0.0296899224806201,0.0029974160206718,True,558,3,0.10273595,3,AR12,EL042,AR12,R,60.29093170166016,-1.809032201766968,-30.614166259765625,0.0,1.0,0.0,7Networks_7,17Networks_17
EL042,audio,LM,A_R4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_A_R4_TN.npy,0.0213953488372093,0.0068733850129198,True,559,3,0.20780945,3,AR4,EL042,AR4,R,35.0451774597168,-8.016873359680176,-24.27863121032715,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
EL042,audio,LM,A_R5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_A_R5_TN.npy,0.0290180878552971,0.005297157622739,True,560,3,0.18754487,3,AR5,EL042,AR5,R,34.47434997558594,-8.538666725158691,-22.70538330078125,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
EL042,audio,LM,A_R6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_A_R6_TN.npy,0.0280103359173126,0.0032299741602067,True,561,3,0.12849255,3,AR6,EL042,AR6,R,39.88250732421875,-11.899394035339355,-28.75048828125,0.0,1.0,0.0,7Networks_5,17Networks_9
EL042,audio,LM,A_R7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_A_R7_TN.npy,0.0313436692506459,0.0012403100775193,True,562,8,0.019659441,8,AR7,EL042,AR7,R,40.08219909667969,-12.254229545593262,-28.347753524780277,0.0,1.0,0.0,7Networks_5,17Networks_9
EL042,audio,LM,A_R8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_A_R8_TN.npy,0.028656330749354,0.0006976744186046,True,563,8,0.10848054,8,AR8,EL042,AR8,R,44.96554946899414,-0.836235523223877,-36.56127166748047,0.0,1.0,0.0,7Networks_5,17Networks_9
EL042,audio,LM,aH_R10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_aH_R10_TN.npy,0.0357881136950904,0.0003100775193798,True,564,8,0.060841214,8,AHR10,EL042,AHR10,R,57.77927780151367,-24.97152137756348,-23.094465255737305,0.0,1.0,0.0,7Networks_7,17Networks_13
EL042,audio,LM,aH_R11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_aH_R11_TN.npy,0.0422997416020671,0.0008785529715762,True,565,8,0.058980502,8,AHR11,EL042,AHR11,R,58.70964431762695,-24.546161651611328,-21.53651428222656,0.0,1.0,0.0,7Networks_7,17Networks_13
EL042,audio,LM,aH_R7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_aH_R7_TN.npy,0.0241602067183462,0.0004909560723514,True,566,8,0.021353766,8,AHR7,EL042,AHR7,R,45.71639251708984,-22.89770126342773,-27.950328826904297,0.0,1.0,0.0,7Networks_5,17Networks_9
EL042,audio,LM,aH_R8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_aH_R8_TN.npy,0.0268217054263565,0.0003617571059431,True,567,8,0.11789462,8,AHR8,EL042,AHR8,R,60.14177703857422,-26.568439483642575,-25.195301055908203,0.0,1.0,0.0,7Networks_7,17Networks_13
EL042,audio,LM,aH_R9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_aH_R9_TN.npy,0.0310852713178294,0.0002067183462532,True,568,8,0.10320272,8,AHR9,EL042,AHR9,R,59.218353271484375,-25.924673080444336,-24.5499267578125,0.0,1.0,0.0,7Networks_7,17Networks_13
EL042,audio,LM,aI_R10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_aI_R10_TN.npy,0.0353229974160206,0.006485788113695,True,569,3,0.21911779,3,AIR10,,,,,,,,,,,
EL042,audio,LM,aI_R11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_aI_R11_TN.npy,0.0230490956072351,0.0037726098191214,True,570,3,0.16382991,3,AIR11,,,,,,,,,,,
EL042,audio,LM,aI_R12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_aI_R12_TN.npy,0.021188630490956,0.0015762273901808,True,571,3,0.104348645,3,AIR12,,,,,,,,,,,
EL042,audio,LM,aI_R1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_aI_R1_TN.npy,0.030594315245478,0.0090180878552971,True,572,3,0.2607211,3,AIR1,,,,,,,,,,,
EL042,audio,LM,aI_R2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_aI_R2_TN.npy,0.031860465116279,0.0095865633074935,True,573,3,0.26516575,3,AIR2,,,,,,,,,,,
EL042,audio,LM,aI_R3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_aI_R3_TN.npy,0.0223255813953488,0.0076227390180878,True,574,3,0.19040848,3,AIR3,,,,,,,,,,,
EL042,audio,LM,aI_R7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_aI_R7_TN.npy,0.0294056847545219,0.0078552971576227,True,575,3,0.24974248,3,AIR7,,,,,,,,,,,
EL042,audio,LM,aI_R8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_aI_R8_TN.npy,0.0254263565891472,0.0081395348837209,True,576,3,0.24533723,3,AIR8,,,,,,,,,,,
EL042,audio,LM,aI_R9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_aI_R9_TN.npy,0.0363307493540051,0.0081395348837209,True,577,3,0.23592389,3,AIR9,,,,,,,,,,,
EL042,audio,LM,EntG_R10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_EntG_R10_TN.npy,0.037984496124031,0.0035917312661498,True,578,3,0.08177198,3,ENTGR10,EL042,ENTGR10,R,54.475563049316406,3.5659000873565674,-36.253700256347656,0.0,1.0,0.0,7Networks_7,17Networks_17
EL042,audio,LM,EntG_R2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_EntG_R2_TN.npy,0.0214211886304909,0.0088372093023255,True,579,3,-0.04903418,3,ENTGR2,EL042,ENTGR2,R,21.281551361083984,0.4115098416805267,-37.01729583740234,0.0,1.0,0.0,7Networks_5,17Networks_9
EL042,audio,LM,EntG_R3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_EntG_R3_TN.npy,0.0224031007751937,0.007906976744186,True,580,3,-0.005004083,3,ENTGR3,EL042,ENTGR3,R,22.256397247314453,-0.429805189371109,-38.16410446166992,0.0,1.0,0.0,7Networks_5,17Networks_9
EL042,audio,LM,EntG_R6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_EntG_R6_TN.npy,0.0263307493540051,0.0006718346253229,True,581,8,0.122498214,8,ENTGR6,EL042,ENTGR6,R,41.914180755615234,2.6398768424987797,-38.84741973876953,0.0,1.0,0.0,7Networks_5,17Networks_9
EL042,audio,LM,EntG_R7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_EntG_R7_TN.npy,0.0556589147286821,0.0001033591731266,True,582,8,0.1322987,8,ENTGR7,EL042,ENTGR7,R,43.96727752685547,2.415855884552002,-37.674598693847656,0.0,1.0,0.0,7Networks_5,17Networks_9
EL042,audio,LM,EntG_R8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_EntG_R8_TN.npy,0.0381395348837209,0.0006459948320413,True,583,8,0.1809419,8,ENTGR8,EL042,ENTGR8,R,47.477237701416016,1.3660476207733154,-36.61894607543945,0.0,1.0,0.0,7Networks_5,17Networks_9
EL042,audio,LM,EntG_R9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_EntG_R9_TN.npy,0.0261757105943152,0.0006718346253229,True,584,8,0.18669476,8,ENTGR9,EL042,ENTGR9,R,49.129371643066406,2.196029663085937,-37.143463134765625,0.0,1.0,0.0,7Networks_5,17Networks_9
EL042,audio,LM,OF_R10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_OF_R10_TN.npy,0.0225581395348837,0.0010852713178294,True,585,2,-0.07384191,2,OFR10,EL042,OFR10,R,32.63648223876953,34.88450622558594,-9.654898643493652,0.0,1.0,0.0,7Networks_7,17Networks_16
EL042,audio,LM,OF_R11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_OF_R11_TN.npy,0.0275968992248062,0.0004134366925064,True,586,2,-0.04546676,2,OFR11,EL042,OFR11,R,38.45281219482422,28.420211791992188,-3.1101174354553223,0.0,1.0,0.0,7Networks_6,17Networks_8
EL042,audio,LM,OF_R8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_OF_R8_TN.npy,0.024625322997416,0.0006459948320413,True,587,2,-0.023697933,2,OFR8,EL042,OFR8,R,27.260757446289062,32.9047737121582,-10.913578987121582,0.0,1.0,0.0,7Networks_6,17Networks_12
EL042,audio,LM,STG_R2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_STG_R2_TN.npy,0.0461498708010335,0.0032558139534883,True,588,3,0.14007074,3,STGR2,EL042,STGR2,R,40.56974792480469,-20.81013298034668,-3.1529133319854736,0.0,1.0,0.0,7Networks_4,17Networks_7
EL042,audio,LM,STG_R4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_STG_R4_TN.npy,0.0798191214470284,0.0143927648578811,True,589,3,0.20851576,3,STGR4,EL042,STGR4,R,48.04639434814453,-22.385217666625977,-8.24566650390625,0.0,1.0,0.0,7Networks_7,17Networks_14
EL042,audio,LM,STG_R5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_STG_R5_TN.npy,0.0863049095607235,0.0173385012919896,True,590,3,0.21537066,3,STGR5,EL042,STGR5,R,50.68310546875,-20.66184425354004,-7.635391235351562,0.0,1.0,0.0,7Networks_7,17Networks_14
EL042,audio,LM,STG_R6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_STG_R6_TN.npy,0.1095090439276485,0.0220155038759689,True,591,3,0.18100022,3,STGR6,EL042,STGR6,R,55.188697814941406,-18.630077362060547,-6.383102416992188,0.0,1.0,0.0,7Networks_7,17Networks_14
EL042,audio,LM,STG_R9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_STG_R9_TN.npy,0.0581395348837209,0.0122739018087855,True,592,3,0.2602187,3,STGR9,EL042,STGR9,R,68.3993911743164,-15.753835678100586,2.6499876976013184,0.0,1.0,0.0,7Networks_2,17Networks_4
EL042,picture,LM,A_L11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\picture\EL042_picture_WM_ERSP_A_L11_TN.npy,0.0304134366925064,0.0004909560723514,True,593,8,0.106743276,8,AL11,EL042,AL11,L,-51.11503601074219,-8.653763771057129,-30.92644691467285,0.0,1.0,0.0,7Networks_7,17Networks_17
EL042,picture,LM,A_L12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\picture\EL042_picture_WM_ERSP_A_L12_TN.npy,0.0239018087855297,0.0004651162790697,True,594,8,0.09559757,8,AL12,EL042,AL12,L,-58.102088928222656,-11.585580825805664,-28.58660888671875,0.0,1.0,0.0,7Networks_7,17Networks_17
EL042,picture,LM,A_L7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\picture\EL042_picture_WM_ERSP_A_L7_TN.npy,0.0200516795865633,0.0018863049095607,True,595,8,-0.013301431,8,AL7,EL042,AL7,L,-36.562835693359375,-13.80586051940918,-34.74216842651367,0.0,1.0,0.0,7Networks_5,17Networks_9
EL042,picture,LM,A_L8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\picture\EL042_picture_WM_ERSP_A_L8_TN.npy,0.0243152454780361,0.0006718346253229,True,596,8,0.06555075,8,AL8,EL042,AL8,L,-38.66199493408203,-11.149285316467283,-32.07975387573242,0.0,1.0,0.0,7Networks_5,17Networks_9
EL042,picture,LM,A_L9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\picture\EL042_picture_WM_ERSP_A_L9_TN.npy,0.025813953488372,0.0010852713178294,True,597,8,0.10157239,8,AL9,EL042,AL9,L,-52.1196403503418,-8.823756217956543,-20.5578556060791,0.0,1.0,0.0,7Networks_7,17Networks_17
EL042,picture,LM,A_R12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\picture\EL042_picture_WM_ERSP_A_R12_TN.npy,0.0271317829457364,0.0014987080103359,True,598,8,0.043823805,8,AR12,EL042,AR12,R,60.29093170166016,-1.809032201766968,-30.614166259765625,0.0,1.0,0.0,7Networks_7,17Networks_17
EL042,picture,LM,A_R6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\picture\EL042_picture_WM_ERSP_A_R6_TN.npy,0.020594315245478,0.0015762273901808,True,599,8,0.035115987,8,AR6,EL042,AR6,R,39.88250732421875,-11.899394035339355,-28.75048828125,0.0,1.0,0.0,7Networks_5,17Networks_9
EL042,picture,LM,A_R7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\picture\EL042_picture_WM_ERSP_A_R7_TN.npy,0.0258656330749354,0.0004651162790697,True,600,8,0.13160779,8,AR7,EL042,AR7,R,40.08219909667969,-12.254229545593262,-28.347753524780277,0.0,1.0,0.0,7Networks_5,17Networks_9
EL042,picture,LM,A_R8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\picture\EL042_picture_WM_ERSP_A_R8_TN.npy,0.0290180878552971,0.0003617571059431,True,601,8,0.151671,8,AR8,EL042,AR8,R,44.96554946899414,-0.836235523223877,-36.56127166748047,0.0,1.0,0.0,7Networks_5,17Networks_9
