sample_idx,patient_id,contact_norm,electrode,task,condition,n_high_activity,file_path,file_path_audio,file_path_picture,file_path_reading,cluster_kmeans_concat_hg,silhouette,cluster_kmeans_concat_hg_ranked,key,w0,w1,w2,w3,w4,w5,w6
786,PAT_6619,OFP2,OFP2,LM,concat,2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_OFP2_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_OFP2_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\picture\PAT_6619_picture_WM_ERSP_OFP2_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\reading\PAT_6619_reading_WM_ERSP_OFP2_TN.npy,0,-0.08543079,0,PAT_6619|OFP2,0.1098557533524018,0.003283043872334633,0.21269886036376137,4.458988982355371e-11,1.4682980251780578e-26,8.528568105060154e-13,0.6741623423660594
787,PAT_6619,OFP3,OFP3,LM,concat,1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_OFP3_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_OFP3_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\picture\PAT_6619_picture_WM_ERSP_OFP3_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\reading\PAT_6619_reading_WM_ERSP_OFP3_TN.npy,0,-0.16726105,0,PAT_6619|OFP3,0.12924702310537944,1.2432830643162066e-17,0.30737100113381227,9.745150711908454e-10,2.148235336565095e-29,6.291814529638255e-16,0.5633819747862925
788,PAT_6619,OFP4,OFP4,LM,concat,1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_OFP4_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_OFP4_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\picture\PAT_6619_picture_WM_ERSP_OFP4_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\reading\PAT_6619_reading_WM_ERSP_OFP4_TN.npy,1,0.24616398,1,PAT_6619|OFP4,2.420942586603242e-13,1.0496585840436995e-06,0.2673225527370755,4.915604224955036e-09,3.569561197157233e-18,9.457971260312822e-11,0.7326763925939144
789,PAT_6619,OFP5,OFP5,LM,concat,1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_OFP5_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_OFP5_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\picture\PAT_6619_picture_WM_ERSP_OFP5_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\reading\PAT_6619_reading_WM_ERSP_OFP5_TN.npy,1,0.27118358,1,PAT_6619|OFP5,2.881988120000068e-11,0.03637479281696154,0.2163488457235292,2.1953183554507532e-08,1.3258272527654016e-08,5.001352265519774e-07,0.7472758260840067
790,PAT_6619,OFP6,OFP6,LM,concat,1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_OFP6_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_OFP6_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\picture\PAT_6619_picture_WM_ERSP_OFP6_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\reading\PAT_6619_reading_WM_ERSP_OFP6_TN.npy,1,0.27296916,1,PAT_6619|OFP6,0.01900719277218866,0.00011004146430509975,0.15997239211747125,1.9917204376102983e-07,4.09967191256563e-05,0.2774196743686148,0.5434495033862508
791,PAT_6619,OFP7,OFP7,LM,concat,3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_OFP7_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_OFP7_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\picture\PAT_6619_picture_WM_ERSP_OFP7_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\reading\PAT_6619_reading_WM_ERSP_OFP7_TN.npy,3,0.07565015,3,PAT_6619|OFP7,0.04681130897788307,8.580982452551566e-13,0.07882651155620089,0.015528711096204057,0.12573943688722153,0.670700938065971,0.06239309341566144
792,PAT_6619,OFP8,OFP8,LM,concat,3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_OFP8_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_OFP8_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\picture\PAT_6619_picture_WM_ERSP_OFP8_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\reading\PAT_6619_reading_WM_ERSP_OFP8_TN.npy,3,0.14824341,3,PAT_6619|OFP8,6.52576802232474e-06,1.8406819920737296e-10,0.06243687250739076,0.13217342279670774,0.14698178049149085,0.6160746065231569,0.042326791729163205
793,PAT_6619,PHD8,PHD8,LM,concat,1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_PHD8_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_PHD8_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\picture\PAT_6619_picture_WM_ERSP_PHD8_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\reading\PAT_6619_reading_WM_ERSP_PHD8_TN.npy,2,-0.010636226,2,PAT_6619|PHD8,0.047470525410470324,0.08109846605909529,5.092505893104375e-07,0.31495698095105956,0.11871166976558702,0.31807413010143026,0.11968771846176814
794,PAT_6619,TPD1,TPD1,LM,concat,2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_TPD1_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_TPD1_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\picture\PAT_6619_picture_WM_ERSP_TPD1_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\reading\PAT_6619_reading_WM_ERSP_TPD1_TN.npy,3,0.044386744,3,PAT_6619|TPD1,0.08790685384938701,1.668551775454815e-08,0.19899656039912192,7.313006937673167e-08,0.00243123694673963,0.5236438455165584,0.18702141347260592
795,PAT_6619,TPD2,TPD2,LM,concat,2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_TPD2_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_TPD2_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\picture\PAT_6619_picture_WM_ERSP_TPD2_TN.npy,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\reading\PAT_6619_reading_WM_ERSP_TPD2_TN.npy,3,0.029478336,3,PAT_6619|TPD2,0.06723500093105324,6.302357491780187e-11,0.24235114045695136,3.928430720452494e-08,0.00022296243277955817,0.535021912994624,0.15516894383726107
