cluster_id,n_total,n_with_coords,n_missing,distance_mm,centroid_x,centroid_y,centroid_z,spread_x,spread_y,spread_z,metric,mirror_to
1,186,154,32,52.61817393711203,-46.24674658728885,-17.00174289003208,-2.340720275876584,15.886831604742946,25.399043253413453,27.78712593224816,mean_pairwise,left
2,242,99,143,41.15824333472379,-45.31953264968564,-16.069389612686756,-3.7625586528970736,12.133634792175945,12.12380787110504,28.198415965143354,mean_pairwise,left
3,678,365,313,57.2918570089455,-37.614407118705856,-2.912483186907556,4.554076811814145,14.732436632141837,31.361952172902484,27.71469156695562,mean_pairwise,left
4,39,13,26,13.010235846150279,-53.494881263146034,-33.73803476186899,6.239548444747925,6.594194164915796,5.050462395299157,4.703859359648301,mean_pairwise,left
5,18,13,5,18.35533464222927,-29.810822633596565,-90.39660292405348,-9.14091731951787,8.943352717629603,9.18292983567403,4.856243412482541,mean_pairwise,left
