channel,0.5-4.0Hz_dB,4.0-8.0Hz_dB,8.0-12.0Hz_dB,12.0-30.0Hz_dB,30.0-70.0Hz_dB,70.0-150.0Hz_dB
A_L1,-93.40663884091944,-103.224701853562,-108.09506070211222,-119.10661223512486,-128.72918633227022,-136.89521750982192
A_L2,-95.21865813596193,-103.61015948550597,-108.13998311730096,-118.97702348980334,-127.92051758170564,-136.8458437858642
A_L3,-96.98880539974276,-103.82686736736358,-108.4774965262634,-120.16703815782527,-130.08328355239087,-136.7916390559355
A_L4,-96.46176327066142,-103.49028969214731,-108.28850692204833,-118.85599682884309,-128.45093334475362,-136.29110370778093
A_L5,-96.60384023279605,-103.40972559349258,-108.34722457496841,-119.57988902404264,-129.75729410449085,-136.49122557461533
A_L6,-96.62080739855732,-103.22934574151753,-108.41117457397195,-120.13051855237,-130.71732025237793,-136.79854512642393
A_L7,-96.25137535906636,-102.91542560516147,-108.26871934584878,-120.18967452116482,-131.31001012897391,-137.14906612583846
A_L8,-96.03659145418214,-102.60282255574683,-107.79320986149568,-119.43788465906965,-131.23783351484667,-137.11515032314293
A_L9,-95.54502550122444,-102.16582259878437,-106.6536385330302,-117.08507086351158,-130.23307835288597,-136.79742773132065
A_L10,-95.00868579196647,-101.68439514019325,-105.62485647542148,-115.51700930806493,-129.6171148574743,-136.54565796265075
A_L11,-95.0928041035835,-101.70617405931429,-105.35817677541475,-114.88802901606434,-129.22404545034445,-136.19092211260963
A_L12,-93.66227058429442,-101.74248609478863,-105.94340543761695,-115.36107833493641,-129.0536343500409,-135.40545072668095
A_L13,-94.94154588186913,-103.44726671831975,-108.44993434288571,-119.85620079871552,-128.23432783142187,-132.1129310868449
A_L14,-95.64503917582543,-103.66255801944389,-108.68237818879385,-120.25565661633726,-128.09697344587644,-132.11094758380378
A_L15,-96.16293643533662,-103.67677585752193,-108.70797600654898,-120.14474189022614,-128.1080782992971,-132.11810742922083
aH_L1,-92.56146299474469,-100.6089782660702,-105.03539345759143,-113.37570425613342,-122.2063110913795,-133.24079387751217
aH_L2,-91.70646971394811,-99.59238222706556,-103.41600830038728,-110.40535536612782,-120.89674451187275,-132.87201591309025
aH_L3,-95.75171890137104,-102.08452103073014,-106.36279208400065,-115.33754418643164,-125.37906097704906,-134.80220093615625
aH_L4,-95.55201481951019,-102.78520424616612,-106.90289367551671,-117.1263481934455,-128.29673921587187,-136.09308739132106
aH_L5,-94.3826489960068,-102.34078746027922,-106.19273415397362,-115.70178393329742,-127.56839294428546,-135.63124143464816
aH_L6,-95.98321916954595,-102.99574456311112,-106.5689043391009,-117.68338139498763,-129.966247154026,-136.71599782163509
aH_L7,-96.50483282406383,-103.25499593706854,-106.99048552934207,-118.50751675535773,-130.5805376765009,-136.9360507017329
aH_L8,-93.78947221904504,-102.2086939384204,-105.72808595550507,-116.79616773569589,-127.85733008696761,-135.27896457646784
aH_L9,-91.25466326948235,-100.9904441052978,-104.54870306843023,-114.69143324551854,-126.49614705086992,-134.84099117613906
aH_L10,-91.77326560577926,-100.74509236755486,-103.84734106409255,-115.15156436947989,-127.78623072241848,-135.1673364140848
aH_L11,-80.028695520347,-91.4795057866472,-96.08172870667782,-103.41055691523287,-112.13552607154784,-119.70876052008757
aH_L12,-94.64910023924867,-102.97680051435239,-107.69098673277051,-119.29105399639636,-127.01820254020552,-130.92591355512894
