cluster_id,size,jaccard_stability,n_runs
0,280,0.8389261960983276,50
1,240,0.7812938094139099,50
2,253,0.8414295315742493,50
3,280,0.8336932063102722,50
4,462,0.9127708673477173,50
5,178,0.6240594387054443,50
