band,importance
1-4Hz,0.12388665615558636
4-8Hz,0.11775174496267667
8-13Hz,0.11716790092335821
13-20Hz,0.12371743573746337
20-30Hz,0.08237371252052016
30-50Hz,0.05879004484644328
50-70Hz,0.05675594976983836
70-100Hz,0.054396659833561165
100-130Hz,0.06697068823201711
130-170Hz,0.057291918496653375
170-220Hz,0.03424481248714382
220-270Hz,0.031243827546251584
270-320Hz,0.04209586715083743
320-360Hz,0.018871844328822253
360-400Hz,0.01444093700882685
