sample_idx,k_4,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23
316,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,2,13,1,2,2
317,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,0,13,6,2,4
318,2,0,5,3,1,1,8,5,6,10,11,7,14,9,0,2,5,1,2,20
319,1,3,2,2,7,4,6,4,3,1,1,1,1,11,17,14,18,6,12,12
320,1,3,2,0,5,4,6,4,3,1,1,1,1,11,17,14,1,6,12,8
321,1,3,1,0,5,4,6,4,3,1,1,1,1,11,17,14,1,20,20,8
322,1,1,1,0,5,7,6,1,6,11,4,6,14,9,0,2,1,1,20,8
323,1,1,1,0,5,7,7,1,0,11,4,2,7,9,0,2,1,18,20,13
324,1,1,1,0,5,7,6,1,0,11,4,2,14,9,0,2,1,18,20,8
325,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
326,2,0,5,3,1,4,8,4,6,10,11,7,14,9,0,2,5,1,2,20
327,0,1,1,0,5,7,2,1,6,0,5,7,2,16,2,6,9,18,5,20
328,2,0,5,3,1,1,8,5,9,10,11,7,13,9,5,2,13,1,2,2
329,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,4,4
330,2,0,5,3,1,1,8,4,6,10,11,7,14,9,0,2,5,1,2,20
331,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,19
332,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,19
333,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,19
334,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,19
335,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,3,19
336,1,1,1,0,4,6,7,2,4,3,10,10,9,12,6,12,2,12,20,13
337,1,1,1,0,5,6,7,1,0,11,4,2,7,12,6,12,1,18,20,13
338,2,3,2,2,7,4,6,4,3,1,1,6,1,14,10,0,18,20,12,12
339,0,0,2,2,6,0,2,8,7,0,5,4,12,8,9,15,6,4,18,22
340,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
341,2,3,2,2,7,4,6,4,3,1,1,6,1,14,17,0,17,20,12,12
342,2,3,2,2,7,0,0,4,3,1,1,6,1,14,10,0,17,20,12,12
343,2,3,2,2,7,0,0,8,8,9,13,4,12,2,12,11,17,4,18,12
344,2,0,2,2,7,0,0,8,8,10,11,4,12,2,12,11,12,4,18,14
345,2,0,2,2,7,0,0,8,8,9,13,4,12,2,12,11,12,4,18,14
346,2,0,2,2,7,0,0,8,8,9,13,4,12,2,12,11,17,4,18,14
347,2,0,5,2,7,0,0,8,8,9,13,4,12,2,12,11,17,4,18,14
348,1,3,2,2,7,4,6,0,0,2,1,1,1,11,17,14,15,16,12,12
349,0,2,4,6,6,7,2,6,7,0,5,11,2,8,9,15,6,0,7,22
350,0,2,4,6,6,3,1,6,2,12,12,8,8,5,13,8,0,8,13,6
351,2,3,2,2,7,4,6,4,3,1,1,1,1,11,17,14,18,6,12,12
352,1,3,2,2,7,4,6,0,3,1,1,1,1,11,17,14,18,6,12,12
353,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,17,6,12,12
354,1,1,1,0,5,7,2,1,0,11,4,2,7,11,17,14,17,18,7,5
355,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,7,5
356,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,7,5
357,1,3,2,2,7,0,2,0,8,9,13,4,12,2,12,11,17,4,7,5
358,2,3,2,2,7,0,0,0,8,9,13,4,12,2,12,11,17,4,18,12
359,1,3,2,2,7,4,6,4,3,1,1,1,1,11,17,14,18,6,12,12
360,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,4,4
361,2,0,2,2,7,0,0,8,9,4,3,6,13,14,5,0,17,20,18,4
362,2,0,5,3,1,0,0,8,8,9,13,4,12,2,12,11,12,4,18,14
363,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,12
364,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
365,2,3,2,2,7,4,0,0,3,1,1,1,1,14,10,0,17,20,12,12
366,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,20,2,4
367,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,14,2,4
368,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,2,4
369,2,3,2,2,7,4,0,0,3,1,1,6,3,14,10,0,17,20,0,4
370,1,3,2,2,7,0,0,0,8,9,13,4,12,2,12,11,17,4,7,5
371,1,3,2,2,7,0,0,0,8,9,13,4,12,2,12,11,17,4,7,5
372,2,3,2,2,7,0,0,0,8,9,13,4,12,2,12,11,17,6,12,12
373,2,3,2,2,7,0,0,0,8,9,13,4,12,2,12,11,17,4,18,12
374,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,7,5
375,3,0,5,3,1,1,8,5,9,4,7,3,4,1,1,1,16,14,4,3
376,3,0,5,3,1,1,8,5,9,4,7,3,4,1,1,1,16,14,4,3
377,2,0,2,2,7,4,6,4,3,1,3,6,1,14,10,0,13,20,2,4
378,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,12
379,1,3,2,2,7,4,6,0,3,1,1,1,1,11,17,14,18,6,12,12
380,2,3,2,2,7,0,0,0,8,9,13,6,1,14,10,0,17,20,12,12
381,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,7,5
382,2,0,5,3,1,1,8,8,9,4,3,3,13,1,5,1,13,14,4,3
383,2,0,5,3,1,1,8,8,6,10,3,7,14,9,0,2,5,1,5,20
384,0,0,1,0,6,7,2,8,7,0,5,11,2,8,9,15,6,4,5,22
385,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,2
386,2,0,2,2,7,4,8,4,3,1,3,6,13,14,5,0,13,20,2,4
387,2,3,2,2,7,4,6,4,3,1,3,6,1,14,17,0,17,20,2,4
388,1,1,1,0,5,4,6,1,3,1,4,2,7,11,17,14,1,20,20,8
389,2,0,2,2,7,4,6,4,3,1,3,6,13,14,0,0,13,20,2,4
390,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,14,2,4
391,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,14,2,4
392,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,2,4
393,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,0,13,20,2,4
394,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,2,4
395,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,2,4
396,2,0,5,3,1,4,8,4,6,1,3,6,13,9,0,2,13,1,2,4
397,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,12,8
398,2,0,5,3,1,1,8,5,6,10,3,6,14,9,0,2,13,1,2,20
399,3,4,3,5,2,5,5,9,1,7,7,3,4,1,1,1,16,14,1,3
400,2,0,5,3,1,4,8,4,3,1,3,6,13,14,10,2,18,6,2,2
401,2,0,2,2,7,4,8,4,9,1,3,6,13,14,5,0,13,20,2,4
402,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,2
403,2,0,2,2,7,4,6,4,3,1,1,6,1,14,10,0,18,20,2,12
404,2,0,5,3,1,4,8,4,6,1,3,6,13,9,0,2,13,1,2,4
405,2,0,5,3,5,1,8,4,6,10,11,7,14,9,0,2,5,1,2,20
406,1,1,1,0,5,7,2,1,0,11,4,2,7,9,0,2,1,18,5,8
407,3,0,5,3,1,1,8,5,9,4,3,3,13,1,5,1,13,14,4,3
408,1,3,0,1,3,2,3,3,10,2,9,13,5,0,7,4,15,16,14,1
409,2,0,2,2,7,4,6,4,3,1,1,6,1,14,10,0,18,6,12,12
410,2,0,5,3,1,1,8,5,9,4,7,3,13,1,5,1,13,14,4,3
411,2,0,5,3,1,1,8,5,9,4,3,6,13,9,5,2,13,1,2,4
412,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,4,4
413,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,4,4
414,2,0,5,2,7,0,0,8,9,4,3,6,13,14,5,0,13,20,18,4
415,2,0,2,2,7,0,0,8,8,9,13,4,12,2,12,11,17,4,18,14
416,2,0,5,2,7,0,0,8,9,9,3,6,13,2,5,11,17,4,18,4
417,1,3,2,2,7,4,6,0,3,1,1,1,1,11,17,14,17,16,12,12
418,1,3,0,1,3,2,3,3,0,2,9,13,5,0,7,4,15,16,14,1
419,1,3,2,2,7,4,6,4,3,2,9,1,5,0,7,4,18,6,12,2
420,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,20,2,4
421,2,0,5,3,1,1,8,5,9,4,3,6,13,9,5,2,13,1,2,4
422,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,2,4
423,2,0,5,3,1,1,8,5,9,4,3,3,13,1,5,1,13,14,4,4
424,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,4,4
425,2,0,5,3,1,0,0,5,9,4,3,6,13,1,5,1,13,14,4,4
426,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,4,4
427,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,20,2,4
428,2,0,5,3,1,1,8,5,6,10,3,6,13,9,5,2,13,1,2,4
429,2,0,5,3,5,4,6,4,6,1,3,6,14,9,0,2,1,1,2,4
430,2,0,5,3,1,1,8,5,9,4,3,6,13,9,5,2,13,1,2,4
431,1,3,2,2,5,4,6,4,3,1,1,1,1,11,17,14,18,6,12,12
432,2,0,5,3,1,1,8,5,9,4,3,7,13,1,5,1,13,1,2,4
433,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
434,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,2
435,2,0,2,2,7,4,6,4,3,1,1,6,1,14,10,0,18,20,2,2
436,2,0,5,3,1,4,8,4,9,1,3,6,13,14,5,0,13,20,2,4
437,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,4,4
438,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,20,2,4
439,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,4,4
440,3,4,3,5,2,5,5,9,1,7,8,0,6,15,11,17,14,3,16,16
441,2,0,5,3,1,1,8,5,9,4,3,3,13,1,5,1,13,14,4,4
442,3,0,5,3,1,1,8,5,9,4,3,3,13,1,5,1,13,14,4,4
443,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,4,4
444,2,0,5,3,1,1,0,5,9,4,3,6,13,1,5,1,13,14,4,4
445,2,0,5,3,1,1,8,5,9,4,3,3,13,1,5,1,13,14,4,4
446,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,4,4
447,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,4,4
448,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,2,4
449,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,12
450,2,3,2,2,7,0,0,0,8,9,13,6,3,14,10,0,17,6,0,4
451,2,0,2,2,7,0,0,5,9,4,3,6,13,14,5,0,13,20,2,4
452,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,14,2,4
453,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
454,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,4,4
455,2,0,5,3,1,1,8,5,9,4,3,3,13,1,5,1,13,14,4,4
456,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,14,2,4
457,2,0,2,2,7,4,8,4,3,1,3,6,13,14,10,0,13,20,2,4
458,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
459,2,3,2,2,7,4,0,4,3,1,1,1,1,14,10,0,18,20,12,12
460,1,3,0,1,3,4,6,4,3,2,9,1,5,0,7,4,18,16,12,2
461,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
462,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
463,2,3,2,2,7,4,6,4,3,1,1,1,1,11,17,0,1,20,12,8
464,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,0,13,20,2,4
465,2,0,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
466,2,0,5,3,1,4,8,4,6,10,3,6,14,9,0,2,13,1,2,4
467,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
468,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
469,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
470,2,0,5,3,1,1,8,8,6,10,11,7,14,9,0,2,12,1,19,20
471,1,3,2,2,5,4,6,4,3,1,1,1,1,11,17,14,1,20,12,8
472,2,3,2,2,7,0,0,0,3,1,1,1,1,14,10,0,17,20,12,12
473,2,0,2,2,7,4,6,4,3,1,1,6,1,14,10,0,13,20,2,4
474,2,0,2,0,5,4,6,4,3,1,1,1,1,9,0,2,1,1,2,8
475,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
476,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
477,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
478,2,0,5,3,1,1,8,5,6,10,11,7,14,9,0,2,5,1,2,20
479,2,0,5,3,1,1,8,8,6,10,3,6,13,2,5,11,13,1,2,4
480,1,3,2,2,7,4,6,4,3,2,9,1,5,11,7,14,18,16,12,12
481,2,0,5,3,1,1,8,4,6,10,11,7,14,9,0,2,12,6,2,2
482,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,1,18,5,8
483,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,2
484,1,0,1,0,5,4,6,4,3,1,1,7,14,9,0,2,1,1,12,8
485,1,3,2,2,5,4,6,4,3,1,1,1,1,11,17,14,18,6,12,2
486,1,3,0,1,3,2,3,3,10,2,9,13,5,0,7,4,15,16,14,1
487,1,1,1,0,5,7,2,1,0,11,9,2,7,16,2,6,9,18,7,5
488,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,7,5
489,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,7,5
490,0,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,7,5
491,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,20,5
492,2,0,2,2,7,4,8,4,3,1,1,6,1,14,10,0,18,6,2,2
493,2,0,1,0,5,4,6,4,6,10,4,7,14,9,0,2,1,1,5,20
494,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,5,5
495,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,12
496,0,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,5,5
497,0,2,4,6,6,3,1,6,0,12,12,2,8,16,2,6,9,8,7,5
498,1,1,0,1,3,2,3,3,0,2,9,13,5,0,7,4,15,16,14,1
499,1,1,0,1,3,2,3,3,10,2,9,13,5,0,7,4,15,16,14,1
500,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,5,7,5
501,0,2,4,6,6,3,2,6,7,0,5,11,2,16,2,6,9,5,7,5
502,2,0,1,0,5,7,2,8,6,10,11,7,14,9,0,2,9,1,5,20
503,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,7,5
504,1,1,1,0,5,7,2,1,0,11,4,7,7,16,2,6,9,18,7,5
505,1,1,1,0,5,7,6,1,0,2,9,2,7,0,7,14,15,16,14,1
506,2,3,2,2,7,0,0,0,8,9,13,9,3,7,8,7,17,2,0,18
507,0,2,4,6,5,7,2,1,0,11,4,2,7,16,2,6,9,5,7,5
508,2,0,5,3,1,1,8,8,6,10,11,7,14,9,0,2,12,1,5,20
509,1,3,2,2,5,4,6,4,0,11,1,1,1,11,17,14,18,6,12,12
510,2,0,5,3,1,1,8,5,9,4,3,7,14,9,0,2,5,1,2,20
511,1,1,1,0,5,7,2,1,0,11,4,2,7,11,2,6,18,6,7,5
512,1,1,1,0,5,7,6,1,6,11,4,7,14,9,0,2,1,1,5,8
513,1,1,1,0,5,7,2,1,0,11,4,2,7,11,2,6,9,18,7,5
514,2,0,5,3,1,1,2,8,6,10,11,7,14,9,0,2,12,1,18,20
515,1,3,2,2,7,4,6,4,6,10,11,1,12,2,12,11,18,6,12,2
516,1,3,2,2,7,4,6,4,8,10,11,1,12,2,12,11,18,6,12,2
517,1,3,2,2,7,4,6,4,3,2,9,1,5,0,7,4,18,6,12,2
518,1,1,1,0,5,7,2,1,0,11,4,2,7,11,17,6,9,18,7,5
519,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,2
520,1,1,1,0,5,7,2,1,6,10,11,7,14,16,2,6,9,5,7,5
521,2,3,2,2,7,4,6,4,3,1,1,1,1,11,17,0,17,20,12,12
522,2,0,2,2,7,0,0,8,8,9,13,4,12,2,12,11,17,4,18,14
523,1,3,2,2,7,4,6,4,3,10,11,1,1,11,10,0,18,6,12,2
524,2,3,2,2,7,4,0,4,8,10,11,1,12,2,10,4,12,6,12,2
525,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,5,7,5
526,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,5,7,5
527,1,1,1,0,5,7,2,1,0,11,4,2,7,11,17,6,1,18,5,8
528,2,3,2,2,7,4,6,4,3,1,1,1,1,11,10,0,17,6,12,12
529,2,3,2,2,7,4,0,4,3,1,1,6,1,14,10,0,18,6,12,12
530,2,0,2,3,1,4,6,4,3,1,3,6,1,9,0,2,13,20,2,4
531,1,1,1,0,5,7,2,1,0,11,4,2,7,11,17,14,1,18,20,8
532,1,1,1,0,5,4,6,1,0,11,4,2,7,11,17,14,1,18,12,8
533,1,3,2,2,5,4,6,4,3,2,9,1,5,11,7,14,15,16,14,1
534,1,3,0,1,3,2,6,4,3,2,9,1,5,0,7,14,15,16,14,1
535,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,7,5
536,2,0,5,3,1,1,8,5,6,10,3,7,14,9,0,2,5,1,5,20
537,2,0,5,3,1,4,8,4,6,1,3,6,13,9,0,2,13,1,2,4
538,2,0,2,2,5,7,2,8,6,10,11,4,12,2,12,11,12,4,18,20
539,2,0,5,3,1,1,2,8,6,10,11,7,14,9,0,2,5,1,5,20
540,1,3,2,2,7,4,6,4,3,10,11,1,1,11,10,11,18,6,12,2
541,1,3,2,2,7,7,2,8,8,10,11,1,12,2,12,11,12,6,7,5
542,1,3,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,12,5
543,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,1,18,20,8
544,2,0,5,3,1,1,8,5,6,10,11,7,13,9,0,2,13,1,2,20
545,2,0,2,2,7,4,6,8,6,10,11,7,14,9,0,2,12,6,12,20
546,1,3,2,2,7,4,6,4,3,1,1,1,1,11,10,0,18,6,12,2
547,1,3,2,2,7,4,6,4,3,1,1,1,1,11,10,0,18,6,12,12
548,1,3,2,2,5,4,6,4,3,1,1,1,1,11,17,14,1,6,12,12
549,1,3,2,2,7,4,6,4,3,1,1,1,1,11,17,14,18,6,12,12
550,2,3,2,2,7,4,6,4,3,1,1,6,1,14,10,0,18,20,2,4
551,0,2,4,6,6,3,1,6,2,12,12,8,8,5,13,8,0,8,13,6
552,0,2,4,6,6,3,1,6,2,12,12,8,8,5,13,8,0,8,15,6
553,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,2,2
554,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,17,20,12,12
555,0,1,1,6,6,7,2,1,0,11,4,2,7,16,2,6,9,18,7,5
556,0,1,1,6,6,7,2,1,0,11,4,2,7,16,2,6,9,18,7,5
557,0,2,1,6,6,7,2,1,0,11,4,2,7,16,2,6,9,18,7,5
558,2,3,2,2,7,4,6,4,3,1,1,6,1,14,10,0,17,20,12,12
559,2,0,5,3,5,7,2,8,6,10,11,7,14,9,0,2,5,1,5,20
560,3,0,5,3,1,7,2,8,6,10,11,7,14,9,0,16,5,19,5,20
561,0,2,4,6,6,3,1,6,7,0,5,11,2,8,9,16,6,19,13,9
562,2,3,2,2,7,4,6,4,3,1,3,6,1,14,10,0,17,20,2,4
563,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
564,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,17,20,12,12
565,1,1,1,0,5,7,6,1,0,11,4,2,7,11,17,14,1,18,20,8
566,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,5,5
567,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,7,5
568,2,0,1,0,5,7,6,1,6,11,4,7,14,9,0,2,1,1,5,20
569,2,3,2,2,7,4,0,0,3,1,1,1,1,14,10,0,17,20,12,12
570,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,2
571,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,14,2,4
572,2,0,2,2,7,4,8,4,3,1,3,6,13,14,5,0,13,20,2,4
573,2,3,2,2,7,4,6,4,3,1,1,1,1,11,17,0,18,20,12,12
574,1,3,2,0,5,4,6,1,3,1,4,1,1,11,17,14,1,20,12,8
575,2,0,2,2,7,4,6,4,3,1,3,6,1,14,17,0,17,20,2,4
576,2,0,2,2,5,4,6,4,3,1,3,6,1,14,17,0,1,20,2,4
577,1,3,2,2,7,4,6,4,3,1,1,1,1,11,10,0,18,6,12,12
578,2,0,2,2,7,4,6,4,3,1,1,6,1,14,0,0,1,20,2,12
579,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,6,12,12
580,2,0,2,2,7,0,0,8,8,9,3,6,13,14,5,0,17,20,18,4
581,2,0,5,3,1,1,8,5,9,4,3,6,13,1,5,1,13,4,2,4
582,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
583,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
584,2,3,2,2,7,4,0,0,3,1,1,1,1,14,10,0,18,6,12,12
585,2,3,2,2,7,4,0,0,3,1,1,1,1,11,10,0,17,20,12,12
586,2,3,2,2,7,4,6,4,3,10,1,1,1,14,10,0,18,6,12,2
587,2,3,2,2,7,4,6,4,3,1,1,1,1,11,10,0,18,6,12,12
588,2,3,2,2,7,4,6,4,3,1,1,1,1,11,17,0,17,20,12,12
589,2,3,2,2,7,4,6,4,3,1,1,1,1,11,17,0,17,20,12,12
590,1,3,2,2,5,4,6,1,0,11,1,1,1,11,17,14,17,18,12,12
591,2,3,2,2,7,4,6,4,3,1,1,6,1,14,10,0,18,6,2,2
592,2,0,2,2,7,4,8,4,3,1,3,6,13,14,10,0,13,20,2,4
593,2,0,2,2,7,4,6,4,3,1,3,6,1,14,10,0,13,20,2,4
594,2,3,2,2,7,4,6,4,3,1,1,6,1,14,10,0,17,20,12,12
595,2,3,2,2,7,4,0,4,3,1,1,6,1,14,10,0,18,6,12,12
596,2,0,5,3,1,0,0,5,9,4,3,6,13,1,5,1,13,14,4,4
597,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,20,2,4
598,2,3,2,2,7,0,0,0,8,9,13,9,3,7,8,7,17,2,0,12
599,2,3,2,2,7,4,0,0,3,1,1,6,1,14,10,0,17,20,12,12
600,1,3,2,2,7,4,6,0,3,1,1,1,1,11,10,14,18,6,12,12
601,1,3,2,2,7,4,6,4,3,1,1,1,1,11,17,14,17,20,12,12
602,2,3,2,2,7,4,0,4,3,1,1,1,1,11,10,0,17,20,12,12
603,2,0,2,2,7,0,0,8,8,9,3,6,13,14,10,0,17,20,18,4
604,2,0,2,2,7,0,0,0,8,9,13,9,3,7,8,7,17,2,0,14
605,2,0,2,2,7,0,0,0,8,9,13,9,3,2,8,7,17,2,0,14
606,2,3,2,2,7,0,0,0,8,9,1,9,3,14,10,0,18,6,0,2
607,2,3,2,2,7,4,0,4,3,1,1,1,1,14,10,0,18,6,12,12
608,2,3,2,2,7,0,0,0,8,1,1,6,1,14,10,0,17,20,12,12
609,2,0,2,2,7,4,6,4,3,1,1,6,1,14,10,0,18,20,2,4
610,2,0,2,2,7,4,0,4,3,1,1,6,1,14,10,0,17,20,2,4
611,2,0,2,2,7,0,0,4,8,1,3,6,13,14,10,0,17,20,2,4
612,2,3,2,2,7,4,6,8,6,10,11,1,1,2,12,11,17,6,12,12
613,3,0,5,3,1,1,8,5,9,4,7,3,4,1,1,1,16,14,4,3
614,1,3,2,2,7,4,6,4,3,1,1,1,1,11,10,0,18,6,12,2
615,2,3,2,2,7,0,0,4,8,1,1,1,1,2,12,0,17,20,12,12
616,1,3,0,1,3,2,3,3,10,2,9,13,5,0,7,4,8,11,14,1
617,1,1,0,1,3,2,3,3,10,2,9,13,5,0,7,4,8,11,14,1
618,2,0,5,3,5,7,8,8,6,10,11,7,14,9,0,2,5,1,5,20
619,2,0,5,3,1,4,8,4,6,10,3,6,13,9,0,2,13,1,2,4
620,2,0,5,3,1,1,8,5,9,4,11,6,13,1,5,1,13,14,4,4
621,1,3,2,2,7,4,6,4,3,1,1,1,1,11,17,14,17,20,12,12
622,2,3,2,2,5,7,6,1,0,11,4,1,1,11,17,14,17,18,12,12
623,2,0,5,3,1,1,8,5,9,4,3,6,13,14,5,1,13,14,2,4
624,2,3,2,2,7,0,0,0,8,9,13,4,12,2,12,11,17,6,18,12
625,2,0,1,0,5,7,2,1,6,11,4,2,7,9,0,2,17,4,5,8
626,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,5,5
627,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,7,5
628,1,1,1,0,5,7,2,1,0,11,4,2,7,16,2,6,9,18,5,5
629,1,1,1,0,5,7,2,1,0,11,4,2,7,11,17,6,1,18,5,8
630,2,0,1,0,5,7,2,1,6,11,4,7,14,9,0,2,5,1,5,20
631,2,0,5,3,1,1,8,5,9,4,3,6,13,9,5,2,13,20,2,4
632,2,0,1,0,5,7,2,1,6,10,4,7,14,9,0,2,5,1,5,20
633,2,0,5,0,5,7,2,1,6,10,4,7,14,9,0,2,5,1,5,20
634,2,3,2,2,7,4,0,0,3,1,1,1,1,14,10,0,17,20,12,12
635,1,3,2,2,7,0,0,0,8,9,13,9,3,7,8,7,17,2,0,12
636,2,3,2,2,7,4,6,4,3,1,1,6,1,14,10,0,17,20,12,4
637,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
638,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,18,20,12,12
639,2,0,5,3,1,0,0,8,9,4,3,4,12,2,12,11,17,4,18,14
640,0,2,4,6,6,7,2,6,7,0,5,11,2,8,9,16,6,19,17,22
641,2,3,2,2,7,4,6,4,3,1,1,6,1,14,10,0,17,20,12,12
642,2,3,2,2,7,4,6,4,3,1,1,6,1,14,10,0,17,20,12,12
643,2,0,2,0,5,4,6,4,3,1,1,6,1,9,0,2,1,20,2,8
644,2,0,5,3,1,1,8,8,9,4,3,6,13,14,5,11,13,4,2,4
645,2,0,2,2,7,4,0,8,3,1,3,6,13,14,10,0,17,20,2,4
646,2,3,2,2,7,4,6,4,3,1,1,1,1,14,10,0,17,20,12,12
