k,silhouette,calinski_harabasz,davies_bouldin,n_clusters,n_singletons,min_size,max_size,size_cv
4,0.09385908395051956,106.24689075716734,2.5348180874935244,4,0,145,490,0.5217859627832433
5,0.09761885553598404,93.92034065250563,2.42288206586202,5,0,131,423,0.5208709194934392
6,0.10435839742422104,84.11918315874705,2.3410838941600756,6,0,47,413,0.6506288548230652
7,0.08253277838230133,75.95775926017176,2.516602018637067,7,0,47,333,0.600376646940508
8,0.0814143717288971,70.78883001370326,2.54226227468945,8,0,47,277,0.5622388242997969
9,0.08533741533756256,65.8240166578117,2.4460541285702373,9,0,44,310,0.7246916580781118
10,0.08806189894676208,62.918308476796575,2.4813186962229516,10,0,48,287,0.6698910396355366
11,0.08865436166524887,60.18299538330061,2.447368616721933,11,0,40,203,0.6125163012484833
12,0.08358088880777359,57.083258837171286,2.4473068649022625,12,0,42,193,0.5339855985300748
13,0.09321733564138412,54.321689543725704,2.313884649798596,13,0,13,188,0.6931080135196291
14,0.09179815649986267,52.20738904489671,2.4163595519069787,14,0,33,171,0.5182878404042082
15,0.10183161497116089,50.40516169493984,2.4095368882756643,15,0,32,154,0.49561085286697476
16,0.10417604446411133,48.89023434067875,2.35305894750037,16,0,26,181,0.5797213948893186
17,0.10375635325908661,47.54271913875194,2.289784084461667,17,0,14,149,0.5896218867919698
18,0.1013459786772728,45.8648483374859,2.3060314150914483,18,0,6,123,0.5266855327511839
19,0.10660219192504883,44.87569046138948,2.2267517553340768,19,0,14,184,0.7082147793765003
20,0.10750507563352585,43.68622312360541,2.358844588613886,20,0,13,110,0.4615512407976047
