sample_idx,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24,k_25,k_26,k_27,k_28,k_29,k_30
53,0,4,4,4,0,2,7,3,4,1,0,10,11,0,17,18,7,14,20,10,11,24,0,17,25,6
54,1,3,0,5,1,3,7,3,1,1,0,10,11,0,17,18,7,14,20,10,17,24,0,17,25,6
55,1,3,6,0,3,4,8,9,2,7,0,14,8,0,0,18,4,1,14,11,17,3,5,24,25,15
56,1,3,6,0,3,4,8,9,2,7,7,14,8,8,0,10,4,1,14,11,17,3,5,24,12,15
57,1,3,6,0,3,4,8,9,2,7,7,14,8,8,0,10,4,1,14,11,17,3,5,24,12,18
58,0,1,6,1,5,4,8,4,2,3,7,8,15,15,7,16,14,8,0,20,21,5,24,5,18,27
59,1,3,6,0,3,4,8,9,2,7,7,14,8,8,0,10,4,1,14,11,17,3,5,24,12,18
60,0,1,2,1,8,9,8,4,6,3,13,8,15,9,13,17,9,0,0,14,21,6,24,3,25,22
61,2,1,2,1,8,9,4,11,6,3,13,8,7,9,13,17,9,9,11,14,0,25,6,21,26,22
62,2,1,2,1,8,9,4,11,9,3,5,8,7,9,13,17,9,9,11,14,0,25,6,21,26,22
63,2,1,2,1,8,9,4,11,9,3,11,8,7,9,13,17,9,9,11,14,7,25,6,21,26,22
64,2,1,2,1,8,9,4,11,9,3,11,8,7,9,13,17,9,9,11,14,7,25,6,21,26,22
65,2,1,2,1,8,9,4,11,9,3,11,8,7,9,13,17,9,9,11,14,7,25,6,21,26,22
66,1,3,6,0,3,4,8,9,2,7,7,14,8,8,0,10,4,1,14,11,17,3,5,24,12,15
67,1,3,6,0,3,4,8,9,2,7,7,14,8,8,0,10,4,1,14,11,17,3,5,24,12,15
68,1,3,6,0,3,4,8,9,2,7,7,14,8,8,9,7,4,21,14,11,9,3,3,24,12,18
69,1,3,6,0,3,4,8,9,2,7,7,14,8,8,9,7,4,21,14,11,9,3,3,24,12,18
70,3,0,6,0,3,7,3,9,0,7,7,6,8,8,9,7,4,21,14,11,9,1,3,2,12,19
71,2,1,2,1,8,9,4,11,9,9,5,8,7,15,7,16,14,8,10,20,24,5,10,5,18,27
72,0,1,2,1,8,9,4,11,9,9,5,8,7,15,7,16,14,8,10,20,24,5,10,5,18,27
73,0,1,2,1,8,9,4,11,9,9,5,8,7,15,7,16,14,8,10,20,24,5,10,5,18,27
74,4,2,1,6,2,6,10,8,7,0,10,12,5,3,4,1,18,11,9,16,10,21,13,0,24,12
75,3,0,3,7,6,5,0,7,12,6,9,2,6,15,7,16,14,8,22,20,24,5,10,5,18,27
76,0,1,2,1,8,9,4,11,6,3,13,8,7,15,7,16,14,8,0,20,24,5,10,5,18,27
77,1,3,6,0,3,4,8,9,2,7,7,14,8,8,0,10,4,1,14,11,17,14,5,24,12,18
78,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
79,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
80,1,5,0,5,1,3,7,5,3,5,1,0,0,10,5,14,1,7,19,23,11,24,22,8,11,13
81,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
82,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
83,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
84,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
85,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
86,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
87,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
88,1,3,6,0,3,4,8,9,2,7,7,14,8,8,9,10,18,21,7,8,9,14,3,24,23,18
89,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
90,2,1,2,1,8,9,4,11,9,9,5,8,7,9,13,17,9,9,11,14,0,25,6,21,26,9
91,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
92,1,3,0,5,1,3,6,3,1,10,1,0,9,10,12,14,1,16,19,23,11,24,22,6,11,6
93,1,5,0,5,1,3,6,5,3,5,1,5,0,5,5,14,1,7,12,4,11,19,22,8,11,13
94,1,3,6,0,3,4,8,9,2,7,7,14,8,8,0,10,4,1,14,11,17,14,5,24,12,18
95,2,5,5,2,4,1,1,5,3,5,11,5,14,11,15,2,19,7,12,4,7,19,16,13,0,0
96,2,5,5,2,4,1,1,1,5,11,11,15,3,11,15,15,19,2,1,1,13,16,16,1,0,23
97,0,4,4,4,0,2,7,4,4,1,0,8,15,0,17,18,7,0,0,10,21,6,24,3,25,22
98,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
99,1,5,0,5,1,3,1,5,3,5,11,5,0,11,5,2,19,7,12,4,11,19,22,8,11,13
100,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
101,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
102,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
103,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
104,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
105,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
106,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
107,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
108,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
109,1,3,6,0,3,4,6,9,2,7,7,14,8,8,12,10,4,1,14,11,17,14,5,24,12,18
110,1,3,0,5,1,3,7,3,1,1,1,0,9,5,5,14,1,5,19,23,11,24,22,8,11,13
111,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
112,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
113,1,3,0,5,1,4,7,4,8,1,14,10,11,0,17,18,7,6,20,10,17,6,0,8,21,21
114,2,5,5,5,1,1,7,5,3,5,11,5,0,5,5,2,19,5,12,4,7,19,16,8,11,13
115,2,5,5,2,1,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,8,11,13
116,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
117,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
118,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
119,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
120,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
121,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
122,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
123,0,4,4,4,8,2,4,4,4,1,5,10,15,0,17,18,7,0,0,10,21,6,0,3,21,22
124,2,5,5,2,1,1,1,5,3,5,11,5,0,5,5,2,19,7,12,4,7,19,16,8,11,13
125,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
126,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
127,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
128,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
129,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,9,11,4,7,19,16,1,0,0
130,0,4,4,4,0,2,10,8,7,0,10,12,5,3,4,10,18,16,7,8,5,15,11,22,23,3
131,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
132,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
133,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
134,1,3,6,0,3,4,8,9,2,7,7,14,8,8,9,10,4,1,14,11,9,14,5,24,12,18
135,1,3,0,6,2,6,7,8,7,0,10,10,5,3,4,1,11,5,9,16,10,21,14,6,24,10
136,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
137,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
138,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
139,2,5,5,2,4,1,1,1,5,11,8,15,3,14,1,15,2,2,1,1,13,16,7,9,7,23
140,1,4,0,5,1,3,7,3,1,1,0,10,11,0,17,18,7,14,20,10,11,24,22,17,25,6
141,1,3,0,5,1,3,6,3,1,10,1,0,9,10,12,14,1,16,19,23,11,24,22,6,4,6
142,1,5,0,5,1,3,7,3,1,5,1,0,11,10,5,14,1,5,19,23,11,24,22,8,11,13
143,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,6,16,1,0,22
144,0,1,2,1,8,9,4,11,6,3,13,8,7,9,13,17,9,0,0,10,21,6,8,4,26,17
145,2,5,5,2,8,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
146,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,0
147,2,1,2,1,8,9,4,4,6,3,13,8,7,9,13,17,9,0,11,14,21,6,6,21,26,22
148,4,2,1,6,2,6,10,8,7,0,10,12,5,3,4,1,11,11,9,16,10,21,14,0,24,12
149,2,5,5,2,4,1,1,5,3,5,11,5,0,11,1,2,2,2,17,1,7,19,16,1,0,0
150,2,5,5,2,4,1,1,5,3,5,11,5,0,11,15,2,19,7,12,4,7,19,16,1,0,13
151,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
152,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
153,3,0,3,7,2,6,10,2,0,4,2,6,16,13,6,5,20,20,4,18,16,22,17,19,20,25
154,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
155,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
156,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
157,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
158,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
159,3,0,3,7,6,5,0,2,0,6,2,13,16,13,6,5,20,20,4,3,16,18,13,19,20,25
160,3,0,3,7,6,5,0,2,0,4,2,13,16,13,6,5,20,20,4,3,16,22,2,19,20,25
161,3,0,3,7,6,5,0,2,12,6,2,13,16,13,2,8,6,13,22,2,12,12,20,7,13,8
162,1,3,0,5,1,3,6,3,1,10,1,0,9,10,12,14,1,1,19,23,11,24,22,17,4,6
163,1,3,0,5,1,3,6,3,1,10,1,0,9,10,5,14,1,5,19,23,11,24,22,8,4,6
164,3,1,6,0,5,4,3,6,6,3,13,9,12,12,9,7,0,21,8,6,9,8,3,2,1,19
165,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
166,1,3,0,5,1,3,6,3,1,10,1,0,9,10,12,14,1,16,19,0,11,14,15,6,4,10
167,3,0,3,7,6,5,0,2,12,6,9,13,16,7,6,8,6,13,4,3,12,12,20,19,20,25
168,4,3,1,6,2,6,10,8,7,0,10,12,5,3,4,10,18,16,3,6,5,15,11,4,23,3
169,0,0,6,0,5,4,8,4,6,3,13,12,15,0,9,7,6,0,0,18,21,4,24,3,1,24
170,1,3,6,0,3,4,8,9,2,7,7,14,8,8,0,10,4,1,14,11,17,3,5,24,12,18
171,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
172,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
173,3,1,2,1,5,7,3,7,6,3,13,8,6,9,13,17,6,0,22,2,12,12,17,7,1,24
174,0,4,4,4,0,2,2,0,4,12,12,7,4,16,11,3,3,15,18,13,3,7,9,10,9,16
175,3,0,3,7,6,5,0,2,12,6,2,13,16,13,6,8,6,13,4,3,12,12,20,19,20,25
176,3,0,3,7,6,5,0,2,0,6,2,13,16,13,6,5,20,3,4,3,4,22,20,19,20,25
177,3,0,3,7,6,7,0,2,0,4,2,6,1,13,16,5,20,20,16,21,16,22,2,25,2,2
178,3,0,3,7,6,7,0,2,0,4,2,6,1,13,16,5,20,20,16,21,16,22,2,25,2,2
179,3,0,3,7,5,7,3,2,0,4,2,6,1,13,16,5,20,20,16,21,16,1,2,25,2,2
180,3,0,3,7,5,7,3,2,0,4,2,6,1,13,16,5,20,20,16,18,16,1,17,25,2,2
181,4,2,1,3,7,8,5,10,10,2,3,1,2,2,10,13,18,4,3,6,22,0,12,12,8,1
182,4,2,1,6,2,6,10,8,7,0,10,12,5,3,4,5,16,11,3,21,16,18,13,0,2,12
183,1,3,0,5,1,3,6,3,1,10,1,0,9,10,12,14,1,5,19,23,1,14,15,6,4,10
184,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
185,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
186,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
187,4,2,6,0,5,7,3,1,5,4,8,6,1,14,9,7,15,21,1,6,9,1,3,27,1,28
188,4,2,6,3,7,7,3,1,0,4,7,6,1,2,9,7,18,21,3,6,9,1,17,27,1,28
189,0,4,4,6,2,6,10,8,7,0,10,12,5,3,4,9,16,11,2,8,23,18,13,4,24,12
190,0,4,4,6,2,6,10,8,7,0,10,12,5,3,4,9,16,11,2,8,23,15,11,4,23,3
191,3,0,3,7,2,7,10,2,0,4,2,6,1,13,16,5,20,20,16,21,16,1,2,25,2,2
192,4,2,1,3,5,7,3,2,0,4,2,6,1,2,16,5,5,4,16,21,16,1,2,27,2,2
193,3,0,3,7,6,5,0,2,12,6,2,2,6,13,2,8,20,3,16,2,4,9,20,7,13,2
194,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
195,3,0,3,7,6,5,0,7,12,6,9,13,16,7,2,8,6,13,22,2,12,12,20,7,13,8
196,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,12,20,7,13,8
197,3,0,3,7,6,5,0,7,12,6,9,13,16,7,6,8,6,13,22,2,12,12,20,19,13,8
198,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
199,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
200,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
201,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
202,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,12,20,7,13,8
203,3,0,3,7,6,5,0,7,12,6,9,2,6,7,2,8,6,13,22,2,12,9,20,7,13,8
204,3,0,3,7,6,7,3,2,0,4,2,6,1,13,16,5,20,20,16,18,16,1,2,25,2,2
205,1,3,0,5,3,3,6,9,1,10,7,14,8,8,12,10,18,16,14,0,1,14,5,24,12,18
206,3,0,6,0,5,7,3,6,6,3,13,9,12,7,9,7,6,21,8,18,9,12,3,2,1,19
207,3,1,6,0,5,7,3,6,6,3,13,9,12,12,9,7,0,21,8,18,9,8,3,2,1,19
208,4,1,6,0,5,7,3,6,6,7,13,9,12,12,9,7,0,21,8,18,9,8,3,2,1,19
209,4,2,6,3,5,8,3,6,5,11,7,9,12,14,9,7,15,21,8,1,9,14,3,2,1,19
210,1,3,6,0,3,4,8,9,2,7,7,14,8,8,9,7,4,21,14,11,9,14,3,24,12,19
211,1,3,6,0,3,4,8,9,2,7,7,14,8,8,9,7,4,21,14,11,9,14,3,2,12,19
212,3,3,6,0,5,7,3,6,2,7,7,14,8,8,9,7,4,21,14,11,9,1,3,2,1,19
213,1,3,6,0,3,4,8,9,2,7,7,14,8,8,9,10,18,21,7,8,9,15,11,4,23,3
214,1,3,6,0,3,4,8,9,2,7,7,14,8,8,9,7,4,21,14,11,9,14,3,24,12,19
215,1,5,0,5,1,3,7,3,3,5,11,0,11,10,5,14,1,5,19,23,11,24,22,8,11,6
216,1,3,0,5,1,3,6,3,1,10,1,0,9,10,12,14,1,5,19,23,11,24,22,8,4,6
217,3,0,3,7,5,7,3,6,6,4,13,9,12,12,9,7,0,21,8,18,9,8,3,2,1,19
218,3,1,6,0,5,7,3,6,6,3,13,9,12,12,9,7,0,21,8,22,9,8,3,2,1,19
219,3,1,3,7,5,7,3,6,6,3,13,9,12,12,2,12,0,13,8,22,12,8,3,2,1,8
220,3,1,6,7,5,7,3,6,6,4,13,9,12,12,9,7,0,21,8,22,9,8,3,2,1,19
221,3,1,6,0,5,7,3,6,6,3,13,9,12,12,9,7,0,21,8,22,9,8,3,2,1,19
222,1,3,6,0,3,4,8,9,2,7,7,14,8,8,9,7,4,21,14,11,9,14,3,2,12,19
223,1,3,6,0,3,4,8,9,2,7,7,14,8,8,9,7,4,21,14,11,9,14,3,2,1,19
224,1,3,6,0,3,4,8,9,2,7,7,14,8,8,9,7,4,21,14,11,9,14,3,2,1,19
225,1,3,6,0,3,4,8,9,2,7,7,14,8,8,9,7,4,1,14,11,17,14,3,24,12,19
226,1,3,6,0,3,4,8,9,2,7,7,14,8,8,9,7,4,1,14,11,17,14,3,24,12,19
227,1,1,6,0,5,4,8,6,6,7,7,9,12,12,9,7,4,21,8,11,9,8,3,2,1,19
228,1,3,6,0,3,4,8,9,2,7,7,14,8,8,0,10,4,1,14,11,17,14,5,24,12,18
229,1,3,0,0,3,4,6,9,2,7,7,14,8,8,12,14,4,1,14,11,17,14,5,24,12,18
230,1,3,6,0,3,4,6,9,2,7,7,14,8,8,12,7,4,1,14,11,17,14,5,24,12,18
231,1,3,6,0,3,4,8,9,2,7,7,14,8,8,9,7,4,21,14,11,9,14,3,24,12,19
232,1,3,6,0,3,4,8,9,2,7,7,14,8,8,9,7,4,21,14,11,9,14,3,24,12,19
233,1,3,6,0,3,4,6,9,2,7,7,14,8,8,12,10,18,16,7,8,5,14,5,24,12,18
234,1,3,0,5,1,3,6,3,1,10,1,0,9,10,12,14,1,16,19,23,11,24,22,17,4,6
235,4,2,1,3,7,8,5,10,10,2,3,1,2,2,10,13,5,4,17,9,22,0,12,12,8,1
236,4,2,1,3,7,8,5,10,10,2,3,1,2,2,10,13,5,4,17,9,22,0,12,12,8,1
237,4,2,1,3,7,8,5,10,10,2,3,1,2,2,10,13,5,4,17,9,22,0,12,12,8,1
238,2,5,5,2,4,1,1,1,5,11,8,15,3,14,1,15,2,2,1,1,13,16,7,9,7,23
239,4,2,1,3,7,8,5,10,10,2,3,1,2,2,10,13,5,10,6,9,22,0,12,15,8,1
240,4,2,1,3,7,8,5,10,10,2,3,1,2,2,10,13,5,10,6,9,22,0,12,15,8,1
241,4,2,1,3,7,8,5,10,10,2,3,1,2,2,10,13,5,10,6,9,22,0,12,15,8,1
242,4,2,1,3,7,8,5,10,10,2,3,1,2,2,10,13,5,10,6,9,22,0,12,15,8,1
243,4,2,1,3,7,8,5,10,10,2,3,1,2,2,10,13,5,10,6,9,22,0,12,15,8,1
244,4,2,1,3,7,8,5,10,10,2,3,1,2,2,10,13,5,10,6,9,22,0,12,15,8,1
245,4,2,1,3,7,8,5,10,10,2,3,1,2,2,10,13,13,10,17,9,22,0,23,15,8,1
246,0,3,6,6,2,6,10,8,7,0,10,12,5,3,4,10,18,11,7,8,5,15,11,22,23,3
247,2,1,2,1,8,9,4,11,9,9,5,11,7,6,3,0,8,18,10,19,14,10,8,16,28,17
248,1,3,0,5,3,3,6,3,1,10,10,12,9,10,0,10,18,16,7,8,5,15,11,22,23,3
249,0,4,4,6,8,9,7,8,9,9,5,11,5,6,5,1,11,5,9,16,10,21,14,0,24,17
250,0,1,2,1,8,9,4,11,9,9,5,11,7,6,3,0,8,0,10,19,21,6,8,16,28,17
251,0,4,4,1,8,9,4,11,9,9,5,11,7,6,3,0,8,0,10,19,14,21,8,16,28,17
252,0,1,2,1,8,9,4,11,9,9,5,11,7,6,3,0,8,18,10,19,14,10,8,16,28,17
253,2,1,2,1,8,9,4,11,9,9,5,11,7,6,3,0,8,18,10,19,14,10,8,16,28,14
254,2,5,5,2,8,9,4,11,9,9,5,11,7,6,3,0,8,18,10,19,14,10,8,16,28,14
