condition,band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,importance
audio,0,1.0,4.0,1-4Hz,160,ersp,0.00019742811583652162,0.00019742811583652162
audio,0,1.0,4.0,1-4Hz,161,ersp,0.00012484348113466276,0.00012484348113466276
audio,0,1.0,4.0,1-4Hz,162,ersp,8.506855405658302e-05,8.506855405658302e-05
audio,0,1.0,4.0,1-4Hz,163,ersp,0.00026742858866663367,0.00026742858866663367
audio,0,1.0,4.0,1-4Hz,164,ersp,1.6695218758866235e-05,1.6695218758866235e-05
audio,0,1.0,4.0,1-4Hz,165,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,166,ersp,0.0001126385058735552,0.0001126385058735552
audio,0,1.0,4.0,1-4Hz,167,ersp,0.00034572053604853167,0.00034572053604853167
audio,0,1.0,4.0,1-4Hz,168,ersp,0.00013495486534492919,0.00013495486534492919
audio,0,1.0,4.0,1-4Hz,169,ersp,0.00019889852624320174,0.00019889852624320174
audio,0,1.0,4.0,1-4Hz,170,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,171,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,172,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,173,ersp,9.175479943926487e-05,9.175479943926487e-05
audio,0,1.0,4.0,1-4Hz,174,ersp,6.239059835632858e-07,6.239059835632858e-07
audio,0,1.0,4.0,1-4Hz,175,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,176,ersp,1.9164818907476166e-06,1.9164818907476166e-06
audio,0,1.0,4.0,1-4Hz,177,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,178,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,179,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,180,ersp,2.2238872177652673e-06,2.2238872177652673e-06
audio,0,1.0,4.0,1-4Hz,181,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,182,ersp,0.0001831873532260308,0.0001831873532260308
audio,0,1.0,4.0,1-4Hz,183,ersp,0.0006388293447259401,0.0006388293447259401
audio,0,1.0,4.0,1-4Hz,184,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,185,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,186,ersp,0.0001001197572573649,0.0001001197572573649
audio,0,1.0,4.0,1-4Hz,187,ersp,4.863740786346633e-06,4.863740786346633e-06
audio,0,1.0,4.0,1-4Hz,188,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,189,ersp,1.750740985583613e-05,1.750740985583613e-05
audio,0,1.0,4.0,1-4Hz,190,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,191,ersp,0.00013578258742906018,0.00013578258742906018
audio,0,1.0,4.0,1-4Hz,192,ersp,1.8929941291995952e-05,1.8929941291995952e-05
audio,0,1.0,4.0,1-4Hz,193,ersp,0.00011738158169778218,0.00011738158169778218
audio,0,1.0,4.0,1-4Hz,194,ersp,1.6569609352028305e-05,1.6569609352028305e-05
audio,0,1.0,4.0,1-4Hz,195,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,196,ersp,0.00013969066752699146,0.00013969066752699146
audio,0,1.0,4.0,1-4Hz,197,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,198,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,199,ersp,7.132344210045119e-05,7.132344210045119e-05
audio,0,1.0,4.0,1-4Hz,200,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,201,ersp,6.148373959067457e-05,6.148373959067457e-05
audio,0,1.0,4.0,1-4Hz,202,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,203,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,204,ersp,0.0001352468602250328,0.0001352468602250328
audio,0,1.0,4.0,1-4Hz,205,ersp,0.00027225406065908196,0.00027225406065908196
audio,0,1.0,4.0,1-4Hz,206,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,207,ersp,5.153833329176916e-05,5.153833329176916e-05
audio,0,1.0,4.0,1-4Hz,208,ersp,2.1206447862374226e-06,2.1206447862374226e-06
audio,0,1.0,4.0,1-4Hz,209,ersp,4.549887882700542e-06,4.549887882700542e-06
audio,0,1.0,4.0,1-4Hz,210,ersp,1.6072772866640975e-19,1.6072772866640975e-19
audio,0,1.0,4.0,1-4Hz,211,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,212,ersp,0.0,0.0
audio,0,1.0,4.0,1-4Hz,213,ersp,0.0,0.0
