patient_id,condition,task,electrode,file_path,prop_above_pos,prop_below_neg,high_activity,sample_idx,cluster_hierarchical_raw,silhouette,contact_name,patient,name,hemi,x,y,z,is_wm,is_cortical,dist_to_pial_mm,yeo7_network,yeo17_network
EL038,audio,LM,aH_L9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aH_L9_TN.npy,0.03328165374677,0.0042377260981912,True,440,16,-0.0059732813,AHL9,EL038,AHL9,L,-57.81648635864258,-24.074363708496094,-23.006046295166016,0.0,1.0,0.0,7Networks_7,17Networks_17
EL038,audio,LM,aI_R10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R10_TN.npy,0.0402583979328165,0.0036950904392764,True,441,14,0.016991958,AIR10,,,,,,,,,,,
EL038,audio,LM,aI_R11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R11_TN.npy,0.0372093023255813,0.0054263565891472,True,442,14,9.926724e-05,AIR11,,,,,,,,,,,
EL038,audio,LM,aI_R14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R14_TN.npy,0.0246770025839793,0.0025581395348837,True,443,14,-0.010217474,AIR14,,,,,,,,,,,
EL038,audio,LM,aI_R3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R3_TN.npy,0.0251679586563307,0.0022739018087855,True,444,14,-0.023216786,AIR3,,,,,,,,,,,
EL038,audio,LM,aI_R4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R4_TN.npy,0.0472609819121447,0.0016279069767441,True,445,14,-0.005542816,AIR4,,,,,,,,,,,
EL038,audio,LM,aI_R7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R7_TN.npy,0.0561757105943152,0.0039018087855297,True,446,14,0.011965388,AIR7,,,,,,,,,,,
EL038,audio,LM,aI_R8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R8_TN.npy,0.0306718346253229,0.0080103359173126,True,447,14,-0.0065361024,AIR8,,,,,,,,,,,
EL038,audio,LM,aI_R9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_aI_R9_TN.npy,0.0272609819121447,0.0027648578811369,True,448,14,-0.004541246,AIR9,,,,,,,,,,,
EL038,audio,LM,LinG_R3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R3_TN.npy,0.0214470284237726,0.0043669250645994,True,449,16,-0.010847619,LINGR3,EL038,LINGR3,R,18.72955703735352,-53.47478103637695,-10.98589324951172,0.0,1.0,0.0,7Networks_1,17Networks_2
EL038,audio,LM,LinG_R5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R5_TN.npy,0.0223255813953488,0.0121963824289405,True,450,16,-0.04366637,LINGR5,EL038,LINGR5,R,29.87144088745117,-42.50798034667969,-10.691680908203123,0.0,1.0,0.0,7Networks_1,17Networks_15
EL038,audio,LM,LinG_R8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_LinG_R8_TN.npy,0.0202325581395348,0.0049095607235142,True,451,16,0.0034488793,LINGR8,EL038,LINGR8,R,43.331485748291016,-40.522987365722656,-20.81112289428711,0.0,1.0,0.0,7Networks_3,17Networks_5
EL038,audio,LM,OF_R1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R1_TN.npy,0.0201550387596899,0.0030490956072351,True,452,16,-0.017913524,OFR1,EL038,OFR1,R,6.774029731750488,21.45478820800781,-26.9544677734375,0.0,1.0,0.0,7Networks_5,17Networks_10
EL038,audio,LM,OF_R6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R6_TN.npy,0.0280103359173126,0.0026356589147286,True,453,14,-0.0068506817,OFR6,EL038,OFR6,R,23.3316593170166,30.98223304748535,-13.081045150756836,0.0,1.0,0.0,7Networks_6,17Networks_12
EL038,audio,LM,OF_R8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R8_TN.npy,0.0225064599483204,0.0072609819121447,True,454,14,-0.0061428496,OFR8,EL038,OFR8,R,26.741724014282227,32.93838119506836,-11.07420825958252,0.0,1.0,0.0,7Networks_6,17Networks_12
EL038,audio,LM,OF_R9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_OF_R9_TN.npy,0.0270542635658914,0.0071059431524547,True,455,14,-0.00036737276,OFR9,EL038,OFR9,R,29.01688766479492,33.66498947143555,-10.167800903320312,0.0,1.0,0.0,7Networks_6,17Networks_12
EL038,audio,LM,pH_L10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L10_TN.npy,0.0237467700258397,0.0040826873385012,True,456,16,-0.00056997564,PHL10,EL038,PHL10,L,-55.130332946777344,-36.456336975097656,-18.813621520996094,0.0,1.0,0.0,7Networks_6,17Networks_13
EL038,audio,LM,pH_L11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L11_TN.npy,0.023875968992248,0.0037726098191214,True,457,16,-0.005478747,PHL11,EL038,PHL11,L,-55.58339691162109,-35.9622917175293,-22.06808853149414,0.0,1.0,0.0,7Networks_6,17Networks_13
EL038,audio,LM,pH_L13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L13_TN.npy,0.0386046511627906,0.0083979328165374,True,458,16,-0.028170153,PHL13,EL038,PHL13,L,-60.64284133911133,-39.64517593383789,-16.62107276916504,0.0,1.0,0.0,7Networks_7,17Networks_13
EL038,audio,LM,pH_L1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L1_TN.npy,0.0287855297157622,0.0026873385012919,True,459,16,-0.008837929,PHL1,EL038,PHL1,L,-24.437152862548828,-37.6307373046875,-18.021900177001957,0.0,1.0,0.0,7Networks_7,17Networks_15
EL038,audio,LM,pH_L2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L2_TN.npy,0.0248837209302325,0.0051162790697674,True,460,16,-0.029564986,PHL2,EL038,PHL2,L,-27.627593994140625,-37.7098503112793,-16.83658790588379,0.0,1.0,0.0,7Networks_7,17Networks_15
EL038,audio,LM,pH_L3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L3_TN.npy,0.0215503875968992,0.0025839793281653,True,461,16,-0.024596464,PHL3,EL038,PHL3,L,-31.93827438354492,-36.54890060424805,-15.86359977722168,0.0,1.0,0.0,7Networks_7,17Networks_15
EL038,audio,LM,pH_L4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L4_TN.npy,0.0239018087855297,0.0038501291989664,True,462,16,0.00086050614,PHL4,EL038,PHL4,L,-34.73845672607422,-35.87050247192383,-16.058277130126953,0.0,1.0,0.0,7Networks_1,17Networks_15
EL038,audio,LM,pH_L9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_L9_TN.npy,0.0303617571059431,0.0031524547803617,True,463,16,-0.00013559348,PHL9,EL038,PHL9,L,-56.49922943115234,-32.822269439697266,-18.941150665283203,0.0,1.0,0.0,7Networks_7,17Networks_17
EL038,audio,LM,pH_R6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\audio\EL038_audio_WM_ERSP_pH_R6_TN.npy,0.0233333333333333,0.0055297157622739,True,464,16,-0.015351507,PHR6,EL038,PHR6,R,41.53477096557617,-12.153234481811523,-30.625564575195312,0.0,1.0,0.0,7Networks_5,17Networks_9
EL038,picture,LM,A_L1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L1_TN.npy,0.1501550387596899,0.0014470284237726,True,465,5,-0.08545803,AL1,EL038,AL1,L,-27.249237060546875,-12.211923599243164,-24.103914260864254,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
EL038,picture,LM,A_L8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_A_L8_TN.npy,0.0314728682170542,0.0006459948320413,True,466,14,-0.03260024,AL8,EL038,AL8,L,-50.6001205444336,-11.933523178100586,-29.05453109741211,0.0,1.0,0.0,7Networks_7,17Networks_17
EL038,picture,LM,aH_L4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L4_TN.npy,0.021860465116279,0.0001033591731266,True,467,16,0.0016097686,AHL4,EL038,AHL4,L,-37.3349838256836,-21.149423599243164,-17.599109649658203,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
EL038,picture,LM,aH_L6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L6_TN.npy,0.040671834625323,0.0058656330749354,True,468,18,0.020874247,AHL6,EL038,AHL6,L,-39.03235626220703,-20.7585506439209,-24.875911712646484,0.0,1.0,0.0,7Networks_5,17Networks_9
EL038,picture,LM,aH_L7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L7_TN.npy,0.0274418604651162,0.0020671834625322,True,469,14,0.007119727,AHL7,EL038,AHL7,L,-40.86920166015625,-21.10105323791504,-24.05295181274414,0.0,1.0,0.0,7Networks_5,17Networks_9
EL038,picture,LM,aH_L8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aH_L8_TN.npy,0.0225581395348837,0.0010077519379844,True,470,14,0.006139457,AHL8,EL038,AHL8,L,-56.2886848449707,-24.46306800842285,-24.3647575378418,0.0,1.0,0.0,7Networks_7,17Networks_17
EL038,picture,LM,aI_R10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aI_R10_TN.npy,0.0306201550387596,0.0016279069767441,True,471,14,0.0028076011,AIR10,,,,,,,,,,,
EL038,picture,LM,aI_R11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aI_R11_TN.npy,0.0213953488372093,0.0015503875968992,True,472,14,-0.01655575,AIR11,,,,,,,,,,,
EL038,picture,LM,aI_R4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aI_R4_TN.npy,0.0302842377260981,0.0017829457364341,True,473,14,-0.05317035,AIR4,,,,,,,,,,,
EL038,picture,LM,aI_R7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aI_R7_TN.npy,0.0407235142118863,0.0064082687338501,True,474,14,0.0011424606,AIR7,,,,,,,,,,,
EL038,picture,LM,aI_R8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_aI_R8_TN.npy,0.04984496124031,0.0120930232558139,True,475,14,0.015589647,AIR8,,,,,,,,,,,
EL038,picture,LM,LinG_R7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_LinG_R7_TN.npy,0.0204134366925064,0.0289922480620155,True,476,14,0.0039697834,LINGR7,EL038,LINGR7,R,42.98689651489258,-40.90574645996094,-20.736408233642575,0.0,1.0,0.0,7Networks_3,17Networks_5
EL038,picture,LM,OF_R16,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_OF_R16_TN.npy,0.0243152454780361,0.0010852713178294,True,477,14,0.012063382,OFR16,EL038,OFR16,R,40.82920455932617,41.65367889404297,13.929388046264648,0.0,1.0,0.0,7Networks_6,17Networks_8
EL038,picture,LM,OF_R6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_OF_R6_TN.npy,0.0380878552971576,0.0024806201550387,True,478,14,-0.0015328175,OFR6,EL038,OFR6,R,23.3316593170166,30.98223304748535,-13.081045150756836,0.0,1.0,0.0,7Networks_6,17Networks_12
EL038,picture,LM,OF_R7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_OF_R7_TN.npy,0.0373643410852713,0.0054005167958656,True,479,14,-0.006842162,OFR7,EL038,OFR7,R,24.51469039916992,31.810443878173828,-12.238767623901367,0.0,1.0,0.0,7Networks_6,17Networks_12
EL038,picture,LM,OF_R8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_OF_R8_TN.npy,0.0304651162790697,0.0062790697674418,True,480,14,0.012536087,OFR8,EL038,OFR8,R,26.741724014282227,32.93838119506836,-11.07420825958252,0.0,1.0,0.0,7Networks_6,17Networks_12
EL038,picture,LM,OF_R9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\picture\EL038_picture_WM_ERSP_OF_R9_TN.npy,0.0276744186046511,0.0064341085271317,True,481,14,0.0051018954,OFR9,EL038,OFR9,R,29.01688766479492,33.66498947143555,-10.167800903320312,0.0,1.0,0.0,7Networks_6,17Networks_12
EL038,reading,LM,A_L1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\reading\EL038_reading_WM_ERSP_A_L1_TN.npy,0.1170542635658914,0.0103617571059431,True,482,5,-0.052884873,AL1,EL038,AL1,L,-27.249237060546875,-12.211923599243164,-24.103914260864254,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
EL038,reading,LM,A_L8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\reading\EL038_reading_WM_ERSP_A_L8_TN.npy,0.0217054263565891,0.0063565891472868,True,483,15,-0.13141923,AL8,EL038,AL8,L,-50.6001205444336,-11.933523178100586,-29.05453109741211,0.0,1.0,0.0,7Networks_7,17Networks_17
EL038,reading,LM,aH_L1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\reading\EL038_reading_WM_ERSP_aH_L1_TN.npy,0.0095348837209302,0.0600258397932816,True,484,0,0.06850776,AHL1,EL038,AHL1,L,-29.64950180053711,-20.210657119750977,-19.37353515625,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
EL038,reading,LM,aH_L4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\reading\EL038_reading_WM_ERSP_aH_L4_TN.npy,0.0206976744186046,0.0009560723514211,True,485,16,-0.015757347,AHL4,EL038,AHL4,L,-37.3349838256836,-21.149423599243164,-17.599109649658203,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
EL038,reading,LM,aI_R7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\reading\EL038_reading_WM_ERSP_aI_R7_TN.npy,0.0271059431524547,0.0125839793281653,True,486,15,-0.10606547,AIR7,,,,,,,,,,,
EL038,reading,LM,aI_R8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\reading\EL038_reading_WM_ERSP_aI_R8_TN.npy,0.0277777777777777,0.0196124031007751,True,487,15,-0.104708806,AIR8,,,,,,,,,,,
EL038,reading,LM,pH_L4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\reading\EL038_reading_WM_ERSP_pH_L4_TN.npy,0.0224547803617571,0.0022222222222222,True,488,16,-0.02092912,PHL4,EL038,PHL4,L,-34.73845672607422,-35.87050247192383,-16.058277130126953,0.0,1.0,0.0,7Networks_1,17Networks_15
EL038,reading,LM,pH_R11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL038\LM\ERSP_matrix\reading\EL038_reading_WM_ERSP_pH_R11_TN.npy,0.0213953488372093,0.0030749354005167,True,489,7,-0.057846382,PHR11,EL038,PHR11,R,59.949615478515625,-19.953113555908203,-23.73029518127441,0.0,1.0,0.0,7Networks_7,17Networks_16
EL040,audio,LM,aH_L11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_aH_L11_TN.npy,0.0878036175710594,0.0004392764857881,True,490,14,-0.022404728,AHL11,EL040,AHL11,L,-64.82657623291016,-12.685575485229492,-19.822126388549805,0.0,1.0,0.0,7Networks_7,17Networks_17
EL040,audio,LM,aH_L12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_aH_L12_TN.npy,0.1060981912144702,0.0010594315245478,True,491,14,-0.03751406,AHL12,EL040,AHL12,L,-64.8787841796875,-13.222089767456056,-18.716711044311523,0.0,1.0,0.0,7Networks_7,17Networks_17
EL040,audio,LM,aH_L7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_aH_L7_TN.npy,0.0336175710594315,0.0004909560723514,True,492,14,6.350434e-05,AHL7,EL040,AHL7,L,-54.9611930847168,-6.823599338531494,-21.60595321655273,0.0,1.0,0.0,7Networks_7,17Networks_17
EL040,audio,LM,aH_L8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_aH_L8_TN.npy,0.0329457364341085,0.0002067183462532,True,493,14,-0.007934777,AHL8,EL040,AHL8,L,-57.0595703125,-6.624081611633301,-21.127552032470703,0.0,1.0,0.0,7Networks_7,17Networks_17
EL040,audio,LM,aH_L9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_aH_L9_TN.npy,0.0455813953488372,0.0003359173126614,True,494,14,-0.010968832,AHL9,EL040,AHL9,L,-59.94171905517578,-6.489377021789551,-20.51593399047852,0.0,1.0,0.0,7Networks_7,17Networks_17
EL040,audio,LM,aH_R13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_aH_R13_TN.npy,0.0491989664082687,0.0083720930232558,True,495,7,-0.061133172,AHR13,EL040,AHR13,R,64.07130432128906,-24.90435218811035,-19.98405647277832,0.0,1.0,0.0,7Networks_7,17Networks_13
EL040,audio,LM,aH_R6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_aH_R6_TN.npy,0.0238242894056847,0.0004651162790697,True,496,16,-0.04994495,AHR6,EL040,AHR6,R,42.789039611816406,-17.808488845825195,-25.696420669555664,0.0,1.0,0.0,7Networks_5,17Networks_9
EL040,audio,LM,aH_R7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_aH_R7_TN.npy,0.0246511627906976,0.0008527131782945,True,497,16,-0.052116096,AHR7,EL040,AHR7,R,42.912384033203125,-18.520187377929688,-25.007741928100582,0.0,1.0,0.0,7Networks_5,17Networks_9
EL040,audio,LM,FP_R1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL040\LM\ERSP_matrix\audio\EL040_audio_WM_ERSP_FP_R1_TN.npy,0.0238242894056847,0.002532299741602,True,498,16,-0.032243844,FPR1,EL040,FPR1,R,14.86203956604004,62.7807846069336,-14.179285049438477,0.0,1.0,0.0,7Networks_5,17Networks_10
