patient_id,condition,task,electrode,file_path,prop_above_pos,prop_below_neg,high_activity,sample_idx,cluster_kmeans_raw,silhouette
PAT_3975,reading,LM,CPD13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\reading\PAT_3975_reading_WM_ERSP_CPD13_TN.npy,0.007855297157622738,0.0724547803617571,True,1307,6,0.09954909
PAT_3975,reading,LM,CPD14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\reading\PAT_3975_reading_WM_ERSP_CPD14_TN.npy,0.0018087855297157622,0.17870801033591732,True,1308,4,0.015481394
PAT_3975,reading,LM,CPD15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\reading\PAT_3975_reading_WM_ERSP_CPD15_TN.npy,0.0020671834625322996,0.37739018087855297,True,1309,4,0.20775066
PAT_3975,reading,LM,CPD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\reading\PAT_3975_reading_WM_ERSP_CPD9_TN.npy,0.006253229974160206,0.055219638242894054,True,1310,6,0.106723644
PAT_3975,reading,LM,CPG15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\reading\PAT_3975_reading_WM_ERSP_CPG15_TN.npy,0.001937984496124031,0.0465374677002584,True,1311,6,0.10018072
PAT_3975,reading,LM,FOD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\reading\PAT_3975_reading_WM_ERSP_FOD10_TN.npy,0.010051679586563307,0.12085271317829457,True,1312,6,0.103035316
PAT_3975,reading,LM,FOD15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\reading\PAT_3975_reading_WM_ERSP_FOD15_TN.npy,0.016382428940568475,0.2268217054263566,True,1313,4,0.06362285
PAT_3975,reading,LM,FOD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\reading\PAT_3975_reading_WM_ERSP_FOD8_TN.npy,0.00496124031007752,0.0703875968992248,True,1314,6,0.12187163
PAT_3975,reading,LM,FOG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\reading\PAT_3975_reading_WM_ERSP_FOG11_TN.npy,0.0014987080103359173,0.17527131782945737,True,1315,6,0.025641358
PAT_3975,reading,LM,FOG12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\reading\PAT_3975_reading_WM_ERSP_FOG12_TN.npy,0.0025581395348837207,0.14266149870801034,True,1316,6,0.029372312
