sample_idx,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24,k_25,k_26,k_27,k_28,k_29,k_30
134,4,1,2,1,6,3,8,6,2,7,13,14,8,10,18,12,17,7,14,13,12,1,5,2,25,1
135,1,4,1,7,5,4,9,5,5,11,1,10,10,15,7,14,13,8,19,10,10,24,23,24,18,27
136,0,4,5,3,2,9,4,2,0,9,12,12,12,2,16,15,4,3,7,19,14,12,22,11,7,17
137,4,1,2,1,6,3,8,6,2,7,13,1,12,2,2,15,1,3,7,19,14,12,22,11,7,17
138,4,1,2,1,6,3,8,6,2,7,13,14,8,10,2,15,1,17,21,19,14,16,5,2,25,16
139,4,1,2,1,6,3,8,6,2,7,13,14,8,10,18,12,1,17,21,13,12,16,5,2,25,16
140,4,1,2,3,2,9,3,2,0,9,6,1,12,2,16,15,7,3,7,19,14,12,22,11,7,17
141,4,4,5,2,3,5,4,10,11,9,10,12,10,2,0,15,7,19,7,6,14,24,19,11,18,2
142,1,4,5,2,3,5,4,10,5,0,1,10,10,15,0,14,7,0,19,3,8,24,19,20,18,2
143,1,4,5,2,3,5,4,8,5,11,1,10,10,15,0,14,7,2,19,3,8,24,19,20,18,2
144,4,1,2,1,3,3,8,6,2,7,13,14,12,10,2,15,1,19,21,6,14,16,5,2,25,16
145,0,4,5,3,2,9,3,2,0,12,6,1,12,2,16,15,4,3,7,19,14,12,22,11,7,17
146,0,0,0,3,2,9,3,7,0,9,12,15,12,9,8,10,4,1,3,19,1,12,22,0,21,17
147,4,1,2,1,6,3,8,6,2,7,13,14,8,10,18,12,17,17,14,13,12,1,5,2,25,16
148,4,1,2,1,6,3,8,6,2,7,13,14,8,10,18,16,1,19,21,19,17,1,5,2,25,16
149,4,1,2,3,2,9,3,2,0,12,6,1,12,2,16,15,4,3,7,19,14,12,22,11,7,17
150,4,1,2,3,2,9,3,2,0,12,6,1,12,2,16,15,1,3,7,19,14,12,22,11,7,17
151,3,2,3,6,0,7,2,4,8,3,5,7,4,13,11,7,14,11,4,2,22,17,21,21,3,10
152,3,2,3,6,0,7,2,4,8,3,5,7,4,13,11,7,14,11,4,2,22,17,21,21,3,10
153,3,2,3,6,0,7,2,4,8,3,5,7,4,13,11,7,14,11,11,2,22,7,21,1,3,11
154,3,2,3,6,0,7,2,4,8,3,5,7,4,13,11,7,14,11,11,2,22,7,21,1,3,0
155,3,2,3,6,0,7,2,4,8,3,5,7,4,13,11,7,14,11,11,2,22,7,21,1,3,0
156,3,2,3,6,0,7,2,4,8,3,5,7,4,13,11,7,14,11,4,2,22,7,21,1,3,10
157,3,2,3,6,0,7,2,4,8,3,5,7,4,13,11,7,14,11,4,2,22,17,21,21,3,10
