k,mean_jaccard,min_jaccard,max_jaccard,n_runs,subsample_frac,estimator,n_iter
5,0.8131646633148193,0.7727322578430176,0.8692634105682373,50,0.8,native:kmeans,
6,0.8220262924830118,0.7099491357803345,0.9562044143676758,50,0.8,native:kmeans,
7,0.8107053211757115,0.7326738238334656,0.8824427127838135,50,0.8,native:kmeans,
8,0.823119156062603,0.6960108876228333,1.0,50,0.8,native:kmeans,
9,0.743604388501909,0.4697113633155823,0.8790484666824341,50,0.8,native:kmeans,
10,0.7585292994976044,0.5172597169876099,1.0,50,0.8,native:kmeans,
11,0.7879027182405646,0.5340667366981506,1.0,50,0.8,native:kmeans,
12,0.7654718607664108,0.527294397354126,1.0,50,0.8,native:kmeans,
