k,cluster,condition,n,onset_pct,crosses,polarity,onset_stim_pct,onset_resp_pct,resp_carryover,peak_pct,peak_db,peak_stim_pct,peak_stim_db,peak_resp_pct,peak_resp_db,mean_db,auc_post_go
5,3,picture,346,,False,suppression,,,False,62.83333333333333,-0.4661262243679278,47.166666666666664,-0.41571308945709734,62.83333333333333,-0.4661262243679278,-0.15510300214439343,-0.029567535433257842
5,3,reading,346,11.166666666666666,True,suppression,11.166666666666666,50.166666666666664,True,42.166666666666664,-0.9695982622572172,42.166666666666664,-0.9695982622572172,52.83333333333333,-0.9387254582911816,-0.5115274276183293,-0.39326792382997033
5,4,audio,528,58.166666666666664,True,activation,,58.166666666666664,False,69.5,1.4776726139714425,36.166666666666664,-0.4517927248971043,69.5,1.4776726139714425,0.30464214432814635,0.8208965797829532
5,4,picture,528,59.166666666666664,True,activation,,59.166666666666664,False,72.5,1.5450513054560306,19.166666666666668,-0.2199857969085728,72.5,1.5450513054560306,0.38708310110389943,0.8523112945200112
5,4,reading,528,62.166666666666664,True,activation,,62.166666666666664,False,75.5,1.473892836762719,2.4999999999999996,0.45218543992081955,75.5,1.473892836762719,0.29103639491840655,0.69074371987566
6,0,audio,280,68.16666666666667,True,activation,,68.16666666666667,False,68.5,0.5467381401802414,4.166666666666667,0.3150483144825557,68.5,0.5467381401802414,0.15981668733249543,0.23423331793917773
6,0,picture,280,5.833333333333333,True,activation,5.833333333333333,50.166666666666664,True,24.166666666666668,0.921574764419347,24.166666666666668,0.921574764419347,54.83333333333333,0.6876239646292691,0.5955006148938806,0.45726500258397607
6,0,reading,280,2.1666666666666665,True,activation,2.1666666666666665,,False,2.4999999999999996,0.6427393134408963,2.4999999999999996,0.6427393134408963,76.83333333333333,0.417004236453535,0.17808262179428744,0.152998537667306
6,1,audio,240,,False,suppression,,,False,24.5,-0.352400941295006,24.5,-0.352400941295006,95.83333333333333,-0.3333444634413657,-0.08220109689203357,-0.017491276604701043
6,1,picture,240,,False,activation,,,False,67.83333333333333,0.3545875817789541,17.5,-0.2072643460909603,67.83333333333333,0.3545875817789541,0.05215786777771162,0.11742026944603898
6,1,reading,240,2.4999999999999996,True,activation,2.4999999999999996,57.83333333333333,False,75.5,0.9631189028422038,2.833333333333333,0.8392339684719142,75.5,0.9631189028422038,0.5084044358343736,0.5574418278121043
6,2,audio,253,29.833333333333332,True,suppression,29.833333333333332,55.49999999999999,False,41.166666666666664,-0.6787127599786422,41.166666666666664,-0.6787127599786422,55.49999999999999,-0.5038766872851922,-0.2247817945508335,-0.0859766237555004
6,2,picture,253,58.166666666666664,True,suppression,,58.166666666666664,False,61.83333333333333,-0.5338232415588389,20.5,-0.4876293091896255,61.83333333333333,-0.5338232415588389,-0.26344294331074813,-0.20953104363833566
6,2,reading,253,7.833333333333333,True,suppression,7.833333333333333,50.166666666666664,True,45.83333333333333,-1.0211241729631138,45.83333333333333,-1.0211241729631138,55.166666666666664,-0.9897977216684595,-0.5802947001137684,-0.45562645502195614
6,3,audio,280,2.4999999999999996,True,activation,2.4999999999999996,62.49999999999999,False,4.5,1.469994322795953,4.5,1.469994322795953,76.83333333333333,1.0147720374216858,0.6509223081905047,0.6076199024348056
6,3,picture,280,65.83333333333333,True,activation,,65.83333333333333,False,79.5,0.8178777204431493,1.5,-0.17295797482343656,79.5,0.8178777204431493,0.2082236961183102,0.45205295946316426
6,3,reading,280,72.83333333333333,True,activation,,72.83333333333333,False,82.5,0.86820444028625,48.49999999999999,-0.16807679411057116,82.5,0.86820444028625,0.1697240612866892,0.3565226490848295
6,4,audio,462,57.83333333333333,True,activation,,57.83333333333333,False,69.5,1.6264818965297876,36.166666666666664,-0.4444753876252269,69.5,1.6264818965297876,0.3511962139985514,0.8967496853179237
6,4,picture,462,58.83333333333333,True,activation,,58.83333333333333,False,72.5,1.6582503183281203,19.166666666666668,-0.24402225481293838,72.5,1.6582503183281203,0.4122850562212342,0.9032083276568331
6,4,reading,462,61.83333333333333,True,activation,,61.83333333333333,False,75.83333333333333,1.5456325123086572,2.4999999999999996,0.4225724120412148,75.83333333333333,1.5456325123086572,0.29866200145785565,0.7233932903660788
6,5,audio,178,19.833333333333332,True,suppression,19.833333333333332,50.166666666666664,True,41.49999999999999,-1.100304455639887,41.49999999999999,-1.100304455639887,50.166666666666664,-0.8708103529590946,-0.29752635765288726,-0.04110861531778141
6,5,picture,178,76.16666666666667,True,activation,,76.16666666666667,False,86.5,1.0844818431559657,23.166666666666668,-0.29288634831763366,86.5,1.0844818431559657,0.13976553919752385,0.403553931378172
6,5,reading,178,51.166666666666664,True,activation,,51.166666666666664,False,83.83333333333333,0.6759532683612675,41.49999999999999,-0.4822565292458186,83.83333333333333,0.6759532683612675,-0.07007857889194141,0.046531540593932094
7,0,audio,215,33.166666666666664,True,activation,33.166666666666664,50.83333333333333,False,69.5,0.8046340443107278,33.166666666666664,0.5341889317937975,69.5,0.8046340443107278,0.4250297057810248,0.5509836577463099
7,0,picture,215,12.833333333333332,True,activation,12.833333333333332,,False,35.166666666666664,0.5862670689214801,35.166666666666664,0.5862670689214801,73.83333333333333,0.42982129270947256,0.33639069564654067,0.27598492793443585
7,0,reading,215,2.833333333333333,True,activation,2.833333333333333,77.5,False,77.83333333333333,0.5414271448067455,30.833333333333332,0.5255734471767345,77.83333333333333,0.5414271448067455,0.3135150050246034,0.28084327100215034
7,1,audio,248,29.5,True,suppression,29.5,53.83333333333333,False,41.166666666666664,-0.7474436557555061,41.166666666666664,-0.7474436557555061,55.83333333333333,-0.5261768117329226,-0.23911060643650217,-0.09985388900098231
7,1,picture,248,18.5,True,suppression,18.5,50.166666666666664,True,61.83333333333333,-0.6889250418640703,49.83333333333333,-0.6081829415502837,61.83333333333333,-0.6889250418640703,-0.34206140061263873,-0.2698994963306398
7,1,reading,248,7.5,True,suppression,7.5,50.166666666666664,True,45.83333333333333,-1.0121311169162752,45.83333333333333,-1.0121311169162752,54.49999999999999,-1.0073424694898179,-0.5966616320041658,-0.4931081077560909
7,2,audio,227,,False,activation,,,False,71.83333333333333,0.4325724997576162,3.1666666666666665,0.32967346296532873,71.83333333333333,0.4325724997576162,-0.015251294196594883,0.04978992217758445
7,2,picture,227,6.5,True,activation,6.5,50.166666666666664,True,10.166666666666666,0.8265774997222003,10.166666666666666,0.8265774997222003,71.5,0.7520557720755691,0.565894840889685,0.48917227353513376
7,2,reading,227,,False,activation,,,False,2.1666666666666665,0.49199953457632406,2.1666666666666665,0.49199953457632406,82.83333333333333,0.4416237448973967,0.026997928224990333,0.0787130959314079
7,3,audio,145,14.499999999999998,True,suppression,14.499999999999998,50.166666666666664,True,41.49999999999999,-0.9730660373244158,41.49999999999999,-0.9730660373244158,86.83333333333333,0.9521431980783056,-0.15841529498764093,0.21644837132438155
7,3,picture,145,70.5,True,activation,,70.5,False,86.5,1.1984942408792418,23.166666666666668,-0.3010860613603466,86.5,1.1984942408792418,0.19513210474573525,0.481372156735776
7,3,reading,145,2.4999999999999996,True,activation,2.4999999999999996,71.5,False,83.83333333333333,0.8268880198549093,2.4999999999999996,0.5940348192102051,83.83333333333333,0.8268880198549093,0.06304314828906309,0.20282890423802222
7,4,audio,205,,False,suppression,,,False,24.5,-0.44399222487629186,24.5,-0.44399222487629186,95.83333333333333,-0.4425224629298943,-0.14132787273672412,-0.08207738903933916
7,4,picture,205,,False,activation,,,False,71.5,0.376448960179781,17.5,-0.23671740203664252,71.5,0.376448960179781,0.04369481759012448,0.12789826633956555
7,4,reading,205,2.4999999999999996,True,activation,2.4999999999999996,57.83333333333333,False,75.5,0.988324955042179,2.833333333333333,0.8300158279368699,75.5,0.988324955042179,0.5090280689376921,0.5762759387074691
7,5,audio,446,57.83333333333333,True,activation,,57.83333333333333,False,69.5,1.6077947914656492,36.166666666666664,-0.47677385084218277,69.5,1.6077947914656492,0.3292448878715841,0.8585576248193453
7,5,picture,446,58.83333333333333,True,activation,,58.83333333333333,False,72.5,1.6627081229827563,19.166666666666668,-0.2563962121890866,72.5,1.6627081229827563,0.4023730797984848,0.8984769202780406
7,5,reading,446,61.83333333333333,True,activation,,61.83333333333333,False,75.83333333333333,1.5478084441065587,2.4999999999999996,0.4082104836364495,75.83333333333333,1.5478084441065587,0.2834463960436804,0.7095912772679491
7,6,audio,207,2.4999999999999996,True,activation,2.4999999999999996,64.5,False,4.5,1.8840136005484684,4.5,1.8840136005484684,76.83333333333333,1.0147325722185743,0.6578798058240435,0.5520485341248201
7,6,picture,207,65.5,True,activation,,65.5,False,82.16666666666667,1.0611991037238966,15.833333333333332,-0.16462725068606743,82.16666666666667,1.0611991037238966,0.2589502665002545,0.5734820429170835
7,6,reading,207,69.83333333333333,True,activation,,69.83333333333333,False,82.5,0.9833224383925182,36.166666666666664,-0.26071693651771266,82.5,0.9833224383925182,0.15760850263261644,0.4042799936732626
8,0,audio,165,,False,activation,,,False,72.83333333333333,0.44956131005575034,22.5,0.2603303558672919,72.83333333333333,0.44956131005575034,0.14055330544658554,0.20950560430438273
8,0,picture,165,55.166666666666664,True,suppression,,55.166666666666664,False,55.166666666666664,-0.5075672934756078,49.83333333333333,-0.41053034283898093,55.166666666666664,-0.5075672934756078,-0.22833704430343432,-0.1700786414341782
8,0,reading,165,76.83333333333333,True,activation,,76.83333333333333,False,77.16666666666667,0.5648585935066821,3.1666666666666665,0.28358169334877115,77.16666666666667,0.5648585935066821,0.051409193267412036,0.12485111015713324
8,1,audio,436,57.83333333333333,True,activation,,57.83333333333333,False,69.5,1.57296710463661,36.166666666666664,-0.45771166066096564,69.5,1.57296710463661,0.3164345718567555,0.8148219251056775
8,1,picture,436,58.49999999999999,True,activation,,58.49999999999999,False,72.5,1.6720021137489227,19.166666666666668,-0.22258429713290903,72.5,1.6720021137489227,0.40898904978759876,0.8913952923711344
8,1,reading,436,61.83333333333333,True,activation,,61.83333333333333,False,75.83333333333333,1.5061060994876327,2.4999999999999996,0.3565486292674588,75.83333333333333,1.5061060994876327,0.2647988740337785,0.6768167452158027
8,2,audio,185,,False,activation,,,False,69.5,0.461451268483054,32.83333333333333,0.2738923995592002,69.5,0.461451268483054,0.09218886835537626,0.14351346665695608
8,2,picture,185,5.5,True,activation,5.5,62.49999999999999,False,14.166666666666666,1.0877648058070524,14.166666666666666,1.0877648058070524,69.5,0.7088197223489752,0.5727845673111976,0.40496329068312953
8,2,reading,185,2.1666666666666665,True,activation,2.1666666666666665,,False,2.4999999999999996,0.7349497611068089,2.4999999999999996,0.7349497611068089,92.5,-0.3010753142785885,0.060760958301344356,-0.012647563084567279
8,3,audio,199,2.4999999999999996,True,activation,2.4999999999999996,64.83333333333333,False,4.5,1.9162149637207464,4.5,1.9162149637207464,76.83333333333333,1.029199980227417,0.6714969980031669,0.5575233720038768
8,3,picture,199,65.16666666666667,True,activation,,65.16666666666667,False,82.16666666666667,1.099930717006101,26.5,0.13579041468817274,82.16666666666667,1.099930717006101,0.2892852999786149,0.6013377900704222
8,3,reading,199,69.83333333333333,True,activation,,69.83333333333333,False,82.5,0.9933106050119928,36.166666666666664,-0.2510291903153069,82.5,0.9933106050119928,0.1760697080962883,0.4194316757237466
8,4,audio,228,11.833333333333332,True,suppression,11.833333333333332,50.166666666666664,True,41.83333333333333,-1.0113219687618926,41.83333333333333,-1.0113219687618926,59.83333333333333,-0.7221507354447487,-0.36633379337252997,-0.18165288822124884
8,4,picture,228,19.833333333333332,True,suppression,19.833333333333332,60.49999999999999,False,62.83333333333333,-0.6343063906288559,20.166666666666668,-0.5165189323832461,62.83333333333333,-0.6343063906288559,-0.19871279028462935,-0.08752768850602993
8,4,reading,228,6.833333333333333,True,suppression,6.833333333333333,50.166666666666664,True,42.166666666666664,-1.215635424894444,42.166666666666664,-1.215635424894444,54.49999999999999,-1.1518662368435526,-0.6699455834061664,-0.5397485566131519
8,5,audio,162,21.833333333333332,True,suppression,21.833333333333332,95.5,False,95.83333333333333,-0.5369461011141539,24.5,-0.5114022629726448,95.83333333333333,-0.5369461011141539,-0.20517695210673953,-0.16591399793721157
8,5,picture,162,,False,activation,,,False,67.83333333333333,0.4190638068528777,8.833333333333332,0.22050840967984434,67.83333333333333,0.4190638068528777,0.11806516465300092,0.17697416362568325
8,5,reading,162,2.4999999999999996,True,activation,2.4999999999999996,57.83333333333333,False,82.5,1.0153806327991648,2.833333333333333,0.7826315816822405,82.5,1.0153806327991648,0.5451854520453986,0.6111322432409462
8,6,audio,175,42.49999999999999,True,activation,42.49999999999999,51.166666666666664,False,71.5,0.8640313134535349,42.83333333333333,0.5553788415821536,71.5,0.8640313134535349,0.4184476724074869,0.5764665959050899
8,6,picture,175,25.833333333333332,True,activation,25.833333333333332,53.83333333333333,False,45.166666666666664,0.7371456139321838,45.166666666666664,0.7371456139321838,55.83333333333333,0.6310868256166577,0.4294822438921007,0.4253249184907463
8,6,reading,175,2.4999999999999996,True,activation,2.4999999999999996,52.166666666666664,False,76.83333333333333,0.7054336327460727,40.49999999999999,0.5485154196380505,76.83333333333333,0.7054336327460727,0.37462021072510676,0.4247184658051693
8,7,audio,143,1.1666666666666667,True,activation,1.1666666666666667,50.166666666666664,True,86.83333333333333,1.1718746182619484,41.166666666666664,-0.9736699089473049,86.83333333333333,1.1718746182619484,-0.060163376514549186,0.3974494830771786
8,7,picture,143,66.16666666666667,True,activation,,66.16666666666667,False,86.5,1.3473752611284178,23.166666666666668,-0.34638776540531535,86.5,1.3473752611284178,0.2315218631340125,0.5634840857418645
8,7,reading,143,2.4999999999999996,True,activation,2.4999999999999996,69.16666666666667,False,82.83333333333333,1.0920302969097466,2.4999999999999996,0.7458013252377953,82.83333333333333,1.0920302969097466,0.18707532943007454,0.39568300572209497
9,0,audio,211,11.833333333333332,True,suppression,11.833333333333332,50.166666666666664,True,41.83333333333333,-1.0499369389867472,41.83333333333333,-1.0499369389867472,60.166666666666664,-0.7617040935250537,-0.43568783887016765,-0.2795289795836778
9,0,picture,211,46.83333333333333,True,suppression,46.83333333333333,51.166666666666664,False,60.83333333333333,-0.6325647187164336,47.166666666666664,-0.5073016397733632,60.83333333333333,-0.6325647187164336,-0.25047813755071713,-0.16203275374457124
9,0,reading,211,6.5,True,suppression,6.5,50.166666666666664,True,42.49999999999999,-1.160567635237747,42.49999999999999,-1.160567635237747,54.49999999999999,-1.152071699202149,-0.6769260154811476,-0.5549448808042239
9,1,audio,342,31.5,True,activation,31.5,58.166666666666664,False,69.5,1.5166689209380986,36.166666666666664,-0.6198367878470613,69.5,1.5166689209380986,0.21954748684501227,0.6988314954315452
9,1,picture,342,59.166666666666664,True,activation,,59.166666666666664,False,72.5,1.7710132135176344,19.5,-0.18793702153710676,72.5,1.7710132135176344,0.40396250295245734,0.8892229465688175
9,1,reading,342,2.4999999999999996,True,activation,2.4999999999999996,61.49999999999999,False,75.83333333333333,1.6354232231095127,2.4999999999999996,0.5077796748740541,75.83333333333333,1.6354232231095127,0.3212886077295091,0.7500151602492628
9,2,audio,188,2.4999999999999996,True,activation,2.4999999999999996,64.83333333333333,False,4.5,1.9543964153928484,4.5,1.9543964153928484,76.83333333333333,1.0205117236684136,0.6606178577881863,0.532703964842804
9,2,picture,188,65.16666666666667,True,activation,,65.16666666666667,False,82.16666666666667,1.0885445995930028,2.1666666666666665,-0.15153119771771054,82.16666666666667,1.0885445995930028,0.27657541738479635,0.5873354134167417
9,2,reading,188,69.83333333333333,True,activation,,69.83333333333333,False,82.5,0.9903813821679734,36.166666666666664,-0.27741563842093764,82.5,0.9903813821679734,0.16490425636920397,0.4113336335533677
9,3,audio,165,,False,activation,,,False,69.16666666666667,0.4575990056901267,33.166666666666664,0.3212748341869111,69.16666666666667,0.4575990056901267,0.16116590161336417,0.20095914542122875
9,3,picture,165,,False,suppression,,,False,55.166666666666664,-0.375340140539673,17.5,-0.33568119681863623,55.166666666666664,-0.375340140539673,-0.13672919998120672,-0.06770814148423887
9,3,reading,165,2.833333333333333,True,activation,2.833333333333333,75.5,False,77.16666666666667,0.5720872323367406,2.833333333333333,0.5188164278356866,77.16666666666667,0.5720872323367406,0.20563608962007016,0.18435931377952533
9,4,audio,176,68.16666666666667,True,activation,,68.16666666666667,False,69.5,0.562425649116366,3.1666666666666665,0.37525025781889615,69.5,0.562425649116366,0.17503671455578781,0.23451041427088853
9,4,picture,176,5.166666666666667,True,activation,5.166666666666667,50.166666666666664,True,13.833333333333332,1.1675843322353268,13.833333333333332,1.1675843322353268,67.5,0.7039875070993069,0.6206646371950666,0.42420098912879495
9,4,reading,176,1.8333333333333333,True,activation,1.8333333333333333,,False,2.4999999999999996,0.6937693761098093,2.4999999999999996,0.6937693761098093,92.5,-0.24172978320248975,0.07337971736293188,-0.001083557272313073
9,5,audio,201,58.166666666666664,True,activation,,58.166666666666664,False,79.83333333333333,1.4675021672723305,49.83333333333333,0.2671599217785513,79.83333333333333,1.4675021672723305,0.46751294214630246,0.9896544753960088
9,5,picture,201,63.49999999999999,True,activation,,63.49999999999999,False,75.16666666666667,1.0653367636317563,48.49999999999999,-0.2943086208757106,75.16666666666667,1.0653367636317563,0.2515037568248763,0.6038757466788638
9,5,reading,201,38.83333333333333,True,activation,38.83333333333333,50.166666666666664,True,77.5,0.9906873732332641,48.83333333333333,-0.5795741400516948,77.5,0.9906873732332641,0.035457567328226386,0.3608841526163998
9,6,audio,188,55.83333333333333,True,activation,,55.83333333333333,False,67.5,0.671507347076995,46.83333333333333,0.43042673674620135,67.5,0.671507347076995,0.22365786163313695,0.3358855207195627
9,6,picture,188,30.5,True,activation,30.5,53.49999999999999,False,45.166666666666664,0.8040534545806177,45.166666666666664,0.8040534545806177,82.5,0.6941662000490977,0.38938559453891164,0.41701163754749954
9,6,reading,188,2.4999999999999996,True,activation,2.4999999999999996,51.166666666666664,False,76.83333333333333,0.8566368347606027,2.4999999999999996,0.5958649542138099,76.83333333333333,0.8566368347606027,0.3605394635396117,0.4615618137916878
9,7,audio,94,0.16666666666666666,True,activation,0.16666666666666666,50.166666666666664,True,97.5,1.0769286868063377,41.166666666666664,-0.9159033288981052,97.5,1.0769286868063377,-0.09660551638521357,0.1648837677322193
9,7,picture,94,66.16666666666667,True,activation,,66.16666666666667,False,86.5,1.5186930937652892,22.833333333333332,-0.3083249539572825,86.5,1.5186930937652892,0.2655941204576499,0.5895741652279813
9,7,reading,94,2.1666666666666665,True,activation,2.1666666666666665,57.49999999999999,False,83.16666666666667,0.7627946708668419,2.4999999999999996,0.5511953985278911,83.16666666666667,0.7627946708668419,0.05874373656541887,0.11842201497880964
9,8,audio,128,13.166666666666666,True,suppression,13.166666666666666,55.166666666666664,False,21.833333333333332,-0.6942383382556727,21.833333333333332,-0.6942383382556727,55.166666666666664,-0.5096461617847581,-0.24988390182586082,-0.12044035202345148
9,8,picture,128,,False,activation,,,False,67.5,0.42629736790149764,13.166666666666666,0.3048188837926773,67.5,0.42629736790149764,0.10596775641692417,0.1551896682747064
9,8,reading,128,2.4999999999999996,True,activation,2.4999999999999996,56.166666666666664,False,82.83333333333333,1.2312372556334594,2.833333333333333,0.7940687033751601,82.83333333333333,1.2312372556334594,0.5685143213419196,0.6738645967638305
10,0,audio,175,62.166666666666664,True,suppression,,62.166666666666664,False,95.16666666666667,-0.6517779485189489,30.833333333333332,-0.48642163408387984,95.16666666666667,-0.6517779485189489,-0.05029232161505466,0.06313697131007903
10,0,picture,175,61.83333333333333,True,activation,,61.83333333333333,False,72.16666666666667,1.1468839910732849,46.49999999999999,0.2886652006035937,72.16666666666667,1.1468839910732849,0.2967644470670101,0.48711264441413316
10,0,reading,175,67.16666666666667,True,activation,,67.16666666666667,False,73.83333333333333,0.6765505693946033,43.83333333333333,-0.47141284247594223,73.83333333333333,0.6765505693946033,0.04058313684049678,0.20291548314220112
10,1,audio,183,2.4999999999999996,True,activation,2.4999999999999996,65.16666666666667,False,4.5,1.9503685651459004,4.5,1.9503685651459004,76.83333333333333,0.9975106979470924,0.6600768918514439,0.5228889829953931
10,1,picture,183,65.16666666666667,True,activation,,65.16666666666667,False,82.16666666666667,1.0968351165860728,1.5,-0.1612658745076568,82.16666666666667,1.0968351165860728,0.28939969250299513,0.5946453203778351
10,1,reading,183,69.83333333333333,True,activation,,69.83333333333333,False,82.5,0.9549491332813365,36.166666666666664,-0.2503191199275484,82.5,0.9549491332813365,0.16659036092546203,0.39936099640258477
10,2,audio,213,11.833333333333332,True,suppression,11.833333333333332,50.166666666666664,True,41.166666666666664,-1.0367246382703628,41.166666666666664,-1.0367246382703628,60.49999999999999,-0.7398085324257665,-0.37814105521322916,-0.18158397171540666
10,2,picture,213,19.833333333333332,True,suppression,19.833333333333332,50.49999999999999,False,61.83333333333333,-0.735680633591829,47.166666666666664,-0.5793383710531511,61.83333333333333,-0.735680633591829,-0.2587747895491238,-0.1768135870829409
10,2,reading,213,7.833333333333333,True,suppression,7.833333333333333,50.166666666666664,True,42.166666666666664,-1.224693780157173,42.166666666666664,-1.224693780157173,65.16666666666667,-1.2227412755885314,-0.6822144586998438,-0.5559140202211872
10,3,audio,148,24.5,True,activation,24.5,58.83333333333333,False,75.16666666666667,1.3315897419847347,41.49999999999999,-0.8283363151540225,75.16666666666667,1.3315897419847347,0.08446010776817219,0.5431274962612981
10,3,picture,148,46.49999999999999,True,activation,46.49999999999999,50.166666666666664,True,78.16666666666667,1.243470582632801,47.166666666666664,-0.5111050234031486,78.16666666666667,1.243470582632801,0.06214353721887697,0.4140167156038303
10,3,reading,148,2.4999999999999996,True,activation,2.4999999999999996,63.166666666666664,False,75.16666666666667,1.9446764326075445,2.833333333333333,0.6719490341367074,75.16666666666667,1.9446764326075445,0.34817474283823296,0.7938842773936577
10,4,audio,127,54.49999999999999,True,activation,,54.49999999999999,False,69.5,0.6641745042114511,5.833333333333333,0.3932035361658635,69.5,0.6641745042114511,0.27548334016506015,0.36413295515704236
10,4,picture,127,5.5,True,activation,5.5,50.166666666666664,True,13.166666666666666,1.5333026893328972,13.166666666666666,1.5333026893328972,50.166666666666664,0.6224205173574036,0.7136499935296269,0.42746046909163016
10,4,reading,127,1.8333333333333333,True,activation,1.8333333333333333,,False,2.833333333333333,0.9731923454976458,2.833333333333333,0.9731923454976458,71.16666666666667,0.3054407222350458,0.13187302165766687,0.03482192995464824
10,5,audio,319,57.49999999999999,True,activation,,57.49999999999999,False,73.83333333333333,1.79579431722145,31.5,-0.3429490686277494,73.83333333333333,1.79579431722145,0.47938321315767096,1.0628184921921222
10,5,picture,319,57.49999999999999,True,activation,,57.49999999999999,False,67.16666666666667,1.8902029039390782,3.4999999999999996,-0.16240650654528116,67.16666666666667,1.8902029039390782,0.5182975191715312,1.0377904286076918
10,5,reading,319,62.166666666666664,True,activation,,62.166666666666664,False,77.5,1.3631659457664411,48.83333333333333,-0.4076282359065917,77.5,1.3631659457664411,0.26687105597815414,0.670017245038213
10,6,audio,113,13.166666666666666,True,suppression,13.166666666666666,54.83333333333333,False,21.833333333333332,-0.6870612234404657,21.833333333333332,-0.6870612234404657,55.166666666666664,-0.5189390361071585,-0.2355255017110738,-0.14544148024337972
10,6,picture,113,,False,activation,,,False,67.83333333333333,0.39126364937859825,8.833333333333332,0.2564092690654514,67.83333333333333,0.39126364937859825,0.06920696690141512,0.12346114153328741
10,6,reading,113,2.4999999999999996,True,activation,2.4999999999999996,56.166666666666664,False,82.83333333333333,1.2111576426016017,27.166666666666668,0.9844130202303681,82.83333333333333,1.2111576426016017,0.6285368469064454,0.6622570868168668
10,7,audio,178,55.83333333333333,True,activation,,55.83333333333333,False,71.16666666666667,0.6736138220981098,43.49999999999999,0.43591398600869213,71.16666666666667,0.6736138220981098,0.22110564837264604,0.33596026067370505
10,7,picture,178,30.833333333333332,True,activation,30.833333333333332,53.49999999999999,False,45.166666666666664,0.7806792655185367,45.166666666666664,0.7806792655185367,82.5,0.6742495336632631,0.36443601617520066,0.38399393118243114
10,7,reading,178,2.4999999999999996,True,activation,2.4999999999999996,50.166666666666664,False,76.83333333333333,0.8974871078252353,2.4999999999999996,0.660467230309366,76.83333333333333,0.8974871078252353,0.40004355256813956,0.5163751934072335
10,8,audio,147,,False,activation,,,False,72.83333333333333,0.41367715026163276,34.49999999999999,0.411975460033547,72.83333333333333,0.41367715026163276,0.16872468812028316,0.18111943967184052
10,8,picture,147,,False,suppression,,,False,55.166666666666664,-0.3986479507808314,20.166666666666668,-0.35715431799846037,55.166666666666664,-0.3986479507808314,-0.17313064196953565,-0.1260828366046821
10,8,reading,147,,False,activation,,,False,16.5,0.3678766014878036,16.5,0.3678766014878036,77.5,0.3264464232880546,0.04461675454791927,0.015331164484526483
10,9,audio,90,0.16666666666666666,True,activation,0.16666666666666666,50.166666666666664,True,97.5,1.0683845944495665,41.166666666666664,-0.8685992172401812,97.5,1.0683845944495665,-0.10779697231404922,0.14480235758489363
10,9,picture,90,66.5,True,activation,,66.5,False,86.5,1.5049222780598535,28.5,0.33373659207977147,86.5,1.5049222780598535,0.2675689531233799,0.5789435870763
10,9,reading,90,2.1666666666666665,True,activation,2.1666666666666665,57.49999999999999,False,88.16666666666667,0.7466184627678659,2.1666666666666665,0.5655576772315221,88.16666666666667,0.7466184627678659,0.04021275053121172,0.09809923215156152
11,0,audio,195,50.83333333333333,True,activation,,50.83333333333333,False,79.5,1.495179212704683,49.49999999999999,0.4504089171750447,79.5,1.495179212704683,0.521442597592572,1.0060148028404328
11,0,picture,195,61.166666666666664,True,activation,,61.166666666666664,False,74.83333333333333,1.1667858548657908,48.49999999999999,-0.1909509111673404,74.83333333333333,1.1667858548657908,0.30428981637268604,0.6571860771704987
