,aud|t00,aud|t01,aud|t02,aud|t03,aud|t04,aud|t05,aud|t06,aud|t07,aud|t08,aud|t09,aud|t10,aud|t11,aud|t12,aud|t13,aud|t14,aud|t15,aud|t16,aud|t17,aud|t18,aud|t19,aud|t20,aud|t21,aud|t22,aud|t23,aud|t24,aud|t25,aud|t26,aud|t27,aud|t28,aud|t29,pic|t00,pic|t01,pic|t02,pic|t03,pic|t04,pic|t05,pic|t06,pic|t07,pic|t08,pic|t09,pic|t10,pic|t11,pic|t12,pic|t13,pic|t14,pic|t15,pic|t16,pic|t17,pic|t18,pic|t19,pic|t20,pic|t21,pic|t22,pic|t23,pic|t24,pic|t25,pic|t26,pic|t27,pic|t28,pic|t29,rea|t00,rea|t01,rea|t02,rea|t03,rea|t04,rea|t05,rea|t06,rea|t07,rea|t08,rea|t09,rea|t10,rea|t11,rea|t12,rea|t13,rea|t14,rea|t15,rea|t16,rea|t17,rea|t18,rea|t19,rea|t20,rea|t21,rea|t22,rea|t23,rea|t24,rea|t25,rea|t26,rea|t27,rea|t28,rea|t29
17Networks_1,0.0939259108320971,0.11362296581723412,0.07192631421197358,0.01691048031541881,0.02165421247566642,0.003659256517893931,-0.03354542749019048,-0.031161989757358347,-0.05179751696235973,-0.028470433303029383,-0.08402720604544561,-0.12418214333556028,-0.10728246896056348,-0.06485282244810213,-0.05068093689439916,-0.012884044186510249,0.007408547819087957,0.04507036661009528,0.061516574632193295,0.061980323792126965,0.035635305347969916,-0.002708103418966388,0.06770187035419148,0.06339671573627038,0.04573531954351083,0.06218999136454365,0.019346116362392796,-0.0005821556644173956,0.015415011202198542,-0.01563843329337396,-0.03866537500673965,0.12896939262098725,0.14926535368533164,0.13206223754527513,0.17924584316679323,0.20451080330478724,0.13283384295493958,0.0758474416297613,0.0646654028132474,0.04333432155911899,0.08569079996737726,0.07910095667438473,0.08091487427519505,0.035490987570031385,-0.007894041225090014,0.013474913261798154,-0.052904905362402846,-0.035692113505105046,-0.02056468806085471,-0.009808277155285162,-0.02083614973174622,-0.02643667290587073,-0.01581019903608147,-0.007534079050485241,0.0013115628303005352,-0.04099943293365576,-0.060406899538655606,-0.020350774359640562,-0.026283241235812972,-0.06182909989579734,0.15335330003596184,0.21638099419973028,0.08929989315397487,0.03357341365560497,-0.027449467554885105,-0.016222652218892217,-0.001344506154079827,-0.02651459703066851,-0.053178876957326926,-0.032873819484148456,-0.06538705110214088,-0.043237986488353926,-0.03217040986042848,-0.0590893870638028,-0.020233058603220534,-0.040516528579654175,-0.08942632258386755,-0.09420238126142864,-0.0685242691432044,-0.04928847099583924,-0.022972656106731514,-0.01769180474489898,-0.07495810095284529,-0.10446811317894622,-0.1327786508752757,-0.10063567164838377,-0.011266670112542995,0.02178296033178902,0.005600061927259385,-0.04124430299970818
17Networks_10,-0.11018655479661363,-0.049370453347327634,-0.08776548466314987,-0.0690959706206994,-0.10569200380289798,-0.13893680243719697,0.027477899548293164,0.024710801821817292,0.005925561819917985,0.07294076731422772,-0.03602461372049911,-0.08998488094002074,0.006075005086761804,-0.003008824625852675,-0.021883781240590323,0.006792074504986299,0.007234397736164533,0.036022713343626216,0.008081349996884379,-0.02057223835607468,-0.07729234020619788,-0.056264112152038824,-0.04425097279542094,-0.003136863051564333,-0.07918503988527839,-0.07224801101726758,0.011419524812725516,0.01961750565313295,-0.08251590956122914,-0.056110945887874096,-0.08965051619717027,-0.08597780826430106,-0.06161441035004278,-0.06937636688510991,-0.12083763094339758,-0.07733593813886258,0.07553428399858761,-0.04325779965593453,-0.12394664236929012,-0.15699175844779412,0.028644307878791693,0.09525372465949074,0.07450505789433866,-0.04167564225862958,0.0009168781529604433,-0.0025224354192445683,-0.02442160064955129,0.04507647794807771,0.03765280630630763,-0.0036644897951613464,0.040066552947277755,0.027192425427256084,-8.539896806767719e-05,-0.08096953506573672,-0.0415688482997162,0.09151244334016402,0.06736172655635295,-0.12180441487724906,-0.07289377641064912,0.027010941821463578,0.03665841628293864,-0.011975344492621064,-0.04673792573458886,0.06772640080279387,0.08825429238241514,0.06265183522540506,0.012772051693036388,0.12203705773225491,0.17588448073300472,4.6487277039823025e-05,0.022178961631258015,0.08335749313164319,0.07671160140904476,-0.00021292325819108655,0.008292314279484578,-0.023025401647701043,0.05267970036693119,0.10050403891217488,-0.0877868049382612,-0.06966332424000445,-0.09393857316187405,-0.03996421986343745,0.028286955341303353,0.057596204912932374,0.03709299786451181,0.019386779551175223,0.07723257087480694,-0.04100116475836984,0.03301607793363927,0.009009875876093988
17Networks_11,-0.04021357318543961,-0.00990534036188512,0.033931350307327926,0.02195717083538323,0.020205823158068847,-0.001534199215074024,-0.031627853350944556,-0.031963652817078685,-0.0168311231403552,-0.0365861970959444,-0.0157956166098208,0.01374970671303431,0.053473747235769066,0.08590652045365116,0.11100364819189602,0.16044865349390547,-0.029633295930832856,-0.001746003236668467,-0.10521055410901388,0.04924986148690037,0.09551878993958807,0.15258394819709759,0.0777795439889669,0.04808866391194637,0.09206877217075982,0.053221797867364945,0.008202663397274263,-0.029542780738874435,0.05864646559601666,-0.02783492223456196,0.08986088571820083,0.11417726309950069,0.022083910195909363,-0.009880791451346578,-0.0002528731027661695,0.01314497714528471,-0.1250857856363801,-0.043455839235805,0.052255092798255805,0.20339235211355491,0.09093575867727632,-0.06325117856786285,-0.004974327566183887,0.0782172884252336,0.09452209275382276,0.14340372695869857,0.08754460501487892,-0.060012410584435065,-0.1669293733252678,-0.12061361797874023,-0.0781203826791859,-0.02870315094916063,0.0009792471908739375,-0.008834034157023512,0.05377857015407996,-0.017725811129178138,-0.055957093088303905,-0.0056871629862955365,-0.05897376108763024,0.12841828075225792,-0.05476333401371209,-0.0023401797097452504,0.00036377839219387323,0.08137740223859655,-0.029082382934933194,-0.0656460392856533,-0.10733417539048129,-0.17062716198652295,-0.0018877115737978253,0.010022592337731385,-0.1557660621712188,-0.05246062202144837,-0.022231222326807663,-0.04430007858909094,-0.00809757058628871,0.19443377034837075,-0.06387892621109179,-0.10188206552731816,0.09373598736171111,-0.026952764474164344,-0.023768923193415965,0.06476536325138324,-0.024972461532780706,0.09017467225147709,0.12689135194267306,0.07060436760586467,0.10635104303008687,0.12616356409667165,0.007756812826480272,-0.010229781787192044
17Networks_12,-0.0580335706874798,-0.10227710759427648,-0.05259644833559366,-0.01641604671771976,-0.04582422301816073,-0.005920097301227962,-0.06539704047343764,0.02888125811402657,0.0410866690959663,0.04418742718791074,0.04560237787180438,0.09430414209707295,0.012990025426999228,-0.012426055218855417,-0.03248692944915005,-0.008244562318989753,0.008201866664507345,-0.018829418998041983,-0.029772530168470847,-0.05764007374385327,-0.03149235780378024,-0.03098229437912131,0.03887456557531401,0.018853722062405473,-0.011157825342453959,-0.011846452737482915,-0.03396660788798536,-0.04877932532559271,-0.03722812205245908,-0.046786542622782014,0.022849834520550408,-0.016164173844020087,-0.03792205408061424,0.014649621178623774,0.06229284838899038,0.010917061856085888,-0.04231655896372937,-0.017089863186799458,0.013390813008518713,0.04437608057102449,0.06612031178452288,0.0018408139778227492,-0.02553654332618465,0.020969825966580723,-0.01929455098161796,-0.03109329519976113,-0.043009725159527994,0.020120291630378807,0.062412853219129136,0.032102442331523144,-0.0318760192963347,0.010938913923817897,0.03866055828301987,-0.08042958502912603,-0.018104019176403523,-0.01840505648722949,-0.08920411584594976,-0.06665619171545188,0.003518070666847886,0.0061143284922865635,-0.043503754546369684,-0.04779028212644992,0.04809763523898706,0.012419527201747674,0.02710279687565006,0.03280075524297451,-0.007345900253132135,0.029580587047285126,0.006714676825933514,0.047555037793134226,0.10145744181989291,0.03801057647935435,-0.015040942002038572,-0.0198651417092892,0.004328853801038294,-0.057305921840299465,0.001173114474056269,0.015777480687255385,0.008106355770741046,-0.02054814825584302,-0.019955102791171575,0.026603941626799462,-0.060959944695508216,-0.06322799062403324,-0.009313022945038905,-0.02886070938129882,-0.038932685335156404,0.049920186913402775,0.049422138469237806,0.011698217477505051
17Networks_13,0.014450803173146242,0.0153371080920757,0.038372355600401586,-0.010124915447063903,-0.05486398716423557,0.009525697008322833,-0.004126366781532869,0.026752999197449074,0.02264363486667671,-0.033872081298385655,-0.03754967546905864,-0.04507545656753617,-0.04601501368069309,-0.11592767425769923,-0.045828544755392935,-0.05381839947471869,-0.004555534010597745,-0.01079821475119362,0.0003887837258224966,0.009177933182356428,0.02738453979293021,0.05414293475822673,-0.036579112424649604,-0.04433622307723967,-0.024049459338165928,0.008886879360517734,0.032971960193341227,0.07284573115756747,-0.013602099357152187,-0.022884196636979562,0.043072720366988455,-0.07437073220932201,-0.06856870945585536,-0.024674947295516784,0.015389435157081825,-0.016936755829153927,0.02204163260655492,0.022871664905440178,0.0694437183627929,0.015635473911946533,-0.045065479540123424,0.009039415011956023,-0.0897847741276132,-0.045732187947717697,-0.060689081673091935,-0.011462571798087814,-0.014325333033148414,-0.051281828334966084,0.014905725480826375,-0.019013874652378863,-0.02602651104948628,0.02066779704775062,-0.04049708925638072,-0.0558975690615633,-0.060629512463489285,-0.04576409429033287,-0.03407316674720945,-0.01735954842900883,-0.023180818002042695,-0.06468669896446012,-0.08331041439091913,-0.07790195125955651,0.026057511995749873,0.01757333164225735,-0.01390917887342248,0.007313249556927129,0.03312512797442398,0.05829225983278394,0.05202720938851413,0.032092166292191575,-0.018310574118530026,0.01730915458667494,0.07221039013586926,0.008496373066130871,-0.0035744975066161287,-0.04050855829078089,-0.014381837300411808,-0.022663076635100855,-0.033724274233439905,-0.0335347413478257,-0.027912373535923247,-0.016748406816403872,0.00812648132256128,0.04207947972939249,0.033880944227620724,-0.028073585184269646,-0.006608701380857471,-0.011378119232301446,-0.01204692226393576,0.036258919257851435
17Networks_14,0.04268992541783827,0.21524794052943869,0.1354088212274607,0.11137603689343144,0.10895151845509216,0.10681658496609989,0.09384289785208777,0.09180286712497693,0.12954872011267293,0.11760632987183424,0.0806331975606026,-0.03060097916497741,-0.09026365507799779,-0.0478597761666631,-0.04715399460035049,-0.018075964040483946,-0.049221503643883086,-0.05975779145458533,0.017585376123058678,-0.003002346460242938,0.002614282722055306,-0.013867523184728548,-0.024049862511753037,-0.03066737656088077,-0.022459207387474422,-0.0005632831923098718,0.029345801262191162,0.04436680811442447,-0.014470924176812026,-0.023708561011180688,0.035909900124999,-0.009633458927042923,0.024969935080344702,0.026298563658897486,-0.0132375255673709,-0.016905002288170556,-0.047205028126668526,-0.034384492772507075,-0.049699401978742556,-0.07260934570484533,-0.05444570989907582,-0.0463185864544607,-0.04825278781252756,-0.0725274674700468,-0.09007291784324663,-0.0823849819032651,-0.05394142100719931,-0.04103789261610651,-0.0580025554874963,-0.08504107397283858,-0.027140576085429528,0.008849589288017068,0.046406949391405945,0.08635128907726065,0.09240607624369081,0.06997109922283283,0.08160045896384507,0.05920886782442222,0.047992192154059345,0.03626310011251373,-0.056286358869868776,-0.0373280280936031,-0.02500502177872218,-0.032725328026664585,-0.060977083383809846,-0.014029513578388074,-0.014483504641621799,0.020914381572388643,0.037265469039347,0.014406268435295654,-0.004498325157185046,-0.001864735572909123,-0.003819652874875963,0.004773849681285706,0.0075750595676631165,0.004998684222144063,0.004515395719158997,0.016155904022830427,0.003246658985163757,-0.03715800542699608,-0.02073775344527607,0.010914587055560844,-0.0039387571134398384,0.048985557966931645,0.06994319028106764,0.01284485477865835,0.01716028522547767,0.028746847179461712,0.028758016483962343,0.05690585377321467
17Networks_15,-0.13827308876319966,-0.0772802744079943,-0.09420152753147251,0.04553666238019695,0.07503872645167677,0.10722831971514117,0.11543925609936137,0.010169894417717984,-0.009412098443550372,0.0073550929992665095,0.015381655420582768,0.09592278154877264,0.13430554279571486,0.1303417644117173,0.11230428137819516,0.03409254654861941,-0.11404953662937402,-0.006786782439687278,0.018744440051021036,-0.09089931760469394,-0.11178453215153325,-0.13077124793991954,-0.09532066520286038,-0.07756302913035627,0.020693890737397136,0.029880327942926332,0.03348332139070916,-0.09355029287094134,-0.12294066256176304,-0.06632865927786073,-0.00668674513202262,0.004270182717226346,0.06459029547159593,0.0691283094130693,0.07015281358357721,0.03410486308868523,0.06031286900880717,0.060891521600923613,0.05141226072480939,0.0027665051645251316,0.021959514006489114,-0.033854050951121,-0.0006104579194355069,-0.024712570850351813,-0.06731052169423328,-0.05343551292935043,-0.07884871119132505,-0.1311309087495188,-0.09985104755183556,-0.05375152941335268,0.015886935456022627,-0.059981571029772335,-0.027519016048399923,0.06574832401353492,-0.006384900485939332,-0.034767625046244484,0.058661126490961786,-0.0077292218663415225,-0.057082672643615065,-0.07271436564763502,-0.038193187124311835,-0.011027447005381864,-0.06196768812719188,-0.09546823844892251,0.056501879871080955,0.002067326289952707,0.08130744946907746,0.07707730852716889,0.11689413468022794,0.02333683500847892,0.033926996119785065,0.009938047883662314,0.027408781409367495,-0.02687460297819147,0.014012419626315954,-0.0005537966643656997,-0.0036192432813308487,-0.018181240441078054,0.08519261778792227,0.0638793345841166,0.035672874687062636,0.03967504364534948,0.03421448711885336,-0.11678743855190804,-0.04320852312040356,-0.03613493348668014,0.023071198049107105,0.04490803848899667,-0.011584663334004978,-0.17704093881535554
17Networks_16,0.025041405100013153,-0.01000889112310226,-0.003160800079543162,0.007294251836389971,0.0008002292122118306,0.007733260857787965,-0.07709854174200666,-0.04174734992047477,-0.02670455931141219,-0.062725972777778,-0.08538121581189999,-0.058704092296799716,-0.030909557710295726,-0.06816000959834807,-0.022435403910215083,-0.05167665829122675,0.11247026284014637,0.06591203339751271,-0.0011442279193090324,-0.0570072945666257,0.022000782841476375,-0.06724595667443711,-0.04661236356853472,-0.073021061350345,-0.12307329761487956,-0.0251691108793277,-0.006357984720203746,0.07761612522115492,0.053624376043992096,-0.03441479882412636,0.06613939260068781,-0.0169051570369779,-0.07923299463473872,-0.0505755485954263,0.027591253993537027,0.002628302611039771,-0.09870886524168057,-0.04073203160759834,-0.09162943021951225,-0.005751276269589431,-0.07565315781732386,-0.14948049012120185,-0.05224612342668563,-0.0507698793317547,0.0344711487739526,-0.042790660784790574,0.005612554859488993,0.06839085701008121,0.01889120220906503,0.00105338364988494,0.0036567033484605355,0.008131676554240182,-0.045089417595969225,-0.04883230547723327,0.017762095655731384,0.011024736552775746,-0.0008290081128309286,0.030276130016586376,0.10188280281085896,0.040555168375085084,0.08671846345723422,0.05639510477681792,0.054125177338129944,0.06418708992367063,0.05245822800271995,0.045440815511216565,0.022173888711065112,-0.0033038314537774016,-0.03199185763321662,0.009469984390797782,1.1137835609693037e-06,-0.045320092043707495,-0.02596605780156119,-0.025709168287198186,-0.04026615175324959,-0.047079773031924975,-0.008276175652029951,-0.026071424996273955,-0.030023347631451612,0.014281584518042435,0.019223303920086626,0.010120008137813077,0.012022371219002183,0.001209343141946981,0.013503248958125099,0.008641842555259604,-0.0592727210967432,-0.04603230741354164,0.03607258958964115,0.08489615392579088
17Networks_17,-0.052318901785620826,-0.06817855964008128,-0.04166194392880438,-0.05190525871077898,-0.01862925775695663,0.005265473416626036,-0.03464492510085951,-0.038608903517012946,-0.005901199713960791,-0.015663630635772533,-0.00888364928997749,0.006397546682192472,0.0030667930877682184,-0.05487591742209393,-0.04765388688002311,-0.04022261012788061,-0.04038576087180677,-0.033048440562009875,0.033180025780366176,-0.018136586928187738,-0.0581513287269114,0.0072874271203555285,-0.02714743573866632,-0.009901363409118923,0.036061668918599056,0.04267327620760094,0.0667719780545077,0.02790297079080023,-0.01659554314204408,-0.02366469922796408,0.047981259689404324,-0.01248284872892052,-0.06041259118493859,-0.032853022836438206,-0.06118448034970534,-0.09249694147698397,-0.07340017427389771,-0.03164394868400123,0.01253853043424681,-0.020318794854643083,-0.055765800801849834,-0.03317530263318853,0.010967130248259611,-0.015041775470083799,0.0037439233848502243,-0.036589866149658916,-0.0694451629793032,-0.036546495250827864,0.018739601044845566,0.033369634388861806,0.04683207642769208,0.013093205713644864,-0.040793473930688606,0.003412984079999628,-0.0042208659658769816,-0.011907102037120225,0.06453012094252543,0.06365353522734861,0.08375381538014243,0.06069991124833537,0.02002834787419503,-0.030158947965540042,-0.01479908459609093,-0.020981233970997753,-0.01521640521205398,0.040374967902152344,0.030711555930640608,0.007169056257180303,0.01322188634321063,0.03933984620855672,0.026238117937050116,0.02207751759789799,0.027151039498173865,-0.02111037662686453,-0.03900608020431992,-0.07347855552382157,-0.04379048927541542,-0.042252133943352546,-0.04791616119651219,-0.014401248147594855,0.017183460967812394,-0.013649018363683063,-0.026133583941502163,0.008889274588879817,0.004334380822774085,0.010352231287905146,-0.019122725288694596,-0.08414180170553945,-0.040474954375079565,-0.07180614050908138
17Networks_2,0.007856837554023458,-0.08715186965689749,-0.044032101419406326,-0.08293569231626384,-0.1277713486453748,-0.04065337576719633,0.0886012654021929,0.08169925038622161,-0.03320080378722065,0.05987563034430517,0.056331404122669765,0.021002890828427937,0.0033793732100928582,0.12218088760552002,0.06653098055504038,-0.14737331971424716,-0.01830748979641852,0.035087092563633696,0.0662988517679625,0.12386601733233589,0.0995287617293482,0.12138888640295316,0.087907953636412,0.041914308454338974,0.03268068460382103,-0.06361909908056995,-0.07645916112945977,0.04463678814276869,0.07999821763716337,0.09303168893005391,0.13314951462746308,0.15102972679238819,-0.015908725594907525,-0.05277273607650352,0.049307420450867716,0.036034149686638324,0.17829278483381497,0.09563432811772722,0.047902364998339275,0.022449465068490743,0.10886228058906705,0.1537236678123036,-0.03709516574753862,0.0019976896068489083,-0.046592937647272424,-0.0004327574380185818,0.017974090463107054,-0.0874798128152191,-0.09534209754789211,0.0968290020834931,0.13849154316714515,0.034927689587903155,-0.0035222274710999335,0.024310993407707975,-0.10542140019863568,-0.10364685080361181,0.004878788094935127,0.09061744820204899,0.13043720451431895,0.10981881883151541,0.051885385151809474,0.03255171792002618,0.05181824181803139,0.031083296324201523,0.08257488972200366,0.06751278216061195,-0.034668717579773266,-0.07719585664508674,-0.08450015596644594,-0.08844710728314857,0.1155888266721298,0.08561177977833812,-0.07590941648274999,-0.0038868572579152617,-0.03053166157138404,-0.17314145543489945,-0.058982926489506565,-0.02426719854092521,-0.07626301277489711,-0.018682401777087444,0.025920271825175117,-0.0005943133458614374,0.3095994115281022,0.17464317904424415,-0.011627097485953489,0.02324808942209188,0.017003013615856814,0.04012715018494782,-0.010123871055466466,0.148004166859845
