cluster_id,size,jaccard_stability,n_runs
0,165,0.40966126322746277,50
1,436,0.29865726828575134,50
2,185,0.3794216811656952,50
3,199,0.4868153929710388,50
4,228,0.424005389213562,50
5,162,0.705718994140625,50
6,175,0.4564535319805145,50
7,143,0.2842809557914734,50
