class,support,precision,recall,f1,recall_ci_lo,recall_ci_hi,roc_auc_ovr,perm_p,perm_p_fdr
audio,607,0.6902356902356902,0.6754530477759473,0.6827643630308077,0.5863364285166142,0.7679604218283463,0.8530864669112165,0.004975124378109453,0.007462686567164179
picture,588,0.4710526315789474,0.608843537414966,0.5311572700296736,0.46206756206756205,0.7211222284200252,0.684803493668854,0.004975124378109453,0.007462686567164179
reading,749,0.5067796610169492,0.3991989319092123,0.44660194174757284,0.26554509344965777,0.49522702474830127,0.6039036707241454,0.3283582089552239,0.3283582089552239
