,1-4Hz,4-8Hz,8-13Hz,13-20Hz,20-30Hz,30-50Hz,50-70Hz,70-100Hz,100-130Hz,130-170Hz,170-220Hz,220-270Hz,270-320Hz,320-360Hz,360-400Hz
audio,0.01511661800228444,0.0061184130750450766,-0.008314113814300597,-0.0028343566006199354,0.0035678736157112208,-0.10991008767935925,-0.06407390410406034,0.02515418299627686,0.011519856974541273,0.029811468393150898,0.022045057317636008,0.03448409541188591,0.04415804107837244,0.07885966150100765,0.043555286330093965
picture,-0.03629499078673289,-0.017637477457176896,0.02184340571111126,0.04226043669635604,0.08017275345003315,0.16292664177767643,0.1381976836390446,0.08980114083671371,0.13890624818977598,0.08041504204375509,0.14484015013793472,0.07809011170885775,0.06713522496505353,0.04088226064481955,0.11231922797080798
reading,0.016242546669175323,0.008887797073788726,-0.010410220925037135,-0.030879415648706297,-0.06583081216736485,-0.03883236601322111,-0.056565257928696225,-0.09088339104236001,-0.11838374782260978,-0.08728919364001411,-0.1315719066393999,-0.0892507765017665,-0.08849057838988482,-0.09600344965322492,-0.12347365133404828
