band,importance
1-4Hz,10.184999579965329
4-8Hz,9.495208455128054
8-13Hz,10.75891696451481
13-20Hz,13.397702502374608
20-30Hz,13.403880160729548
30-50Hz,14.075825660626387
50-70Hz,13.619907495504956
70-100Hz,13.779926863159508
100-130Hz,14.204472721080018
130-170Hz,12.872873833582586
170-220Hz,11.85256398928821
220-270Hz,12.990606280387972
270-320Hz,13.16935700230823
320-360Hz,14.186861517853666
360-400Hz,13.22205680364115
