,1-4Hz,4-8Hz,8-13Hz,13-20Hz,20-30Hz,30-50Hz,50-70Hz,70-100Hz,100-130Hz,130-170Hz,170-220Hz,220-270Hz,270-320Hz,320-360Hz,360-400Hz
audio,0.005462482725435891,0.0012521925154056908,-0.0023863201883644624,-0.0008313668185502987,-0.0036042783080003876,-0.002667040181499369,0.0018991562505061813,-0.001302853377507549,0.002525816862207353,-0.0003126599130530246,-0.0049278544783909655,-0.002680405783609274,0.0004314547978823913,0.009165838054878748,-0.0049937518428842375
picture,0.00043087288407005745,-0.0062241981323961255,0.0005556792453442875,0.0007705852805715015,0.0018172239293314171,0.004031342483539497,-0.001192354093493788,0.0010948871923867772,-0.0020024464764206384,-0.0010790295087296014,0.008242836839603284,-0.0012438325472503016,-0.00018563535548400843,-0.004392138925773803,0.005052097066988015
reading,-0.005893355609505936,0.004972005616990439,0.0018306409430201267,6.078153797863806e-05,0.0017870543786687716,-0.001364302302040241,-0.0007068021570125461,0.0002079661851206908,-0.0005233703857867463,0.0013916894217825694,-0.003314982361212362,0.003924238330859478,-0.000245819442398453,-0.004773699129104987,-5.83452241038318e-05
