time_bin,importance
0,0.054185165007969195
1,0.08889856640472225
2,0.026919114617932685
3,0.09667094495115365
4,0.08942646058682975
5,0.013739351727797396
6,0.11971180533295787
7,0.23418344900426535
8,0.20627233353347754
9,0.14342733393121146
10,0.1545649566560825
11,0.16884844703722832
12,0.10655613196635867
13,0.0799655340847598
14,0.0779765094642442
15,0.1080404248937918
16,0.052354485160621134
17,0.023934917239249506
18,0.08389309038776853
19,0.05880906585492878
20,0.04402361450895715
21,0.03379043098109352
22,0.06774123155550571
23,0.048222439064093216
24,0.010360227469409051
25,0.03909636868959818
26,0.04022232410263985
27,0.024371309804941715
28,0.041208918806070416
29,0.06931443122522056
30,0.051622386753062334
31,0.028284074398818318
32,0.02262423511264812
33,0.06192028377166745
34,0.12397722792685743
35,0.08717026103535859
36,0.0660481033126139
37,0.04929794067276494
38,0.04812159203970203
39,0.07965535412307187
40,0.05220893358722648
41,0.05145757812774802
42,0.07796366255126869
43,0.0907492057874969
44,0.048028891086435564
45,0.08179752175042142
46,0.01728582809257172
47,0.09564437859680908
48,0.11618905235475124
49,0.05338884137668142
50,0.029290254363561075
51,0.023168169239687536
52,0.07495052512389562
53,0.04185005459431837
54,0.03379831461106415
55,0.09867765625876963
56,0.02844759636681338
57,0.06112542199164017
58,0.06639191935201395
59,0.0546896536785908
60,0.06890926136535382
61,0.05628739109854267
62,0.028445605971244986
63,0.04076723585011489
64,0.03734700178831114
65,0.028923435622236027
66,0.05436528741234468
67,0.03332645217017143
68,0.005363561955377224
69,0.02915881248886101
70,0.044367551588332
71,0.05076113653150883
72,0.06652835347428566
73,0.040818934231382685
74,0.028939822684536005
75,0.022744873774864505
76,0.06611535420270102
77,0.047597209305439446
78,0.04220710033738628
79,0.011630787640924914
80,0.05386258768681279
81,0.11340911198623693
82,0.04692737422162404
83,0.006775560287040491
84,0.031072531191888315
85,0.05748986269648365
86,0.03867276710318224
87,0.02196431295127414
88,0.05178804901297707
89,0.05198517421099039
90,0.08836234758268563
91,0.06723712898080503
92,0.021449758066532664
93,0.06315381261779122
94,0.05635658607849119
95,0.05680962448186625
96,0.03377115419227005
97,0.021728657554328668
98,0.044249168405575384
99,0.07365397618716447
