sample_idx,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20
51,8,7,6,7,2,2,8,4,8,16,12
52,4,4,8,2,10,11,14,6,11,6,18
53,4,4,8,10,10,11,14,6,11,6,18
54,4,4,8,10,10,11,14,6,11,6,18
55,4,4,8,7,10,11,14,6,11,6,18
56,8,7,8,7,10,11,14,6,11,6,18
57,8,7,8,7,10,11,8,6,11,6,18
58,8,7,6,7,10,11,8,6,11,6,18
59,8,7,6,7,2,2,8,4,11,6,12
60,3,10,2,3,6,1,3,2,2,15,10
61,3,10,2,3,6,1,3,2,2,15,10
62,3,10,2,3,6,1,3,2,2,15,10
63,4,4,7,10,0,10,13,3,7,1,7
64,4,4,7,2,0,10,13,3,7,11,7
65,8,7,6,7,2,2,8,0,1,6,12
66,8,7,6,7,2,2,8,0,1,17,12
67,8,7,6,7,2,2,8,0,1,17,0
68,4,4,7,10,0,10,0,7,7,6,7
69,4,4,8,2,0,10,14,3,7,11,7
70,8,7,8,7,10,11,14,6,11,6,18
71,4,4,8,10,10,11,0,7,11,6,18
72,8,7,8,7,10,11,8,6,11,6,18
73,8,7,8,7,10,11,8,6,11,6,18
74,8,7,8,7,10,11,8,6,11,6,18
75,8,7,8,7,10,11,8,6,11,6,18
76,4,4,10,2,0,10,13,3,7,11,7
77,4,4,10,2,0,10,13,3,7,11,7
78,4,4,10,2,0,10,13,3,7,11,7
79,4,4,10,2,0,0,13,3,7,11,7
80,4,4,7,2,0,10,13,3,7,11,7
81,7,4,10,2,0,0,13,3,7,11,9
82,4,4,7,2,0,10,14,3,7,11,7
83,4,4,7,10,0,10,0,7,7,1,7
84,4,4,7,2,0,10,13,3,7,11,7
85,4,4,7,2,0,10,13,3,7,1,7
86,4,4,7,10,0,10,0,7,14,1,3
87,1,6,0,0,8,3,0,11,14,12,3
88,1,6,0,0,8,3,6,11,14,12,3
89,4,4,7,2,0,10,13,3,7,11,7
90,4,4,7,2,0,10,13,3,7,11,7
91,4,4,7,2,0,10,13,3,7,11,7
92,4,4,8,10,10,11,14,6,17,6,18
93,8,7,8,7,10,11,8,0,17,6,0
94,8,7,6,7,10,2,8,0,1,17,0
95,8,7,6,7,10,2,8,0,1,17,0
96,8,7,6,7,10,2,8,0,1,17,0
97,1,6,0,0,8,3,0,11,14,1,3
98,1,6,0,0,8,3,6,11,14,12,3
99,1,6,0,0,8,3,6,11,14,12,3
100,1,4,7,10,8,3,0,7,14,1,3
101,4,4,7,10,8,10,0,3,14,1,3
102,4,4,7,10,0,10,13,15,14,1,3
103,8,7,6,7,2,2,15,4,8,16,12
104,8,7,6,7,2,2,15,4,8,16,12
105,8,7,6,7,2,2,15,4,8,16,12
106,8,7,6,7,2,2,15,4,8,16,12
107,8,7,6,7,2,2,15,4,8,16,12
108,8,7,6,7,2,2,15,4,8,16,12
109,8,7,6,7,2,11,14,4,11,6,12
110,8,7,6,7,2,11,14,4,11,6,12
111,8,7,6,7,2,0,15,4,11,16,12
112,8,7,6,7,2,0,14,4,11,16,12
113,8,7,6,7,2,11,15,4,11,16,12
114,8,7,6,7,2,0,15,4,11,16,12
115,8,7,6,7,2,2,15,4,8,16,12
116,8,7,6,7,2,0,15,4,8,16,12
117,8,7,6,7,2,2,15,4,8,16,12
118,4,4,10,11,0,0,13,3,11,11,9
119,4,4,10,11,0,0,13,3,11,11,9
120,4,4,10,11,0,0,13,4,11,16,9
121,4,4,7,11,0,0,13,4,11,16,12
122,4,4,7,11,0,0,13,4,11,16,12
123,4,4,8,2,0,10,14,3,7,11,7
124,4,4,7,10,0,10,14,3,7,1,7
125,8,7,6,7,2,2,15,4,8,16,12
126,8,7,6,7,2,2,15,4,8,16,12
127,8,7,6,7,2,2,15,4,8,16,12
128,4,4,7,11,0,0,13,6,11,1,18
129,4,4,8,2,0,11,14,4,11,0,12
130,4,8,10,11,7,0,13,4,11,0,9
131,8,8,10,11,2,0,15,4,11,16,12
132,8,8,10,11,2,0,15,4,11,16,12
133,8,7,6,7,2,2,15,4,8,16,12
134,8,7,6,7,2,2,15,4,8,16,12
135,8,7,6,7,2,2,15,4,8,16,12
136,8,7,6,7,2,0,15,4,8,16,12
137,7,8,10,11,7,0,13,15,0,18,9
138,7,8,10,11,7,0,13,3,11,11,9
139,7,8,10,11,7,0,13,3,11,11,9
140,4,4,10,11,0,0,13,4,11,0,9
141,8,7,6,11,2,0,15,4,8,16,12
142,8,7,6,11,2,0,15,4,8,16,12
143,7,8,10,11,7,0,13,15,7,11,9
144,7,8,10,11,7,0,13,15,11,11,9
145,7,4,10,11,7,0,13,3,11,11,9
146,7,8,10,11,7,0,13,3,11,11,9
147,7,8,10,11,7,0,13,15,11,0,9
148,8,7,6,7,2,0,15,4,11,16,12
149,8,7,6,7,2,2,15,4,11,16,12
150,8,7,6,7,2,2,15,4,11,16,12
151,4,4,8,2,0,11,14,6,11,11,18
152,4,4,8,2,10,11,14,6,11,6,18
153,4,4,8,10,10,11,14,6,11,6,18
154,4,4,7,10,0,11,13,6,11,1,18
155,4,4,10,11,0,0,13,3,11,11,9
156,4,4,7,2,0,10,13,3,7,11,7
157,4,4,7,2,0,10,13,3,7,11,7
158,8,7,6,11,2,0,15,4,11,0,12
159,8,7,6,7,2,2,15,4,8,16,12
160,8,7,6,7,2,2,15,4,8,16,12
161,4,4,10,2,0,10,13,3,7,11,7
162,4,4,10,11,0,0,13,3,11,11,9
163,4,4,10,11,0,0,13,4,11,0,9
164,4,4,8,11,10,0,14,6,11,0,18
165,8,7,6,7,2,2,15,4,8,16,12
166,8,7,6,7,2,2,15,4,8,16,12
167,8,7,6,7,2,2,15,4,8,16,12
168,8,7,6,7,2,2,15,4,8,16,12
169,8,7,6,7,2,2,15,4,8,16,12
170,4,4,10,11,0,0,13,3,7,11,9
171,7,8,2,5,9,7,10,5,0,18,1
172,7,8,10,5,7,7,10,5,0,18,1
173,7,8,10,5,7,7,10,5,0,18,1
174,7,8,10,5,7,7,10,5,0,18,1
175,7,8,10,5,7,7,10,5,0,18,1
176,7,8,10,5,7,7,10,5,0,18,1
177,7,8,10,5,7,7,10,5,0,18,1
178,7,8,10,5,7,7,10,5,0,18,1
179,0,8,4,5,9,7,10,5,0,18,1
180,7,8,10,5,7,7,10,5,0,18,1
181,7,8,10,5,7,7,10,5,0,18,1
182,7,8,10,5,7,7,10,5,0,18,1
183,7,8,10,5,7,7,10,5,0,18,1
184,7,8,10,5,7,7,10,5,0,18,1
185,7,8,10,5,7,7,10,5,0,18,1
186,7,8,10,5,7,7,10,5,0,18,1
187,7,8,10,5,7,7,10,5,0,18,1
188,7,8,10,5,7,7,10,5,0,18,1
189,7,8,10,5,7,7,10,5,0,18,1
190,7,8,10,5,7,7,10,5,0,18,1
191,7,8,10,5,7,7,10,5,0,18,1
192,7,8,10,5,7,7,10,5,0,18,1
193,7,8,10,5,7,7,10,5,0,18,1
194,7,8,10,5,7,7,10,5,0,18,1
195,8,7,6,7,10,11,8,0,1,6,0
196,8,7,6,7,10,2,8,0,1,17,0
197,8,7,8,7,10,11,8,7,1,6,0
198,8,7,8,7,10,11,8,6,1,6,0
199,8,7,8,7,10,11,8,6,1,6,0
200,8,7,8,7,10,11,8,0,1,6,0
201,8,7,8,7,10,11,8,0,1,6,0
202,8,7,8,7,10,11,8,0,1,6,0
203,8,7,8,7,10,11,8,0,1,6,0
204,8,7,8,7,10,11,8,0,1,6,0
205,1,4,7,10,0,10,0,7,7,6,7
206,4,4,8,2,10,11,14,6,1,6,18
207,8,7,6,7,10,2,8,0,1,17,0
208,4,4,7,2,0,10,14,3,7,11,7
209,4,4,7,2,0,10,14,3,7,11,7
210,4,4,8,10,10,11,14,6,17,6,18
211,4,4,8,10,10,11,14,6,17,6,18
212,8,7,8,7,10,11,8,6,17,6,0
213,8,7,8,7,10,11,8,6,17,6,0
214,8,7,8,7,10,11,8,6,1,6,0
215,8,7,8,7,10,11,14,6,1,6,0
216,8,7,6,7,10,2,8,0,1,17,0
217,8,7,6,7,10,2,8,0,1,17,0
218,1,4,7,10,8,5,0,7,7,13,7
219,8,7,8,7,10,11,8,0,1,6,0
220,8,7,8,7,10,11,8,0,1,6,0
221,8,7,8,7,10,11,8,0,1,6,0
222,8,7,8,7,10,11,8,0,1,6,0
223,8,7,8,7,10,11,8,0,1,6,0
224,8,7,6,7,10,2,8,0,1,17,0
225,8,7,6,7,10,2,8,0,1,17,0
226,8,7,6,7,10,2,8,0,1,17,0
227,8,7,8,7,10,11,8,0,1,6,0
228,8,7,8,7,10,11,8,0,1,6,0
229,8,7,6,7,10,2,8,0,1,17,0
230,4,4,8,10,10,11,14,6,17,6,18
231,4,4,8,10,8,10,14,7,17,6,3
232,4,4,8,10,10,11,14,6,17,6,18
233,4,4,8,2,10,11,14,6,7,6,18
234,8,7,8,7,10,11,8,0,1,6,0
235,8,7,8,7,10,11,8,0,1,6,0
236,8,7,6,7,10,11,8,0,1,17,0
237,4,4,8,10,10,11,14,6,17,6,18
238,4,4,8,2,10,11,14,6,7,6,18
239,4,4,8,10,10,11,14,7,17,6,18
240,4,4,8,10,10,11,14,6,17,6,18
241,4,4,8,2,10,11,14,6,17,6,18
242,8,7,8,7,10,11,8,6,1,6,0
243,8,7,8,7,10,11,8,0,1,6,0
244,8,7,8,2,10,11,8,6,1,6,0
245,4,4,7,10,8,10,0,7,7,13,7
246,4,4,8,10,10,11,14,7,17,6,18
247,4,4,8,10,10,11,14,6,17,6,18
248,4,4,8,10,10,11,14,6,17,6,18
249,8,7,8,7,10,11,8,6,1,6,0
250,8,7,6,7,10,11,8,0,1,17,0
251,8,7,6,7,10,2,8,0,1,17,0
252,4,4,8,10,10,11,14,6,17,6,18
253,4,4,8,2,10,11,14,6,17,6,18
254,8,7,8,7,10,11,14,6,17,6,0
255,4,4,8,2,10,11,14,6,11,6,18
256,4,4,8,10,10,11,14,6,17,6,18
257,8,7,8,7,10,11,8,0,1,6,0
258,8,7,6,7,10,2,8,1,1,17,0
259,8,7,6,7,2,2,8,1,1,17,0
260,1,7,8,10,10,11,0,7,1,6,0
261,4,4,8,10,10,11,14,6,11,6,18
262,4,4,8,2,10,11,14,6,11,6,18
263,8,7,8,7,10,11,8,6,1,6,0
264,8,7,8,7,10,11,8,6,1,6,0
265,8,7,8,7,10,11,8,6,1,6,0
266,8,7,8,7,10,11,8,0,1,6,0
267,8,7,8,7,10,11,8,6,1,6,0
268,4,4,7,2,0,10,13,3,7,11,7
269,4,4,8,2,10,11,14,3,11,11,18
270,8,7,6,7,2,2,8,0,1,17,0
271,4,4,7,2,0,10,13,6,11,11,18
272,4,4,7,2,0,11,13,6,11,1,18
273,4,4,8,2,10,11,13,6,11,6,18
274,4,4,8,7,10,11,14,6,11,0,18
275,8,8,8,7,10,11,8,6,11,0,18
276,4,4,8,2,10,11,14,6,11,11,18
277,8,7,6,7,2,2,8,1,1,17,0
278,8,7,6,7,2,2,8,0,1,17,0
279,4,4,7,2,0,10,14,3,7,11,7
280,8,4,8,7,10,11,14,6,1,6,0
281,8,7,8,7,10,11,8,0,1,6,0
282,8,7,8,7,10,11,8,0,1,6,0
283,8,7,6,7,10,11,8,0,1,6,0
284,8,7,8,7,10,11,8,0,1,6,0
285,8,7,6,7,10,2,8,0,1,17,0
286,8,7,6,7,10,2,8,0,1,17,0
287,8,7,6,7,10,2,8,1,1,17,0
288,8,8,8,2,10,11,8,1,11,11,0
289,7,8,10,2,7,0,13,1,11,0,18
290,8,7,6,7,2,2,8,0,1,17,0
291,4,4,8,2,0,10,14,3,7,11,7
292,4,8,10,2,0,11,13,3,11,11,7
293,4,4,7,2,0,10,13,3,7,11,7
294,8,8,10,2,10,11,13,1,11,11,18
295,8,7,8,7,10,11,8,1,11,0,18
296,8,7,6,7,10,2,8,0,1,17,0
297,4,4,8,2,0,11,14,6,11,11,18
298,4,4,7,2,0,10,14,3,7,11,7
299,4,4,8,2,10,11,14,6,11,6,18
300,4,4,10,2,0,10,13,3,11,11,7
301,8,8,8,2,10,11,13,6,11,11,18
302,8,8,8,2,10,11,8,6,11,0,18
303,4,4,8,2,10,11,13,3,11,11,18
304,8,8,10,2,10,11,14,1,11,0,18
305,8,7,6,7,2,2,8,0,1,17,0
306,8,7,6,7,2,2,8,0,1,17,0
307,4,4,7,2,0,10,13,3,7,11,7
308,4,4,8,2,0,11,14,3,11,11,18
309,8,8,8,2,10,11,13,1,11,11,18
310,7,8,10,2,7,0,13,1,11,11,7
311,4,4,8,2,10,11,14,6,11,6,18
312,8,8,8,7,10,11,8,1,11,0,18
313,4,4,7,10,0,10,14,6,7,1,7
314,1,4,7,10,8,10,0,7,14,1,3
315,1,4,7,10,8,10,0,7,14,1,3
316,1,6,0,0,12,5,6,11,3,12,11
317,1,6,0,0,12,5,6,11,3,12,11
318,1,6,0,0,8,5,6,11,14,12,11
319,1,6,0,0,12,5,6,11,3,12,11
320,1,6,0,0,12,5,6,11,3,12,11
321,1,6,0,0,8,5,6,11,14,12,3
322,4,4,7,10,8,10,0,15,14,1,3
323,4,4,7,2,0,10,13,3,7,11,7
324,4,4,7,2,0,10,13,3,7,11,7
325,4,4,7,2,0,10,14,3,7,11,7
326,4,4,7,2,0,10,13,3,7,11,7
327,4,4,7,2,0,10,13,3,7,11,7
328,4,4,7,10,0,10,0,3,7,1,7
329,4,4,7,10,0,10,0,7,7,1,7
330,4,4,7,10,0,10,0,7,7,1,3
331,4,4,7,2,0,10,13,3,7,11,7
332,4,4,7,2,0,10,13,3,7,11,7
333,4,4,7,2,0,10,13,3,7,11,7
334,4,4,7,2,0,10,13,3,7,11,7
335,4,4,7,2,0,10,13,3,7,11,7
336,4,4,7,10,0,10,0,7,7,1,3
337,4,4,7,10,0,10,0,7,7,1,3
338,4,4,7,10,0,10,0,7,7,1,7
339,4,4,7,2,0,10,14,3,7,11,7
340,4,4,7,2,0,10,0,7,7,1,3
341,4,4,7,10,8,10,0,7,7,1,3
342,1,4,7,10,8,10,0,7,14,1,3
343,1,6,7,10,8,3,0,7,14,1,3
344,1,4,7,10,8,3,0,7,14,1,3
345,4,4,7,10,8,10,0,7,14,1,3
346,1,4,7,10,8,10,0,7,14,1,3
347,1,4,7,10,8,10,0,7,14,1,3
348,4,4,7,2,0,10,13,3,7,11,7
349,4,4,7,10,0,10,0,7,7,1,7
350,4,4,7,10,0,10,0,7,7,1,3
351,4,4,8,10,10,11,14,6,17,6,18
352,4,4,8,10,8,11,0,6,17,6,18
353,1,4,8,10,8,5,0,7,17,13,18
354,7,8,10,2,7,0,13,3,7,11,9
355,7,8,10,11,7,0,13,15,0,18,9
356,4,4,7,10,0,10,0,7,7,1,3
357,4,4,7,11,0,0,13,15,11,1,9
358,4,4,7,10,0,10,13,15,14,1,3
359,8,7,6,7,2,2,8,1,1,17,18
360,8,7,6,7,2,2,15,0,8,17,16
361,4,8,8,2,10,11,14,6,11,0,18
362,4,4,8,2,10,11,14,6,11,0,18
363,8,8,6,7,10,2,8,1,11,0,18
364,4,4,8,2,10,11,14,6,11,6,18
365,4,4,8,2,10,11,14,6,11,0,18
366,4,4,8,2,10,11,14,6,11,6,18
367,4,4,8,10,10,11,14,6,17,6,18
368,8,7,6,7,10,2,8,1,11,0,18
369,8,8,8,7,10,11,14,1,11,0,18
370,8,7,6,7,2,2,15,4,8,16,12
371,8,7,6,7,2,2,15,1,8,17,12
372,0,2,4,1,2,9,15,14,8,16,16
373,4,4,8,11,10,0,13,6,11,0,18
374,4,4,8,11,10,0,13,6,11,0,18
375,4,4,8,11,10,0,13,1,11,0,18
376,4,4,8,7,10,11,14,6,11,0,18
377,8,7,6,7,2,2,15,1,11,0,12
378,4,4,7,2,0,10,13,3,7,11,7
379,4,4,7,2,0,10,0,3,7,11,7
380,4,4,8,2,0,10,13,3,11,11,18
381,4,8,10,11,7,0,13,1,11,0,18
382,0,8,4,1,2,9,15,1,4,0,12
383,4,4,8,2,10,11,14,6,11,0,18
384,4,4,8,2,10,11,14,6,11,0,18
385,4,4,8,10,10,11,14,6,11,6,18
386,4,4,8,11,10,11,14,6,11,0,18
387,8,7,6,7,2,2,15,1,8,0,12
388,4,4,7,10,0,10,0,15,14,1,3
389,4,4,7,10,0,10,14,3,7,11,7
390,4,4,7,10,0,10,14,3,7,11,7
391,4,4,7,2,0,10,13,3,7,11,7
392,4,4,7,2,0,10,13,3,7,11,7
393,4,4,7,2,0,10,13,3,7,11,7
394,4,4,7,10,0,10,14,6,7,1,7
395,3,10,2,3,6,1,3,2,2,10,8
396,4,4,7,2,0,10,14,3,7,11,7
397,4,4,7,10,0,10,0,7,14,1,3
398,4,4,7,10,0,10,0,7,14,1,3
399,4,4,7,10,8,10,0,7,17,1,3
400,4,4,7,10,0,10,14,7,14,1,3
401,4,4,7,10,0,10,0,7,14,1,3
402,4,4,7,10,0,10,0,7,7,1,7
403,4,4,7,10,8,10,0,7,14,1,3
404,4,4,7,2,0,10,13,3,7,11,7
405,4,4,10,2,0,10,13,3,7,11,7
406,4,4,8,2,0,10,14,3,7,11,7
407,1,4,7,10,8,3,0,7,14,1,3
408,4,4,7,10,8,10,0,7,14,1,3
409,4,4,7,10,8,10,0,7,14,1,3
410,4,4,8,2,0,11,14,6,7,11,7
411,4,4,8,2,10,11,14,6,17,6,7
412,4,4,8,10,10,11,14,6,17,6,18
413,4,4,8,2,10,11,14,6,17,6,18
414,4,4,7,2,0,10,13,3,7,11,7
415,3,10,2,3,6,1,3,2,2,10,8
416,3,10,2,3,6,1,3,2,2,10,8
417,4,4,7,2,0,10,0,3,7,11,7
418,4,4,7,2,0,10,13,3,7,11,7
419,4,4,7,2,0,10,13,3,7,11,7
420,4,4,7,2,0,10,13,3,7,11,7
421,4,4,7,2,0,10,13,3,7,11,7
422,4,4,7,2,0,10,13,3,7,11,7
423,4,4,10,2,0,10,13,3,11,11,7
424,7,8,10,11,7,0,13,15,0,18,9
425,4,4,7,10,0,10,0,6,14,1,3
426,4,4,7,2,0,10,13,3,7,11,7
427,4,4,7,2,0,10,13,3,7,11,7
428,4,4,10,2,0,10,13,3,7,11,7
429,4,4,7,2,0,10,13,3,7,11,7
430,4,4,7,2,0,10,14,3,7,11,7
431,4,4,7,2,0,10,13,3,7,11,7
432,4,4,7,2,0,10,13,3,7,11,7
433,7,8,10,11,7,0,13,1,11,18,9
434,4,4,7,2,0,10,14,3,7,11,7
435,4,4,7,2,0,10,14,3,7,11,7
436,4,4,8,10,0,10,14,6,17,6,7
437,4,4,7,2,0,10,14,3,7,11,7
438,4,4,7,2,0,10,14,3,7,11,7
439,4,4,7,2,0,10,13,3,7,11,7
440,4,4,7,2,0,10,13,3,7,11,7
441,4,4,7,10,8,10,0,7,17,1,3
442,1,4,7,10,8,10,0,7,14,1,3
443,4,4,7,10,0,10,14,3,7,11,7
444,4,4,8,2,0,10,14,3,7,11,7
445,4,4,8,10,0,10,14,6,17,6,7
446,4,4,7,10,8,10,0,7,17,1,3
447,4,4,7,10,0,10,14,6,17,1,7
448,4,4,7,10,0,10,14,3,7,11,7
449,4,4,7,2,0,10,14,3,7,11,7
450,4,4,8,10,0,10,14,3,17,11,7
451,4,4,7,2,0,10,14,3,7,11,7
452,4,4,7,2,0,10,13,3,7,11,7
453,4,4,7,10,0,10,14,3,7,11,7
454,4,4,7,10,0,10,14,3,7,11,7
455,4,4,8,10,0,10,14,6,17,6,7
456,4,4,7,2,0,10,13,3,7,11,7
457,4,4,7,2,0,10,14,3,7,11,7
458,4,4,8,10,10,11,14,6,17,6,18
459,4,4,7,2,0,10,13,3,7,11,7
460,4,4,7,10,0,10,13,6,7,1,7
461,4,4,7,10,0,10,13,3,7,1,7
462,4,4,7,10,0,10,14,3,7,11,7
463,4,4,7,2,0,10,14,3,7,11,7
464,4,4,8,10,0,10,14,6,17,6,7
465,8,7,6,7,2,2,8,0,1,17,0
466,8,7,8,7,10,11,14,6,17,6,18
467,4,4,7,2,0,10,14,3,7,11,7
468,1,6,0,10,8,5,0,7,14,1,3
469,4,4,8,10,8,11,0,6,17,1,3
470,4,4,8,10,10,11,14,6,17,6,18
471,4,7,8,10,10,11,14,6,17,6,18
472,4,4,8,10,10,11,14,6,17,6,18
473,4,4,8,10,10,11,14,6,17,6,18
474,4,4,8,10,8,11,0,6,17,6,3
475,1,4,8,10,8,11,0,6,17,6,3
476,4,5,8,10,8,14,11,7,17,6,2
477,4,4,8,10,10,11,14,6,17,6,18
478,1,4,7,10,8,10,0,7,14,1,3
479,1,6,0,10,8,5,0,7,14,1,3
480,4,4,8,10,10,11,14,6,17,6,18
481,4,4,8,10,10,11,14,6,17,6,18
482,0,2,6,1,2,9,15,14,8,16,12
483,7,8,10,11,7,0,7,15,4,0,9
484,3,10,2,3,6,1,3,2,2,15,10
485,4,4,7,2,0,10,13,3,7,11,7
486,7,8,10,11,7,0,13,15,17,0,9
487,4,4,10,11,7,0,14,15,17,1,9
488,4,4,7,2,0,10,13,3,7,11,7
489,7,8,10,11,7,0,13,1,11,0,18
490,8,7,6,7,10,2,8,0,1,17,0
491,8,7,6,7,10,2,8,0,1,17,0
492,4,7,8,7,10,11,14,6,17,6,18
493,8,7,8,7,10,11,14,6,17,6,18
494,8,7,8,7,10,11,14,6,17,6,18
495,8,8,6,7,2,0,7,1,11,0,19
496,4,4,8,10,10,11,14,6,17,6,18
497,4,4,8,10,10,11,14,6,17,6,18
498,4,4,8,2,0,10,14,3,7,11,7
499,4,4,8,10,10,11,14,6,17,6,18
500,8,7,8,7,10,11,8,6,1,6,0
501,4,4,8,2,10,11,14,6,17,6,18
502,4,4,8,2,10,11,14,6,17,6,18
503,8,7,8,7,10,11,8,6,1,6,18
504,8,7,6,7,2,2,8,0,1,17,0
505,8,7,6,7,2,2,8,0,1,17,0
506,8,8,10,7,10,11,14,1,11,0,18
507,8,7,8,7,10,11,8,6,17,6,18
508,8,7,6,7,2,2,8,0,1,17,0
509,1,6,0,10,8,5,0,7,14,1,3
510,1,4,7,10,8,5,0,7,14,1,3
511,1,4,7,10,8,5,0,7,14,1,3
512,1,4,7,10,8,10,0,7,14,1,3
513,1,4,8,10,8,10,0,7,14,1,3
514,8,7,6,7,10,2,8,0,1,17,0
515,8,7,6,7,2,2,8,0,1,17,0
516,4,4,8,2,10,11,14,6,11,0,18
517,4,8,10,2,10,11,13,6,11,0,18
518,4,8,8,2,10,11,14,6,11,0,18
519,8,8,8,7,10,0,14,1,11,0,18
520,8,7,6,7,2,2,8,1,11,0,12
521,7,8,10,2,7,0,13,3,7,11,9
522,1,6,7,10,8,3,0,7,14,1,3
523,1,4,7,10,8,3,0,7,14,1,3
524,4,4,7,2,0,10,13,3,7,11,7
525,7,8,10,11,7,0,13,1,11,0,9
526,8,8,10,7,7,0,8,1,11,0,18
527,8,7,6,1,2,2,8,1,1,17,0
528,7,8,10,11,7,0,7,1,11,0,18
529,4,4,8,7,10,11,14,6,11,6,18
530,7,8,10,11,7,0,7,1,4,3,19
531,8,7,6,7,2,2,8,1,1,17,12
532,8,7,6,7,2,2,8,0,8,17,12
533,4,4,8,2,0,11,13,6,11,11,18
534,4,4,8,2,10,11,13,6,11,0,18
535,4,8,10,11,7,0,13,1,11,0,18
536,3,10,2,3,6,1,3,2,2,15,10
537,4,4,7,2,0,10,13,3,7,11,7
538,4,4,7,2,0,10,13,3,7,11,7
539,8,7,8,7,10,11,14,6,11,0,18
540,8,7,6,7,2,2,8,1,1,0,12
541,4,4,7,10,0,10,0,7,7,1,3
542,4,4,7,10,0,10,0,7,7,1,3
543,4,4,7,10,0,10,0,15,14,1,3
544,7,8,10,11,7,0,13,1,11,0,18
545,7,8,10,11,7,0,13,1,11,0,18
546,8,7,6,7,2,2,8,1,11,0,18
547,8,7,6,1,2,2,15,1,8,17,12
548,0,2,6,1,2,2,15,14,8,17,16
549,7,8,10,11,7,0,7,1,4,0,19
550,8,8,6,7,10,0,8,1,11,0,18
551,7,8,10,11,7,0,7,1,4,3,19
552,1,4,7,10,8,10,0,7,14,1,3
553,1,4,7,10,8,10,0,7,14,1,3
554,4,4,7,10,8,10,0,7,14,1,3
555,1,4,7,10,8,10,0,7,14,1,3
556,1,4,7,10,8,10,0,7,14,1,3
557,1,4,7,10,8,10,0,7,14,1,3
558,4,4,7,10,8,10,0,7,14,1,3
559,1,4,7,10,8,10,0,7,14,1,3
560,1,4,7,10,8,10,0,7,14,1,3
561,1,4,7,10,8,10,0,7,14,1,3
562,1,4,7,10,8,10,0,7,14,1,3
563,4,4,7,10,8,10,0,7,14,1,3
564,4,4,7,2,0,10,0,3,7,1,7
565,4,4,7,2,0,10,13,3,7,1,7
566,4,4,7,10,0,10,0,7,14,1,3
567,4,4,7,2,0,10,13,3,14,1,3
568,4,4,7,2,0,10,13,3,7,1,7
569,1,4,7,10,8,10,0,7,14,1,3
570,1,4,7,10,8,10,0,7,14,1,3
571,4,4,7,10,8,10,0,7,14,1,3
572,1,4,7,10,8,10,0,7,14,1,3
573,1,4,7,10,8,10,0,7,14,1,3
574,1,4,7,10,8,10,0,7,14,1,3
575,4,4,7,10,8,10,0,7,14,1,3
576,4,4,7,10,8,10,0,7,14,1,3
577,1,4,7,10,8,10,0,7,14,1,3
578,1,4,7,10,8,10,0,7,14,1,3
