condition,band_idx,band_lo,band_hi,band,time_bin,kind,coef[17Networks_1],coef[17Networks_10],coef[17Networks_11],coef[17Networks_12],coef[17Networks_13],coef[17Networks_14],coef[17Networks_15],coef[17Networks_16],coef[17Networks_17],coef[17Networks_2],coef[17Networks_3],coef[17Networks_4],coef[17Networks_5],coef[17Networks_6],coef[17Networks_7],coef[17Networks_8],coef[17Networks_9],importance
audio,-1,70.0,150.0,HG 70-150Hz,10,hg,-0.0021827388434682124,-0.02382898752365599,0.0057247430542976055,-0.0013924009726524263,-0.000325918802456619,0.054324407122497344,-0.04837798203857177,-0.002428011687207202,-0.033082850344143544,-0.03281039430463064,0.01387296858620726,0.04997544362068924,-0.0035493232690275694,-0.02904650429785851,0.03921121223629575,0.0037643140233090022,0.010152023440375833,0.02082648377454968
audio,-1,70.0,150.0,HG 70-150Hz,11,hg,0.0022414855777425596,-0.010132654986349075,0.0014077742083193627,-0.005518080853727178,0.015273480070612272,0.053516795289616344,-0.009238570687235482,0.006227509104398238,-0.02756523370253462,-0.04133622981074497,0.0203743971361189,0.050988597874164245,0.0033825558481992996,-0.0421677379969356,0.0029130528940600666,-0.008953410013162768,-0.011413729952541501,0.018391252706262497
audio,-1,70.0,150.0,HG 70-150Hz,12,hg,0.012883302792383677,-0.005340747620994607,0.007838328591948315,-0.02953888017746992,0.001852276722956296,0.06870571180536908,-0.002098630853101534,-0.005732328030797071,-0.03601490990837243,0.005792026309049913,0.010465426357750645,0.02607721830654829,0.01124354207589376,-0.03954136931303906,0.01360430534174003,-0.021782948852657986,-0.018412323547207357,0.018642604506310584
audio,-1,70.0,150.0,HG 70-150Hz,13,hg,0.0073154438799035715,-0.017027953227589494,0.010177481723793888,-0.043141792390541285,-0.004713810311391132,0.05695061525470198,-0.008133869858552266,-0.003998641460244633,-0.03111420873466184,0.012937153086364566,-0.012894009575604338,0.0330725928183949,0.022534669413089778,0.007612970326017591,0.010357591009665372,-0.022971994721225155,-0.016962237232121515,0.018936296177874314
audio,-1,70.0,150.0,HG 70-150Hz,14,hg,0.005968891512543909,-0.03181401655926306,-0.003944113546360756,-0.04559372075822675,-0.011017307099639403,0.055127339909121546,-0.02694925107493948,0.014708751340153692,-0.03858087465497048,-0.003406911460620663,-0.012751342191367393,0.02296245440521,0.04314965033719243,0.026792717915378076,0.012361649354126753,-0.010650046778753561,0.003636129350415258,0.021730304014604896
audio,-1,70.0,150.0,HG 70-150Hz,15,hg,0.02158655411009232,-0.039622385661692884,-0.013334324313966604,-0.035775665883681536,0.015256599638573462,0.059993085058897506,-0.03911935089942619,0.011627515863553171,-0.023599656424008183,0.0030666740612839316,-0.01861830798469153,0.008245121759802536,0.030040290723074303,0.02615973753454626,0.003933580229294669,-0.015245206449290184,0.005405738637639025,0.021801752660794958
audio,-1,70.0,150.0,HG 70-150Hz,16,hg,0.01051008531653486,-0.012196134834525871,-0.026738686829625366,-0.004656150098122543,0.0036131471520691855,0.061187331295827985,-0.0296322852033307,0.02260301007520701,-0.020892390376095263,-0.017645811467569616,-0.007851381776835297,0.006917204327129295,0.0268309912837526,0.022800066945647846,-0.02811792860649294,0.005867178905739862,-0.012598246109311357,0.01886223709434221
audio,-1,70.0,150.0,HG 70-150Hz,17,hg,0.02112070120849724,-0.009367527353459458,-0.002762436487887782,-0.032430199745305754,0.00030878392839089533,0.05498862261863233,-0.02720015249736701,0.016698047227115927,-0.0223632603351718,-0.018008944052461402,-0.017075492985391457,-0.006850916975462325,0.030822238811778445,0.008049729166854595,-0.013460996475826856,0.018305333555118042,-0.0007735296080537575,0.017681583119575007
audio,-1,70.0,150.0,HG 70-150Hz,18,hg,0.01905156310885295,-0.017111698625885855,0.008189969216100993,-0.03219192272637504,0.022787448886052514,0.03579146261060124,-0.008912407792480277,-0.002857227089269268,-0.008046636786957849,-0.0157373556345012,-0.013717100791913357,0.010797690981057524,0.020313792952897963,-0.015105553663788318,-0.006706111113124358,-0.005516723958827174,0.00897081042755933,0.01481208684507325
audio,-1,70.0,150.0,HG 70-150Hz,19,hg,0.009422905568347795,-0.014629098292323455,0.012803975465065892,-0.019703755958362584,0.023271427469307722,0.042812169539379656,0.002416544697331782,0.0001952915672071499,-0.004642969138657692,-0.018797149274537288,-0.024509415394206733,0.024323440369427813,0.020713384695412566,-0.019420456420904342,-0.019864029926530975,-0.02569436049147727,0.011302095525519992,0.01732485116435298
audio,-1,70.0,150.0,HG 70-150Hz,20,hg,0.011710285143187359,-0.0012033170203771832,-0.009561212476497615,-0.005324391418076665,0.008068587173017288,0.04716239499731396,-0.006957783527917499,-0.0021578868290978623,-0.004955538415981666,-0.003849686851053619,-0.028738943893386285,0.042804498181319414,0.004427365476322304,-0.014631216580984392,-0.010760398857850111,-0.03817931257910882,0.01214655747917112,0.014861139817686067
audio,-1,70.0,150.0,HG 70-150Hz,21,hg,0.017111239662563057,-8.145476220939548e-05,-0.027002389552911787,-0.03690288608046262,0.00475909911378698,0.03774345586654915,0.005619685915870636,0.005042869309325195,-0.003756911226705902,-0.01757669151226854,-0.015585380677970715,0.06335410088266613,-0.01545654997283847,-0.01838122235808287,-0.01657466282967525,-0.023942896408831117,0.04163059463119529,0.020618946515524296
audio,-1,70.0,150.0,HG 70-150Hz,22,hg,0.011398424851700215,0.011694247385405705,-0.028354047495674724,-0.04226615326964337,0.007662350001559728,0.033566057374958214,0.0005400292148203805,0.011005756232626519,-0.004593903929817705,-0.021207511626762772,-0.03399479585872041,0.06221524515518775,-0.0326799617064653,-0.01995383627238524,0.0056399408551980786,0.01284123636888136,0.026486922719131594,0.02153531884229053
audio,-1,70.0,150.0,HG 70-150Hz,23,hg,0.009045803364710722,-0.015301145310574884,-0.005610152247928207,-0.01972491022659379,-0.0007299623645732584,0.010865497399753333,-0.03553226250954041,0.0011986850419281245,0.006812863612957021,0.00518671079661996,-0.014250347764431312,0.05013104067605918,-0.011841539125795978,-0.025910267691792454,0.012149194231645849,0.022973608253696154,0.010537183863859791,0.015164774969556493
audio,-1,70.0,150.0,HG 70-150Hz,24,hg,0.00624381915778092,-0.01830069160000002,0.0005539143605477531,-0.014944412765348993,0.012298153929272039,0.010624720844942516,0.00488516268687207,0.018684619234773596,-0.00017902122454315915,-0.00502761244850778,0.01655501474746334,0.03282162868978115,-0.01802899713042091,-0.022244370386049497,-0.009179271229048417,0.0002444858831798316,-0.01500714275069446,0.012107237592307437
