condition,band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,importance
audio,1,4.0,8.0,4-8Hz,4,ersp,0.0009232527997213751,0.0009232527997213751
audio,1,4.0,8.0,4-8Hz,5,ersp,0.0009366308594624621,0.0009366308594624621
audio,1,4.0,8.0,4-8Hz,6,ersp,0.0004908292989552395,0.0004908292989552395
audio,1,4.0,8.0,4-8Hz,7,ersp,0.0008172897478185386,0.0008172897478185386
audio,1,4.0,8.0,4-8Hz,8,ersp,0.0007995022138683246,0.0007995022138683246
audio,1,4.0,8.0,4-8Hz,9,ersp,0.00038377659621253866,0.00038377659621253866
audio,1,4.0,8.0,4-8Hz,10,ersp,0.001292852474481645,0.001292852474481645
audio,1,4.0,8.0,4-8Hz,11,ersp,0.0012981870750554594,0.0012981870750554594
audio,1,4.0,8.0,4-8Hz,12,ersp,0.0019693511054423305,0.0019693511054423305
audio,1,4.0,8.0,4-8Hz,13,ersp,0.0008393790789542984,0.0008393790789542984
audio,1,4.0,8.0,4-8Hz,14,ersp,0.002391757625635837,0.002391757625635837
audio,1,4.0,8.0,4-8Hz,15,ersp,0.0004919972884410619,0.0004919972884410619
audio,1,4.0,8.0,4-8Hz,16,ersp,0.0010830735128729845,0.0010830735128729845
audio,1,4.0,8.0,4-8Hz,17,ersp,0.0010645600334718926,0.0010645600334718926
audio,1,4.0,8.0,4-8Hz,18,ersp,0.0012576785932415348,0.0012576785932415348
audio,1,4.0,8.0,4-8Hz,19,ersp,0.0015361973109204992,0.0015361973109204992
audio,1,4.0,8.0,4-8Hz,20,ersp,0.000863228691251452,0.000863228691251452
audio,1,4.0,8.0,4-8Hz,21,ersp,0.0009443097259339549,0.0009443097259339549
audio,1,4.0,8.0,4-8Hz,22,ersp,0.0006372152155886419,0.0006372152155886419
audio,1,4.0,8.0,4-8Hz,23,ersp,0.0002424648279729321,0.0002424648279729321
audio,1,4.0,8.0,4-8Hz,24,ersp,0.00033128499539612327,0.00033128499539612327
audio,1,4.0,8.0,4-8Hz,25,ersp,0.0005983939340990946,0.0005983939340990946
audio,1,4.0,8.0,4-8Hz,26,ersp,0.000597075104957565,0.000597075104957565
audio,1,4.0,8.0,4-8Hz,27,ersp,0.0007385821414907338,0.0007385821414907338
audio,1,4.0,8.0,4-8Hz,28,ersp,0.0011366976632848508,0.0011366976632848508
audio,1,4.0,8.0,4-8Hz,29,ersp,0.0008467207735678742,0.0008467207735678742
audio,2,8.0,13.0,8-13Hz,0,ersp,0.0006860410620827931,0.0006860410620827931
audio,2,8.0,13.0,8-13Hz,1,ersp,0.0010214090042522887,0.0010214090042522887
audio,2,8.0,13.0,8-13Hz,2,ersp,0.0007214555542897667,0.0007214555542897667
audio,2,8.0,13.0,8-13Hz,3,ersp,0.001056931676381885,0.001056931676381885
audio,2,8.0,13.0,8-13Hz,4,ersp,0.0006302179569299005,0.0006302179569299005
audio,2,8.0,13.0,8-13Hz,5,ersp,0.0010679463608689315,0.0010679463608689315
audio,2,8.0,13.0,8-13Hz,6,ersp,0.0006319491207931328,0.0006319491207931328
audio,2,8.0,13.0,8-13Hz,7,ersp,0.0005569139026250157,0.0005569139026250157
audio,2,8.0,13.0,8-13Hz,8,ersp,0.0007100723665264479,0.0007100723665264479
audio,2,8.0,13.0,8-13Hz,9,ersp,0.00038119193886784216,0.00038119193886784216
audio,2,8.0,13.0,8-13Hz,10,ersp,0.00134358022264894,0.00134358022264894
audio,2,8.0,13.0,8-13Hz,11,ersp,0.0014024157803580928,0.0014024157803580928
audio,2,8.0,13.0,8-13Hz,12,ersp,0.0021156825546207567,0.0021156825546207567
audio,2,8.0,13.0,8-13Hz,13,ersp,0.002031602686877398,0.002031602686877398
audio,2,8.0,13.0,8-13Hz,14,ersp,0.0020232277096178253,0.0020232277096178253
audio,2,8.0,13.0,8-13Hz,15,ersp,0.002472505368741861,0.002472505368741861
audio,2,8.0,13.0,8-13Hz,16,ersp,0.0027850481749965733,0.0027850481749965733
audio,2,8.0,13.0,8-13Hz,17,ersp,0.0017872771294855025,0.0017872771294855025
audio,2,8.0,13.0,8-13Hz,18,ersp,0.0007746928348463941,0.0007746928348463941
audio,2,8.0,13.0,8-13Hz,19,ersp,0.0003363719122407535,0.0003363719122407535
audio,2,8.0,13.0,8-13Hz,20,ersp,0.0012008946761650331,0.0012008946761650331
audio,2,8.0,13.0,8-13Hz,21,ersp,0.000687326571326699,0.000687326571326699
audio,2,8.0,13.0,8-13Hz,22,ersp,0.0009655617176735905,0.0009655617176735905
audio,2,8.0,13.0,8-13Hz,23,ersp,0.0008022736008001719,0.0008022736008001719
audio,2,8.0,13.0,8-13Hz,24,ersp,0.0006394237515597158,0.0006394237515597158
audio,2,8.0,13.0,8-13Hz,25,ersp,0.0006029563846006483,0.0006029563846006483
audio,2,8.0,13.0,8-13Hz,26,ersp,0.0006937161671254632,0.0006937161671254632
audio,2,8.0,13.0,8-13Hz,27,ersp,0.0004108704227682639,0.0004108704227682639
audio,2,8.0,13.0,8-13Hz,28,ersp,0.000313742604453376,0.000313742604453376
audio,2,8.0,13.0,8-13Hz,29,ersp,0.00017177757235479173,0.00017177757235479173
audio,3,13.0,20.0,13-20Hz,0,ersp,0.000260437109393891,0.000260437109393891
audio,3,13.0,20.0,13-20Hz,1,ersp,0.0007233335477596222,0.0007233335477596222
audio,3,13.0,20.0,13-20Hz,2,ersp,0.0008839959264304131,0.0008839959264304131
audio,3,13.0,20.0,13-20Hz,3,ersp,0.0007354967501495322,0.0007354967501495322
audio,3,13.0,20.0,13-20Hz,4,ersp,0.0004485090424334469,0.0004485090424334469
audio,3,13.0,20.0,13-20Hz,5,ersp,0.0003327657452406752,0.0003327657452406752
audio,3,13.0,20.0,13-20Hz,6,ersp,0.0003249245083996588,0.0003249245083996588
audio,3,13.0,20.0,13-20Hz,7,ersp,0.0005181831564701206,0.0005181831564701206
audio,3,13.0,20.0,13-20Hz,8,ersp,0.0003144697323593582,0.0003144697323593582
audio,3,13.0,20.0,13-20Hz,9,ersp,0.0007504579457512358,0.0007504579457512358
audio,3,13.0,20.0,13-20Hz,10,ersp,0.0005140333367411144,0.0005140333367411144
audio,3,13.0,20.0,13-20Hz,11,ersp,0.0005734584044574632,0.0005734584044574632
audio,3,13.0,20.0,13-20Hz,12,ersp,0.0012177671578396014,0.0012177671578396014
audio,3,13.0,20.0,13-20Hz,13,ersp,0.0007198456666214118,0.0007198456666214118
audio,3,13.0,20.0,13-20Hz,14,ersp,0.0010122331670740696,0.0010122331670740696
audio,3,13.0,20.0,13-20Hz,15,ersp,0.004721099266072547,0.004721099266072547
audio,3,13.0,20.0,13-20Hz,16,ersp,0.0008356986902204688,0.0008356986902204688
audio,3,13.0,20.0,13-20Hz,17,ersp,0.0028717519628948,0.0028717519628948
audio,3,13.0,20.0,13-20Hz,18,ersp,0.000722009325450701,0.000722009325450701
audio,3,13.0,20.0,13-20Hz,19,ersp,0.0019509153994890119,0.0019509153994890119
audio,3,13.0,20.0,13-20Hz,20,ersp,0.000896110311888473,0.000896110311888473
audio,3,13.0,20.0,13-20Hz,21,ersp,0.0007270647200053976,0.0007270647200053976
audio,3,13.0,20.0,13-20Hz,22,ersp,0.0004756125863882393,0.0004756125863882393
audio,3,13.0,20.0,13-20Hz,23,ersp,0.0003262846313796518,0.0003262846313796518
audio,3,13.0,20.0,13-20Hz,24,ersp,0.0006685063804404413,0.0006685063804404413
audio,3,13.0,20.0,13-20Hz,25,ersp,0.0015363968050282155,0.0015363968050282155
audio,3,13.0,20.0,13-20Hz,26,ersp,0.0004265324251267864,0.0004265324251267864
audio,3,13.0,20.0,13-20Hz,27,ersp,0.0007649517010589864,0.0007649517010589864
audio,3,13.0,20.0,13-20Hz,28,ersp,0.0008481611181792363,0.0008481611181792363
audio,3,13.0,20.0,13-20Hz,29,ersp,0.0011597715842743717,0.0011597715842743717
audio,4,20.0,30.0,20-30Hz,0,ersp,0.00022518358315032762,0.00022518358315032762
audio,4,20.0,30.0,20-30Hz,1,ersp,0.0005019461599340211,0.0005019461599340211
audio,4,20.0,30.0,20-30Hz,2,ersp,0.0006665944254834198,0.0006665944254834198
audio,4,20.0,30.0,20-30Hz,3,ersp,0.0004482502358945553,0.0004482502358945553
audio,4,20.0,30.0,20-30Hz,4,ersp,0.0003683653250809171,0.0003683653250809171
audio,4,20.0,30.0,20-30Hz,5,ersp,0.00025144606997861205,0.00025144606997861205
audio,4,20.0,30.0,20-30Hz,6,ersp,0.00031098237985521614,0.00031098237985521614
audio,4,20.0,30.0,20-30Hz,7,ersp,0.0006935686785007112,0.0006935686785007112
audio,4,20.0,30.0,20-30Hz,8,ersp,0.0006833624093585227,0.0006833624093585227
audio,4,20.0,30.0,20-30Hz,9,ersp,0.0003270741731664089,0.0003270741731664089
audio,4,20.0,30.0,20-30Hz,10,ersp,0.0007407905855935038,0.0007407905855935038
audio,4,20.0,30.0,20-30Hz,11,ersp,0.0004470204211232891,0.0004470204211232891
audio,4,20.0,30.0,20-30Hz,12,ersp,0.00045754197361321983,0.00045754197361321983
audio,4,20.0,30.0,20-30Hz,13,ersp,0.0006280965577040656,0.0006280965577040656
audio,4,20.0,30.0,20-30Hz,14,ersp,0.00042482289208039273,0.00042482289208039273
audio,4,20.0,30.0,20-30Hz,15,ersp,0.0007696654091035868,0.0007696654091035868
audio,4,20.0,30.0,20-30Hz,16,ersp,0.00029904721440207225,0.00029904721440207225
audio,4,20.0,30.0,20-30Hz,17,ersp,0.0005193807369168202,0.0005193807369168202
audio,4,20.0,30.0,20-30Hz,18,ersp,0.00040619286079556606,0.00040619286079556606
audio,4,20.0,30.0,20-30Hz,19,ersp,0.0003884651587938749,0.0003884651587938749
audio,4,20.0,30.0,20-30Hz,20,ersp,0.00035935011951349495,0.00035935011951349495
audio,4,20.0,30.0,20-30Hz,21,ersp,0.0006282751072053774,0.0006282751072053774
audio,4,20.0,30.0,20-30Hz,22,ersp,0.0006487110669696651,0.0006487110669696651
audio,4,20.0,30.0,20-30Hz,23,ersp,0.0004513652571119798,0.0004513652571119798
audio,4,20.0,30.0,20-30Hz,24,ersp,0.0005681794811983387,0.0005681794811983387
audio,4,20.0,30.0,20-30Hz,25,ersp,0.001041014986049312,0.001041014986049312
audio,4,20.0,30.0,20-30Hz,26,ersp,0.0004506277054122867,0.0004506277054122867
audio,4,20.0,30.0,20-30Hz,27,ersp,0.0003619043104587745,0.0003619043104587745
audio,4,20.0,30.0,20-30Hz,28,ersp,0.0006076862806836617,0.0006076862806836617
audio,4,20.0,30.0,20-30Hz,29,ersp,0.00043893816571680724,0.00043893816571680724
audio,5,30.0,50.0,30-50Hz,0,ersp,0.0004342096674509774,0.0004342096674509774
audio,5,30.0,50.0,30-50Hz,1,ersp,0.0007990578183209845,0.0007990578183209845
audio,5,30.0,50.0,30-50Hz,2,ersp,0.0005050012297668687,0.0005050012297668687
audio,5,30.0,50.0,30-50Hz,3,ersp,0.00043264931018016726,0.00043264931018016726
audio,5,30.0,50.0,30-50Hz,4,ersp,0.0008213761282256775,0.0008213761282256775
audio,5,30.0,50.0,30-50Hz,5,ersp,0.0005883292726734784,0.0005883292726734784
audio,5,30.0,50.0,30-50Hz,6,ersp,0.000966860910169243,0.000966860910169243
audio,5,30.0,50.0,30-50Hz,7,ersp,0.0008918035477309945,0.0008918035477309945
audio,5,30.0,50.0,30-50Hz,8,ersp,0.0005129630424701992,0.0005129630424701992
audio,5,30.0,50.0,30-50Hz,9,ersp,0.000398550746624917,0.000398550746624917
audio,5,30.0,50.0,30-50Hz,10,ersp,0.0009286643694248584,0.0009286643694248584
audio,5,30.0,50.0,30-50Hz,11,ersp,0.00021181250106967148,0.00021181250106967148
audio,5,30.0,50.0,30-50Hz,12,ersp,0.00016038007420035949,0.00016038007420035949
audio,5,30.0,50.0,30-50Hz,13,ersp,0.00040990045334841706,0.00040990045334841706
audio,5,30.0,50.0,30-50Hz,14,ersp,0.0007320402835635841,0.0007320402835635841
audio,5,30.0,50.0,30-50Hz,15,ersp,0.0004973305409089222,0.0004973305409089222
audio,5,30.0,50.0,30-50Hz,16,ersp,0.0007924257435572454,0.0007924257435572454
audio,5,30.0,50.0,30-50Hz,17,ersp,0.00027272180464920823,0.00027272180464920823
audio,5,30.0,50.0,30-50Hz,18,ersp,0.0005280859609122377,0.0005280859609122377
audio,5,30.0,50.0,30-50Hz,19,ersp,0.0002142623274043548,0.0002142623274043548
audio,5,30.0,50.0,30-50Hz,20,ersp,0.0002901899116121867,0.0002901899116121867
audio,5,30.0,50.0,30-50Hz,21,ersp,0.000523012340557062,0.000523012340557062
audio,5,30.0,50.0,30-50Hz,22,ersp,0.00026538753576330266,0.00026538753576330266
audio,5,30.0,50.0,30-50Hz,23,ersp,0.00027194721632448456,0.00027194721632448456
audio,5,30.0,50.0,30-50Hz,24,ersp,0.0005843295890945271,0.0005843295890945271
audio,5,30.0,50.0,30-50Hz,25,ersp,0.0006481004834734282,0.0006481004834734282
audio,5,30.0,50.0,30-50Hz,26,ersp,0.0004043958880130861,0.0004043958880130861
audio,5,30.0,50.0,30-50Hz,27,ersp,0.000579448515425396,0.000579448515425396
audio,5,30.0,50.0,30-50Hz,28,ersp,0.00041898355211785864,0.00041898355211785864
audio,5,30.0,50.0,30-50Hz,29,ersp,0.0006748852919216447,0.0006748852919216447
audio,6,50.0,70.0,50-70Hz,0,ersp,0.000418360672830702,0.000418360672830702
audio,6,50.0,70.0,50-70Hz,1,ersp,0.001880830023959655,0.001880830023959655
audio,6,50.0,70.0,50-70Hz,2,ersp,0.001022041516134106,0.001022041516134106
audio,6,50.0,70.0,50-70Hz,3,ersp,0.0009850133064867937,0.0009850133064867937
audio,6,50.0,70.0,50-70Hz,4,ersp,0.001191563613831808,0.001191563613831808
audio,6,50.0,70.0,50-70Hz,5,ersp,0.000667494272624722,0.000667494272624722
audio,6,50.0,70.0,50-70Hz,6,ersp,0.0002957297693793628,0.0002957297693793628
audio,6,50.0,70.0,50-70Hz,7,ersp,0.0009462124820625203,0.0009462124820625203
audio,6,50.0,70.0,50-70Hz,8,ersp,0.0005914284942498372,0.0005914284942498372
audio,6,50.0,70.0,50-70Hz,9,ersp,0.00029686358065721406,0.00029686358065721406
audio,6,50.0,70.0,50-70Hz,10,ersp,0.0011357801605605458,0.0011357801605605458
audio,6,50.0,70.0,50-70Hz,11,ersp,0.000491291672913902,0.000491291672913902
audio,6,50.0,70.0,50-70Hz,12,ersp,0.000536594671234019,0.000536594671234019
audio,6,50.0,70.0,50-70Hz,13,ersp,0.0006400007782680013,0.0006400007782680013
audio,6,50.0,70.0,50-70Hz,14,ersp,0.0013379880238005622,0.0013379880238005622
audio,6,50.0,70.0,50-70Hz,15,ersp,0.0011255781186623555,0.0011255781186623555
audio,6,50.0,70.0,50-70Hz,16,ersp,0.0007198853814359275,0.0007198853814359275
audio,6,50.0,70.0,50-70Hz,17,ersp,0.000517321923448419,0.000517321923448419
audio,6,50.0,70.0,50-70Hz,18,ersp,0.0001359106194315597,0.0001359106194315597
audio,6,50.0,70.0,50-70Hz,19,ersp,0.00015366426119933175,0.00015366426119933175
audio,6,50.0,70.0,50-70Hz,20,ersp,0.00041897210510223506,0.00041897210510223506
audio,6,50.0,70.0,50-70Hz,21,ersp,0.0004208488714795895,0.0004208488714795895
audio,6,50.0,70.0,50-70Hz,22,ersp,0.0009447278892030292,0.0009447278892030292
audio,6,50.0,70.0,50-70Hz,23,ersp,0.0006154192809814509,0.0006154192809814509
audio,6,50.0,70.0,50-70Hz,24,ersp,0.0009172861666061631,0.0009172861666061631
audio,6,50.0,70.0,50-70Hz,25,ersp,0.0012756694696077263,0.0012756694696077263
audio,6,50.0,70.0,50-70Hz,26,ersp,0.0004751958221141339,0.0004751958221141339
audio,6,50.0,70.0,50-70Hz,27,ersp,0.0003290299187895845,0.0003290299187895845
audio,6,50.0,70.0,50-70Hz,28,ersp,0.0005123788581072241,0.0005123788581072241
audio,6,50.0,70.0,50-70Hz,29,ersp,0.00045977876945921915,0.00045977876945921915
audio,7,70.0,100.0,70-100Hz,0,ersp,0.0011545898178666751,0.0011545898178666751
audio,7,70.0,100.0,70-100Hz,1,ersp,0.0025180213068865193,0.0025180213068865193
audio,7,70.0,100.0,70-100Hz,2,ersp,0.001807797875385102,0.001807797875385102
audio,7,70.0,100.0,70-100Hz,3,ersp,0.0016620918145581782,0.0016620918145581782
audio,7,70.0,100.0,70-100Hz,4,ersp,0.0011445868881919928,0.0011445868881919928
audio,7,70.0,100.0,70-100Hz,5,ersp,0.0005571370367315636,0.0005571370367315636
audio,7,70.0,100.0,70-100Hz,6,ersp,0.0010607659619258426,0.0010607659619258426
audio,7,70.0,100.0,70-100Hz,7,ersp,0.0006501526510275873,0.0006501526510275873
audio,7,70.0,100.0,70-100Hz,8,ersp,0.0004199545941620025,0.0004199545941620025
audio,7,70.0,100.0,70-100Hz,9,ersp,0.0004503805021005475,0.0004503805021005475
audio,7,70.0,100.0,70-100Hz,10,ersp,0.0003997410711714717,0.0003997410711714717
audio,7,70.0,100.0,70-100Hz,11,ersp,0.00012264782362499918,0.00012264782362499918
audio,7,70.0,100.0,70-100Hz,12,ersp,0.0003955669377711826,0.0003955669377711826
audio,7,70.0,100.0,70-100Hz,13,ersp,0.00037565308610776105,0.00037565308610776105
audio,7,70.0,100.0,70-100Hz,14,ersp,0.0008028991677290642,0.0008028991677290642
audio,7,70.0,100.0,70-100Hz,15,ersp,0.0013065593123689166,0.0013065593123689166
audio,7,70.0,100.0,70-100Hz,16,ersp,0.0004996168796347672,0.0004996168796347672
audio,7,70.0,100.0,70-100Hz,17,ersp,0.000292805537802025,0.000292805537802025
audio,7,70.0,100.0,70-100Hz,18,ersp,0.000482985020739329,0.000482985020739329
audio,7,70.0,100.0,70-100Hz,19,ersp,0.00019084295677139143,0.00019084295677139143
audio,7,70.0,100.0,70-100Hz,20,ersp,0.0006018697622904275,0.0006018697622904275
audio,7,70.0,100.0,70-100Hz,21,ersp,0.0004924280957637455,0.0004924280957637455
audio,7,70.0,100.0,70-100Hz,22,ersp,0.0006441471039455223,0.0006441471039455223
audio,7,70.0,100.0,70-100Hz,23,ersp,0.0009724152104739025,0.0009724152104739025
audio,7,70.0,100.0,70-100Hz,24,ersp,0.001038270023375016,0.001038270023375016
audio,7,70.0,100.0,70-100Hz,25,ersp,0.0005874306653447221,0.0005874306653447221
audio,7,70.0,100.0,70-100Hz,26,ersp,0.000649266710184923,0.000649266710184923
audio,7,70.0,100.0,70-100Hz,27,ersp,0.0006705656631587558,0.0006705656631587558
audio,7,70.0,100.0,70-100Hz,28,ersp,0.0009521021654706197,0.0009521021654706197
audio,7,70.0,100.0,70-100Hz,29,ersp,0.0009844961776445966,0.0009844961776445966
audio,8,100.0,130.0,100-130Hz,0,ersp,0.002329101514291399,0.002329101514291399
audio,8,100.0,130.0,100-130Hz,1,ersp,0.006594890489548895,0.006594890489548895
audio,8,100.0,130.0,100-130Hz,2,ersp,0.0055506565811452,0.0055506565811452
audio,8,100.0,130.0,100-130Hz,3,ersp,0.006422124139682308,0.006422124139682308
audio,8,100.0,130.0,100-130Hz,4,ersp,0.004421740772953473,0.004421740772953473
audio,8,100.0,130.0,100-130Hz,5,ersp,0.005295815187545644,0.005295815187545644
audio,8,100.0,130.0,100-130Hz,6,ersp,0.004206934130219404,0.004206934130219404
audio,8,100.0,130.0,100-130Hz,7,ersp,0.0015547238583109126,0.0015547238583109126
audio,8,100.0,130.0,100-130Hz,8,ersp,0.0023639318400431597,0.0023639318400431597
audio,8,100.0,130.0,100-130Hz,9,ersp,0.000644241618595126,0.000644241618595126
audio,8,100.0,130.0,100-130Hz,10,ersp,0.0004026424232366964,0.0004026424232366964
audio,8,100.0,130.0,100-130Hz,11,ersp,0.0006661026118322781,0.0006661026118322781
audio,8,100.0,130.0,100-130Hz,12,ersp,0.0006478922902938363,0.0006478922902938363
audio,8,100.0,130.0,100-130Hz,13,ersp,0.0002038103056216774,0.0002038103056216774
audio,8,100.0,130.0,100-130Hz,14,ersp,0.00019102764881415756,0.00019102764881415756
audio,8,100.0,130.0,100-130Hz,15,ersp,0.0006143896074545831,0.0006143896074545831
audio,8,100.0,130.0,100-130Hz,16,ersp,0.0005234371815711285,0.0005234371815711285
audio,8,100.0,130.0,100-130Hz,17,ersp,0.00024213343092772304,0.00024213343092772304
audio,8,100.0,130.0,100-130Hz,18,ersp,0.00047884114024371863,0.00047884114024371863
audio,8,100.0,130.0,100-130Hz,19,ersp,0.0005952375607381684,0.0005952375607381684
audio,8,100.0,130.0,100-130Hz,20,ersp,0.0005836251671286329,0.0005836251671286329
audio,8,100.0,130.0,100-130Hz,21,ersp,0.00043948767071138857,0.00043948767071138857
audio,8,100.0,130.0,100-130Hz,22,ersp,0.0008599862790309854,0.0008599862790309854
audio,8,100.0,130.0,100-130Hz,23,ersp,0.0005330902673175637,0.0005330902673175637
audio,8,100.0,130.0,100-130Hz,24,ersp,0.0005106170454946518,0.0005106170454946518
audio,8,100.0,130.0,100-130Hz,25,ersp,0.0006244679773666786,0.0006244679773666786
audio,8,100.0,130.0,100-130Hz,26,ersp,0.00042369906328229464,0.00042369906328229464
audio,8,100.0,130.0,100-130Hz,27,ersp,0.0005433937343253476,0.0005433937343253476
audio,8,100.0,130.0,100-130Hz,28,ersp,0.0003408593565338468,0.0003408593565338468
audio,8,100.0,130.0,100-130Hz,29,ersp,0.0006448819684086466,0.0006448819684086466
audio,9,130.0,170.0,130-170Hz,0,ersp,0.0009354177351566314,0.0009354177351566314
audio,9,130.0,170.0,130-170Hz,1,ersp,0.003735246716108543,0.003735246716108543
audio,9,130.0,170.0,130-170Hz,2,ersp,0.001665895258400601,0.001665895258400601
audio,9,130.0,170.0,130-170Hz,3,ersp,0.0017161913982166543,0.0017161913982166543
audio,9,130.0,170.0,130-170Hz,4,ersp,0.0010077388197925975,0.0010077388197925975
audio,9,130.0,170.0,130-170Hz,5,ersp,0.0011263321710497222,0.0011263321710497222
audio,9,130.0,170.0,130-170Hz,6,ersp,0.0004199121458405631,0.0004199121458405631
audio,9,130.0,170.0,130-170Hz,7,ersp,0.0005083867355052046,0.0005083867355052046
audio,9,130.0,170.0,130-170Hz,8,ersp,0.00030190940844568754,0.00030190940844568754
audio,9,130.0,170.0,130-170Hz,9,ersp,0.0005316091854685241,0.0005316091854685241
audio,9,130.0,170.0,130-170Hz,10,ersp,0.0005191387394648686,0.0005191387394648686
audio,9,130.0,170.0,130-170Hz,11,ersp,0.00042967222817469743,0.00042967222817469743
audio,9,130.0,170.0,130-170Hz,12,ersp,0.0010909034189950523,0.0010909034189950523
audio,9,130.0,170.0,130-170Hz,13,ersp,0.0005758022763181254,0.0005758022763181254
audio,9,130.0,170.0,130-170Hz,14,ersp,0.0002915169722159525,0.0002915169722159525
audio,9,130.0,170.0,130-170Hz,15,ersp,0.0007938888185651042,0.0007938888185651042
audio,9,130.0,170.0,130-170Hz,16,ersp,0.00032483765759611593,0.00032483765759611593
audio,9,130.0,170.0,130-170Hz,17,ersp,0.00013194692561203613,0.00013194692561203613
audio,9,130.0,170.0,130-170Hz,18,ersp,0.0005520395515977859,0.0005520395515977859
audio,9,130.0,170.0,130-170Hz,19,ersp,0.000488139960468408,0.000488139960468408
audio,9,130.0,170.0,130-170Hz,20,ersp,0.00035571883977015536,0.00035571883977015536
audio,9,130.0,170.0,130-170Hz,21,ersp,0.0005538807037372433,0.0005538807037372433
audio,9,130.0,170.0,130-170Hz,22,ersp,0.0005141351990140313,0.0005141351990140313
audio,9,130.0,170.0,130-170Hz,23,ersp,0.00010657663472325077,0.00010657663472325077
audio,9,130.0,170.0,130-170Hz,24,ersp,0.0005888169932714385,0.0005888169932714385
audio,9,130.0,170.0,130-170Hz,25,ersp,0.0004179241736829512,0.0004179241736829512
audio,9,130.0,170.0,130-170Hz,26,ersp,0.0006155682670338247,0.0006155682670338247
audio,9,130.0,170.0,130-170Hz,27,ersp,0.00013280249738270694,0.00013280249738270694
audio,9,130.0,170.0,130-170Hz,28,ersp,0.0003459119083424528,0.0003459119083424528
audio,9,130.0,170.0,130-170Hz,29,ersp,0.0005487381181524805,0.0005487381181524805
audio,10,170.0,220.0,170-220Hz,0,ersp,0.0008798656046268416,0.0008798656046268416
audio,10,170.0,220.0,170-220Hz,1,ersp,0.0012499780956449335,0.0012499780956449335
audio,10,170.0,220.0,170-220Hz,2,ersp,0.0011988462139479656,0.0011988462139479656
audio,10,170.0,220.0,170-220Hz,3,ersp,0.0007659272032177088,0.0007659272032177088
