band,importance
1-4Hz,0.05672167396555523
4-8Hz,0.08056582483424894
8-13Hz,0.09425365916428118
13-20Hz,0.07872905109656059
20-30Hz,0.05292078777235595
30-50Hz,0.054472385305770456
50-70Hz,0.0775008694846793
70-100Hz,0.08942417615323725
100-130Hz,0.11846707040669105
130-170Hz,0.0645060929015974
170-220Hz,0.04729967271967532
220-270Hz,0.04349188164323761
270-320Hz,0.046520684277618254
320-360Hz,0.04976879968962302
360-400Hz,0.04535737058486859
