cluster_id,size,jaccard_stability,n_runs
0,323,0.3869992196559906,50
1,24,0.8592714071273804,50
2,76,0.7538414597511292,50
3,3,1.0,50
4,32,0.9510575532913208,50
5,160,0.5237428545951843,50
6,10,0.8685792684555054,50
7,568,0.5635151863098145,50
8,373,0.42026492953300476,50
9,124,0.5663555264472961,50
