band,importance
1-4Hz,11.23301877533359
4-8Hz,10.422680279876015
8-13Hz,11.40487310968253
13-20Hz,14.435246395146903
20-30Hz,15.218237593638591
30-50Hz,16.481826604376717
50-70Hz,15.367967840192609
70-100Hz,15.179903635833153
100-130Hz,15.211704117308035
130-170Hz,14.494368795724295
170-220Hz,13.019288677363624
220-270Hz,14.092809145901631
270-320Hz,14.201876038071925
320-360Hz,15.355266684397233
360-400Hz,14.445054771712506
