class,support,precision,recall,f1,recall_ci_lo,recall_ci_hi,roc_auc_ovr,perm_p,perm_p_fdr
audio,606,0.6545768566493955,0.6254125412541254,0.639662447257384,0.5169136392053348,0.744463141025641,0.8530178860582687,0.004975124378109453,0.007462686567164179
picture,587,0.46301369863013697,0.575809199318569,0.5132877752467729,0.4738060927874213,0.6470620066208301,0.6722223759999396,0.004975124378109453,0.007462686567164179
reading,748,0.4778481012658228,0.4037433155080214,0.43768115942028984,0.2743493150684932,0.4965095584066426,0.60224078963293,0.24378109452736318,0.24378109452736318
