,1-4Hz,4-8Hz,8-13Hz,13-20Hz,20-30Hz,30-50Hz,50-70Hz,70-100Hz,100-130Hz,130-170Hz,170-220Hz,220-270Hz,270-320Hz,320-360Hz,360-400Hz
audio,0.0035824785877202887,0.002030761397516327,-0.002799258564856144,-0.002964910537993411,-0.0031784350437148684,-0.0037676010991026534,0.0009052966934380605,-0.00037264099139911947,-0.00045493830744023207,-0.0017715795059504217,-0.0029441480601874732,-0.001904643955626167,0.0012185903166060889,0.009973006628070592,-0.00581111740820431
picture,0.0022126818623332783,-0.00834580943973736,0.0021323779397569493,0.0026018683980395716,0.0016097529236225158,0.0023163153170226184,-0.0012753159400505025,0.004889199783816377,-0.003327442862267136,-0.0025951563640927958,0.0061484793634359785,-0.002305267992770285,-0.0018618415611962927,-0.004314610730720343,0.007541207371836963
reading,-0.005795160450053548,0.006315048042221047,0.0006668806250992236,0.00036304213995387374,0.0015686821200923621,0.0014512857820800473,0.00037001924661242674,-0.004516558792417261,0.003782381169707324,0.004366735870043195,-0.0032043313032485577,0.004209911948396424,0.0006432512445901624,-0.005658395897350285,-0.0017300899636326875
