comparison,axis,rank,weighting,cluster_1,cluster_2,r_centred,r_plain,overlap,n_1,n_2,null_plain_mean,null_plain_sd,z_plain,p_plain,null_within_mean,null_within_sd,z_within,p_within
cnmf_vs_kmeans_concat_hg,A algorithms,1,hard,5,2,0.9856735315193726,0.9917541298615904,0.7165532879818595,391.0,366.0,0.09769536699635992,0.024631394650762105,25.124761701885678,0.000999000999000999,0.3199516051584692,0.013410045951605104,29.57496821820505,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,2,hard,4,4,0.966520653329741,0.9522630597200684,0.8018867924528302,102.0,89.0,0.05309166395070861,0.012091384063599662,61.927991416327714,0.000999000999000999,0.6962675323249157,0.014193393258311982,7.441438294965967,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,3,hard,2,1,0.9656210644224404,0.8802842057039625,0.5654450261780105,130.0,169.0,0.059752115992245836,0.01372991567590033,36.83146511040784,0.000999000999000999,0.3407361132639816,0.015093258802894506,14.888031527752998,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,4,hard,7,0,0.9589756096477442,0.8004157280427595,0.5955555555555555,181.0,178.0,0.06937923039136194,0.015858176460735923,33.18012802209514,0.000999000999000999,0.25804412213451666,0.016407393322225534,20.5706919309263,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,5,hard,3,7,0.9583321589851593,0.9417429200278705,0.5957446808510638,177.0,198.0,0.06852832756334264,0.016634834178061813,31.693514203046245,0.000999000999000999,0.1456716556233755,0.015661826078209772,28.736944401002695,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,6,hard,1,3,0.939103641065691,0.7694370039278472,0.4897959183673469,177.0,188.0,0.06673957089268974,0.016020716793762026,26.406830163765353,0.000999000999000999,0.12341337830534,0.01532839383379671,23.902213371774852,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,7,hard,6,5,0.8795470811824724,0.9091310042214147,0.3819241982507289,262.0,212.0,0.08171753884132603,0.019919603423724175,15.070915470729593,0.000999000999000999,0.16789840910969192,0.014069900701963676,15.21160622769472,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,8,hard,0,6,0.7821886317856375,0.7101548788134838,0.39869281045751637,204.0,224.0,0.07213968059305009,0.01741487079501771,18.75139550032672,0.000999000999000999,0.12761994938178534,0.013147625301689595,20.617629028482853,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,1,weighted,5,2,0.9856735315193726,0.9917541298615904,0.2728385219857325,262.9520279482001,366.0,0.07907470267029852,0.01621054774389625,11.952947079680992,0.000999000999000999,0.18574471036856602,0.003847183451940069,22.63833079580506,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,2,weighted,4,4,0.966520653329741,0.9522630597200684,0.30081496647204203,139.4147237726114,89.0,0.05795090831334961,0.009643848422191162,25.183313499603067,0.000999000999000999,0.2721701945951581,0.0038530276852636342,7.4343540240936425,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,3,weighted,2,1,0.9656210644224404,0.8802842057039625,0.22427764273729361,189.0143805465616,169.0,0.0674824500351435,0.012068472247371714,12.992132681607414,0.000999000999000999,0.16254219105596077,0.004112511304214907,15.011618720186927,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,4,weighted,7,0,0.9589756096477442,0.8004157280427595,0.2041137097277973,212.79618140717344,178.0,0.07053701822061594,0.013620652753766045,9.806922907585914,0.000999000999000999,0.13756615675270445,0.0036998356982565757,17.986623840202192,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,5,weighted,3,7,0.9583321589851593,0.9417429200278705,0.2199285456198566,179.549968100087,198.0,0.06491853554019922,0.0120147547611831,12.901637458340721,0.000999000999000999,0.10057265711890485,0.005007936612957578,23.833346490873968,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,6,weighted,1,3,0.939103641065691,0.7694370039278472,0.17842278920286586,216.37350340750328,188.0,0.07053362631849319,0.013436447560956835,8.029589844705178,0.000999000999000999,0.08569159197233787,0.003923670006095194,23.63379109009561,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,7,weighted,6,5,0.8795470811824724,0.9091310042214147,0.17350267146384013,214.57951804325063,212.0,0.07058378340843595,0.013780077560108723,7.468672625859456,0.000999000999000999,0.10538299535989586,0.004415997915394322,15.425658573451026,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,8,weighted,0,6,0.7821886317856375,0.7101548788134838,0.17274640357707216,209.31969677461257,224.0,0.06978333855215738,0.013307385762864131,7.737287162159653,0.000999000999000999,0.08841014297158883,0.004094170201331232,20.599109577335383,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,1,hard,4,6,0.9668890717882761,0.9434547015136618,0.7941176470588235,102.0,81.0,0.052355000243442036,0.011939801786257495,62.12520610427029,0.000999000999000999,0.7330754256002285,0.009825145144654443,6.212856966475058,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,2,hard,3,4,0.9157638526591821,0.9335248472733828,0.6771300448430493,177.0,197.0,0.06732006893558352,0.018010146298297072,33.85924610535371,0.000999000999000999,0.1999941162755441,0.01594082264390978,29.93170046652491,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,3,hard,2,1,0.9068103442295671,0.8734236485395458,0.3903345724907063,130.0,244.0,0.058387613809059574,0.014264243257209598,23.271263164547495,0.000999000999000999,0.2813914944422843,0.01108641271438068,9.826720405880893,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,4,hard,7,3,0.8546895665624025,0.7249005059217646,0.3519163763066202,181.0,207.0,0.06849485558106086,0.017980052636800383,15.763108509786614,0.000999000999000999,0.2520574219731741,0.013521754854124884,7.385058774600073,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,5,hard,5,7,0.7839367736243766,0.949620164691462,0.48785046728971965,391.0,405.0,0.09550492901694417,0.030504171240305925,12.862029103559433,0.000999000999000999,0.2893139730618534,0.01142597285852223,17.375894086759086,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,6,hard,0,2,0.7711975028297917,0.5614037500546967,0.35093167701863354,204.0,231.0,0.07052517379926826,0.019781819518454608,14.17496014245666,0.000999000999000999,0.1259409126371541,0.013379302275464694,16.816330160510184,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,7,hard,1,0,0.6123170786904018,0.7677528665812277,0.20408163265306123,177.0,118.0,0.0655626380950503,0.018042830680471952,7.677231860737477,0.000999000999000999,0.15122884367067374,0.01691045179425055,3.1254510302532017,0.002997002997002997
cnmf_vs_hierarchical_concat_hg,A algorithms,8,hard,6,5,0.4877762844846389,0.877720914074001,0.10109289617486339,262.0,141.0,0.08006712258219545,0.022840664906338796,0.9205412223718942,0.1798201798201798,0.10535914863346943,0.010306337390665981,-0.4139445757393705,0.7182817182817183
