cluster_1,cluster_2,r_centred,r_plain,matched
0,0,-0.5493302834397358,0.06641828180780143,False
0,1,-0.06524855025972418,0.3142647097224474,False
0,2,-0.20602667469972916,0.7650105634016751,False
0,3,-0.4461198649684266,0.33388394123662923,False
0,4,-0.016482130512666844,0.7998395711101259,False
0,5,0.9517682454918837,0.7768792912928082,True
0,6,0.4431968929421025,0.5875753682988168,False
1,0,-0.4816566041830434,0.2772811822154686,False
1,1,-0.6069201633063709,0.33195312487131545,False
1,2,0.9688267537299233,0.9881809453223793,True
1,3,0.01925713968926176,0.6073071197758566,False
1,4,0.5459317535658309,0.8707048879195108,False
1,5,-0.24083910634509118,0.29715923629296737,False
1,6,-0.08636837688628765,0.5069682683386914,False
2,0,0.23697279467755222,0.5248844004595034,False
2,1,-0.2285039344124143,0.43079269926933417,False
2,2,0.34121656108056947,0.8571638440545783,False
2,3,-0.32102489260274675,0.49194324458189465,False
2,4,0.7307820262769801,0.9321033260925251,True
2,5,-0.25396087076903356,0.24803536413614735,False
2,6,-0.5735149758486662,0.2752335534568654,False
3,0,-0.08809035082584032,0.33743282854328427,False
3,1,-0.3220766776053291,0.23367987482584363,False
3,2,-0.030907855584863083,0.7752105927258952,False
3,3,0.9697669921479224,0.9416406993104852,True
3,4,-0.3597667704239929,0.6460387534345104,False
3,5,-0.3253167636838108,0.06592264727309571,False
3,6,0.13787161348322802,0.4372537419346656,False
4,0,0.9622511237340202,0.8769126066094098,True
4,1,0.16906404131140068,0.45609732734804564,False
4,2,-0.34231424569350055,0.6214333419668747,False
4,3,0.02655563001360077,0.5229821996775479,False
4,4,-0.0006434724714999059,0.7190882895856717,False
4,5,-0.4370310292676988,-0.04384871719769558,False
4,6,-0.6765278819972349,-0.042628705309853555,False
5,0,-0.26397445148197973,0.2441741055841526,False
5,1,0.6266464910635408,0.6469531932317787,False
5,2,-0.3995730104027504,0.8125542200099666,False
5,3,-0.10541570419429357,0.5367540392915058,False
5,4,-0.7642905140243788,0.6448655713886666,False
5,5,0.27170796447652684,0.29859135241809776,False
5,6,0.7985836232497973,0.7213602343420226,True
6,0,0.00871504543935538,0.4205219984920085,False
6,1,0.7448497357605633,0.7073148801192995,True
6,2,-0.47068042292597106,0.7768242760282936,False
6,3,-0.28076529287831054,0.5102960685250029,False
6,4,-0.3173600572844605,0.7844523765637768,False
6,5,0.1688653610434674,0.31075858050452515,False
6,6,0.24318734648032683,0.4857861466087361,False
