cluster,n,n_lana,coverage,mean_P,median_P,rho,null_mean_P,p_mean,null_rho,p_rho,q_mean,q_rho,null_mean_P_sh,p_mean_sh,null_rho_sh,p_rho_sh,q_mean_sh,q_rho_sh,mean_P_lo,mean_P_hi,rho_lo,rho_hi,baseline_P
7,130,130,1.0,0.24058026228673182,0.12344913184642786,0.15424286756887307,0.1462393586468632,0.000999000999000999,0.029308551878926434,0.000999000999000999,0.007992007992007992,0.003996003996003996,0.22144881581149004,0.003996003996003996,0.1449070356676314,0.24675324675324675,0.03196803196803197,0.8583416583416584,0.17397373521751555,0.47008756250919154,0.0921415000784048,0.2075291097800622,0.1347117387451808
6,275,275,1.0,0.14209790183739224,0.0880893319845199,-0.03367877245235245,0.13471666153468512,0.13186813186813187,0.004740469704998468,0.12687312687312688,0.5274725274725275,0.25374625374625376,0.13206547715938566,0.02097902097902098,-0.033165083258812025,0.4785214785214785,0.08391608391608392,0.8583416583416584,0.11230208555187514,0.17284545910768787,-0.12027469497669299,0.04582182773366506,0.1347117387451808
4,328,328,1.0,0.1408680328920415,0.0980148911476135,0.027731240586671167,0.15236495730886082,0.981018981018981,0.039739134783068446,0.7722277722277723,0.9920079920079921,0.8661338661338661,0.14190004874505482,0.6483516483516484,0.027636794665064322,0.4885114885114885,1.0,0.8583416583416584,0.11526746895908985,0.1693768113178703,-0.04074165262365156,0.09516369211942369,0.1347117387451808
2,215,215,1.0,0.13377575128404207,0.0893300250172615,0.003116495775846829,0.1343529919831189,0.5434565434565435,0.006115852056635999,0.8661338661338661,0.9920079920079921,0.8661338661338661,0.13430086520024864,0.5594405594405595,0.004296904508251704,0.7882117882117882,1.0,0.9008134722420437,0.10849761270994716,0.15854795667408192,-0.04441055445787816,0.04995229374847168,0.1347117387451808
1,181,181,1.0,0.12457672459747413,0.0818858593702316,-0.03952602328274665,0.13598718848173338,0.9110889110889111,-0.0073053861906528,0.07592407592407592,0.9920079920079921,0.20246420246420246,0.13934488584486854,1.0,-0.0017714372307965865,0.003996003996003996,1.0,0.03196803196803197,0.09769948384280455,0.15606264836310937,-0.09777464188493715,0.021347548390989426,0.1347117387451808
5,254,254,1.0,0.12024481763593907,0.08250620588660235,0.008103374704982022,0.1349123452264838,0.991008991008991,-0.0042616242736007,0.6653346653346653,0.9920079920079921,0.8661338661338661,0.12357635176963161,0.8941058941058941,0.027071880787210255,0.9590409590409591,1.0,0.9590409590409591,0.09915516845990044,0.14052120516568095,-0.07295199854822344,0.08665394204282519,0.1347117387451808
0,176,176,1.0,0.09922033614764748,0.0756823793053627,-0.010377564290585792,0.1143071072885677,0.9920079920079921,-0.030387274690145617,0.8631368631368631,0.9920079920079921,0.8661338661338661,0.10396356856290104,0.9070929070929071,-0.008177625341300968,0.5364635364635365,1.0,0.8583416583416584,0.08587807353769397,0.12916020454140378,-0.07941956444621688,0.07437675848604444,0.1347117387451808
3,160,160,1.0,0.09810794057557355,0.08746898546814916,-0.0795714074992003,0.11031383373531,0.988011988011988,-0.01507776815476794,0.000999000999000999,0.9920079920079921,0.003996003996003996,0.10086136792332112,0.8711288711288712,-0.08883346356436654,0.7542457542457542,1.0,0.9008134722420437,0.09478147479285597,0.11200466363436795,-0.15574559616003647,-0.0030670096518596998,0.1347117387451808
