cluster_1,cluster_2,r_centred,r_plain,matched
0,0,0.14216784421523618,0.6707757581520281,False
0,1,0.15010143767718426,0.7009741484857319,False
0,2,0.30054599973366675,0.6911976842595204,True
0,3,-0.726336304644421,0.5197607405206934,False
0,4,0.20438455278006806,0.6120555198531596,False
0,5,0.35327934863805577,0.8874987238229781,False
0,6,-0.3058300038490738,0.4205435697281057,False
1,0,-0.18420437769971848,0.6343376818692001,False
1,1,-0.18674530294524172,0.6189762830565656,False
1,2,-0.055042257454624766,0.5714359366342942,False
1,3,0.8522939511062997,0.9510360300153492,True
1,4,-0.5044679701783229,0.32763253135999343,False
1,5,-0.14500051753570414,0.6705283212659259,False
1,6,0.12894998689905202,0.6691364318447391,False
2,0,-0.421420340724608,0.6718321074698175,False
2,1,-0.23514886142172686,0.7060105914815438,False
2,2,0.20909579541327433,0.7349483645939515,False
2,3,0.13249724758884235,0.7666229877924592,False
2,4,-0.4735536418830482,0.4593265810227752,False
2,5,0.8446655447129499,0.9666308780237883,True
2,6,-0.04440151736077474,0.6794096607877108,False
3,0,-0.1704839680754409,0.4889067931682691,False
3,1,0.4386485240026994,0.7716292045246765,False
3,2,-0.7005443503008085,0.1957207710066236,False
3,3,-0.07359708330065007,0.6454517663245217,False
3,4,0.9099178555594383,0.9397772030440131,True
3,5,-0.02956734976510912,0.7060979745799196,False
3,6,-0.46843533200438436,0.274832298299926,False
4,0,0.7443197352382556,0.8790048955229102,True
4,1,-0.23708737605529814,0.5143074433195276,False
4,2,0.4015873225266657,0.7464316897016747,False
4,3,-0.40283428605867533,0.6711260324475399,False
4,4,-0.1834121276750953,0.39858479328438334,False
4,5,-0.485015825980352,0.7177257036536906,False
4,6,0.304438247753626,0.6317976219984689,False
5,0,0.03711275551100821,0.6912101553543958,False
5,1,0.2753981346614354,0.7766210230358542,True
5,2,-0.2487298172953717,0.5413987528548018,False
5,3,-0.24007792889511587,0.7220978007642777,False
5,4,0.7161105294289646,0.8063118966260413,False
5,5,-0.07854352828747041,0.8143374961245953,False
5,6,-0.5257830089469553,0.43144645398595116,False
6,0,0.13108963433704365,0.6145705403892828,False
6,1,-0.16532970473021902,0.5524563516775086,False
6,2,0.2966048982056529,0.6875559804542987,False
6,3,-0.09199381449565723,0.7407339482357775,False
6,4,-0.4692801535277049,0.2653745953791919,False
6,5,-0.5336649880318298,0.6566517936579407,False
6,6,0.8902796288055421,0.9247706806975433,True
