cluster_1,cluster_2,r_centred,r_plain,matched
0,0,0.4390019818559464,0.5569283556457556,False
0,1,-0.2013999753091053,0.49832337413411826,False
0,2,-0.47822180494254446,0.7556064753865641,False
0,3,0.8405460535642465,0.7215419993625273,True
0,4,-0.003130853238588766,0.3668283893280771,False
0,5,-0.5757935371330027,0.7520987702144803,False
0,6,0.23014258212991934,0.2923712510023828,False
0,7,-0.1697106321091183,0.5335839923243172,False
1,0,-0.08461126327896401,0.513909527232227,False
1,1,0.10114036502008793,0.6373297970475201,False
1,2,0.44964578722946996,0.8522941153864292,False
1,3,-0.5149877289724328,0.3153887938472997,False
1,4,-0.43403391431037286,0.27530896222009754,False
1,5,0.9526529172923645,0.9862467449941017,True
1,6,-0.4336362976621363,0.21216648980300204,False
1,7,0.1334395354053367,0.575364724113552,False
2,0,0.503633838455726,0.6074846235295374,False
2,1,-0.4361267087822549,0.24862606981018961,False
2,2,-0.13554600166883166,0.756365283376495,False
2,3,0.13037284781681166,0.30076591263769953,False
2,4,-0.42816202224656935,0.02387815103098193,False
2,5,-0.32883985730325305,0.7037585058354301,False
2,6,0.959273358463333,0.8191501771322205,True
2,7,-0.14999650781454735,0.4543535484134481,False
3,0,-0.6208230685996767,-0.10069910222915532,False
3,1,0.07087078482060832,0.5077793399695393,False
3,2,0.013308095730187978,0.7061751299179975,False
3,3,0.28847980604489465,0.4570680167799501,False
3,4,0.9821738343420623,0.9045529697895772,True
3,5,-0.3903270173873736,0.5674780496384668,False
3,6,-0.35222763062013684,-0.07728213557025299,False
3,7,-0.22736353934098819,0.35931999983861546,False
4,0,-0.14447883912411758,0.4590088558616129,False
4,1,-0.23445663379213397,0.5282935181083792,False
4,2,0.8224751703768871,0.9562786110860664,True
4,3,-0.5565589381262176,0.2760404291063742,False
4,4,-0.3605734020508501,0.30374546793234525,False
4,5,0.6160760941413791,0.9241337453980032,False
4,6,0.17209906663078314,0.4291334219548698,False
4,7,-0.12083956735430103,0.5125024560831759,False
5,0,0.13058330468165047,0.42978568115162796,False
5,1,0.9460235286662793,0.939309699418608,True
5,2,-0.32270627631304805,0.6614271744495336,False
5,3,-0.2448773090621478,0.19396983010289126,False
5,4,-0.06807380967396297,0.31658568761639405,False
5,5,-0.03595941437424144,0.7705220967642583,False
5,6,-0.29494366605215405,0.051254173154245256,False
5,7,-0.08690929511479817,0.48356982321209113,False
6,0,-0.5270599395665416,0.29886214240979614,False
6,1,-0.3601490258807222,0.48700545795787203,False
6,2,0.10126806358862918,0.8182817352142563,False
6,3,-0.2342396625134221,0.39576591477897816,False
6,4,0.16367058868433185,0.5042001903457977,False
6,5,0.029837755056106995,0.8100316978727329,False
6,6,-0.36550780768315105,0.2003695126351611,False
6,7,0.8367034077581617,0.8323064142260063,True
7,0,0.7156850558765788,0.6570552915814674,True
7,1,0.02390762121837372,0.589043334872827,False
7,2,-0.6514022782849344,0.7279609421855812,False
7,3,0.4779788311891948,0.503468516519626,False
7,4,-0.1804816191542564,0.28323602718397883,False
7,5,-0.3031439778525411,0.8545229473377187,False
7,6,0.2432038669493405,0.2740664199087173,False
7,7,-0.20258979149105003,0.5307630604612031,False
