cluster,n,n_patients,top_n,top_share,top_patient,null_patients,null_share
0,187,20,43,0.22994652406417113,22,25.8325,0.10584224598930483
1,223,23,33,0.14798206278026907,22,26.0775,0.10395739910313903
2,361,20,93,0.25761772853185594,26,26.635,0.09963988919667591
3,208,18,65,0.3125,8,25.9625,0.10614182692307693
4,129,19,47,0.3643410852713178,17,24.9525,0.11143410852713176
5,229,23,47,0.2052401746724891,25,26.235,0.10430131004366812
6,126,18,39,0.30952380952380953,11,24.8275,0.1121626984126984
7,225,18,47,0.2088888888888889,18,26.105,0.10435555555555556
