cluster_1,cluster_2,r_centred,r_plain,matched
0,0,-0.1425319191791507,0.7361183711349073,True
0,1,0.3825382125181279,0.8375048073250163,False
0,2,-0.42369848238515595,0.49412215723675074,False
0,3,0.6219282928881098,0.9304553725584167,False
0,4,-0.5218073594853144,0.6158854716641045,False
0,5,0.1118609631397804,0.6987871642737834,False
1,0,-0.10097486054923165,0.6066830471394995,False
1,1,-0.6293804580213387,0.5937438785095814,False
1,2,0.30721769418633527,0.6488730484650694,False
1,3,0.7138602319977079,0.951862846310358,True
1,4,-0.16888047717477836,0.4944870301967864,False
1,5,0.03466134629274393,0.5612284175359039,False
2,0,0.21249055249907306,0.6911712712707929,False
2,1,-0.09945989498167464,0.6748355412618607,False
2,2,0.9338375510784067,0.9532013642559541,True
2,3,-0.10173740943850167,0.6766082932707331,False
2,4,-0.27811750317535966,0.4092833327686633,False
2,5,-0.7431596048556938,0.14793654583055793,False
3,0,0.209561508129283,0.6830105639413666,False
3,1,-0.22844700851236627,0.7357413081705844,False
3,2,-0.4892038703295462,0.24795078580402471,False
3,3,-0.5447995144311523,0.6057084688861178,False
3,4,0.5308332513831926,0.7481921288039565,False
3,5,0.5691551020302406,0.7931956590736031,True
4,0,-0.2523545116038975,0.5705651352001557,False
4,1,-0.5632153037428206,0.7192810627089256,False
4,2,0.07820784542408846,0.5663294461388069,False
4,3,-0.14257017588323656,0.8052773556926272,False
4,4,0.6881769896934409,0.8205868022553358,True
4,5,0.26372139520288673,0.6687255315187104,False
5,0,-0.031003972260510562,0.6963085175694622,False
5,1,0.7619096172514958,0.9359695907105448,True
5,2,-0.49433794203325593,0.3797660134743031,False
5,3,-0.4553159404394542,0.6385339404863813,False
5,4,0.03386085116706713,0.7178723988615461,False
5,5,0.04179651992809029,0.6201569837285524,False
