cluster_1,cluster_2,r_centred,r_plain,matched
0,0,-0.18173391654212162,-0.0975979822528329,False
0,1,-0.3623361473349069,-0.2924076509321789,False
0,2,0.5125234382882985,0.34634042430295636,False
0,3,0.9012072935273933,0.8715593212309902,True
0,4,-0.07508116323768875,0.020831292916789604,False
0,5,-0.6709880089152297,-0.19183079080152587,False
0,6,-0.11837511762734505,0.25414436412691443,False
0,7,0.268960420190828,0.439627175026193,False
1,0,0.4978838928920547,0.6372252425739996,False
1,1,0.9708301342267558,0.9771170368461877,True
1,2,-0.48181910240050296,-0.371225591921734,False
1,3,-0.2155198980166589,-0.08842622395443082,False
1,4,-0.3277664055117687,0.05988979986878225,False
1,5,0.18217881225514326,0.4628794314854596,False
1,6,-0.1467139464189926,0.252923863488672,False
1,7,-0.6523683159831973,0.052045972059641794,False
2,0,-0.49357328751788193,0.39936542395979774,False
2,1,-0.5346320255941283,0.17470369556156673,False
2,2,-0.26879619106241454,0.26159841431891795,False
2,3,-0.33928725337400034,0.28402679251911056,False
2,4,0.2775532772634207,0.6797746406081531,False
2,5,0.4885102159587611,0.7671023054002466,False
2,6,0.12447107638775944,0.5781101244468055,False
2,7,0.8151197930467445,0.9603227198033966,True
3,0,0.510714913131412,0.6318252277586114,False
3,1,0.030990083144636787,0.22474343724804274,False
3,2,0.6448417367286905,0.5897953379520763,False
3,3,0.11282877607094513,-0.05690290814268421,False
3,4,-0.15869628974734737,0.13511696353940017,False
3,5,-0.1590294303104413,0.3748434138139679,True
3,6,-0.3483139804076633,0.25878593739248784,False
3,7,-0.3876845487175589,0.25161415487232663,False
4,0,-0.3567775753256285,0.3445288741148607,False
4,1,-0.28034741456735807,0.21597438798157986,False
4,2,-0.2878651816046366,0.18542628011273907,False
4,3,-0.2724103000070363,0.2695580792026747,False
4,4,-0.43909814877051845,0.21094816201287392,False
4,5,-0.17340104764034253,0.3734406111027273,False
4,6,0.9965420342098794,0.9983354253653884,True
4,7,0.13157854145567277,0.6087557405143457,False
5,0,0.6142016124172043,0.8136793717873954,True
5,1,0.7285137794865585,0.8278910107884858,False
5,2,-0.4973296703897738,-0.21376304310732339,False
5,3,-0.394445326553339,-0.1041996366473536,False
5,4,-0.05527170850283646,0.3931509391569024,False
5,5,0.6005361497628364,0.8135922580732519,False
5,6,-0.42080975555116973,0.2588545511959164,False
5,7,-0.47443894855565283,0.36165912482769275,False
6,0,-0.30686328257635487,-0.03105820978214719,False
6,1,-0.6969972590473388,-0.44725169988473995,False
6,2,0.8445045129977057,0.8311260174767123,True
6,3,0.4335219730967219,0.3655060744545937,False
6,4,0.3118204042728445,0.44799677312395136,False
6,5,-0.4260394869303209,0.11024167301620129,False
6,6,-0.2145334739088135,0.26891182398253916,False
6,7,0.4257000566846362,0.6444605550054368,False
7,0,-0.15701953817332234,0.31531405839346205,False
7,1,-0.03446830146996678,0.2845827047538294,False
7,2,-0.09470003145857925,0.05811376416239619,False
7,3,-0.11815519520963313,0.058966421559691375,False
7,4,0.9248265941192769,0.9604632741964769,True
7,5,0.3516630634944358,0.6711163978849232,False
7,6,-0.533888635731377,0.14424681483373386,False
7,7,0.0008437020269290978,0.5279173689315203,False
