cluster_1,cluster_2,r_centred,r_plain,matched
0,0,-0.1576432243385988,0.5849031132781319,False
0,1,-0.5267468923830629,0.37409631310955127,False
0,2,-0.3609359398883382,0.7235543325987072,False
0,3,0.4944581185206564,0.7672682310319345,False
0,4,0.8845388710310607,0.9567568037145293,True
0,5,-0.13751506861162477,0.5719640992643762,False
0,6,-0.1669300969393063,0.535651463068009,False
1,0,-0.2312369060794242,0.7508692442341127,False
1,1,-0.4901212798680145,0.5886756701440949,False
1,2,0.7913552327100941,0.9616341526587081,True
1,3,0.18242929077626277,0.7427830404651199,False
1,4,-0.07289918456767791,0.7328234718497806,False
1,5,0.030268788855587585,0.7401476739517561,False
1,6,-0.3225424993277633,0.6848070695642898,False
2,0,-0.24366027179142213,0.7051693147284617,False
2,1,0.2554759532997213,0.7673127150600523,False
2,2,0.6309085780546605,0.9336974090660983,False
2,3,-0.3769001359491715,0.5459402446822533,False
2,4,0.010542938697590314,0.7141899811055472,False
2,5,-0.4360290773789889,0.5931454246288903,False
2,6,0.09922956808490242,0.7564353293181125,True
3,0,-0.003877290295977765,0.6847680923451841,False
3,1,-0.10720265235002516,0.5942017931958316,False
3,2,-0.1457026968444069,0.7716140238947538,False
3,3,0.056610270469209634,0.6080632131786768,False
3,4,-0.45899891098223256,0.4813637174784072,False
3,5,0.8436598996064222,0.9299371446773397,True
3,6,-0.2291838008313018,0.5684456964748952,False
4,0,0.009174768373856642,0.6241647539619093,False
4,1,0.9023581915256014,0.9549341968944124,True
4,2,0.052765031587784304,0.7702526514175816,False
4,3,-0.7130255348796224,0.22964056151801637,False
4,4,-0.45751295584866125,0.39959454285288293,False
4,5,-0.3462542777782785,0.46180034840164036,False
4,6,0.5731513129170487,0.8203094757412337,False
5,0,0.6982960855533713,0.9189597511049628,True
5,1,-0.18507403664427446,0.5683918058937123,False
5,2,-0.5874354522069967,0.7751540044174681,False
5,3,0.3377371003911963,0.7190416543556137,False
5,4,0.00724008931606903,0.6359846809760783,False
5,5,0.06592495770082887,0.6972427232246927,False
5,6,-0.19159634586679147,0.5616347325814054,False
6,0,0.07511574078016404,0.7450401376010614,False
6,1,0.003328498360126605,0.67641791891557,False
6,2,-0.644496015904288,0.7645129060633999,False
6,3,0.2286686220637396,0.6904482808587982,True
6,4,0.2158027236931072,0.7365260832900675,False
6,5,0.015877170656579405,0.7015317820459248,False
6,6,0.16851315984653092,0.7342469958673719,False
