cluster_1,cluster_2,r_centred,r_plain,matched
0,0,-0.06846050681786142,0.7816542851337807,False
0,1,-0.5485209757794199,0.43904488851324347,False
0,2,-0.5661358597700183,0.513522425775287,False
0,3,0.9387880001124556,0.9633437855669484,True
0,4,-0.4543671909069309,0.47112543742300295,False
0,5,0.5765428137935915,0.863512371835325,False
1,0,-0.003884560515569707,0.8270905565727859,False
1,1,0.3131794936858238,0.7609800323363486,False
1,2,0.19814284041849,0.7710456423636388,True
1,3,0.05776386328384469,0.6434660276220507,False
1,4,-0.5656908778107861,0.4748996301937392,False
1,5,-0.0394669877757704,0.678469997253752,False
2,0,0.41718781613716127,0.9086960181900219,False
2,1,-0.48641385952167643,0.6391009784301636,False
2,2,-0.13773313189171693,0.7505547884165141,False
2,3,0.1880835673041818,0.7458634470071943,False
2,4,-0.051674085322721025,0.7404404589434425,False
2,5,-0.044355414353123936,0.790259217466347,True
3,0,0.8243829649627302,0.963725876279976,True
3,1,-0.07734900319451157,0.7687099459751703,False
3,2,0.08449131326740555,0.8092003721715451,False
3,3,-0.42447060326531816,0.604939007059899,False
3,4,-0.04277994570896676,0.7808458678588226,False
3,5,-0.47764976832619527,0.7278068041614347,False
4,0,-0.49742733353946794,0.6888813065823114,False
4,1,0.28260603390146943,0.7215356704878009,False
4,2,0.2087023575741505,0.7589999156324065,False
4,3,-0.525196095407306,0.35642739091529935,False
4,4,0.8096855084122853,0.9200254998113818,True
4,5,-0.06421551138452547,0.6019679233344957,False
5,0,-0.6959663132374827,0.7203148473348975,False
5,1,0.5448267959132997,0.8395797049213487,True
5,2,0.26533933914322577,0.8161796977814224,False
5,3,-0.25404206884385283,0.5169623386177344,False
5,4,0.29766484033094975,0.7349148255298106,False
5,5,0.02207926663233389,0.6636208570994576,False
