cluster,n,n_patients,top_n,top_share,top_patient,null_patients,null_share
0,204,17,63,0.3088235294117647,22,26.0225,0.10509803921568629
1,351,19,103,0.2934472934472934,26,26.67,0.10106837606837607
2,235,17,94,0.4,25,26.205,0.10447872340425532
3,127,11,72,0.5669291338582677,23,24.835,0.11311023622047245
4,119,19,22,0.18487394957983194,3,24.655,0.11382352941176471
5,200,19,68,0.34,8,25.945,0.10640000000000001
6,201,23,28,0.13930348258706468,8,25.95,0.10475124378109452
7,251,12,72,0.2868525896414343,18,26.2625,0.10348605577689242
