cluster,n,n_lana,coverage,mean_P,median_P,rho,null_mean_P,p_mean,null_rho,p_rho,q_mean,q_rho,null_mean_P_sh,p_mean_sh,null_rho_sh,p_rho_sh,q_mean_sh,q_rho_sh,mean_P_lo,mean_P_hi,rho_lo,rho_hi,baseline_P
3,133,133,1.0,0.18525532180709495,0.1066997498273849,0.16096004392179164,0.1348530383268933,0.000999000999000999,0.006599514121838121,0.000999000999000999,0.007992007992007992,0.007992007992007992,0.17775790565490332,0.08091908091908091,0.12886492264265675,0.000999000999000999,0.32367632367632365,0.007992007992007992,0.15763366323643452,0.274076621194751,0.0902250093341977,0.2345754032856232,0.13365458465026067
4,352,352,1.0,0.1583225243560843,0.1004962772130966,0.06244051648174714,0.15356315224197067,0.17282717282717283,0.03421859305067854,0.028971028971028972,0.46087246087246087,0.057942057942057944,0.1571514847553017,0.34665334665334663,0.04776330178275566,0.06393606393606394,0.5546453546453546,0.1022977022977023,0.12121296863946905,0.2077440302254695,-0.006597465064388406,0.14301134581210626,0.13365458465026067
6,255,255,1.0,0.14134676190567946,0.090570718050003,0.011531662050526921,0.13080220884138538,0.00999000999000999,0.0030910856925121387,0.4855144855144855,0.03996003996003996,0.5548736977308406,0.13418584124574476,0.004995004995004995,0.012821382345796063,0.5544455544455544,0.03996003996003996,0.7392607392607392,0.12040739111385446,0.16101536035502564,-0.04602540899553922,0.07134516512558293,0.13365458465026067
1,133,133,1.0,0.12105636267845786,0.0856079384684562,-0.02867942570860818,0.13284024866727095,0.957042957042957,0.0004586917724527759,0.14185814185814186,0.996003996003996,0.22697302697302696,0.12868157975734162,0.996003996003996,-0.00899161530825749,0.060939060939060936,0.996003996003996,0.1022977022977023,0.0968719482295662,0.14687153528266755,-0.10091217745339295,0.042991877855333,0.13365458465026067
2,266,266,1.0,0.11997425303220241,0.0831265524029731,-0.029644693825859224,0.12845331983234662,0.9330669330669331,-0.014648820548035874,0.22777222777222778,0.996003996003996,0.3036963036963037,0.12512078578015104,0.986013986013986,-0.012842845029728892,0.055944055944055944,0.996003996003996,0.1022977022977023,0.08636813150121912,0.15074595067012211,-0.10512097342728886,0.04809323995793524,0.13365458465026067
0,129,129,1.0,0.11847192643195847,0.0868486389517784,-0.06585084970370596,0.1341461617856414,0.9560439560439561,0.005041798611079362,0.001998001998001998,0.996003996003996,0.007992007992007992,0.13372392191436822,0.993006993006993,-0.021438414906993237,0.001998001998001998,0.996003996003996,0.007992007992007992,0.08911304094224654,0.16173308078084533,-0.14390489904279943,0.005276337539574253,0.13365458465026067
5,255,255,1.0,0.11024181357968375,0.0831265524029731,-0.05943460100219079,0.1281911885788191,0.996003996003996,0.007091832018553213,0.006993006993006993,0.996003996003996,0.018648018648018648,0.10775345179721081,0.23376623376623376,-0.07310832391054042,0.8811188811188811,0.4675324675324675,0.952047952047952,0.09050186906977654,0.1301146180460297,-0.11889427421742725,0.006038651905328713,0.13365458465026067
7,157,157,1.0,0.10649428686281294,0.0831265524029731,-0.03547322559833876,0.11060835137029609,0.6943056943056943,-0.04128887352816952,0.6183816183816184,0.996003996003996,0.6183816183816184,0.10343244170901748,0.16983016983016982,-0.05588453785964836,0.952047952047952,0.45288045288045287,0.952047952047952,0.09097132574450402,0.15217907956780607,-0.11983795788439607,0.06376481991809577,0.13365458465026067
