cluster_1,cluster_2,r_centred,r_plain,matched
0,0,-0.09363288257357368,0.8320461218949202,False
0,1,0.12957294074332398,0.7064147346206759,False
0,2,0.18645687347349654,0.6467428376824224,False
0,3,-0.5435564154199202,0.6176519475240205,False
0,4,0.3925005603739137,0.6546230622879626,False
0,5,0.33583193646606596,0.8051600479397996,True
0,6,0.3178085013479974,0.8226589291942362,False
0,7,0.014204958821765055,0.6764374591227913,False
0,8,-0.3726559119142263,0.4587221245824845,False
0,9,-0.17582870438094328,0.4996735807670325,False
1,0,0.24391993043296065,0.8443012984255629,False
1,1,0.24263503447552154,0.7671219807011487,False
1,2,-0.5318109168936996,0.5192664911640926,False
1,3,-0.0630905699009055,0.7031018986313675,False
1,4,-0.6920938266171268,0.2612127154596548,False
1,5,-0.22181433590911026,0.6774148747552774,False
1,6,0.2691301755914006,0.8531914156934185,False
1,7,0.3992829564300488,0.8408052154449401,True
1,8,0.25818097927074724,0.7781874538931084,False
1,9,0.542973819269737,0.814849258067451,False
2,0,-0.00996753905244304,0.7708800731754165,False
2,1,-0.21043619232424113,0.5504950211869489,False
2,2,0.16645191980034446,0.6373246965320526,False
2,3,-0.31454089665891416,0.6067922777833775,False
2,4,0.7742737758777549,0.8257521471243765,False
2,5,0.2433197834689734,0.7402888596468646,False
2,6,-0.03054864879639669,0.6909259009654871,True
2,7,-0.10279612800750014,0.6046070689094168,False
2,8,-0.4653211957550188,0.39961647106796294,False
2,9,-0.3255899978377794,0.411370269546685,False
3,0,0.9018111006212856,0.9782706386241031,True
3,1,0.05408164757633406,0.744169625059475,False
3,2,-0.3370868424493665,0.6652949917862798,False
3,3,0.21001245935403123,0.7590481504144063,False
3,4,-0.2002965333150032,0.491737345525743,False
3,5,0.043454094532395876,0.7877057124245159,False
3,6,-0.06415007226908376,0.8196446151212498,False
3,7,-0.26612370217953757,0.7013876441236071,False
3,8,-0.3072832123819623,0.6609369479161875,False
3,9,-0.1278839593041748,0.6344774785858818,False
4,0,-0.5490458414815874,0.56885415536282,False
4,1,-0.01325229789576346,0.5693397184940366,False
4,2,0.0720031357899968,0.5147380054593926,False
4,3,-0.03638298723345725,0.7003963965901401,False
4,4,-0.48199966381828685,0.1148787468338234,False
4,5,-0.1548452289490366,0.5362516326865816,False
4,6,0.211905368844427,0.7132075665107567,False
4,7,0.13769951013691087,0.6368957043507062,False
4,8,0.9061205831510462,0.9551827349779964,True
4,9,0.3237631540307732,0.6545595290243329,False
5,0,-0.26547304529682625,0.7810330364587954,False
5,1,-0.08743748204009362,0.6153845701622309,False
5,2,0.7550450436289089,0.8726369679467367,True
5,3,-0.30855711962330834,0.689150935220348,False
5,4,0.17602702844155374,0.5492245553366603,False
5,5,-0.1806101009395451,0.6149639408862839,False
5,6,0.05912254616796857,0.7357635276985933,False
5,7,-0.032964098632513435,0.6393398459683775,False
5,8,0.004328198568854087,0.5696979681934852,False
5,9,-0.0017008700988870567,0.5462668652638355,False
6,0,-0.1339593660696456,0.6277743525950619,False
6,1,-0.42722672571108955,0.3794181264082217,False
6,2,0.012676031572894531,0.5297981765047977,False
6,3,0.09761605347200529,0.6620123396617072,False
6,4,0.864660334710925,0.9025818139013795,True
6,5,0.418791686183605,0.7572760542131189,False
6,6,-0.10640142109409362,0.5918307592991787,False
6,7,-0.3969913235149722,0.4161254336903487,False
6,8,-0.2801156370547973,0.4001027540389737,False
6,9,-0.5859997108486804,0.20707433974839687,False
7,0,0.2710017782731807,0.8396691486537369,False
7,1,0.7504322452174419,0.9011434557780227,True
7,2,-0.14421083448848987,0.5598806347967944,False
7,3,-0.4997654702135156,0.5350765121615007,False
7,4,0.12421867120428914,0.5406089091476163,False
7,5,-0.05017609374047266,0.6662050523465609,False
7,6,-0.03733560569636011,0.7182028193781105,False
7,7,0.00013775384588019836,0.6687904250775534,False
7,8,-0.3729660749287493,0.4808943881742953,False
7,9,0.05550757242946362,0.5961950288582608,False
8,0,-0.023194706435969093,0.6637094476669374,False
8,1,-0.3444337392144609,0.49574929367385734,False
8,2,-0.12259296683697482,0.6154761448797317,False
8,3,0.9364008298843911,0.9776740895757723,True
8,4,-0.30791012134009765,0.32852918291067135,False
8,5,0.026564616057894945,0.6815379611815237,False
8,6,-0.3162864435292613,0.6232658549608376,False
8,7,-0.08883160916479177,0.6366817453107682,False
8,8,0.1147378477612579,0.7052590795705539,False
8,9,-0.23089846520793822,0.47962602112636027,False
9,0,-0.36780858357360396,0.6568440572065903,False
9,1,0.30514956366594176,0.7245966877335174,False
9,2,0.2057878560108629,0.5985883661164068,False
9,3,-0.3961499103653405,0.5608877427094036,False
9,4,-0.5355445750881029,0.10317500205133645,False
9,5,-0.5542527992610702,0.38640628434469665,False
9,6,0.05546139705048469,0.6749180418914716,False
9,7,0.5599965977335162,0.828745134976186,False
9,8,0.3763122588343667,0.7008540627216621,False
9,9,0.8332369764520603,0.9237954121000777,True
