comparison,axis,method_1,feature_set_1,run_1,k_1,graded_1,method_2,feature_set_2,run_2,k_2,graded_2,n_matched,r_matched_mean,r_matched_min,r_unmatched_mean,r_gap,n_electrodes,diag_share,diag_null_mean,diag_null_sd,diag_z,diag_p,diag_n_draw,diag_share_adj,overlap_hard_mean,n_sig_plain_hard,n_sig_within_hard,overlap_weighted_mean,n_sig_plain_weighted,n_sig_within_weighted
cnmf_vs_kmeans_concat_hg,A algorithms,cnmf,concat_hg,20260914_225554,8,True,kmeans,concat_hg,20260915_004134,8,False,8,0.7720655751832366,-0.1393193029591419,-0.10978151446604545,0.881847089649282,1680,0.6363095238095238,0.12469047619047618,0.0926736757600904,5.52065128983882,0.009900990099009901,100,0.5845007208334466,0.4758743607993916,7,7,0.18306790706840076,7,7
cnmf_vs_hierarchical_concat_hg,A algorithms,cnmf,concat_hg,20260914_225554,8,True,hierarchical,concat_hg,20260915_003616,8,False,8,0.7163959360840214,-0.07219776770955955,-0.10215147854558793,0.8185474146296093,1680,0.46904761904761905,0.12889285714285714,0.07647494824342396,4.44792405510404,0.009900990099009901,100,0.3904855616142566,0.31095804699343754,7,7,0.1515175441379668,7,7
kmeans_vs_hierarchical_concat_hg,A algorithms,kmeans,concat_hg,20260915_004134,8,False,hierarchical,concat_hg,20260915_003616,8,False,8,0.8685524155942256,0.5722976930846906,-0.12295962901890059,0.9915120446131261,1680,0.6357142857142857,0.11610714285714285,0.08114044324809744,6.403799659663881,0.009900990099009901,100,0.5878621358438725,0.4591822153147956,8,8,0.4591822153147956,8,8
cnmf_concat_hg_vs_concat_bands5,B feature sets,cnmf,concat_hg,20260914_225554,8,True,cnmf,concat_bands5,20260914_231152,8,True,8,0.6138422402866892,-0.008386034956322822,-0.08635806625068398,0.7002003065373732,1680,0.3630952380952381,0.11949404761904762,0.04962231773465984,4.909105450873401,0.009900990099009901,100,0.27666046983268544,0.24582979865393642,7,7,0.41304243348051345,7,7
cnmf_concat_hg_vs_concat_bands5z,B feature sets,cnmf,concat_hg,20260914_225554,8,True,cnmf,concat_bands5z,20260914_231813,8,True,8,0.6800547758227748,0.16735903086135162,-0.09657878058531269,0.7766335564080875,1680,0.4857142857142857,0.11419047619047619,0.06143619378789675,6.04731163532793,0.009900990099009901,100,0.4194172669605419,0.31390229819698645,8,8,0.44918212284024395,6,7
cnmf_concat_hg_vs_concat_rawds,B feature sets,cnmf,concat_hg,20260914_225554,8,True,cnmf,concat_rawds,20260914_230430,8,True,8,0.5276330105385646,-0.3595287525530615,-0.07333323994809339,0.600966250486658,1680,0.34464285714285714,0.11999404761904764,0.056057698654182,4.00745686885329,0.019801980198019802,100,0.25528101135679543,0.24103794638327436,7,6,0.39122747465296787,6,6
