cluster_1,cluster_2,r_centred,r_plain,matched
0,0,0.3118641056974795,0.8065747835058645,False
0,1,0.005215596977023965,0.705271764723327,False
0,2,-0.38160141161748423,0.7174549403128432,False
0,3,-0.35989413053687885,0.5717193687896007,False
0,4,0.04946073768188181,0.5459537150027403,False
0,5,0.43490705113486056,0.8697391471538315,True
0,6,0.05606231109984779,0.6027390420933169,False
1,0,0.011974279841582156,0.6919570726995584,True
1,1,-0.12129467614578711,0.6674153390935731,False
1,2,0.5316371992610656,0.851402923700121,False
1,3,0.1264472331298115,0.7385306286550496,False
1,4,-0.3502205419759029,0.3551546682001535,False
1,5,-0.19765926216403507,0.6556388183311443,False
1,6,0.0486521010435744,0.6020264061019498,False
2,0,0.04126752626810758,0.8065322297615797,False
2,1,-0.41965416838144864,0.7162975737793885,False
2,2,0.6069939906625552,0.9173400866243472,True
2,3,-0.025690372527569373,0.8032739183725139,False
2,4,-0.48858497438376686,0.42426817305583353,False
2,5,0.2705814751246022,0.8702104678291063,False
2,6,0.14366060612387635,0.725411026241185,False
3,0,-0.4951507166729988,0.4668683823076926,False
3,1,0.5580065168013912,0.8527640867905271,False
3,2,-0.02022964761621239,0.7298230695093175,False
3,3,-0.3906813795268604,0.47414968411898745,False
3,4,0.9220563619064682,0.9376313239147225,True
3,5,-0.29115556849290175,0.5985033147572281,False
3,6,-0.7246105008137235,0.18384503902439614,False
4,0,0.18435447810421562,0.7462871075475793,False
4,1,-0.18452241436227312,0.5590892991557617,False
4,2,-0.5629079965220185,0.7166156010926535,False
4,3,0.29581067925120424,0.7421521723587237,False
4,4,-0.26942877870427806,0.3528038246614406,False
4,5,0.26771586618497384,0.8381207352223797,False
4,6,0.4981714911656908,0.770579586684617,True
5,0,-0.17594149695853584,0.7152319222996842,False
5,1,0.2614051040778348,0.8200347151336791,True
5,2,-0.17681285891939347,0.8129821679029856,False
5,3,-0.3965992873725021,0.6377958976341411,False
5,4,0.7036765394831701,0.7906792824148099,False
5,5,-0.25789052706076215,0.7507322748950388,False
5,6,-0.3439272958436276,0.5144271240928989,False
6,0,0.24642320290799183,0.7426524586119907,False
6,1,-0.10977579626904815,0.5828996656136755,False
6,2,-0.446483623557313,0.6906688908683051,False
6,3,0.7327836477795968,0.8961612534533672,True
6,4,-0.46407040421906565,0.24971642306930567,False
6,5,-0.09449158484825515,0.691210150804898,False
6,6,0.46679562311623396,0.7357031453966647,False
