comparison,axis,rank,weighting,cluster_1,cluster_2,r_centred,r_plain,overlap,n_1,n_2,null_plain_mean,null_plain_sd,z_plain,p_plain,null_within_mean,null_within_sd,z_within,p_within
cnmf_vs_hierarchical_concat_hg,A algorithms,6,hard,8,0,0.7913741010149046,0.8444495233165609,0.3170731707317073,152.0,118.0,0.05878538057801657,0.018020589029694195,14.332927171697108,0.000999000999000999,0.1861663755964939,0.015333637412303584,8.537230378890717,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,7,hard,2,2,0.7219801418005701,0.5292684318971104,0.2508361204013378,143.0,231.0,0.05573248119280987,0.017592598251277482,11.090098029968967,0.000999000999000999,0.07485257765355177,0.01977452025722823,8.899510099794119,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,8,hard,0,4,0.5275354724173014,0.5654706849942072,0.12540192926045016,193.0,157.0,0.06459744636359437,0.021227196803239468,2.8644612597917996,0.000999000999000999,0.10739372780469085,0.011744719097483616,1.5333020148278969,0.07592407592407592
cnmf_vs_hierarchical_concat_hg,A algorithms,9,hard,7,6,-0.31302468041944664,0.6441152591716403,0.025396825396825397,182.0,141.0,0.06250076836601026,0.021379073671764334,-1.7355262224568975,0.9590409590409591,0.07419446434910552,0.03760022399455222,-1.2978018152059483,0.993006993006993
cnmf_vs_hierarchical_concat_hg,A algorithms,1,weighted,1,7,0.9715052198209045,0.9644531491025153,0.34826665763978804,115.3503215964003,81.0,0.04845875917074663,0.01171038823151606,25.601875236055044,0.000999000999000999,0.3248704748036936,0.003807707565962643,6.144427435876255,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,2,weighted,3,5,0.9406045026366472,0.9323978026315958,0.22884244211519533,169.16557195484825,197.0,0.05748690279156424,0.016443998341184467,10.420551970895437,0.000999000999000999,0.11911884765000892,0.004716195999550297,23.265274487245414,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,3,weighted,4,3,0.9189002968588456,0.5855568983358664,0.10605816233375709,196.53222564905937,50.0,0.06019065670103355,0.019028265078899754,2.410493307852093,0.000999000999000999,0.10605816233375708,1.38847319102294e-17,,1.0
cnmf_vs_hierarchical_concat_hg,A algorithms,4,weighted,6,1,0.9059534263018207,0.8747582674547685,0.20455038843064513,175.49809165646823,244.0,0.05866531890670587,0.016530915315526456,8.824984384677025,0.000999000999000999,0.1609793498833422,0.003399957387966748,12.81517194936358,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,5,weighted,5,8,0.8664601033378093,0.9518681300487195,0.22839316060860482,241.2582509473795,405.0,0.067339121289116,0.023316344297612736,6.907345219463862,0.000999000999000999,0.17033372837792154,0.0033304629569966917,17.432841313761216,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,6,weighted,8,0,0.7913741010149046,0.8444495233165609,0.11752394563579117,153.3528652264934,118.0,0.054492895634759196,0.014189863868410781,4.441977075012719,0.000999000999000999,0.08547794192237089,0.004079937500156853,7.854532995220706,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,7,weighted,2,2,0.7219801418005701,0.5292684318971104,0.13522052008567506,182.9025955098893,231.0,0.05917095273665849,0.017035600227884647,4.464155435188904,0.000999000999000999,0.07134475900043327,0.01147091615706211,5.568496902134226,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,8,weighted,0,4,0.5275354724173014,0.5654706849942072,0.0933647558697266,190.7737085370627,157.0,0.06049842936093252,0.017966654849819446,1.8292958140242992,0.025974025974025976,0.08187624897268757,0.004266206602324622,2.6929091738733515,0.003996003996003996
cnmf_vs_hierarchical_concat_hg,A algorithms,9,weighted,7,6,-0.31302468041944664,0.6441152591716403,0.04116469688710042,199.16636892239896,141.0,0.06144034752067451,0.019277959246453768,-1.0517529565430452,0.8331668331668332,0.06474021481048618,0.01475150562903668,-1.598177061803102,1.0
kmeans_vs_hierarchical_concat_hg,A algorithms,1,hard,7,7,0.9973371588507636,1.0,1.0,81.0,81.0,0.04523816404671947,0.012465251807498244,76.59386675036609,0.000999000999000999,0.8184222826533967,0.017061561908588888,10.642502621943192,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,2,hard,1,1,0.954206795518204,0.9702418843660148,0.608,158.0,244.0,0.061954828122147046,0.017826230352249617,30.631555920006594,0.000999000999000999,0.32745456960178293,0.015803929149795167,17.75162541790142,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,3,hard,0,5,0.9468407707819821,0.9579984694715633,0.49049429657794674,195.0,197.0,0.06614459012602442,0.02178767664490239,19.476592817491,0.000999000999000999,0.16438388779964894,0.014380874121805935,22.676675007106255,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,4,hard,6,3,0.9295324997256679,0.9339899028020814,0.4032258064516129,124.0,50.0,0.05259618746888448,0.01578451179377175,22.213523203237727,0.000999000999000999,0.40322580645161293,5.55389276409176e-17,,1.0
kmeans_vs_hierarchical_concat_hg,A algorithms,5,hard,5,2,0.8437494276905952,0.8526276745222026,0.404320987654321,224.0,231.0,0.06948341453990776,0.024660637552186324,13.577814945207196,0.000999000999000999,0.1585772889406914,0.014043902613997681,17.49824856152838,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,6,hard,8,8,0.8203590263186699,0.932545049614417,0.3953033268101761,308.0,405.0,0.07942527622121374,0.03009210217570463,10.497041673744942,0.000999000999000999,0.11326784026304046,0.07743279417124126,3.642326091493213,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,7,hard,4,0,0.7360766953780976,0.8008055575437879,0.17898832684824903,185.0,118.0,0.06292082187772269,0.020475190350549725,5.668689911222736,0.000999000999000999,0.10462261169135176,0.01232514523346974,6.033658325984858,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,8,hard,2,4,0.2417904126625267,0.13392140750207732,0.0915032679738562,177.0,157.0,0.062342205607705266,0.020135996257234324,1.4482055913014062,0.07392607392607392,0.10546949572316013,0.03393391389108858,-0.4115713794208574,0.7542457542457542
kmeans_vs_hierarchical_concat_hg,A algorithms,9,hard,3,6,-0.13421713121888948,0.5333651388261197,0.02622950819672131,172.0,141.0,0.05997432266465062,0.02027727879187792,-1.6641687878476978,0.951048951048951,0.1444649255358705,0.0635965246767408,-1.8591490327519657,0.948051948051948
kmeans_vs_hierarchical_concat_hg,A algorithms,1,weighted,7,7,0.9973371588507636,1.0,1.0,81.0,81.0,0.04523816404671947,0.012465251807498244,76.59386675036609,0.000999000999000999,0.8184222826533967,0.017061561908588888,10.642502621943192,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,2,weighted,1,1,0.954206795518204,0.9702418843660148,0.608,158.0,244.0,0.061954828122147046,0.017826230352249617,30.631555920006594,0.000999000999000999,0.32745456960178293,0.015803929149795167,17.75162541790142,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,3,weighted,0,5,0.9468407707819821,0.9579984694715633,0.49049429657794674,195.0,197.0,0.06614459012602442,0.02178767664490239,19.476592817491,0.000999000999000999,0.16438388779964894,0.014380874121805935,22.676675007106255,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,4,weighted,6,3,0.9295324997256679,0.9339899028020814,0.4032258064516129,124.0,50.0,0.05259618746888448,0.01578451179377175,22.213523203237727,0.000999000999000999,0.40322580645161293,5.55389276409176e-17,,1.0
kmeans_vs_hierarchical_concat_hg,A algorithms,5,weighted,5,2,0.8437494276905952,0.8526276745222026,0.404320987654321,224.0,231.0,0.06948341453990776,0.024660637552186324,13.577814945207196,0.000999000999000999,0.1585772889406914,0.014043902613997681,17.49824856152838,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,6,weighted,8,8,0.8203590263186699,0.932545049614417,0.3953033268101761,308.0,405.0,0.07942527622121374,0.03009210217570463,10.497041673744942,0.000999000999000999,0.11326784026304046,0.07743279417124126,3.642326091493213,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,7,weighted,4,0,0.7360766953780976,0.8008055575437879,0.17898832684824903,185.0,118.0,0.06292082187772269,0.020475190350549725,5.668689911222736,0.000999000999000999,0.10462261169135176,0.01232514523346974,6.033658325984858,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,8,weighted,2,4,0.2417904126625267,0.13392140750207732,0.0915032679738562,177.0,157.0,0.062342205607705266,0.020135996257234324,1.4482055913014062,0.07392607392607392,0.10546949572316013,0.03393391389108858,-0.4115713794208574,0.7542457542457542
kmeans_vs_hierarchical_concat_hg,A algorithms,9,weighted,3,6,-0.13421713121888948,0.5333651388261197,0.02622950819672131,172.0,141.0,0.05997432266465062,0.02027727879187792,-1.6641687878476978,0.951048951048951,0.1444649255358705,0.0635965246767408,-1.8591490327519657,0.948051948051948
cnmf_concat_hg_vs_concat_bands5,B feature sets,1,hard,1,7,0.9035992876248893,0.9661947179540018,0.6176470588235294,90.0,130.0,0.04722936268746512,0.012148274577086882,46.95462656169636,0.000999000999000999,0.5980732461043942,0.006439998360929515,3.039412686482438,0.03796203796203796
cnmf_concat_hg_vs_concat_bands5,B feature sets,2,hard,6,1,0.8624507481677771,0.9267084464492122,0.32786885245901637,135.0,270.0,0.05612172248999473,0.014317857651842493,18.97959433435573,0.000999000999000999,0.24048959679403809,0.008957195603447732,9.755202357236115,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,3,hard,4,6,0.8573840453469634,0.9274931850074307,0.3467741935483871,165.0,169.0,0.06151092042771606,0.01580013310279716,18.05448544418716,0.000999000999000999,0.22747597701780287,0.013725959170888808,8.691430234150934,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,4,hard,3,8,0.773303076836356,0.9012619670900089,0.352112676056338,181.0,107.0,0.0644820514330686,0.016170228628939787,17.787665915155838,0.000999000999000999,0.1712051131168809,0.015406808462948288,11.742053091301827,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,5,hard,7,2,0.6865106718659522,0.8256998706047988,0.19814241486068113,182.0,205.0,0.061330484844321846,0.01670788814905721,8.188463365077007,0.000999000999000999,0.11790104968888543,0.01378186435756156,5.822243137066609,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,6,hard,5,0,0.639743783756563,0.9466746727579401,0.2755102040816326,383.0,242.0,0.0870424073290911,0.023534885597083496,8.008018393592572,0.000999000999000999,0.19538466987686612,0.011670668796781143,6.865547776222193,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,7,hard,0,4,0.4766719799334447,0.8257420440904844,0.1188118811881188,193.0,259.0,0.06503880287878401,0.01644114662646661,3.2706403957721553,0.000999000999000999,0.0829343082484354,0.011061879525671423,3.243352348615074,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,8,hard,2,3,0.11898916019585387,0.6840110960196176,0.08677685950413223,143.0,120.0,0.05535273677266517,0.014856541759205007,2.1151707605167873,0.016983016983016984,0.07873815094328153,0.010426731365287777,0.7709711010310312,0.27672327672327673
cnmf_concat_hg_vs_concat_bands5,B feature sets,9,hard,8,5,-0.304229320059648,0.7327478727521411,0.003663003663003663,152.0,122.0,0.05779914803746476,0.01591364492392862,-3.4018695674841317,1.0,0.00914699531804348,0.005594459187736025,-0.9802541176923105,0.954045954045954
cnmf_concat_hg_vs_concat_bands5,B feature sets,1,weighted,1,7,0.9035992876248893,0.9661947179540018,0.4142955723143066,115.3503215964003,142.6401584294464,0.1886929504493705,0.010132856198096216,22.2644649696423,0.000999000999000999,0.34992128241525994,0.0051172475577611915,12.579866260605645,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,2,weighted,6,1,0.8624507481677771,0.9267084464492122,0.4612645541343809,175.49809165646823,218.6069825826855,0.2703355471934509,0.020428177349921077,9.34635546140232,0.000999000999000999,0.3844044840048853,0.004512080147562792,17.034287427498754,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,3,weighted,4,6,0.8573840453469634,0.9274931850074307,0.4972528574928126,196.53222564905937,184.41433575029035,0.2889269716768633,0.0258662330120611,8.053970816655426,0.000999000999000999,0.42510403618294207,0.005368307242638789,13.43977124424157,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,4,weighted,3,8,0.773303076836356,0.9012619670900089,0.4511366935056036,169.16557195484825,142.3173547114095,0.2608329352902116,0.01960815286438465,9.70533836264868,0.000999000999000999,0.32740465471756525,0.0063735685354644744,19.413306391789096,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,5,weighted,7,2,0.6865106718659522,0.8256998706047988,0.3561265530339176,199.16636892239896,204.66551512109515,0.2859141194947041,0.02649415013311544,2.6501108050812294,0.000999000999000999,0.31778545755268534,0.005227801774035317,7.334075991874677,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,6,weighted,5,0,0.639743783756563,0.9466746727579401,0.4340485826916951,241.2582509473795,203.81040704252848,0.2738009293023156,0.0288855490226034,5.5476755267481055,0.000999000999000999,0.3709884312342387,0.00484004741799128,13.028829267880951,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,7,weighted,0,4,0.4766719799334447,0.8257420440904844,0.3250321929398388,190.7737085370627,226.05494411217822,0.28027305392863583,0.02462365216908245,1.8177295026690936,0.000999000999000999,0.31932915853475347,0.005205917828925508,1.0954906689840023,0.13486513486513488
cnmf_concat_hg_vs_concat_bands5,B feature sets,8,weighted,2,3,0.11898916019585387,0.6840110960196176,0.286119478268694,182.9025955098893,150.7276509055804,0.2958527696018486,0.025294811106492534,-0.38479399162843736,0.6463536463536463,0.2888881700611384,0.0049056866532688455,-0.5643841500964087,0.7212787212787213
cnmf_concat_hg_vs_concat_bands5,B feature sets,9,weighted,8,5,-0.304229320059648,0.7327478727521411,0.20044444547683296,153.3528652264934,150.76265134478604,0.25576467531585684,0.0191332981065569,-2.891306534343176,1.0,0.2008074244635724,0.004778853062902724,-0.07595525159732554,0.5384615384615384
cnmf_concat_hg_vs_concat_bands5z,B feature sets,1,hard,1,3,0.9326347083672468,0.9754110712219026,0.5957446808510638,90.0,135.0,0.04649558990172663,0.012992599674414148,42.273994790353875,0.000999000999000999,0.5773895373430885,0.006309098508524961,2.909313190018116,0.04295704295704296
cnmf_concat_hg_vs_concat_bands5z,B feature sets,2,hard,4,6,0.9080131565486054,0.9408277451292988,0.39285714285714285,165.0,108.0,0.06282310669059318,0.014483363457377867,22.787112754422342,0.000999000999000999,0.2795003501699083,0.015054069939382,7.529976487666567,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,3,hard,5,0,0.8390862301588884,0.9686320798415882,0.2830188679245283,383.0,161.0,0.08758879452351802,0.019808548733381368,9.86594606356353,0.000999000999000999,0.19532416109035847,0.011811069554158614,7.424789637555982,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,4,hard,6,1,0.8264566628272259,0.8951051824633149,0.3180327868852459,135.0,267.0,0.05667355435373082,0.013751453775750261,19.005934702875123,0.000999000999000999,0.25068263336608887,0.008698835613641546,7.742433184222755,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,5,hard,2,8,0.7520540655586551,0.8756646003126394,0.22317596566523606,143.0,142.0,0.05588930449302771,0.014418960154892937,11.601853349698121,0.000999000999000999,0.07567530030767847,0.014144418504923368,10.42818870964655,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,6,hard,3,2,0.6247652452421811,0.8363230667607844,0.2671009771986971,181.0,208.0,0.06513078776845256,0.014824148908022132,13.624403713386052,0.000999000999000999,0.12790639195538786,0.013900245057421639,10.013822394375,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,7,hard,7,4,0.572311749399327,0.789731147679296,0.16470588235294117,182.0,214.0,0.06336167972952612,0.014933990819037402,6.786143359230174,0.000999000999000999,0.10621036084827906,0.012109168336503225,4.830680347247854,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,8,hard,0,5,0.47030071305682775,0.8945449611657164,0.07647058823529412,193.0,173.0,0.0657241041811639,0.015012830357278564,0.7158199885286846,0.24575424575424576,0.06799303540068083,0.010018053473436242,0.8462275488039945,0.2517482517482518
cnmf_concat_hg_vs_concat_bands5z,B feature sets,9,hard,8,7,0.15276464312235996,0.7357136475464003,0.06051873198847262,152.0,216.0,0.05869337896589404,0.014620669060283038,0.12484743448144521,0.47052947052947053,0.042030692380068145,0.01068647777846441,1.7300405233295781,0.057942057942057944
cnmf_concat_hg_vs_concat_bands5z,B feature sets,1,weighted,1,3,0.9326347083672468,0.9754110712219026,0.4547585910363022,115.3503215964003,148.8838139352259,0.1863158631473848,0.01305787453988682,20.557919060175326,0.000999000999000999,0.3857278612975308,0.005310270071939732,12.999476260829027,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,2,weighted,4,6,0.9080131565486054,0.9408277451292988,0.5096685632263858,196.53222564905937,159.92837041140828,0.28530355363813853,0.024463218113529108,9.171524717108445,0.000999000999000999,0.41492343402842696,0.005466564662061954,17.331749472477938,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,3,weighted,5,0,0.8390862301588884,0.9686320798415882,0.4604035823345945,241.2582509473795,163.30366322188706,0.2711930981447039,0.023809206266001404,7.946946323031173,0.000999000999000999,0.35687001111164157,0.005230620908511291,19.79374399977689,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,4,weighted,6,1,0.8264566628272259,0.8951051824633149,0.4359246383114851,175.49809165646823,221.02305182513672,0.2680719692777841,0.021713495282911156,7.730338522043641,0.000999000999000999,0.3694884530254946,0.004355304094129565,15.25408647711617,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,5,weighted,2,8,0.7520540655586551,0.8756646003126394,0.48186013139828676,182.9025955098893,175.96959103628893,0.29234282022170194,0.025732649592294154,7.364858037523555,0.000999000999000999,0.3325400144633634,0.006109624102960146,24.440147940128913,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,6,weighted,3,2,0.6247652452421811,0.8363230667607844,0.4105758925711537,169.16557195484825,176.21974713683673,0.25694402925188436,0.020827288320594287,7.376469800312707,0.000999000999000999,0.29692597575128443,0.005671155282631998,20.039993820646014,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,7,weighted,7,4,0.572311749399327,0.789731147679296,0.32299420852554295,199.16636892239896,210.01443433889474,0.2826819803461772,0.025260998760282406,1.5958287541167306,0.02197802197802198,0.3153874128888178,0.0056171952845584065,1.3541981810096846,0.07592407592407592
cnmf_concat_hg_vs_concat_bands5z,B feature sets,8,weighted,0,5,0.47030071305682775,0.8945449611657164,0.3312824138713421,190.7737085370627,162.78772664955102,0.2761138178874923,0.024106593952861157,2.2885272009695083,0.000999000999000999,0.30438392580170476,0.004652171078772871,5.781921518830411,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,9,weighted,8,7,0.15276464312235996,0.7357136475464003,0.2974182781949527,153.3528652264934,205.8696014447706,0.25199363393700464,0.020616603738885683,2.2033039405162107,0.000999000999000999,0.2798580020284019,0.0149517734360262,1.1744610926379773,0.013986013986013986
cnmf_concat_hg_vs_concat_rawds,B feature sets,1,hard,6,4,0.8883138297597035,0.919068732597656,0.35447761194029853,135.0,228.0,0.05641810056929161,0.014334641726115174,20.792951583016922,0.000999000999000999,0.2540777749143136,0.009965125019346375,10.075120666430964,0.000999000999000999
cnmf_concat_hg_vs_concat_rawds,B feature sets,2,hard,3,6,0.852358650948785,0.9309580347260701,0.42035398230088494,181.0,140.0,0.0644377685723955,0.016603485403566893,21.436234927639273,0.000999000999000999,0.16682307653343792,0.01680969992358769,15.082417111544487,0.000999000999000999
cnmf_concat_hg_vs_concat_rawds,B feature sets,3,hard,5,7,0.7219582065400358,0.9448612894283211,0.3408624229979466,383.0,270.0,0.0871237805669695,0.022623782759960357,11.215571026435269,0.000999000999000999,0.20554241299215997,0.011934845317156538,11.338229060351697,0.000999000999000999
cnmf_concat_hg_vs_concat_rawds,B feature sets,4,hard,4,5,0.6795396211778129,0.853646410890319,0.24766355140186916,165.0,102.0,0.0614710304571782,0.015493257079068049,12.017648709659882,0.000999000999000999,0.23737515756849156,0.005760127621458439,1.7861399103467468,0.1018981018981019
cnmf_concat_hg_vs_concat_rawds,B feature sets,5,hard,7,0,0.626485898282871,0.7932465303086046,0.20189274447949526,182.0,199.0,0.062344906344858286,0.016025218659373563,8.708014605030794,0.000999000999000999,0.10740532570243155,0.012026997485896515,7.85627658838913,0.000999000999000999
cnmf_concat_hg_vs_concat_rawds,B feature sets,6,hard,0,8,0.4142630762123706,0.8198321949718038,0.09951456310679611,193.0,260.0,0.06529242797202943,0.01612337382617278,2.1225170056663027,0.015984015984015984,0.09458190863671877,0.012638548580474971,0.39028646673065776,0.36163836163836166
