comparison,axis,rank,weighting,cluster_1,cluster_2,r_centred,r_plain,overlap,n_1,n_2,null_plain_mean,null_plain_sd,z_plain,p_plain,null_within_mean,null_within_sd,z_within,p_within
cnmf_vs_kmeans_concat_hg,A algorithms,5,weighted,4,4,0.8778549868947685,0.7487932654193922,0.24842321585002436,285.56506852472825,328.0,0.09604690377948688,0.015036124078085628,10.134015340603504,0.000999000999000999,0.12721246733862476,0.004238612527117692,28.596798536294703,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,6,weighted,1,5,0.8775559160988722,0.9369568998926936,0.20414436102870853,258.2421518386898,251.0,0.09164854028285283,0.013336094515421905,8.435439672069297,0.000999000999000999,0.11748880387666912,0.004749415176897841,18.245521590437146,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,1,hard,2,0,0.9698203315147432,0.9292625461175885,0.6475,297.0,362.0,0.09939414047183942,0.029217242386244218,18.759671165483244,0.000999000999000999,0.3169067767822357,0.013679397525641538,24.167235625551427,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,2,hard,5,4,0.8896584007394843,0.9010931916639259,0.5547945205479452,146.0,81.0,0.06610369897423754,0.016144054565445307,30.270637378772264,0.000999000999000999,0.5266951019297614,0.005346806459098196,5.255364830041572,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,3,hard,4,1,0.8483401448481784,0.5947182558187644,0.46511627906976744,273.0,231.0,0.09541570112762313,0.026092921934004552,14.168615491864362,0.000999000999000999,0.13691815042616814,0.013592508321133017,24.14551611002744,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,4,hard,3,2,0.7930540393600167,0.6985456932909562,0.37293729372937295,209.0,207.0,0.08124841148920026,0.022371267330387346,13.038549758151866,0.000999000999000999,0.2525476172451395,0.013385774424178832,8.993852179876317,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,5,hard,0,5,0.7852825985601477,0.936499262748116,0.4856115107913669,421.0,405.0,0.11693061735989281,0.03651891122634944,10.095615697476223,0.000999000999000999,0.29776619115466346,0.01170463120359481,16.04880293699566,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,6,hard,1,3,0.7703610251392184,0.9501874883753276,0.3905191873589165,278.0,338.0,0.09614530310083896,0.026210106111898637,11.231312189325331,0.000999000999000999,0.19980665459932528,0.012424902300552208,15.34921789695805,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,1,weighted,2,0,0.9698203315147432,0.9292625461175885,0.2859087838718836,303.3606438914645,362.0,0.09557613080476648,0.027729268814345422,6.86396220331099,0.000999000999000999,0.19699099387275534,0.004366453277202165,20.363847808329915,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,2,weighted,5,4,0.8896584007394843,0.9010931916639259,0.26668602876104697,194.97803600039867,81.0,0.07596996347945904,0.018102898682622475,10.535112007485413,0.000999000999000999,0.24649787491833178,0.0027095730763277872,7.4506770159067495,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,3,weighted,4,1,0.8483401448481784,0.5947182558187644,0.20554452902425888,285.56506852472825,231.0,0.09362491687262257,0.024564191650028606,4.556209858080389,0.000999000999000999,0.10732333794242158,0.00430253919928706,22.828656877341817,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,4,weighted,3,2,0.7930540393600167,0.6985456932909562,0.1784453238003483,270.04795546652474,207.0,0.08954596557387907,0.025120089420765015,3.5389745927011855,0.000999000999000999,0.14440696934300093,0.004050685056089983,8.403110581547823,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,5,weighted,0,5,0.7852825985601477,0.936499262748116,0.2506503362975688,311.8061442781941,405.0,0.09832168045008927,0.027371483394513275,5.565232020929286,0.000999000999000999,0.19092230613990352,0.0038538804996393295,15.498153137663449,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,6,weighted,1,3,0.7703610251392184,0.9501874883753276,0.18523068345019478,258.2421518386898,338.0,0.08919309465166504,0.02289688641777332,4.1943514522560665,0.000999000999000999,0.14000965616659683,0.0038405839793971782,11.7745185435825,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,1,hard,3,0,0.9694772579925418,0.9894374641656849,0.6586666666666666,260.0,362.0,0.09439677667704922,0.026233361290351146,21.509629808558334,0.000999000999000999,0.31374161716604826,0.013662723919038333,25.24570148270231,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,2,hard,4,1,0.9537161353218754,0.9507144186709503,0.5971428571428572,328.0,231.0,0.10442847265464127,0.029970109011226813,16.44019327068997,0.000999000999000999,0.162005459025891,0.01362870838654384,31.92799976163511,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,3,hard,0,4,0.9200522211175055,0.9223806772466604,0.37327188940092165,217.0,81.0,0.08311633583257941,0.022335576438317777,12.99073495459764,0.000999000999000999,0.334577606475638,0.004361163697931056,8.872467443412017,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,4,hard,1,2,0.8708504480200211,0.8945542995570811,0.4444444444444444,170.0,207.0,0.07261874832169314,0.01875088638125943,19.829766367438097,0.000999000999000999,0.27259202537539157,0.01466374579502686,11.719544342301392,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,5,hard,5,3,0.8627598085765029,0.9233000456775177,0.36027713625866054,251.0,338.0,0.08927959163338238,0.024896855474406173,10.884810128084734,0.000999000999000999,0.1766017805087098,0.011864081007377477,15.481633649983957,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,6,hard,2,5,0.8000053181169781,0.9368135837353115,0.42123893805309737,398.0,405.0,0.1149965027510324,0.035412118358052885,8.647955827031849,0.000999000999000999,0.258158376524217,0.011206108578752903,14.552827181960888,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,1,weighted,3,0,0.9694772579925418,0.9894374641656849,0.6586666666666666,260.0,362.0,0.09439677667704922,0.026233361290351146,21.509629808558334,0.000999000999000999,0.31374161716604826,0.013662723919038333,25.24570148270231,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,2,weighted,4,1,0.9537161353218754,0.9507144186709503,0.5971428571428572,328.0,231.0,0.10442847265464127,0.029970109011226813,16.44019327068997,0.000999000999000999,0.162005459025891,0.01362870838654384,31.92799976163511,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,3,weighted,0,4,0.9200522211175055,0.9223806772466604,0.37327188940092165,217.0,81.0,0.08311633583257941,0.022335576438317777,12.99073495459764,0.000999000999000999,0.334577606475638,0.004361163697931056,8.872467443412017,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,4,weighted,1,2,0.8708504480200211,0.8945542995570811,0.4444444444444444,170.0,207.0,0.07261874832169314,0.01875088638125943,19.829766367438097,0.000999000999000999,0.27259202537539157,0.01466374579502686,11.719544342301392,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,5,weighted,5,3,0.8627598085765029,0.9233000456775177,0.36027713625866054,251.0,338.0,0.08927959163338238,0.024896855474406173,10.884810128084734,0.000999000999000999,0.1766017805087098,0.011864081007377477,15.481633649983957,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,6,weighted,2,5,0.8000053181169781,0.9368135837353115,0.42123893805309737,398.0,405.0,0.1149965027510324,0.035412118358052885,8.647955827031849,0.000999000999000999,0.258158376524217,0.011206108578752903,14.552827181960888,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,1,hard,2,0,0.9586265487526207,0.9733740544548697,0.5706521739130435,297.0,281.0,0.10310086586109034,0.016142466046281587,28.964057084676565,0.000999000999000999,0.38255014690852834,0.013195782381311782,14.25470817637234,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,2,hard,3,3,0.815184237892572,0.9227431661742285,0.28431372549019607,209.0,184.0,0.08436761190857292,0.014012875379290229,14.268742721934538,0.000999000999000999,0.2080499076939829,0.012601846530639706,6.051797060913882,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,3,hard,0,5,0.7135023851693875,0.9420522646472493,0.3481349911190053,421.0,338.0,0.11897374946361965,0.018817801678089875,12.177896524555516,0.000999000999000999,0.2075164841866522,0.010356147660129968,13.57826399808096,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,4,hard,4,4,0.4740547703714126,0.8147418735077797,0.16441441441441443,273.0,244.0,0.09722459403137362,0.016165043891494372,4.156488583269134,0.000999000999000999,0.09116371586217625,0.010865877824681985,6.741351203659611,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,5,hard,1,2,0.4166660094933524,0.8236149029099522,0.20935412026726058,278.0,265.0,0.09644579144739875,0.01543246112361493,7.316287915158795,0.000999000999000999,0.14581103253439792,0.013052229288351787,4.868370477491571,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,6,hard,5,1,-0.1362227299539683,0.6947950378263595,0.029213483146067417,146.0,312.0,0.06860578438939138,0.012769478722918432,-3.0848793516232864,0.997002997002997,0.04328286835146669,0.008821385499490875,-1.5949178511937028,0.9250749250749251
cnmf_concat_hg_vs_concat_bands5,B feature sets,1,weighted,2,0,0.9586265487526207,0.9733740544548697,0.5895691369890907,303.3606438914645,280.4045851140742,0.3376842336953874,0.020461426030540967,12.31023208830787,0.000999000999000999,0.45447314893735724,0.0050701212119274985,26.6455144571138,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,2,weighted,3,3,0.815184237892572,0.9227431661742285,0.4824204855986113,270.04795546652474,237.57347325474035,0.3353007422966534,0.020095269849348923,7.321113098002239,0.000999000999000999,0.4215401843072634,0.005528953775709181,11.011179286543943,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,3,weighted,0,5,0.7135023851693875,0.9420522646472493,0.4753567719068583,311.8061442781941,249.4348026190299,0.31815243210899213,0.017864391942208083,8.799870732036533,0.000999000999000999,0.36208823416422853,0.004829079552158267,23.455512902454988,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,4,weighted,4,4,0.4740547703714126,0.8147418735077797,0.4264972508300042,285.56506852472825,294.02995201675367,0.3523729343597778,0.02130645678343897,3.4789602618414524,0.000999000999000999,0.38551359970801796,0.005105031437459333,8.02808986077135,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,5,weighted,1,2,0.4166660094933524,0.8236149029099522,0.4005548290564637,258.2421518386898,261.63596371221615,0.31938206601296293,0.018382849500475428,4.415679029597748,0.000999000999000999,0.3589098812215936,0.006307818325641335,6.602115927401244,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,6,weighted,5,1,-0.1362227299539683,0.6947950378263595,0.22284961660428945,194.97803600039867,300.9212232831857,0.2548736120583297,0.013417904697312999,-2.3866614181909647,0.988011988011988,0.2517631911833044,0.008565948659384797,-3.3754083439827123,0.993006993006993
cnmf_concat_hg_vs_concat_bands5z,B feature sets,1,hard,2,2,0.9338375510784067,0.9532013642559541,0.5378787878787878,297.0,312.0,0.10218133999913323,0.016256621493499518,26.801229766829195,0.000999000999000999,0.3767806959662208,0.013558449233945292,11.881749094818128,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,2,hard,5,1,0.7619096172514958,0.9359695907105448,0.3320754716981132,146.0,207.0,0.0678607860505083,0.012703845351047691,20.798008661669908,0.000999000999000999,0.34717684918624875,0.008958729565130443,-1.6856606038108124,0.987012987012987
cnmf_concat_hg_vs_concat_bands5z,B feature sets,3,hard,1,3,0.7138602319977079,0.951862846310358,0.2510460251046025,278.0,320.0,0.09722525611940828,0.01572500896672419,9.78191931786465,0.000999000999000999,0.134902313709116,0.013633666701298055,8.518890327898987,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,4,hard,4,4,0.6881769896934409,0.8205868022553358,0.29347826086956524,273.0,203.0,0.09635435546307511,0.015715459941662346,12.543311244992987,0.000999000999000999,0.11618854795552827,0.010609056149430142,16.711167366529583,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,5,hard,3,5,0.5691551020302406,0.7931956590736031,0.17439293598233996,209.0,323.0,0.08365899434031017,0.014003670696941107,6.479297007594535,0.000999000999000999,0.109668648682334,0.018442017485277937,3.509609908551201,0.006993006993006993
cnmf_concat_hg_vs_concat_bands5z,B feature sets,6,hard,0,0,-0.1425319191791507,0.7361183711349073,0.1038961038961039,421.0,259.0,0.12028988772282764,0.01867596287366737,-0.8778012645248164,0.7792207792207793,0.1447741550912886,0.026648464263850494,-1.5339739952908695,1.0
cnmf_concat_hg_vs_concat_bands5z,B feature sets,1,weighted,2,2,0.9338375510784067,0.9532013642559541,0.5888649494704103,303.3606438914645,296.52852866395557,0.3246947565359175,0.03042648526030349,8.682244783598048,0.000999000999000999,0.46653753041684737,0.005063760419778144,24.157426282604902,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,2,weighted,5,1,0.7619096172514958,0.9359695907105448,0.3840627997072255,194.97803600039867,203.65523347543734,0.2452659824437414,0.016725892913072242,8.298320333918104,0.000999000999000999,0.3422735325233496,0.004637016176832755,9.012102953761847,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,3,weighted,1,3,0.7138602319977079,0.951862846310358,0.46089433502977023,258.2421518386898,312.9840721176213,0.308013752973402,0.02741084079304213,5.577376601128371,0.000999000999000999,0.3661801270394957,0.01931283308000526,4.90421097712137,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,4,weighted,4,4,0.6881769896934409,0.8205868022553358,0.4999978719303885,285.56506852472825,239.86876344615166,0.3358486610284187,0.03195131770273275,5.1374785988225575,0.000999000999000999,0.3678581975081454,0.005737194568789539,23.03210616929148,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,5,weighted,3,5,0.5691551020302406,0.7931956590736031,0.4095574410018938,270.04795546652474,304.0099657643635,0.3223612085915015,0.028682773041361433,3.0400210009210977,0.000999000999000999,0.3646693807373567,0.010065949901178931,4.459396351583247,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5z,B feature sets,6,weighted,0,0,-0.1425319191791507,0.7361183711349073,0.32425152609881175,311.8061442781941,266.9534365324706,0.3089809470350572,0.02960041537394367,0.5158907018986221,0.3516483516483517,0.3449003124648978,0.0234178834534095,-0.8817528880083177,0.99000999000999
cnmf_concat_hg_vs_concat_rawds,B feature sets,1,hard,2,4,0.9604784970259396,0.9503439498397739,0.56657223796034,297.0,256.0,0.10292706595954798,0.019339185483727775,23.974389841335803,0.000999000999000999,0.3720163563002254,0.013608704882756423,14.296428891380849,0.000999000999000999
cnmf_concat_hg_vs_concat_rawds,B feature sets,2,hard,0,3,0.6680159130419643,0.9410186193274023,0.23851590106007067,421.0,280.0,0.11655820221572656,0.024026847819204517,5.075892591572668,0.000999000999000999,0.1926101202401007,0.009924453610004857,4.625522232648886,0.000999000999000999
cnmf_concat_hg_vs_concat_rawds,B feature sets,3,hard,3,0,0.6607858973028686,0.8960833500478185,0.23197492163009403,209.0,184.0,0.08317379014284051,0.01585971382968734,9.382333949097932,0.000999000999000999,0.17500657645984058,0.011462450805634801,4.969996917434839,0.000999000999000999
cnmf_concat_hg_vs_concat_rawds,B feature sets,4,hard,4,5,0.39733815478296286,0.7399273839866968,0.1353211009174312,273.0,222.0,0.09635982048305607,0.018698660174689682,2.0836402218332584,0.024975024975024976,0.09059793623308207,0.010321369907353042,4.333064804942986,0.001998001998001998
cnmf_concat_hg_vs_concat_rawds,B feature sets,5,hard,5,2,0.18512430244801242,0.7787627641660928,0.08,146.0,232.0,0.06704589662332298,0.012991799053720795,0.997098502148324,0.15984015984015984,0.09078397345504263,0.014373912231328148,-0.7502462295225935,0.7222777222777222
cnmf_concat_hg_vs_concat_rawds,B feature sets,6,hard,1,1,-0.16487259730204604,0.7142211950048694,0.1321928460342146,278.0,450.0,0.09528694900348082,0.01851195413148438,1.9936251337164743,0.04195804195804196,0.11556075907778615,0.01637015127303649,1.0160008101955298,0.20679320679320679
cnmf_concat_hg_vs_concat_rawds,B feature sets,1,weighted,2,4,0.9604784970259396,0.9503439498397739,0.5388123898077649,303.3606438914645,231.5827292906058,0.3323257956889987,0.03051164906964607,6.767467521910687,0.000999000999000999,0.41480740266991095,0.005080003732172068,24.410412605116903,0.000999000999000999
cnmf_concat_hg_vs_concat_rawds,B feature sets,2,weighted,0,3,0.6680159130419643,0.9410186193274023,0.4218286813766821,311.8061442781941,266.8487109585976,0.31278645384623793,0.027672956582575427,3.94038949922336,0.000999000999000999,0.3752765868831327,0.004523630672786691,10.290869847885247,0.000999000999000999
cnmf_concat_hg_vs_concat_rawds,B feature sets,3,weighted,3,0,0.6607858973028686,0.8960833500478185,0.4335601704342238,270.04795546652474,251.71804564881947,0.3304332283987393,0.026732267812814462,3.8577700462079485,0.000999000999000999,0.3998897693485558,0.005377351344201842,6.261521505745255,0.000999000999000999
cnmf_concat_hg_vs_concat_rawds,B feature sets,4,weighted,4,5,0.39733815478296286,0.7399273839866968,0.39579019501856216,285.56506852472825,251.56287433343175,0.3469254489882038,0.02948134494654496,1.6574802173699679,0.01998001998001998,0.3564519891745664,0.004625036555967516,8.505490792983922,0.000999000999000999
cnmf_concat_hg_vs_concat_rawds,B feature sets,5,weighted,5,2,0.18512430244801242,0.7787627641660928,0.27656598124219456,194.97803600039867,255.4208631381228,0.2514004241753673,0.014260197833024449,1.7647410899551246,0.006993006993006993,0.2679175645306945,0.00420631879191631,2.05605355640675,0.03296703296703297
cnmf_concat_hg_vs_concat_rawds,B feature sets,6,weighted,1,1,-0.16487259730204604,0.7142211950048694,0.3399810186940273,258.2421518386898,366.8667766304226,0.31495726238444804,0.024535209182552135,1.0199120832185342,0.16683316683316685,0.3286409144352849,0.014489822478748372,0.7826254790474103,0.33966033966033965
