comparison,axis,method_1,feature_set_1,run_1,k_1,graded_1,method_2,feature_set_2,run_2,k_2,graded_2,n_matched,r_matched_mean,r_matched_min,r_unmatched_mean,r_gap,n_electrodes,diag_share,diag_null_mean,diag_null_sd,diag_z,diag_p,diag_n_draw,diag_share_adj,overlap_hard_mean,n_sig_plain_hard,n_sig_within_hard,overlap_weighted_mean,n_sig_plain_weighted,n_sig_within_weighted
cnmf_vs_kmeans_concat_hg,A algorithms,cnmf,concat_hg,20260924_021756,9,True,kmeans,concat_hg,20260924_014902,9,False,9,0.7901707980873449,-0.29221973631170484,-0.08975731405596557,0.8799281121433105,1624,0.6311576354679803,0.11142857142857142,0.08167582054593539,6.363316102188499,0.009900990099009901,100,0.5849040913626788,0.49890491129823583,8,8,0.1978506742759384,8,8
cnmf_vs_hierarchical_concat_hg,A algorithms,cnmf,concat_hg,20260924_021756,9,True,hierarchical,concat_hg,20260924_014907,9,False,9,0.7034765093077063,-0.31302468041944664,-0.07616898660962988,0.7796454959173362,1624,0.5141625615763546,0.10266009852216747,0.07384973767523505,5.57215876465031,0.009900990099009901,100,0.45858036890645587,0.3858386095323939,8,6,0.16704274773403152,8,7
kmeans_vs_hierarchical_concat_hg,A algorithms,kmeans,concat_hg,20260924_014902,9,False,hierarchical,concat_hg,20260924_014907,9,False,9,0.7039639617452909,-0.13421713121888948,-0.07964803340606691,0.7836119951513578,1624,0.5092364532019704,0.11719827586206899,0.07486745224583215,5.236430058453419,0.009900990099009901,100,0.4440840639756708,0.3997850578347648,7,6,0.3997850578347648,7,6
cnmf_concat_hg_vs_concat_bands5,B feature sets,cnmf,concat_hg,20260924_021756,9,True,cnmf,concat_bands5,20260924_023340,9,True,9,0.5571581592964614,-0.304229320059648,-0.06763475778331834,0.6247929170797797,1624,0.37807881773399016,0.10863916256157637,0.05204430187453965,5.17712113464289,0.009900990099009901,100,0.30227899168952105,0.2585896826872044,8,7,0.3806356588731202,7,6
cnmf_concat_hg_vs_concat_bands5z,B feature sets,cnmf,concat_hg,20260924_021756,9,True,cnmf,concat_bands5z,20260924_024006,9,True,9,0.6753763526979242,0.15276464312235996,-0.08236327664408642,0.7577396293420106,1624,0.3786945812807882,0.11110837438423644,0.0496203930905356,5.392666003437811,0.009900990099009901,100,0.3010335559311702,0.26462506932873575,7,7,0.41165403327444955,9,8
cnmf_concat_hg_vs_concat_rawds,B feature sets,cnmf,concat_hg,20260924_021756,9,True,cnmf,concat_rawds,20260924_022631,9,True,9,0.5037967783739246,0.052958722906156774,-0.059692583374532995,0.5634893617484575,1624,0.3380541871921182,0.11137315270935963,0.04574456753206089,4.955365122293159,0.009900990099009901,100,0.2550913639103892,0.1988075607168205,6,4,0.3532197148037133,6,6
