k,method_1,feature_1,method_2,feature_2,same_algorithm,same_feature,diagonal_share,null_mean,null_p95,p_value,chance_corrected,n_electrodes,n_perm,run_1,run_2
10,kmeans,concat_rawds,cnmf,concat_hg,False,False,0.3470238095238095,0.13488035714285712,0.14226190476190476,0.000999000999000999,0.24521862858220136,1680,1000,20260915_004207,20260914_225554
10,kmeans,concat_rawds,cnmf,concat_rawds,False,True,0.6994047619047619,0.13517738095238097,0.14226190476190476,0.000999000999000999,0.6524197777964377,1680,1000,20260915_004207,20260914_230430
10,kmeans,concat_rawds,cnmf,concat_bands5z,False,False,0.549404761904762,0.1360309523809524,0.14285714285714285,0.000999000999000999,0.4784590497344757,1680,1000,20260915_004207,20260914_231813
10,kmeans,concat_bands5z,hierarchical,concat_hg,False,False,0.44345238095238093,0.1403238095238095,0.14821428571428572,0.000999000999000999,0.3526078479161589,1680,1000,20260915_004310,20260915_003616
10,kmeans,concat_bands5z,hierarchical,concat_rawds,False,False,0.5410714285714285,0.14034821428571428,0.14761904761904762,0.000999000999000999,0.4661459685711614,1680,1000,20260915_004310,20260915_003626
10,kmeans,concat_bands5z,hierarchical,concat_bands5z,False,True,0.5470238095238096,0.1409422619047619,0.1488095238095238,0.000999000999000999,0.47270576773970935,1680,1000,20260915_004310,20260915_003657
10,kmeans,concat_bands5z,cnmf,concat_hg,False,False,0.4101190476190476,0.1351238095238095,0.14226190476190476,0.000999000999000999,0.317959080297758,1680,1000,20260915_004310,20260914_225554
10,kmeans,concat_bands5z,cnmf,concat_rawds,False,False,0.6047619047619047,0.13531309523809523,0.14226190476190476,0.000999000999000999,0.5429118990220793,1680,1000,20260915_004310,20260914_230430
10,kmeans,concat_bands5z,cnmf,concat_bands5z,False,True,0.7970238095238096,0.13713809523809523,0.14404761904761904,0.000999000999000999,0.7647639913687011,1680,1000,20260915_004310,20260914_231813
10,hierarchical,concat_hg,hierarchical,concat_rawds,True,False,0.34285714285714286,0.14309940476190475,0.1505952380952381,0.000999000999000999,0.23311658225623494,1680,1000,20260915_003616,20260915_003626
10,hierarchical,concat_hg,hierarchical,concat_bands5z,True,False,0.4142857142857143,0.14350714285714283,0.1505952380952381,0.000999000999000999,0.31614807895987795,1680,1000,20260915_003616,20260915_003657
10,hierarchical,concat_hg,cnmf,concat_hg,False,True,0.5041666666666667,0.1358535714285714,0.14285714285714285,0.000999000999000999,0.42621607063397265,1680,1000,20260915_003616,20260914_225554
10,hierarchical,concat_hg,cnmf,concat_rawds,False,False,0.36547619047619045,0.1360880952380952,0.14288690476190472,0.000999000999000999,0.26552255383182255,1680,1000,20260915_003616,20260914_230430
10,hierarchical,concat_hg,cnmf,concat_bands5z,False,False,0.43333333333333335,0.13846607142857142,0.14583333333333334,0.000999000999000999,0.34225844406813155,1680,1000,20260915_003616,20260914_231813
10,hierarchical,concat_rawds,hierarchical,concat_bands5z,True,False,0.5214285714285715,0.14356309523809524,0.15119047619047618,0.000999000999000999,0.4412064380802523,1680,1000,20260915_003626,20260915_003657
10,hierarchical,concat_rawds,cnmf,concat_hg,False,False,0.3392857142857143,0.1361583333333333,0.1434821428571428,0.000999000999000999,0.23514422699265605,1680,1000,20260915_003626,20260914_225554
10,hierarchical,concat_rawds,cnmf,concat_rawds,False,True,0.5928571428571429,0.13637202380952382,0.14345238095238094,0.000999000999000999,0.5285668501166522,1680,1000,20260915_003626,20260914_230430
10,hierarchical,concat_rawds,cnmf,concat_bands5z,False,False,0.5101190476190476,0.1387613095238095,0.14583333333333334,0.000999000999000999,0.43119026374663844,1680,1000,20260915_003626,20260914_231813
10,hierarchical,concat_bands5z,cnmf,concat_hg,False,False,0.37023809523809526,0.13606309523809523,0.1434821428571428,0.000999000999000999,0.2710556739841286,1680,1000,20260915_003657,20260914_225554
10,hierarchical,concat_bands5z,cnmf,concat_rawds,False,False,0.5136904761904761,0.13653630952380952,0.14345238095238094,0.000999000999000999,0.4367921556245988,1680,1000,20260915_003657,20260914_230430
10,hierarchical,concat_bands5z,cnmf,concat_bands5z,False,True,0.5321428571428571,0.1385702380952381,0.1458630952380952,0.000999000999000999,0.456883005965995,1680,1000,20260915_003657,20260914_231813
10,cnmf,concat_hg,cnmf,concat_rawds,True,False,0.3755952380952381,0.1340315476190476,0.14107142857142857,0.000999000999000999,0.27895206784036863,1680,1000,20260914_225554,20260914_230430
10,cnmf,concat_hg,cnmf,concat_bands5z,True,False,0.42678571428571427,0.13497499999999996,0.14166666666666666,0.000999000999000999,0.3373436771026436,1680,1000,20260914_225554,20260914_231813
10,cnmf,concat_rawds,cnmf,concat_bands5z,True,False,0.5601190476190476,0.13488333333333333,0.14166666666666666,0.000999000999000999,0.4915356860759215,1680,1000,20260914_230430,20260914_231813
