comparison,axis,method_1,feature_set_1,run_1,k_1,graded_1,method_2,feature_set_2,run_2,k_2,graded_2,n_matched,r_matched_mean,r_matched_min,r_unmatched_mean,r_gap,n_electrodes,diag_share,diag_null_mean,diag_null_sd,diag_z,diag_p,diag_n_draw,diag_share_adj,overlap_hard_mean,n_sig_plain_hard,n_sig_within_hard,overlap_weighted_mean,n_sig_plain_weighted,n_sig_within_weighted
cnmf_vs_kmeans_concat_hg,A algorithms,cnmf,concat_hg,20260924_021756,7,True,kmeans,concat_hg,20260924_014902,7,False,7,0.9279813660243817,0.7471687791056866,-0.14510312956221127,1.073084495586593,1624,0.7629310344827587,0.15279556650246304,0.13944860068607337,4.375343065319331,0.019801980198019802,100,0.7201750178070444,0.6238159614157471,7,7,0.24393044928128083,7,7
cnmf_vs_hierarchical_concat_hg,A algorithms,cnmf,concat_hg,20260924_021756,7,True,hierarchical,concat_hg,20260924_014907,7,False,7,0.8620641987344098,0.774200386189273,-0.13373210605946845,0.9957963047938783,1624,0.6422413793103449,0.1530295566502463,0.09026878317661763,5.419501686456979,0.009900990099009901,100,0.5776020007560997,0.4921278695395662,7,7,0.2160300703659544,7,7
kmeans_vs_hierarchical_concat_hg,A algorithms,kmeans,concat_hg,20260924_014902,7,False,hierarchical,concat_hg,20260924_014907,7,False,7,0.9000539353947061,0.7481814645524445,-0.1350278461286635,1.0350817815233697,1624,0.6767241379310345,0.1413485221674877,0.0953511664241198,5.6147778348322275,0.009900990099009901,100,0.6235074760658323,0.5557863601086639,7,7,0.5557863601086639,7,7
cnmf_concat_hg_vs_concat_bands5,B feature sets,cnmf,concat_hg,20260924_021756,7,True,cnmf,concat_bands5,20260924_023340,7,True,7,0.6596658074440489,0.2142742415614721,-0.10840304529354874,0.7680688527375976,1624,0.4304187192118227,0.13511699507389163,0.05822182355431437,5.072010907773233,0.009900990099009901,100,0.34143545711498896,0.2948508351505509,7,5,0.4262515190559073,6,7
cnmf_concat_hg_vs_concat_bands5z,B feature sets,cnmf,concat_hg,20260924_021756,7,True,cnmf,concat_bands5z,20260924_024006,7,True,7,0.6882029785453697,0.2753981346614354,-0.11286818128919117,0.8010711598345609,1624,0.48091133004926107,0.13347290640394088,0.06328554872472496,5.490012027178329,0.009900990099009901,100,0.4009550609704101,0.3349771785667758,7,6,0.4610448370996348,7,7
cnmf_concat_hg_vs_concat_rawds,B feature sets,cnmf,concat_hg,20260924_021756,7,True,cnmf,concat_rawds,20260924_022631,7,True,7,0.4954702752240841,0.011974279841582156,-0.08194399088657597,0.57741426611066,1624,0.33866995073891626,0.1338362068965517,0.05147038119245276,3.9796430315227562,0.009900990099009901,100,0.23648384459531513,0.20306135144903292,6,5,0.3753053803921659,6,5
