cluster_1,cluster_2,r_centred,r_plain,matched
0,0,-0.4157100432909842,0.3712373487574848,False
0,1,-0.5500750216668899,0.11782843894302689,False
0,2,-0.08245290536402339,0.311382972509217,False
0,3,-0.24123996920394788,0.2872115248425471,False
0,4,0.5103766281500871,0.8034847070770544,False
0,5,0.09082585634098536,0.5633330997331634,False
0,6,0.8944065696639241,0.9648100379000939,True
1,0,0.5750787052727315,0.671312038800466,False
1,1,0.9902945146788156,0.9966005697150118,True
1,2,-0.4768594887253543,-0.39923493066465765,False
1,3,-0.22248730514687776,-0.12275743122970685,False
1,4,-0.022240409419085165,0.35557500511658885,False
1,5,-0.2661436978282907,0.21178081627967751,False
1,6,-0.6641607381421566,0.05587634645206298,False
2,0,0.7481814645524445,0.8520881754621226,True
2,1,0.6374288648045374,0.7168767337103084,False
2,2,-0.4322641079582767,-0.013337755387267572,False
2,3,-0.44275666314237555,0.041305171838513205,False
2,4,0.31188727865562127,0.7457757965709199,False
2,5,-0.3753837522085419,0.4452765050579616,False
2,6,-0.21781712358031272,0.6132312436423856,False
3,0,-0.403039469768483,0.3410860342759372,False
3,1,-0.30178702516680184,0.21361422041930803,False
3,2,-0.3267897885272769,0.18610365623953368,False
3,3,-0.334657431448135,0.2666644860693465,False
3,4,-0.4310872280129473,0.321909215766157,False
3,5,0.9968985957659984,0.9986752756846999,True
3,6,0.05147145876517766,0.6039973784219401,False
4,0,-0.27043598888566384,-0.129717193638632,False
4,1,-0.43668715960727555,-0.34521920459906424,False
4,2,0.5516502035430374,0.41677682912378233,False
4,3,0.8669595777784065,0.8497928042479945,True
4,4,-0.46695722644550597,-0.09377380693855808,False
4,5,-0.19453647371598787,0.2487846928273863,False
4,6,0.18018228447003182,0.45427817220076583,False
5,0,0.01644210290007163,0.3173402396503935,False
5,1,0.087327054957208,0.2948366109319997,False
5,2,0.03224205331082276,0.05187410332396136,False
5,3,0.004669052532555923,0.05685134815448776,False
5,4,0.8445970134353473,0.9140918330786161,True
5,5,-0.5638256721840933,0.12383765075778752,False
5,6,0.03649772359068035,0.5039765281161641,False
6,0,0.08225279192191223,0.23707882497283184,False
6,1,-0.3898744305017553,-0.2659720067457564,False
6,2,0.9590398118880059,0.9454814997804294,True
6,3,0.3683684094305397,0.18139589573833906,False
6,4,-0.21371393163866972,0.22744473668172502,False
6,5,-0.3785962527851943,0.2566172676526854,False
6,6,-0.08629070168496096,0.43939771090916213,False
