cluster_1,cluster_2,r_centred,r_plain,matched
0,0,0.7426249059208423,0.900691368456883,True
0,1,0.23883841383966498,0.7314909186030387,False
0,2,0.07421049104179672,0.6151227270741586,False
0,3,0.08208127445908907,0.6547742400082153,False
0,4,-0.36844528495299206,0.6702239535721458,False
0,5,0.13657157222478966,0.5773854743767136,False
0,6,-0.4874485291732829,0.746546156774704,False
0,7,-0.08198836896977374,0.5872091524234924,False
0,8,-0.22527806317643634,0.5992466616502258,False
1,0,0.2415548293429992,0.6908049721470035,False
1,1,0.23772329774067535,0.7251081584535642,False
1,2,-0.31822915853398404,0.4206480207597666,False
1,3,0.6169179152179719,0.861390927438577,True
1,4,-0.7197111567725663,0.526460429453306,False
1,5,0.21569028429137344,0.5981271612556283,False
1,6,-0.3456452649631283,0.772410007801777,False
1,7,-0.02266631990052605,0.5894412532884608,False
1,8,0.22492840629277924,0.7410356961319058,False
2,0,0.17129863878977203,0.6943490273564343,False
2,1,-0.4497636880079079,0.4998824182920045,False
2,2,0.5594842820895534,0.8041610085802562,False
2,3,-0.5230736412530447,0.4523645994816561,False
2,4,-0.044758659558120126,0.7621391789292599,False
2,5,-0.23080609313829042,0.4487703993224883,False
2,6,-0.0867226883506354,0.8399287662563252,False
2,7,0.21327281532020112,0.7015495582568356,False
2,8,0.48877354307861837,0.8311990057331808,True
3,0,-0.012512915590502287,0.5288153324053737,False
3,1,0.5145520580565524,0.8112833118121796,False
3,2,-0.5808516606911256,0.2039276111307267,False
3,3,0.4181683424487731,0.753334512395461,False
3,4,-0.3359072992579627,0.5704461422184938,False
3,5,0.8211614677902453,0.9026788709363652,True
3,6,-0.5296819561630817,0.6066444612384535,False
3,7,-0.2532379639396172,0.42214749537419743,False
3,8,-0.013363784327144091,0.5920443278921899,False
4,0,-0.4720486045529629,0.6551991944180182,False
4,1,0.04090794292304525,0.7041466756101871,True
4,2,-0.33493443758075325,0.5742587815652686,False
4,3,-0.18214780400559147,0.6515739007737793,False
4,4,0.4453240613527414,0.8616923162791468,False
4,5,0.11182657567479412,0.7190295375741838,False
4,6,0.5959503507099762,0.9154591608803974,False
4,7,-0.35157336070970324,0.6298293520981222,False
4,8,0.03645485333766478,0.7715688772022445,False
5,0,-0.25437830963495794,0.5420919644369093,False
5,1,-0.16968547775894238,0.5540163476970626,False
5,2,-0.04846504587867459,0.558407253107089,False
5,3,0.22188899615788468,0.6912573764612262,False
5,4,-0.3414567286964221,0.6041440601348325,False
5,5,-0.3095317860862721,0.4131936340598498,False
5,6,0.024326730321800806,0.7833800361990697,False
5,7,0.833868463199508,0.9293331935664768,True
5,8,0.09531709081824707,0.6907339345685112,False
6,0,-0.5143249326145084,0.6633342546289355,False
6,1,0.09229472988461745,0.7271878145041054,False
6,2,-0.44665134622471325,0.5543418439269868,False
6,3,0.18822043339704148,0.7673593938430208,False
6,4,0.10132642669613934,0.7839713762306941,False
6,5,-0.12099851898208447,0.6579214645487488,False
6,6,0.8387308097383239,0.967952977291513,True
6,7,-0.07468986853763299,0.7229385193667772,False
6,8,-0.18420284870522396,0.7278708293920946,False
7,0,0.2538870179702297,0.6631034321121367,False
7,1,-0.2094962383841889,0.46346794521743084,False
7,2,0.8925705669751869,0.9466508198272361,True
7,3,-0.5330373605593486,0.30466248603564205,False
7,4,0.37516693434929493,0.7986091200398351,False
7,5,-0.3553875921210429,0.28647135750153535,False
7,6,-0.3370254016390436,0.6161670276000741,False
7,7,0.06069557362562224,0.5670808001820492,False
7,8,-0.20846999134104782,0.5013454928923406,False
8,0,0.005790021070657282,0.7493637094758192,False
8,1,-0.3489609553713153,0.5743855486009977,False
8,2,0.18065031917097232,0.7088736319854116,False
8,3,-0.2684413204519068,0.5986923561678961,False
8,4,0.7470438119711835,0.9265861520071674,True
8,5,-0.29384397877385693,0.5440075977401209,False
8,6,0.34527583382577887,0.8620880998896205,False
8,7,-0.3467320101132308,0.5968858444440674,False
8,8,-0.08876365205255224,0.7088720544072178,False
