cluster,n,n_patients,top_n,top_share,top_patient,null_patients,null_share
0,210,11,67,0.319047619047619,25,25.975,0.10220238095238095
1,240,15,57,0.2375,6,26.205,0.10186458333333334
2,122,7,52,0.4262295081967213,25,24.7175,0.1098360655737705
3,140,1,140,1.0,22,25.005,0.10753571428571428
4,406,20,135,0.33251231527093594,26,26.71,0.09731527093596058
5,173,6,56,0.3236994219653179,18,25.6375,0.10745664739884393
6,240,24,41,0.17083333333333334,8,26.185,0.10256250000000001
7,188,8,62,0.32978723404255317,1,25.7375,0.10643617021276595
