cluster_1,cluster_2,r_centred,r_plain,matched
0,0,0.7717634047951643,0.9072981437519148,True
0,1,-0.5514227964134462,0.33135826363251564,False
0,2,-0.22376710484550325,0.5676827318537704,False
0,3,-0.0970985357718515,0.5840622289202118,False
0,4,0.35602385508926265,0.7417180301932038,False
0,5,-0.40349960965355164,0.7021404205641079,False
0,6,0.4922320956362421,0.8523696540959982,False
1,0,-0.03534900973409426,0.7926265151418652,False
1,1,-0.4785811653117468,0.5730746077287383,False
1,2,0.09838412406054466,0.7717240916475471,False
1,3,-0.5043272557174941,0.7001788541730865,False
1,4,-0.03913074702779947,0.7614954095234586,False
1,5,0.7576397989981027,0.9524394667749864,True
1,6,0.11309400714935028,0.820277560608234,False
2,0,-0.1988577814360323,0.7002983374838658,False
2,1,0.2662079014965628,0.7583681265818576,False
2,2,-0.35454139396578044,0.6371851241009461,False
2,3,-0.0026532792049058537,0.7816206030289314,True
2,4,-0.4603198039338676,0.6073206699114873,False
2,5,0.6488862349925056,0.9355402753838877,False
2,6,-0.07794129598802607,0.7526941109034572,False
3,0,-0.3795809933315073,0.5259407387152062,False
3,1,-0.11954499788875478,0.5663227879648762,False
3,2,0.8711488352820387,0.9496966389634931,True
3,3,-0.20526651971266302,0.6094795513021047,False
3,4,0.13055352854655689,0.6877591186652908,False
3,5,-0.19834487299729675,0.7506757485896655,False
3,6,-0.2018506397881828,0.6550461136745703,False
4,0,-0.46172894168364553,0.4166997858131783,False
4,1,0.9395410135655858,0.967221961234963,True
4,2,-0.33213294249672576,0.49695470213408943,False
4,3,0.5963113130039218,0.8509585981044918,False
4,4,-0.5635284907777471,0.3641198161520992,False
4,5,0.08895302698733253,0.7780083419630899,False
4,6,-0.5034048266404808,0.4943027728762317,False
5,0,0.25739508178803394,0.7148514062798997,False
5,1,-0.21823767465070995,0.5208618386959528,False
5,2,0.06997178625176048,0.7281651737258215,False
5,3,0.03467381889189892,0.6557189845533595,False
5,4,0.6296104250553346,0.8593581047704455,True
5,5,-0.5656326977876323,0.7696179825042978,False
5,6,-0.026175989551630446,0.7361153439276749,False
6,0,0.2010648942445631,0.738849957880334,False
6,1,0.0016380163507484025,0.6498685390201315,False
6,2,-0.12975986897213537,0.6891840599394926,False
6,3,0.12815074738696275,0.7456881641167401,False
6,4,0.1695119671362099,0.7234343540513934,False
6,5,-0.5647690478308278,0.7728972409447197,False
6,6,0.38585316251563784,0.8538401830590403,True
