cluster_1,cluster_2,r_centred,r_plain,matched
0,0,-0.3626012040095541,0.38116644807682754,False
0,1,-0.06604914380036195,0.6498048762848534,False
0,2,0.10258006490071685,0.7463385175870435,False
0,3,0.20525950809395022,0.7818438199637918,False
0,4,0.5269662887186773,0.7411149304188555,False
0,5,-0.7270609283441172,0.24353813057999094,False
0,6,0.04907779728924326,0.6485134120536447,False
0,7,-0.07481686297133852,0.7950347543296982,False
0,8,0.4142630762123706,0.8198321949718038,True
1,0,-0.120441565900055,0.4964057774702459,False
1,1,0.07143314990206275,0.6839570576592132,True
1,2,-0.24922620681872593,0.6470495140037121,False
1,3,-0.24044377522659727,0.6160758882465027,False
1,4,-0.20497718726491151,0.3911356280305501,False
1,5,0.5750259642288493,0.8319514985683684,False
1,6,-0.34063363927462587,0.4654227629080559,False
1,7,0.3792403998529298,0.7888507148597127,False
1,8,0.01482230777557642,0.7043589423541036,False
2,0,0.2950243715783274,0.6509091587367559,False
2,1,0.1113619210192055,0.7263837419032019,False
2,2,0.21188194435464214,0.7890574634689808,False
2,3,0.22685984963552333,0.8282789218384241,True
2,4,-0.05148541384074906,0.49883978687276126,False
2,5,-0.003212323580844237,0.5353104186035359,False
2,6,-0.07817085378820716,0.6326509089479802,False
2,7,-0.5176116857943174,0.7674929961709362,False
2,8,-0.019932659346015145,0.6773068170513035,False
3,0,-0.039194789967235855,0.5398054776857126,False
3,1,-0.11535261110585986,0.6528744762189742,False
3,2,-0.12458234318440764,0.7124540233641401,False
3,3,0.2658613619825349,0.8078748462472436,False
3,4,0.018080883931716595,0.5285405747252625,False
3,5,-0.6130220835636001,0.3178273814981466,False
3,6,0.852358650948785,0.9309580347260701,True
3,7,-0.06890273680827744,0.7675823478192099,False
3,8,-0.13432240585100785,0.6685880077376908,False
4,0,0.4992954650466303,0.7356402103370565,False
4,1,0.30428654994588006,0.7375809092823888,False
4,2,0.290595166338321,0.7471969471941902,False
4,3,-0.14595358803234323,0.6206363791643181,False
4,4,-0.5640473862091444,0.11933008472982234,False
4,5,0.6795396211778129,0.853646410890319,True
4,6,-0.017605587269975798,0.5766873880312299,False
4,7,-0.6076414796332663,0.5909545143931548,False
4,8,-0.2076945891522342,0.5085786359081788,False
5,0,0.13217195652780653,0.6954251873627468,False
5,1,-0.02249230923523404,0.7656648801808156,False
5,2,0.057451706796203775,0.8618173800487011,False
5,3,0.11803346654442136,0.834230105479915,False
5,4,-0.48997122850907193,0.39680340378331264,False
5,5,-0.18708387701762128,0.5933394246004524,False
5,6,0.25296709828095787,0.7761889332956807,False
5,7,0.7219582065400358,0.9448612894283211,True
5,8,-0.37679588291486393,0.7149592548165729,False
6,0,-0.6436391913066346,0.18982275698755202,False
6,1,-0.4093105117486686,0.46239540238743726,False
6,2,-0.029881016306237566,0.65195205732948,False
6,3,-0.2577945726002755,0.5736125568398128,False
6,4,0.8883138297597035,0.919068732597656,True
6,5,-0.1644605615510682,0.4248247054618587,False
6,6,-0.40858017707385297,0.40509091631885485,False
6,7,0.12771807500040278,0.7353539052217914,False
6,8,0.4928470405422345,0.8213563807117955,False
7,0,0.626485898282871,0.7932465303086046,True
7,1,0.2533245884137506,0.7919536096771287,False
7,2,-0.10448677409640132,0.7490930673289271,False
7,3,0.43633520180767105,0.8875033994876884,False
7,4,-0.591518633035292,0.314101303012534,False
7,5,0.2028101831769516,0.6548166048823438,False
7,6,0.13477358433099526,0.7221891847854794,False
7,7,-0.25680309745499286,0.820831493898442,False
7,8,-0.4714998631067484,0.5965231261307311,False
8,0,0.09714456645045677,0.5939340176490202,False
8,1,0.043472452809020116,0.7220900962813754,False
8,2,0.052958722906156774,0.7748417106299582,True
8,3,-0.22122817141835704,0.7211420048554825,False
8,4,0.4034553441423524,0.6876993610861786,False
8,5,-0.23392747428421692,0.4943478589756183,False
8,6,-0.09634194090889847,0.6416352684749218,False
8,7,-0.346148694150126,0.7809927544387489,False
8,8,0.10721576460953285,0.755018888843968,False
