comparison,axis,rank,weighting,cluster_1,cluster_2,r_centred,r_plain,overlap,n_1,n_2,null_plain_mean,null_plain_sd,z_plain,p_plain,null_within_mean,null_within_sd,z_within,p_within
cnmf_vs_kmeans_concat_hg,A algorithms,1,hard,3,1,0.9740045653919326,0.8855989285654701,0.7602996254681648,244.0,226.0,0.08519732790741626,0.021102096458345578,31.992190865649995,0.000999000999000999,0.3223772384335439,0.01546423000681441,28.318408795112827,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,2,hard,2,0,0.9662125810209865,0.9868846459781069,0.693446088794926,415.0,386.0,0.10746209006507525,0.029309470201711044,19.99299184519691,0.000999000999000999,0.3146420749326126,0.013028815838107746,29.07432406515076,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,3,hard,4,6,0.9649406395631259,0.8275150482082541,0.6289855072463768,267.0,295.0,0.0885020859756994,0.02328435206825215,23.212302394603373,0.000999000999000999,0.14629779887963046,0.013206214940719411,36.5500418199654,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,4,hard,0,5,0.9624511672313969,0.933013176608738,0.6334519572953736,249.0,210.0,0.08504123991674356,0.02154502124432654,25.454173897509772,0.000999000999000999,0.15672439564871757,0.01468587451567609,32.461639321361794,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,5,hard,6,4,0.9422854422538026,0.7459924133197828,0.6273584905660378,155.0,190.0,0.06761427130869845,0.015742422181841496,35.55642281674994,0.000999000999000999,0.25428379008883384,0.015814293531970624,23.590981141395,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,6,hard,1,3,0.9388063876037404,0.9386673852658898,0.7130434782608696,109.0,88.0,0.05594734974598432,0.012843823924893385,51.160474665284674,0.000999000999000999,0.6362560485799587,0.009691699220440152,7.9230099835293455,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,7,hard,5,2,0.7471687791056866,0.9366079777162056,0.310126582278481,185.0,229.0,0.07122249610344963,0.017324599372458744,13.789876524061034,0.000999000999000999,0.14000073007473218,0.012756071403735192,13.336853237896827,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,1,weighted,3,1,0.9740045653919326,0.8855989285654701,0.26127799592107076,246.9216533016596,226.0,0.08074992497004924,0.018209777005929774,9.913799103208948,0.000999000999000999,0.16612196955993064,0.0047211161680081335,20.15540880056061,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,2,weighted,2,0,0.9662125810209865,0.9868846459781069,0.29852332026118245,294.06914190490727,386.0,0.08902528049472101,0.020673789452967502,10.133509400541477,0.000999000999000999,0.1967245919859768,0.004305427550750466,23.64427854730976,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,3,weighted,4,6,0.9649406395631259,0.8275150482082541,0.25253605258853395,237.42871481331804,295.0,0.0795787307115477,0.017879850391450864,9.673309233039483,0.000999000999000999,0.10874024690256812,0.004811988605170836,29.882823398926313,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,4,weighted,0,5,0.9624511672313969,0.933013176608738,0.22077843864300595,235.74466755355783,210.0,0.07900507138832893,0.016828638732083203,8.424529726482934,0.000999000999000999,0.10882014677518549,0.004594753767874083,24.36654879106214,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,5,weighted,6,4,0.9422854422538026,0.7459924133197828,0.21727312129842297,237.01751238142893,190.0,0.07969570250603293,0.01734480391956532,7.931909719498167,0.000999000999000999,0.14237926661816652,0.003818085784697066,19.615550541172205,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,6,weighted,1,3,0.9388063876037404,0.9386673852658898,0.3152997627458591,148.43677424861048,88.0,0.06292005001661495,0.011624475888604952,21.711061655402695,0.000999000999000999,0.2851751984730727,0.0036389220956830337,8.278430667291305,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,7,weighted,5,2,0.7471687791056866,0.9366079777162056,0.1418244535108905,224.38153579651788,229.0,0.07630304739948275,0.016132758150820905,4.06138897632168,0.000999000999000999,0.09883283039036282,0.0038553517659984902,11.15115448081386,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,1,hard,3,1,0.967935221068069,0.8906419667236267,0.6885813148788927,244.0,244.0,0.08310501454128333,0.023551415610515887,25.70870092697356,0.000999000999000999,0.32729290243155806,0.015087167150833457,23.946736245139043,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,2,hard,1,5,0.9363724970523424,0.932563520613019,0.7431192660550459,109.0,81.0,0.05439953424320604,0.012581825061790083,54.739255110407015,0.000999000999000999,0.6740782138016652,0.009599642946054565,7.192043770935916,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,3,hard,4,2,0.893107573502842,0.7020917300438605,0.4604105571847507,267.0,231.0,0.08647151245529915,0.02610468843061532,14.324593289950919,0.000999000999000999,0.1381152699179397,0.013159618820282989,24.491232737688087,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,4,hard,2,6,0.8301697591234113,0.9469390004210442,0.49635036496350365,415.0,405.0,0.10475910506460803,0.03588687974313186,10.91182244602471,0.000999000999000999,0.303590468975287,0.011524795776916657,16.725666963600425,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,5,hard,5,0,0.8277702151862868,0.8355471816052044,0.3173913043478261,185.0,118.0,0.07095462464568356,0.01961931034169593,12.560924691547546,0.000999000999000999,0.1693991669515274,0.014820219079418792,9.985826565939167,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,6,hard,6,3,0.8048937390186433,0.6862929179578807,0.32116788321167883,155.0,207.0,0.06551614670553141,0.017178206506581306,14.882329910762351,0.000999000999000999,0.2439078424928527,0.012775400815995099,6.047562955683924,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,7,hard,0,4,0.774200386189273,0.9517322907950656,0.4178743961352657,249.0,338.0,0.08305508324444888,0.024816646442403608,13.491722730059092,0.000999000999000999,0.19118912790616346,0.012020758790240635,18.857816896978466,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,1,weighted,3,1,0.967935221068069,0.8906419667236267,0.2582713240458324,246.9216533016596,244.0,0.078888401367302,0.02164245006262201,8.288475757573167,0.000999000999000999,0.16992141514662393,0.004591482227266418,19.24213239344464,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,2,weighted,1,5,0.9363724970523424,0.932563520613019,0.31544892583347667,148.43677424861048,81.0,0.061515836781096594,0.013184905493884532,19.25937877750889,0.000999000999000999,0.29086445333666416,0.0035145414699273353,6.995072531416395,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,3,weighted,4,2,0.893107573502842,0.7020917300438605,0.21526050161855226,237.42871481331804,231.0,0.07794951953361273,0.021298808300761467,6.446885672943046,0.000999000999000999,0.09954363082086357,0.004855451159080772,23.832362226787605,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,4,weighted,2,6,0.8301697591234113,0.9469390004210442,0.2524855708514308,294.06914190490727,405.0,0.0869301994032329,0.02600077479950822,6.367324540318284,0.000999000999000999,0.18965782699164616,0.003854058786195996,16.301708755666496,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,5,weighted,5,0,0.8277702151862868,0.8355471816052044,0.12107951124432663,224.38153579651788,118.0,0.07594444345122539,0.019874348814383592,2.2710212150667193,0.000999000999000999,0.08947447217310958,0.0038202857187625704,8.272951658038354,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,6,weighted,6,3,0.8048937390186433,0.6862929179578807,0.16413182512629623,237.01751238142893,207.0,0.07759234720353701,0.020834862246950966,4.153590117228813,0.000999000999000999,0.14340778280788585,0.003499382101048155,5.922200468535,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,7,weighted,0,4,0.774200386189273,0.9517322907950656,0.1855328338417659,235.74466755355783,338.0,0.07757857295810891,0.021204122792429496,5.0911920262129335,0.000999000999000999,0.1325969775684552,0.003552809738252724,14.899716048218389,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,1,hard,3,5,0.9968985957659984,0.9986752756846999,0.9204545454545454,88.0,81.0,0.0484391634990549,0.011332516227788879,76.94808146995543,0.000999000999000999,0.7587900042768652,0.01529220851424616,10.571693488685707,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,2,hard,1,1,0.9902945146788156,0.9966005697150118,0.7803030303030303,226.0,244.0,0.08128713465372346,0.022704792584564492,30.787151789465018,0.000999000999000999,0.35197017773927214,0.016259068677080952,26.344242777419538,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,3,hard,6,2,0.9590398118880059,0.9454814997804294,0.5701492537313433,295.0,231.0,0.0905691596628608,0.027844868992573577,17.223284268149722,0.000999000999000999,0.15325429124911533,0.013919868670249342,29.9496333160994,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,4,hard,0,6,0.8944065696639241,0.9648100379000939,0.5182341650671785,386.0,405.0,0.10134717269424826,0.03446070508723427,12.09745973907432,0.000999000999000999,0.2864475642950329,0.012115012554745761,19.132179989475027,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,5,hard,4,3,0.8669595777784065,0.8497928042479945,0.3881118881118881,190.0,207.0,0.07290692413694573,0.02027008206554559,15.550255936591261,0.000999000999000999,0.2546201804825496,0.014049839946756253,9.50129739094703,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,6,hard,5,4,0.8445970134353473,0.9140918330786161,0.4087403598971722,210.0,338.0,0.07595580555388352,0.021554821008330293,15.438984819900728,0.000999000999000999,0.1762339803433287,0.012111248526864907,19.19755663820315,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,7,hard,2,0,0.7481814645524445,0.8520881754621226,0.30451127819548873,229.0,118.0,0.07858129325724897,0.023082874126386363,9.787775287479299,0.000999000999000999,0.1205906681402026,0.013642595998226077,13.481349889654508,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,1,weighted,3,5,0.9968985957659984,0.9986752756846999,0.9204545454545454,88.0,81.0,0.0484391634990549,0.011332516227788879,76.94808146995543,0.000999000999000999,0.7587900042768652,0.01529220851424616,10.571693488685707,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,2,weighted,1,1,0.9902945146788156,0.9966005697150118,0.7803030303030303,226.0,244.0,0.08128713465372346,0.022704792584564492,30.787151789465018,0.000999000999000999,0.35197017773927214,0.016259068677080952,26.344242777419538,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,3,weighted,6,2,0.9590398118880059,0.9454814997804294,0.5701492537313433,295.0,231.0,0.0905691596628608,0.027844868992573577,17.223284268149722,0.000999000999000999,0.15325429124911533,0.013919868670249342,29.9496333160994,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,4,weighted,0,6,0.8944065696639241,0.9648100379000939,0.5182341650671785,386.0,405.0,0.10134717269424826,0.03446070508723427,12.09745973907432,0.000999000999000999,0.2864475642950329,0.012115012554745761,19.132179989475027,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,5,weighted,4,3,0.8669595777784065,0.8497928042479945,0.3881118881118881,190.0,207.0,0.07290692413694573,0.02027008206554559,15.550255936591261,0.000999000999000999,0.2546201804825496,0.014049839946756253,9.50129739094703,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,6,weighted,5,4,0.8445970134353473,0.9140918330786161,0.4087403598971722,210.0,338.0,0.07595580555388352,0.021554821008330293,15.438984819900728,0.000999000999000999,0.1762339803433287,0.012111248526864907,19.19755663820315,0.000999000999000999
kmeans_vs_hierarchical_concat_hg,A algorithms,7,weighted,2,0,0.7481814645524445,0.8520881754621226,0.30451127819548873,229.0,118.0,0.07858129325724897,0.023082874126386363,9.787775287479299,0.000999000999000999,0.1205906681402026,0.013642595998226077,13.481349889654508,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,1,hard,3,6,0.9258704789047685,0.9527528000870948,0.46348314606741575,244.0,277.0,0.08591804127310071,0.01617068600644435,23.34873762584022,0.000999000999000999,0.3274629768459732,0.012370319075053707,10.99568801711382,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,2,hard,1,5,0.8385277597644832,0.9446780400223427,0.4797687861271676,109.0,147.0,0.05528376580683269,0.012258636803860395,34.62742449361575,0.000999000999000999,0.4938913000779938,0.009876327574006232,-1.4299357574971103,1.0
cnmf_concat_hg_vs_concat_bands5,B feature sets,3,hard,6,4,0.8235240135132974,0.914754167012183,0.30303030303030304,155.0,189.0,0.06730702560332666,0.013523784636331988,17.43027442138496,0.000999000999000999,0.21699334608755555,0.013196340374406146,6.519758849931852,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,4,hard,2,3,0.7373164512978114,0.9439464925149554,0.378,415.0,274.0,0.10622326506745383,0.020689393269822325,13.136041805970278,0.000999000999000999,0.24580409550095159,0.011677990935039245,11.32008966562913,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,5,hard,4,1,0.5980556033413185,0.8340091786165513,0.15920398009950248,267.0,199.0,0.08764764239140223,0.016838448704423945,4.24958017001295,0.000999000999000999,0.10489718503229033,0.012429557103479393,4.369165740588626,0.000999000999000999
cnmf_concat_hg_vs_concat_bands5,B feature sets,6,hard,0,2,0.4800921037251911,0.8133976889954933,0.18024691358024691,249.0,229.0,0.08427939691811576,0.01620411236188452,5.922417378928262,0.000999000999000999,0.13973596693168153,0.012749907133689026,3.1773522915726566,0.002997002997002997
cnmf_concat_hg_vs_concat_bands5,B feature sets,7,hard,5,0,0.2142742415614721,0.7834325833443535,0.10022271714922049,185.0,309.0,0.07055180791475697,0.015245741556577007,1.9461768471120051,0.024975024975024976,0.0920387169423679,0.00970683371335211,0.8431173798305818,0.21078921078921078
